Tid,GodkjenteProsent,PolitParti,Region
2021 2021,4.1,04 Kristelig Folkeparti,4647 Sunnfjord
2025 2025,4.0,04 Kristelig Folkeparti,4647 Sunnfjord
2021 2021,25.9,05 Senterpartiet,4647 Sunnfjord
2025 2025,16.1,05 Senterpartiet,4647 Sunnfjord
2021 2021,7.6,06 Sosialistisk Venstreparti,4647 Sunnfjord
2025 2025,5.4,06 Sosialistisk Venstreparti,4647 Sunnfjord
2021 2021,3.2,07 Venstre,4647 Sunnfjord
2025 2025,3.0,07 Venstre,4647 Sunnfjord
2021 2021,3.3,08 Miljøpartiet de Grønne,4647 Sunnfjord
2025 2025,4.3,08 Miljøpartiet de Grønne,4647 Sunnfjord
2021 2021,3.8,55 Rødt,4647 Sunnfjord
2025 2025,4.0,55 Rødt,4647 Sunnfjord
2021 2021,26.1,01 Arbeiderpartiet,4648 Bremanger
2025 2025,29.3,01 Arbeiderpartiet,4648 Bremanger
2021 2021,11.7,02 Fremskrittspartiet,4648 Bremanger
2025 2025,25.7,02 Fremskrittspartiet,4648 Bremanger
2021 2021,14.1,03 Høyre,4648 Bremanger
2025 2025,10.3,03 Høyre,4648 Bremanger
2021 2021,4.0,04 Kristelig Folkeparti,4648 Bremanger
2025 2025,4.0,04 Kristelig Folkeparti,4648 Bremanger
2021 2021,25.2,05 Senterpartiet,4648 Bremanger
2025 2025,13.5,05 Senterpartiet,4648 Bremanger
2021 2021,4.9,06 Sosialistisk Venstreparti,4648 Bremanger
2025 2025,4.3,06 Sosialistisk Venstreparti,4648 Bremanger
2021 2021,3.2,07 Venstre,4648 Bremanger
2025 2025,3.2,07 Venstre,4648 Bremanger
2021 2021,1.6,08 Miljøpartiet de Grønne,4648 Bremanger
2025 2025,1.5,08 Miljøpartiet de Grønne,4648 Bremanger
2021 2021,6.1,55 Rødt,4648 Bremanger
2025 2025,5.3,55 Rødt,4648 Bremanger
2021 2021,16.7,01 Arbeiderpartiet,4649 Stad
2025 2025,21.7,01 Arbeiderpartiet,4649 Stad
2021 2021,15.7,02 Fremskrittspartiet,4649 Stad
2025 2025,27.8,02 Fremskrittspartiet,4649 Stad
2021 2021,11.8,03 Høyre,4649 Stad
2025 2025,9.3,03 Høyre,4649 Stad
2021 2021,5.2,04 Kristelig Folkeparti,4649 Stad
2025 2025,5.6,04 Kristelig Folkeparti,4649 Stad
2021 2021,29.7,05 Senterpartiet,4649 Stad
2025 2025,17.9,05 Senterpartiet,4649 Stad
2021 2021,4.6,06 Sosialistisk Venstreparti,4649 Stad
2025 2025,2.9,06 Sosialistisk Venstreparti,4649 Stad
2021 2021,8.5,07 Venstre,4649 Stad
2025 2025,6.0,07 Venstre,4649 Stad
2021 2021,2.0,08 Miljøpartiet de Grønne,4649 Stad
2025 2025,2.8,08 Miljøpartiet de Grønne,4649 Stad
2021 2021,3.2,55 Rødt,4649 Stad
2025 2025,3.1,55 Rødt,4649 Stad
2021 2021,17.9,01 Arbeiderpartiet,4650 Gloppen
2025 2025,20.8,01 Arbeiderpartiet,4650 Gloppen
2021 2021,5.2,02 Fremskrittspartiet,4650 Gloppen
2025 2025,13.6,02 Fremskrittspartiet,4650 Gloppen
2021 2021,8.2,03 Høyre,4650 Gloppen
2025 2025,8.1,03 Høyre,4650 Gloppen
2021 2021,7.0,04 Kristelig Folkeparti,4650 Gloppen
2025 2025,9.0,04 Kristelig Folkeparti,4650 Gloppen
2021 2021,43.3,05 Senterpartiet,4650 Gloppen
2025 2025,31.2,05 Senterpartiet,4650 Gloppen
2021 2021,6.4,06 Sosialistisk Venstreparti,4650 Gloppen
2025 2025,5.2,06 Sosialistisk Venstreparti,4650 Gloppen
2021 2021,3.3,07 Venstre,4650 Gloppen
2025 2025,2.3,07 Venstre,4650 Gloppen
2021 2021,3.2,08 Miljøpartiet de Grønne,4650 Gloppen
2025 2025,3.5,08 Miljøpartiet de Grønne,4650 Gloppen
2021 2021,2.7,55 Rødt,4650 Gloppen
2025 2025,3.1,55 Rødt,4650 Gloppen
2021 2021,19.4,01 Arbeiderpartiet,4651 Stryn
2025 2025,24.5,01 Arbeiderpartiet,4651 Stryn
2021 2021,11.8,02 Fremskrittspartiet,4651 Stryn
2025 2025,25.1,02 Fremskrittspartiet,4651 Stryn
2021 2021,17.5,03 Høyre,4651 Stryn
2025 2025,12.7,03 Høyre,4651 Stryn
2021 2021,3.8,04 Kristelig Folkeparti,4651 Stryn
2025 2025,4.2,04 Kristelig Folkeparti,4651 Stryn
2021 2021,33.8,05 Senterpartiet,4651 Stryn
2025 2025,19.6,05 Senterpartiet,4651 Stryn
2021 2021,3.2,06 Sosialistisk Venstreparti,4651 Stryn
2025 2025,2.5,06 Sosialistisk Venstreparti,4651 Stryn
2021 2021,3.7,07 Venstre,4651 Stryn
2025 2025,2.9,07 Venstre,4651 Stryn
2021 2021,1.3,08 Miljøpartiet de Grønne,4651 Stryn
2025 2025,2.1,08 Miljøpartiet de Grønne,4651 Stryn
2021 2021,2.5,55 Rødt,4651 Stryn
2025 2025,2.7,55 Rødt,4651 Stryn
2021 2021,22.9,01 Arbeiderpartiet,1505 Kristiansund
2025 2025,33.0,01 Arbeiderpartiet,1505 Kristiansund
2021 2021,17.2,02 Fremskrittspartiet,1505 Kristiansund
2025 2025,32.2,02 Fremskrittspartiet,1505 Kristiansund
2021 2021,6.4,03 Høyre,1505 Kristiansund
2025 2025,6.9,03 Høyre,1505 Kristiansund
2021 2021,1.0,04 Kristelig Folkeparti,1505 Kristiansund
2025 2025,1.9,04 Kristelig Folkeparti,1505 Kristiansund
2021 2021,27.8,05 Senterpartiet,1505 Kristiansund
2025 2025,4.3,05 Senterpartiet,1505 Kristiansund
2021 2021,6.7,06 Sosialistisk Venstreparti,1505 Kristiansund
2025 2025,4.5,06 Sosialistisk Venstreparti,1505 Kristiansund
2021 2021,2.4,07 Venstre,1505 Kristiansund
2025 2025,4.3,07 Venstre,1505 Kristiansund
2021 2021,2.6,08 Miljøpartiet de Grønne,1505 Kristiansund
2025 2025,2.8,08 Miljøpartiet de Grønne,1505 Kristiansund
2021 2021,9.6,55 Rødt,1505 Kristiansund
2025 2025,6.2,55 Rødt,1505 Kristiansund
2021 2021,20.5,01 Arbeiderpartiet,1506 Molde
2025 2025,24.6,01 Arbeiderpartiet,1506 Molde
2021 2021,15.0,02 Fremskrittspartiet,1506 Molde
2025 2025,24.3,02 Fremskrittspartiet,1506 Molde
2021 2021,26.0,03 Høyre,1506 Molde
2025 2025,16.9,03 Høyre,1506 Molde
2021 2021,5.1,04 Kristelig Folkeparti,1506 Molde
2025 2025,6.7,04 Kristelig Folkeparti,1506 Molde
2021 2021,10.9,05 Senterpartiet,1506 Molde
2025 2025,6.5,05 Senterpartiet,1506 Molde
2021 2021,9.3,06 Sosialistisk Venstreparti,1506 Molde
2025 2025,4.8,06 Sosialistisk Venstreparti,1506 Molde
2021 2021,3.5,07 Venstre,1506 Molde
2025 2025,3.4,07 Venstre,1506 Molde
2021 2021,4.2,08 Miljøpartiet de Grønne,1506 Molde
2025 2025,5.2,08 Miljøpartiet de Grønne,1506 Molde
2021 2021,2.8,55 Rødt,1506 Molde
2025 2025,3.8,55 Rødt,1506 Molde
2021 2021,,01 Arbeiderpartiet,1508 Ålesund
2025 2025,22.5,01 Arbeiderpartiet,1508 Ålesund
2021 2021,,02 Fremskrittspartiet,1508 Ålesund
2025 2025,34.2,02 Fremskrittspartiet,1508 Ålesund
2021 2021,,03 Høyre,1508 Ålesund
2025 2025,16.3,03 Høyre,1508 Ålesund
2021 2021,,04 Kristelig Folkeparti,1508 Ålesund
2025 2025,7.2,04 Kristelig Folkeparti,1508 Ålesund
2021 2021,,05 Senterpartiet,1508 Ålesund
2025 2025,2.6,05 Senterpartiet,1508 Ålesund
2021 2021,,06 Sosialistisk Venstreparti,1508 Ålesund
2025 2025,3.4,06 Sosialistisk Venstreparti,1508 Ålesund
2021 2021,,07 Venstre,1508 Ålesund
2025 2025,3.8,07 Venstre,1508 Ålesund
2021 2021,,08 Miljøpartiet de Grønne,1508 Ålesund
2025 2025,3.5,08 Miljøpartiet de Grønne,1508 Ålesund
2021 2021,,55 Rødt,1508 Ålesund
2025 2025,3.0,55 Rødt,1508 Ålesund
2021 2021,14.0,01 Arbeiderpartiet,1511 Vanylven
2025 2025,18.4,01 Arbeiderpartiet,1511 Vanylven
2021 2021,30.9,02 Fremskrittspartiet,1511 Vanylven
2025 2025,40.9,02 Fremskrittspartiet,1511 Vanylven
2021 2021,10.0,03 Høyre,1511 Vanylven
2025 2025,8.5,03 Høyre,1511 Vanylven
2021 2021,5.4,04 Kristelig Folkeparti,1511 Vanylven
2025 2025,7.4,04 Kristelig Folkeparti,1511 Vanylven
2021 2021,20.8,05 Senterpartiet,1511 Vanylven
2025 2025,12.0,05 Senterpartiet,1511 Vanylven
2021 2021,2.9,06 Sosialistisk Venstreparti,1511 Vanylven
2025 2025,1.6,06 Sosialistisk Venstreparti,1511 Vanylven
2021 2021,6.7,07 Venstre,1511 Vanylven
2025 2025,1.6,07 Venstre,1511 Vanylven
2021 2021,1.2,08 Miljøpartiet de Grønne,1511 Vanylven
2025 2025,1.8,08 Miljøpartiet de Grønne,1511 Vanylven
2021 2021,2.3,55 Rødt,1511 Vanylven
2025 2025,2.2,55 Rødt,1511 Vanylven
2021 2021,17.4,01 Arbeiderpartiet,1514 Sande
2025 2025,21.1,01 Arbeiderpartiet,1514 Sande
2021 2021,30.4,02 Fremskrittspartiet,1514 Sande
2025 2025,38.0,02 Fremskrittspartiet,1514 Sande
2021 2021,18.0,03 Høyre,1514 Sande
2025 2025,16.2,03 Høyre,1514 Sande
2021 2021,4.1,04 Kristelig Folkeparti,1514 Sande
2025 2025,5.8,04 Kristelig Folkeparti,1514 Sande
2021 2021,17.9,05 Senterpartiet,1514 Sande
2025 2025,7.4,05 Senterpartiet,1514 Sande
2021 2021,3.4,06 Sosialistisk Venstreparti,1514 Sande
2025 2025,1.5,06 Sosialistisk Venstreparti,1514 Sande
2021 2021,2.4,07 Venstre,1514 Sande
2025 2025,2.2,07 Venstre,1514 Sande
2021 2021,0.5,08 Miljøpartiet de Grønne,1514 Sande
2025 2025,1.3,08 Miljøpartiet de Grønne,1514 Sande
2021 2021,2.4,55 Rødt,1514 Sande
2025 2025,2.2,55 Rødt,1514 Sande
2021 2021,15.8,01 Arbeiderpartiet,1515 Herøy (Møre og Romsdal)
2025 2025,15.5,01 Arbeiderpartiet,1515 Herøy (Møre og Romsdal)
2021 2021,32.3,02 Fremskrittspartiet,1515 Herøy (Møre og Romsdal)
2025 2025,44.3,02 Fremskrittspartiet,1515 Herøy (Møre og Romsdal)
2021 2021,18.9,03 Høyre,1515 Herøy (Møre og Romsdal)
2025 2025,14.5,03 Høyre,1515 Herøy (Møre og Romsdal)
2021 2021,9.1,04 Kristelig Folkeparti,1515 Herøy (Møre og Romsdal)
2025 2025,10.9,04 Kristelig Folkeparti,1515 Herøy (Møre og Romsdal)
2021 2021,10.8,05 Senterpartiet,1515 Herøy (Møre og Romsdal)
2025 2025,3.3,05 Senterpartiet,1515 Herøy (Møre og Romsdal)
2021 2021,3.2,06 Sosialistisk Venstreparti,1515 Herøy (Møre og Romsdal)
2025 2025,1.8,06 Sosialistisk Venstreparti,1515 Herøy (Møre og Romsdal)
2021 2021,1.8,07 Venstre,1515 Herøy (Møre og Romsdal)
2025 2025,1.7,07 Venstre,1515 Herøy (Møre og Romsdal)
2021 2021,1.2,08 Miljøpartiet de Grønne,1515 Herøy (Møre og Romsdal)
2025 2025,1.7,08 Miljøpartiet de Grønne,1515 Herøy (Møre og Romsdal)
2021 2021,1.4,55 Rødt,1515 Herøy (Møre og Romsdal)
2025 2025,1.8,55 Rødt,1515 Herøy (Møre og Romsdal)
2021 2021,19.0,01 Arbeiderpartiet,1516 Ulstein
2025 2025,20.1,01 Arbeiderpartiet,1516 Ulstein
2021 2021,22.6,02 Fremskrittspartiet,1516 Ulstein
2025 2025,34.0,02 Fremskrittspartiet,1516 Ulstein
2021 2021,22.5,03 Høyre,1516 Ulstein
2025 2025,17.6,03 Høyre,1516 Ulstein
2021 2021,7.9,04 Kristelig Folkeparti,1516 Ulstein
2025 2025,9.1,04 Kristelig Folkeparti,1516 Ulstein
2021 2021,12.3,05 Senterpartiet,1516 Ulstein
2025 2025,4.3,05 Senterpartiet,1516 Ulstein
2021 2021,4.5,06 Sosialistisk Venstreparti,1516 Ulstein
2025 2025,2.9,06 Sosialistisk Venstreparti,1516 Ulstein
2021 2021,3.5,07 Venstre,1516 Ulstein
2025 2025,3.2,07 Venstre,1516 Ulstein
2021 2021,1.9,08 Miljøpartiet de Grønne,1516 Ulstein
2025 2025,2.2,08 Miljøpartiet de Grønne,1516 Ulstein
2021 2021,1.7,55 Rødt,1516 Ulstein
2025 2025,1.9,55 Rødt,1516 Ulstein
2021 2021,19.7,01 Arbeiderpartiet,1517 Hareid
2025 2025,19.0,01 Arbeiderpartiet,1517 Hareid
2021 2021,27.5,02 Fremskrittspartiet,1517 Hareid
2025 2025,38.4,02 Fremskrittspartiet,1517 Hareid
2021 2021,16.3,03 Høyre,1517 Hareid
2025 2025,13.2,03 Høyre,1517 Hareid
2021 2021,5.0,04 Kristelig Folkeparti,1517 Hareid
2025 2025,6.1,04 Kristelig Folkeparti,1517 Hareid
2021 2021,13.8,05 Senterpartiet,1517 Hareid
2025 2025,5.8,05 Senterpartiet,1517 Hareid
2021 2021,4.3,06 Sosialistisk Venstreparti,1517 Hareid
2025 2025,2.8,06 Sosialistisk Venstreparti,1517 Hareid
2021 2021,4.0,07 Venstre,1517 Hareid
2025 2025,3.9,07 Venstre,1517 Hareid
2021 2021,1.4,08 Miljøpartiet de Grønne,1517 Hareid
2025 2025,2.0,08 Miljøpartiet de Grønne,1517 Hareid
2021 2021,2.4,55 Rødt,1517 Hareid
2025 2025,2.9,55 Rødt,1517 Hareid
2021 2021,18.5,01 Arbeiderpartiet,1520 Ørsta
2025 2025,22.3,01 Arbeiderpartiet,1520 Ørsta
2021 2021,21.9,02 Fremskrittspartiet,1520 Ørsta
2025 2025,34.0,02 Fremskrittspartiet,1520 Ørsta
2021 2021,11.6,03 Høyre,1520 Ørsta
2025 2025,10.1,03 Høyre,1520 Ørsta
2021 2021,4.1,04 Kristelig Folkeparti,1520 Ørsta
2025 2025,5.5,04 Kristelig Folkeparti,1520 Ørsta
2021 2021,26.5,05 Senterpartiet,1520 Ørsta
2025 2025,10.8,05 Senterpartiet,1520 Ørsta
2021 2021,6.2,06 Sosialistisk Venstreparti,1520 Ørsta
2025 2025,4.8,06 Sosialistisk Venstreparti,1520 Ørsta
2021 2021,2.4,07 Venstre,1520 Ørsta
2025 2025,2.1,07 Venstre,1520 Ørsta
2021 2021,2.0,08 Miljøpartiet de Grønne,1520 Ørsta
2025 2025,2.4,08 Miljøpartiet de Grønne,1520 Ørsta
2021 2021,2.7,55 Rødt,1520 Ørsta
2025 2025,3.1,55 Rødt,1520 Ørsta
2021 2021,16.8,01 Arbeiderpartiet,1525 Stranda
2025 2025,21.6,01 Arbeiderpartiet,1525 Stranda
2021 2021,28.0,02 Fremskrittspartiet,1525 Stranda
2025 2025,31.7,02 Fremskrittspartiet,1525 Stranda
2021 2021,11.4,03 Høyre,1525 Stranda
2025 2025,12.1,03 Høyre,1525 Stranda
2021 2021,5.2,04 Kristelig Folkeparti,1525 Stranda
2025 2025,6.8,04 Kristelig Folkeparti,1525 Stranda
2021 2021,25.6,05 Senterpartiet,1525 Stranda
2025 2025,15.6,05 Senterpartiet,1525 Stranda
2021 2021,4.9,06 Sosialistisk Venstreparti,1525 Stranda
2025 2025,2.7,06 Sosialistisk Venstreparti,1525 Stranda
2021 2021,2.0,07 Venstre,1525 Stranda
2025 2025,2.0,07 Venstre,1525 Stranda
2021 2021,1.8,08 Miljøpartiet de Grønne,1525 Stranda
2025 2025,2.4,08 Miljøpartiet de Grønne,1525 Stranda
2021 2021,2.2,55 Rødt,1525 Stranda
2025 2025,2.3,55 Rødt,1525 Stranda
2021 2021,17.9,01 Arbeiderpartiet,1528 Sykkylven
2025 2025,20.9,01 Arbeiderpartiet,1528 Sykkylven
2021 2021,29.0,02 Fremskrittspartiet,1528 Sykkylven
2025 2025,35.7,02 Fremskrittspartiet,1528 Sykkylven
2021 2021,16.9,03 Høyre,1528 Sykkylven
2025 2025,14.6,03 Høyre,1528 Sykkylven
2021 2021,5.5,04 Kristelig Folkeparti,1528 Sykkylven
2025 2025,7.1,04 Kristelig Folkeparti,1528 Sykkylven
2021 2021,15.7,05 Senterpartiet,1528 Sykkylven
2025 2025,7.0,05 Senterpartiet,1528 Sykkylven
2021 2021,5.2,06 Sosialistisk Venstreparti,1528 Sykkylven
2025 2025,3.1,06 Sosialistisk Venstreparti,1528 Sykkylven
2021 2021,2.8,07 Venstre,1528 Sykkylven
2025 2025,3.0,07 Venstre,1528 Sykkylven
2021 2021,1.5,08 Miljøpartiet de Grønne,1528 Sykkylven
2025 2025,2.2,08 Miljøpartiet de Grønne,1528 Sykkylven
2021 2021,2.1,55 Rødt,1528 Sykkylven
2025 2025,2.7,55 Rødt,1528 Sykkylven
2021 2021,18.7,01 Arbeiderpartiet,1531 Sula
2025 2025,19.8,01 Arbeiderpartiet,1531 Sula
2021 2021,32.6,02 Fremskrittspartiet,1531 Sula
2025 2025,39.5,02 Fremskrittspartiet,1531 Sula
2021 2021,16.5,03 Høyre,1531 Sula
2025 2025,13.8,03 Høyre,1531 Sula
2021 2021,9.3,04 Kristelig Folkeparti,1531 Sula
2025 2025,11.3,04 Kristelig Folkeparti,1531 Sula
2021 2021,8.1,05 Senterpartiet,1531 Sula
2025 2025,2.5,05 Senterpartiet,1531 Sula
2021 2021,5.3,06 Sosialistisk Venstreparti,1531 Sula
2025 2025,3.1,06 Sosialistisk Venstreparti,1531 Sula
2021 2021,2.0,07 Venstre,1531 Sula
2025 2025,2.2,07 Venstre,1531 Sula
2021 2021,1.8,08 Miljøpartiet de Grønne,1531 Sula
2025 2025,2.1,08 Miljøpartiet de Grønne,1531 Sula
2021 2021,2.0,55 Rødt,1531 Sula
2025 2025,2.0,55 Rødt,1531 Sula
2021 2021,15.2,01 Arbeiderpartiet,1532 Giske
2025 2025,17.0,01 Arbeiderpartiet,1532 Giske
2021 2021,26.0,02 Fremskrittspartiet,1532 Giske
2025 2025,35.3,02 Fremskrittspartiet,1532 Giske
2021 2021,17.3,03 Høyre,1532 Giske
2025 2025,13.2,03 Høyre,1532 Giske
2021 2021,15.9,04 Kristelig Folkeparti,1532 Giske
2025 2025,17.4,04 Kristelig Folkeparti,1532 Giske
2021 2021,9.9,05 Senterpartiet,1532 Giske
2025 2025,3.9,05 Senterpartiet,1532 Giske
2021 2021,4.5,06 Sosialistisk Venstreparti,1532 Giske
2025 2025,2.5,06 Sosialistisk Venstreparti,1532 Giske
2021 2021,3.1,07 Venstre,1532 Giske
2025 2025,2.7,07 Venstre,1532 Giske
2021 2021,2.0,08 Miljøpartiet de Grønne,1532 Giske
2025 2025,2.7,08 Miljøpartiet de Grønne,1532 Giske
2021 2021,2.2,55 Rødt,1532 Giske
2025 2025,2.0,55 Rødt,1532 Giske
2021 2021,14.0,01 Arbeiderpartiet,1535 Vestnes
2025 2025,19.2,01 Arbeiderpartiet,1535 Vestnes
2021 2021,31.4,02 Fremskrittspartiet,1535 Vestnes
2025 2025,37.7,02 Fremskrittspartiet,1535 Vestnes
2021 2021,14.4,03 Høyre,1535 Vestnes
2025 2025,10.5,03 Høyre,1535 Vestnes
2021 2021,4.1,04 Kristelig Folkeparti,1535 Vestnes
2025 2025,5.6,04 Kristelig Folkeparti,1535 Vestnes
2021 2021,17.1,05 Senterpartiet,1535 Vestnes
2025 2025,11.6,05 Senterpartiet,1535 Vestnes
2021 2021,10.4,06 Sosialistisk Venstreparti,1535 Vestnes
2025 2025,3.6,06 Sosialistisk Venstreparti,1535 Vestnes
2021 2021,1.6,07 Venstre,1535 Vestnes
2025 2025,2.2,07 Venstre,1535 Vestnes
2021 2021,1.5,08 Miljøpartiet de Grønne,1535 Vestnes
2025 2025,1.8,08 Miljøpartiet de Grønne,1535 Vestnes
2021 2021,2.4,55 Rødt,1535 Vestnes
2025 2025,2.9,55 Rødt,1535 Vestnes
2021 2021,20.4,01 Arbeiderpartiet,1539 Rauma
2025 2025,23.8,01 Arbeiderpartiet,1539 Rauma
2021 2021,21.8,02 Fremskrittspartiet,1539 Rauma
2025 2025,30.1,02 Fremskrittspartiet,1539 Rauma
2021 2021,15.3,03 Høyre,1539 Rauma
2025 2025,10.7,03 Høyre,1539 Rauma
2021 2021,4.0,04 Kristelig Folkeparti,1539 Rauma
2025 2025,4.6,04 Kristelig Folkeparti,1539 Rauma
2021 2021,18.9,05 Senterpartiet,1539 Rauma
2025 2025,10.5,05 Senterpartiet,1539 Rauma
2021 2021,7.8,06 Sosialistisk Venstreparti,1539 Rauma
2025 2025,6.6,06 Sosialistisk Venstreparti,1539 Rauma
2021 2021,2.5,07 Venstre,1539 Rauma
2025 2025,2.2,07 Venstre,1539 Rauma
2021 2021,3.6,08 Miljøpartiet de Grønne,1539 Rauma
2025 2025,4.4,08 Miljøpartiet de Grønne,1539 Rauma
2021 2021,2.4,55 Rødt,1539 Rauma
2025 2025,3.7,55 Rødt,1539 Rauma
2021 2021,20.4,01 Arbeiderpartiet,1547 Aukra
2025 2025,24.2,01 Arbeiderpartiet,1547 Aukra
2021 2021,9.7,02 Fremskrittspartiet,1547 Aukra
2025 2025,21.7,02 Fremskrittspartiet,1547 Aukra
2021 2021,30.6,03 Høyre,1547 Aukra
2025 2025,13.4,03 Høyre,1547 Aukra
2021 2021,7.0,04 Kristelig Folkeparti,1547 Aukra
2025 2025,13.1,04 Kristelig Folkeparti,1547 Aukra
2021 2021,17.4,05 Senterpartiet,1547 Aukra
2025 2025,11.7,05 Senterpartiet,1547 Aukra
2021 2021,4.9,06 Sosialistisk Venstreparti,1547 Aukra
2025 2025,2.5,06 Sosialistisk Venstreparti,1547 Aukra
2021 2021,3.0,07 Venstre,1547 Aukra
2025 2025,2.7,07 Venstre,1547 Aukra
2021 2021,2.0,08 Miljøpartiet de Grønne,1547 Aukra
2025 2025,2.6,08 Miljøpartiet de Grønne,1547 Aukra
2021 2021,1.6,55 Rødt,1547 Aukra
2025 2025,2.8,55 Rødt,1547 Aukra
2021 2021,22.2,01 Arbeiderpartiet,1554 Averøy
2025 2025,25.4,01 Arbeiderpartiet,1554 Averøy
2021 2021,23.9,02 Fremskrittspartiet,1554 Averøy
2025 2025,38.1,02 Fremskrittspartiet,1554 Averøy
2021 2021,7.6,03 Høyre,1554 Averøy
2025 2025,7.0,03 Høyre,1554 Averøy
2021 2021,3.7,04 Kristelig Folkeparti,1554 Averøy
2025 2025,4.3,04 Kristelig Folkeparti,1554 Averøy
2021 2021,24.7,05 Senterpartiet,1554 Averøy
2025 2025,8.0,05 Senterpartiet,1554 Averøy
2021 2021,4.6,06 Sosialistisk Venstreparti,1554 Averøy
2025 2025,3.6,06 Sosialistisk Venstreparti,1554 Averøy
2021 2021,3.4,07 Venstre,1554 Averøy
2025 2025,3.5,07 Venstre,1554 Averøy
2021 2021,1.7,08 Miljøpartiet de Grønne,1554 Averøy
2025 2025,2.0,08 Miljøpartiet de Grønne,1554 Averøy
2021 2021,3.5,55 Rødt,1554 Averøy
2025 2025,3.0,55 Rødt,1554 Averøy
2021 2021,19.4,01 Arbeiderpartiet,1557 Gjemnes
2025 2025,24.5,01 Arbeiderpartiet,1557 Gjemnes
2021 2021,16.0,02 Fremskrittspartiet,1557 Gjemnes
2025 2025,26.6,02 Fremskrittspartiet,1557 Gjemnes
2021 2021,9.5,03 Høyre,1557 Gjemnes
2025 2025,7.3,03 Høyre,1557 Gjemnes
2021 2021,4.1,04 Kristelig Folkeparti,1557 Gjemnes
2025 2025,5.3,04 Kristelig Folkeparti,1557 Gjemnes
2021 2021,35.6,05 Senterpartiet,1557 Gjemnes
2025 2025,20.6,05 Senterpartiet,1557 Gjemnes
2021 2021,6.2,06 Sosialistisk Venstreparti,1557 Gjemnes
2025 2025,4.6,06 Sosialistisk Venstreparti,1557 Gjemnes
2021 2021,1.9,07 Venstre,1557 Gjemnes
2025 2025,1.9,07 Venstre,1557 Gjemnes
2021 2021,1.2,08 Miljøpartiet de Grønne,1557 Gjemnes
2025 2025,1.9,08 Miljøpartiet de Grønne,1557 Gjemnes
2021 2021,2.9,55 Rødt,1557 Gjemnes
2025 2025,3.8,55 Rødt,1557 Gjemnes
2021 2021,21.9,01 Arbeiderpartiet,1560 Tingvoll
2025 2025,28.0,01 Arbeiderpartiet,1560 Tingvoll
2021 2021,17.8,02 Fremskrittspartiet,1560 Tingvoll
2025 2025,26.5,02 Fremskrittspartiet,1560 Tingvoll
2021 2021,5.7,03 Høyre,1560 Tingvoll
2025 2025,5.8,03 Høyre,1560 Tingvoll
2021 2021,3.1,04 Kristelig Folkeparti,1560 Tingvoll
2025 2025,3.2,04 Kristelig Folkeparti,1560 Tingvoll
2021 2021,34.1,05 Senterpartiet,1560 Tingvoll
2025 2025,17.7,05 Senterpartiet,1560 Tingvoll
2021 2021,4.9,06 Sosialistisk Venstreparti,1560 Tingvoll
2025 2025,3.8,06 Sosialistisk Venstreparti,1560 Tingvoll
2021 2021,2.0,07 Venstre,1560 Tingvoll
2025 2025,1.8,07 Venstre,1560 Tingvoll
2021 2021,2.9,08 Miljøpartiet de Grønne,1560 Tingvoll
2025 2025,3.6,08 Miljøpartiet de Grønne,1560 Tingvoll
2021 2021,3.6,55 Rødt,1560 Tingvoll
2025 2025,4.4,55 Rødt,1560 Tingvoll
2021 2021,38.9,01 Arbeiderpartiet,1563 Sunndal
2025 2025,42.9,01 Arbeiderpartiet,1563 Sunndal
2021 2021,11.5,02 Fremskrittspartiet,1563 Sunndal
2025 2025,20.7,02 Fremskrittspartiet,1563 Sunndal
2021 2021,8.4,03 Høyre,1563 Sunndal
2025 2025,7.9,03 Høyre,1563 Sunndal
2021 2021,1.8,04 Kristelig Folkeparti,1563 Sunndal
2025 2025,2.9,04 Kristelig Folkeparti,1563 Sunndal
2021 2021,21.2,05 Senterpartiet,1563 Sunndal
2025 2025,9.1,05 Senterpartiet,1563 Sunndal
2021 2021,7.2,06 Sosialistisk Venstreparti,1563 Sunndal
2025 2025,5.5,06 Sosialistisk Venstreparti,1563 Sunndal
2021 2021,2.8,07 Venstre,1563 Sunndal
2025 2025,2.7,07 Venstre,1563 Sunndal
2021 2021,2.1,08 Miljøpartiet de Grønne,1563 Sunndal
2025 2025,2.2,08 Miljøpartiet de Grønne,1563 Sunndal
2021 2021,3.0,55 Rødt,1563 Sunndal
2025 2025,3.8,55 Rødt,1563 Sunndal
2021 2021,28.6,01 Arbeiderpartiet,1566 Surnadal
2025 2025,33.5,01 Arbeiderpartiet,1566 Surnadal
2021 2021,10.4,02 Fremskrittspartiet,1566 Surnadal
2025 2025,22.2,02 Fremskrittspartiet,1566 Surnadal
2021 2021,7.6,03 Høyre,1566 Surnadal
2025 2025,8.3,03 Høyre,1566 Surnadal
2021 2021,2.1,04 Kristelig Folkeparti,1566 Surnadal
2025 2025,3.1,04 Kristelig Folkeparti,1566 Surnadal
2021 2021,39.4,05 Senterpartiet,1566 Surnadal
2025 2025,18.4,05 Senterpartiet,1566 Surnadal
2021 2021,4.5,06 Sosialistisk Venstreparti,1566 Surnadal
2025 2025,2.8,06 Sosialistisk Venstreparti,1566 Surnadal
2021 2021,1.2,07 Venstre,1566 Surnadal
2025 2025,1.2,07 Venstre,1566 Surnadal
2021 2021,1.9,08 Miljøpartiet de Grønne,1566 Surnadal
2025 2025,2.7,08 Miljøpartiet de Grønne,1566 Surnadal
