kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,d_sp_frp,kv_sp_t0,kv_d_sp,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst,nettoinnfl_per1000,fodselsovsk_per1000,andel_67p_t0,andel_19_34_t0,d_andel_67p,andel_hoyutd_t0,inntekt_median_t0,andel_primaer_t0,andel_industri_t0,andel_offentlig_t0,reform_2017_20,d_ap_forrige,d_sp_forrige,d_h_forrige,h_resid_forrige,par
4632,Austrheim,2005-2009,2005,2009,Vestland,Vestlandet,5,641,False,1508.0,25.53,27.02,1.49,24.2,26.5,2.3,19.1,22.29,3.19,12.4,11.44,-0.96,6.03,5.85,-0.18,2.85,1.38,-1.47,6.56,3.48,-3.08,0.07,0.13,0.06,1.19,0.99,-0.2,2.06,0.92,-1.14,2.12,9.19,-0.81,2527.0,7.8348,1.9391,1.1386,18.2034,2.7701,12.8611,18.4013,1.7352,14.4935,402000.0,,,,0,8.95,1.5,-6.47,2.2125469870392918,2001-2005→2005-2009
4633,Fedje,2005-2009,2005,2009,Vestland,Vestlandet,6,436,False,414.0,27.05,29.1,2.05,16.67,20.9,4.23,14.49,19.31,4.82,20.77,19.31,-1.46,2.42,3.44,1.02,2.9,1.32,-1.58,3.38,1.59,-1.79,0.0,0.53,0.53,1.45,1.06,-0.39,10.87,3.44,-7.43,5.25,0.0,0.0,661.0,6.4938,-9.8336,-10.3759,-71.1044,-25.7186,20.7262,16.1876,0.247,13.8783,346000.0,,,,0,8.1,1.28,-7.2,0.39598128249530706,2001-2005→2005-2009
4634,Masfjorden,2005-2009,2005,2009,Vestland,Vestlandet,6,552,False,1032.0,28.2,27.3,-0.9,18.41,21.66,3.25,10.66,14.74,4.08,12.4,10.19,-2.21,17.15,19.29,2.14,4.26,3.17,-1.09,6.01,2.08,-3.93,0.0,0.1,0.1,0.97,0.99,0.02,1.94,0.49,-1.45,5.39,12.82,-2.27,1693.0,7.4343,-2.4217,-7.2431,-11.2227,-14.7667,18.1926,16.4206,0.5726,13.0661,348000.0,,,,0,12.52,4.21,-4.92,0.712138618591478,2001-2005→2005-2009
4635,Gulen,2005-2009,2005,2009,Vestland,Vestlandet,6,483,False,1432.0,23.39,20.63,-2.76,15.22,15.38,0.16,8.38,14.72,6.34,12.36,12.17,-0.19,26.68,30.61,3.93,6.22,3.43,-2.79,5.52,2.62,-2.9,0.0,0.0,0.0,0.42,0.36,-0.06,1.82,0.07,-1.75,4.09,25.72,3.13,2459.0,7.8075,-7.1574,-8.7895,-55.7137,-15.4534,16.9174,17.5275,0.5596,14.7275,322000.0,,,,0,8.27,8.42,-6.74,-1.2561968258529594,2001-2005→2005-2009
4636,Solund,2005-2009,2005,2009,Vestland,Vestlandet,6,350,False,469.0,19.4,20.09,0.69,17.06,23.72,6.66,16.42,18.38,1.96,9.38,6.2,-3.18,21.96,24.57,2.61,4.9,3.85,-1.05,4.48,2.35,-2.13,0.0,0.0,0.0,1.07,0.43,-0.64,5.33,0.43,-4.9,9.27,36.22,-2.11,875.0,6.7742,0.1143,-11.066,18.2857,-17.1429,19.8857,16.3429,-0.5935,12.7747,292000.0,,,,0,7.61,10.96,-5.19,2.516470896277739,2001-2005→2005-2009
4637,Hyllestad,2005-2009,2005,2009,Vestland,Vestlandet,6,481,False,824.0,31.55,30.47,-1.08,11.89,11.74,-0.15,6.07,11.08,5.01,9.71,8.58,-1.13,31.07,32.72,1.65,5.1,3.03,-2.07,3.28,1.58,-1.7,0.0,0.13,0.13,0.73,0.4,-0.33,0.61,0.26,-0.35,1.5,39.44,-6.93,1526.0,7.3304,-3.4076,-7.0618,-16.3827,-18.3486,16.7759,17.5623,0.9989,14.3325,303000.0,,,,0,10.63,11.65,-2.02,1.3120050266125673,2001-2005→2005-2009
4638,Høyanger,2005-2009,2005,2009,Vestland,Vestlandet,6,547,False,2599.0,45.86,43.62,-2.24,13.27,15.26,1.99,6.35,9.14,2.79,4.96,4.25,-0.71,15.08,19.18,4.1,8.43,4.59,-3.84,3.0,1.06,-1.94,0.0,0.17,0.17,1.65,2.3,0.65,1.39,0.43,-0.96,6.09,11.68,3.0,4502.0,8.4123,-3.8872,-7.7988,-28.8761,-9.7734,16.8814,17.259,-0.3572,15.5367,331000.0,,,,0,13.57,2.64,-5.63,-1.1354252692022575,2001-2005→2005-2009
4639,Vik,2005-2009,2005,2009,Vestland,Vestlandet,6,532,False,1668.0,25.96,24.41,-1.55,13.31,13.16,-0.15,5.64,7.16,1.52,6.18,4.41,-1.77,36.81,43.32,6.51,6.12,3.83,-2.29,4.68,2.75,-1.93,0.0,0.19,0.19,0.36,0.38,0.02,0.96,0.38,-0.58,6.36,31.62,-1.41,2881.0,7.9659,-3.5057,-6.8052,-27.0739,-8.6775,21.3815,16.9039,-0.3383,15.4604,303000.0,,,,0,7.28,-2.61,-1.73,1.3231860507926525,2001-2005→2005-2009
4640,Sogndal,2005-2009,2005,2009,Vestland,Vestlandet,5,659,False,5916.0,29.46,30.57,1.11,14.62,14.43,-0.19,6.52,9.4,2.88,8.69,6.89,-1.8,23.29,27.2,3.91,10.31,7.33,-2.98,5.88,3.42,-2.46,0.0,0.07,0.07,0.56,0.59,0.03,0.66,0.1,-0.56,3.72,24.93,-7.23,10434.0,9.2528,0.3642,1.7588,-16.4846,18.8806,13.111,20.4907,0.3057,28.3698,341100.064,,,,1,7.45,-4.98,-3.5,0.27437296362880126,2001-2005→2005-2009
4641,Aurland,2005-2009,2005,2009,Vestland,Vestlandet,6,528,False,1010.0,33.17,33.33,0.16,16.04,13.62,-2.42,10.4,14.24,3.84,4.46,2.58,-1.88,20.59,23.53,2.94,9.01,6.3,-2.71,5.64,3.61,-2.03,0.0,2.27,2.27,0.4,0.52,0.12,0.3,0.0,-0.3,0.52,32.28,11.32,1783.0,7.4861,-5.3842,-7.2567,-48.2333,-6.7302,16.3769,18.2277,0.0428,17.0407,332000.0,,,,0,8.59,-1.44,-7.1,-0.8653181602367948,2001-2005→2005-2009
4642,Lærdal,2005-2009,2005,2009,Vestland,Vestlandet,5,570,False,1253.0,34.96,33.78,-1.18,12.05,13.47,1.42,5.51,7.09,1.58,2.31,0.72,-1.59,31.44,34.5,3.06,9.42,6.37,-3.05,3.51,2.95,-0.56,0.0,0.32,0.32,0.64,0.72,0.08,0.16,0.08,-0.08,4.48,0.0,28.96,2158.0,7.6769,1.8999,-0.8566,13.4384,5.5607,16.2651,16.5894,-0.1214,21.0896,330000.0,,,,0,4.97,0.81,-1.87,1.1536096483728784,2001-2005→2005-2009
4643,Årdal,2005-2009,2005,2009,Vestland,Vestlandet,5,592,False,3447.0,72.41,70.19,-2.22,8.99,9.26,0.27,3.37,5.63,2.26,2.12,1.46,-0.66,4.73,8.33,3.6,6.09,3.51,-2.58,1.65,0.96,-0.69,0.0,0.22,0.22,0.29,0.37,0.08,0.35,0.06,-0.29,3.87,10.0,-3.03,5631.0,8.636,-0.5505,-3.4816,-3.7294,-2.1311,16.9419,17.6878,0.1652,15.4619,349000.0,,,,0,12.2,-1.34,-3.91,-0.9237452173657337,2001-2005→2005-2009
4644,Luster,2005-2009,2005,2009,Vestland,Vestlandet,5,567,False,2868.0,31.9,36.51,4.61,14.4,12.15,-2.25,4.11,6.3,2.19,11.79,9.51,-2.28,26.15,29.61,3.46,6.38,3.77,-2.61,3.94,1.73,-2.21,0.0,0.14,0.14,0.38,0.25,-0.13,0.94,0.04,-0.9,1.21,20.86,2.75,4927.0,8.5025,-0.9742,-3.0983,-15.4252,5.48,16.6633,17.3737,0.4099,18.229,326000.0,,,,0,2.39,-2.61,-2.88,0.017013290048452756,2001-2005→2005-2009
4645,Askvoll,2005-2009,2005,2009,Vestland,Vestlandet,6,504,False,1830.0,23.44,24.45,1.01,12.4,13.96,1.56,7.92,11.76,3.84,10.44,8.11,-2.33,24.1,32.56,8.46,6.78,3.3,-3.48,8.63,4.0,-4.63,0.0,0.12,0.12,0.38,0.58,0.2,5.9,1.16,-4.74,10.02,16.56,7.84,3229.0,8.0799,-6.1319,-10.669,-41.8086,-19.201,19.17,15.5156,0.3945,14.5511,310000.0,,,,0,5.05,8.67,-2.81,1.3175394047590019,2001-2005→2005-2009
4646,Fjaler,2005-2009,2005,2009,Vestland,Vestlandet,6,562,False,1519.0,26.53,27.83,1.3,10.93,9.08,-1.85,9.28,11.33,2.05,7.11,5.1,-2.01,26.07,34.19,8.12,11.65,6.56,-5.09,5.53,4.37,-1.16,0.0,0.27,0.27,0.66,0.73,0.07,2.24,0.53,-1.71,6.27,24.04,-7.14,2916.0,7.978,-2.6749,-5.1788,-16.118,-10.9739,16.941,18.8272,0.7123,19.8089,286000.0,,,,0,6.27,6.39,-2.78,1.693277027345356,2001-2005→2005-2009
4647,Sunnfjord,2005-2009,2005,2009,Vestland,Vestlandet,5,667,False,10916.0,25.3,27.95,2.65,13.55,13.14,-0.41,9.93,13.57,3.64,10.65,8.63,-2.02,22.39,25.72,3.33,11.08,6.83,-4.25,5.36,2.77,-2.59,0.0,0.14,0.14,0.8,0.99,0.19,0.94,0.25,-0.69,2.92,25.24,1.81,19500.0,9.8782,3.5897,6.8274,8.1538,27.5385,11.2923,21.2615,-0.0745,24.3118,361883.307,,,,1,5.67,5.34,-3.28,1.4537049391771242,2001-2005→2005-2009
4648,Bremanger,2005-2009,2005,2009,Vestland,Vestlandet,6,476,False,2261.0,28.75,27.23,-1.52,17.74,21.7,3.96,8.18,12.53,4.35,9.64,6.71,-2.93,17.47,21.56,4.09,11.99,6.86,-5.13,4.87,2.32,-2.55,0.0,0.14,0.14,0.27,0.76,0.49,1.11,0.19,-0.92,8.05,14.75,-1.53,4031.0,8.3018,-3.2746,-6.566,-25.3039,-6.9462,19.747,17.0181,0.9763,12.803,314000.0,,,,0,7.76,7.08,-4.82,0.034507175447411775,2001-2005→2005-2009
4649,Stad,2005-2009,2005,2009,Vestland,Vestlandet,5,607,False,4884.0,20.43,21.82,1.39,21.33,22.47,1.14,6.9,10.96,4.06,8.99,7.16,-1.83,22.67,23.44,0.77,7.76,5.0,-2.76,10.61,8.06,-2.55,0.0,0.1,0.1,0.27,0.71,0.44,1.04,0.27,-0.77,1.91,21.69,-2.06,8765.0,9.0785,-0.3423,-2.0081,-10.9527,7.4159,13.8734,18.8021,0.6773,18.4979,359503.6543,,,,1,6.17,5.96,-8.38,-2.9056035947588876,2001-2005→2005-2009
4650,Gloppen,2005-2009,2005,2009,Vestland,Vestlandet,5,617,False,3477.0,14.98,13.9,-1.08,9.95,9.95,0.0,5.18,9.09,3.91,18.12,11.63,-6.49,35.72,46.83,11.11,9.15,5.11,-4.04,5.26,2.69,-2.57,0.0,0.15,0.15,0.72,0.51,-0.21,0.92,0.15,-0.77,11.11,47.22,0.65,5793.0,8.6644,-2.0715,-1.7492,-25.8933,3.9703,16.917,18.7813,0.1287,24.0993,340000.0,,,,0,4.31,8.29,-5.78,-1.6672618527309124,2001-2005→2005-2009
4651,Stryn,2005-2009,2005,2009,Vestland,Vestlandet,5,603,False,3640.0,20.99,21.73,0.74,16.98,17.11,0.13,9.75,14.31,4.56,10.74,7.65,-3.09,27.64,31.98,4.34,6.43,3.87,-2.56,5.93,2.66,-3.27,0.0,0.06,0.06,0.36,0.38,0.02,1.18,0.26,-0.92,4.47,29.18,0.06,6843.0,8.831,0.0146,1.997,-11.1062,11.6908,14.6281,19.509,-0.0314,17.9746,347000.0,,,,0,4.36,5.08,-3.25,1.481193072336474,2001-2005→2005-2009
5001,Trondheim - Tråante,2005-2009,2005,2009,Trøndelag,Trøndelag,2,885,False,93574.0,38.54,41.44,2.9,17.28,18.9,1.62,15.11,15.76,0.65,3.93,3.11,-0.82,3.71,3.31,-0.4,13.16,9.76,-3.4,4.86,4.15,-0.71,0.3,0.68,0.38,1.53,1.71,0.18,1.57,1.19,-0.38,1.22,3.22,-0.26,161440.0,11.9919,7.7125,14.3779,50.8053,26.6786,11.3448,23.9129,-0.6001,31.6158,310652.0611,,,,1,10.17,1.2,-5.87,1.175849819313319,2001-2005→2005-2009
5006,Steinkjer - Stïentje,2005-2009,2005,2009,Trøndelag,Trøndelag,4,721,False,13425.0,43.22,46.38,3.16,13.85,16.96,3.11,6.26,7.62,1.36,2.84,2.51,-0.33,17.02,16.49,-0.53,10.59,5.59,-5.0,5.16,3.46,-1.7,0.04,0.15,0.11,0.47,0.55,0.08,0.54,0.29,-0.25,2.58,24.75,3.38,23197.0,10.0518,2.565,2.8354,27.676,-2.1123,16.1185,17.4592,-0.1215,19.8259,313213.2622,,,,1,7.86,-0.05,-3.44,0.2174764367848927,2001-2005→2005-2009
5007,Namsos - Nåavmesjenjaelmie,2005-2009,2005,2009,Trøndelag,Trøndelag,4,690,False,8276.0,39.8,45.28,5.48,16.77,19.5,2.73,7.15,8.7,1.55,4.93,4.22,-0.71,10.9,9.8,-1.1,15.38,8.59,-6.79,3.93,2.88,-1.05,0.14,0.1,-0.04,0.33,0.56,0.23,0.66,0.37,-0.29,1.63,10.87,1.15,14996.0,9.6155,0.8469,1.5512,-0.2001,7.602,14.4238,18.705,-0.1674,20.451,318794.1834,,,,1,4.73,1.72,-3.63,0.3768609435864736,2001-2005→2005-2009
5014,Frøya,2005-2009,2005,2009,Trøndelag,Trøndelag,6,531,False,2387.0,38.71,42.12,3.41,23.38,28.87,5.49,9.26,10.01,0.75,5.99,4.03,-1.96,6.45,4.81,-1.64,7.08,5.3,-1.78,5.32,2.95,-2.37,0.08,0.25,0.17,0.59,0.59,0.0,3.14,1.08,-2.06,3.85,10.6,-4.88,4114.0,8.3222,2.455,2.3307,31.1133,-4.1322,17.9387,19.5673,-0.8569,10.3873,285000.0,,,,0,11.06,3.02,-3.9,0.9273649074007175,2001-2005→2005-2009
5020,Osen,2005-2009,2005,2009,Trøndelag,Trøndelag,6,459,False,630.0,33.17,33.45,0.28,17.62,22.53,4.91,4.6,7.85,3.25,5.56,2.9,-2.66,23.02,20.48,-2.54,6.35,5.63,-0.72,4.29,3.41,-0.88,0.0,0.0,0.0,0.48,1.37,0.89,4.92,2.39,-2.53,2.37,17.11,-4.46,1052.0,6.9584,-2.2814,-14.7595,-26.616,4.7529,19.7719,17.4905,1.6289,11.9129,302000.0,,,,0,12.13,4.43,-4.31,-0.6939871027438826,2001-2005→2005-2009
5021,Oppdal,2005-2009,2005,2009,Trøndelag,Trøndelag,5,666,False,3637.0,32.86,38.87,6.01,17.93,16.6,-1.33,9.29,11.96,2.67,9.32,7.04,-2.28,18.48,16.85,-1.63,6.35,4.65,-1.7,4.26,2.83,-1.43,0.14,0.19,0.05,0.25,0.3,0.05,1.13,0.71,-0.42,-2.96,22.07,2.39,6473.0,8.7754,2.41,6.098,20.7014,2.7808,14.5837,18.3686,0.3658,15.9086,316000.0,,,,0,7.06,2.77,-5.34,-0.13292065753017823,2001-2005→2005-2009
5022,Rennebu,2005-2009,2005,2009,Trøndelag,Trøndelag,5,602,False,1549.0,30.86,35.03,4.17,9.94,11.5,1.56,4.33,6.54,2.21,15.88,13.81,-2.07,27.05,23.99,-3.06,6.65,4.3,-2.35,4.13,3.44,-0.69,0.0,0.33,0.33,0.13,0.4,0.27,1.03,0.66,-0.37,-1.5,46.84,-17.3,2660.0,7.8861,-1.4662,-4.2032,-10.9023,-4.1353,17.8195,16.5038,0.7611,12.5352,305000.0,,,,0,6.16,8.26,-3.04,-0.017233494674879335,2001-2005→2005-2009
5025,Røros - Rosse,2005-2009,2005,2009,Trøndelag,Trøndelag,5,644,False,3311.0,46.75,48.59,1.84,11.87,14.09,2.22,8.15,11.05,2.9,2.75,1.4,-1.35,10.03,9.41,-0.62,12.72,9.32,-3.4,3.96,3.25,-0.71,0.12,0.3,0.18,1.81,1.73,-0.08,1.84,0.85,-0.99,1.6,0.0,7.66,5636.0,8.6369,-1.2952,0.706,-7.807,-5.3229,17.0511,17.5124,0.1518,19.0823,314000.0,,,,0,8.23,1.73,-4.59,0.02721902602510884,2001-2005→2005-2009
5026,Holtålen,2005-2009,2005,2009,Trøndelag,Trøndelag,6,524,False,1367.0,52.01,45.21,-6.8,12.0,14.56,2.56,2.63,4.37,1.74,2.12,1.76,-0.36,19.02,24.83,5.81,8.34,6.05,-2.29,1.54,1.53,-0.01,0.07,0.23,0.16,0.51,0.46,-0.05,1.76,1.0,-0.76,8.37,0.0,0.0,2132.0,7.6648,-3.1895,-8.7936,-10.3189,-21.576,19.3715,15.3377,0.832,14.1628,296000.0,,,,0,8.36,4.27,-3.61,-0.8879465391877526,2001-2005→2005-2009
5027,Midtre Gauldal,2005-2009,2005,2009,Trøndelag,Trøndelag,5,657,False,3288.0,37.17,37.8,0.63,14.51,16.98,2.47,4.96,6.99,2.03,7.76,5.48,-2.28,25.79,25.17,-0.62,4.74,3.24,-1.5,3.95,2.24,-1.71,0.03,0.25,0.22,0.36,0.19,-0.17,0.73,1.67,0.94,1.85,20.1,1.59,5797.0,8.6651,2.6393,3.0125,28.6355,-2.5875,17.0605,18.0783,-0.6404,12.5819,333000.0,,,,0,6.38,4.36,-2.34,0.60098377483523,2001-2005→2005-2009
5028,Melhus,2005-2009,2005,2009,Trøndelag,Trøndelag,3,776,False,7999.0,37.12,38.32,1.2,20.23,22.8,2.57,9.23,12.17,2.94,7.56,6.7,-0.86,13.76,11.9,-1.86,6.41,4.12,-2.29,3.85,2.42,-1.43,0.08,0.21,0.13,0.5,0.46,-0.04,1.26,0.91,-0.35,0.71,18.94,-3.13,13977.0,9.5452,4.8508,12.3247,28.1892,20.1045,11.2685,19.854,0.1337,17.6559,371000.0,,,,0,6.36,1.92,-3.5,1.016614879302856,2001-2005→2005-2009
5029,Skaun,2005-2009,2005,2009,Trøndelag,Trøndelag,4,746,False,3397.0,37.47,38.7,1.23,18.72,21.57,2.85,6.71,10.85,4.14,6.48,5.7,-0.78,16.96,14.08,-2.88,8.07,5.4,-2.67,3.92,2.36,-1.56,0.09,0.19,0.1,0.47,0.54,0.07,1.12,0.6,-0.52,-0.03,30.09,-3.44,6063.0,8.71,6.1686,10.5634,30.8428,28.5337,11.7599,19.6767,-0.3104,18.6759,372000.0,,,,0,8.93,1.21,-4.7,-0.5594962647457589,2001-2005→2005-2009
5031,Malvik,2005-2009,2005,2009,Trøndelag,Trøndelag,3,807,False,6618.0,43.0,45.57,2.57,19.28,21.1,1.82,13.63,14.37,0.74,3.32,2.39,-0.93,5.06,4.49,-0.57,9.79,6.71,-3.08,3.81,3.63,-0.18,0.17,0.27,0.1,0.63,0.65,0.02,1.3,0.81,-0.49,1.25,0.0,5.78,12095.0,9.4005,2.993,13.8978,1.2402,28.6895,8.6813,19.2394,0.6629,25.3959,412000.0,,,,0,7.37,0.95,-3.6,2.2678472077082286,2001-2005→2005-2009
5032,Selbu,2005-2009,2005,2009,Trøndelag,Trøndelag,5,643,False,2249.0,36.77,41.42,4.65,17.25,18.53,1.28,9.25,10.46,1.21,4.31,2.43,-1.88,18.67,15.92,-2.75,8.27,6.47,-1.8,3.25,2.52,-0.73,0.04,0.28,0.24,0.8,0.64,-0.16,1.38,1.33,-0.05,-1.47,0.0,0.0,3988.0,8.291,0.4012,0.9836,10.2808,-2.7583,17.9037,17.9789,0.2531,15.9289,321000.0,,,,0,5.8,1.32,-3.03,1.4812210740845084,2001-2005→2005-2009
5033,Tydal,2005-2009,2005,2009,Trøndelag,Trøndelag,6,519,False,541.0,32.9,36.56,3.66,17.01,21.08,4.07,4.44,6.58,2.14,1.48,0.39,-1.09,27.73,24.18,-3.55,8.87,5.03,-3.84,5.18,3.48,-1.7,0.18,0.39,0.21,1.11,0.97,-0.14,1.11,1.35,0.24,0.52,23.54,-2.08,902.0,6.8046,-4.9889,-11.8313,-33.2594,-16.6297,19.5122,15.2993,2.3081,13.9503,321000.0,,,,0,5.09,5.45,-6.43,-2.2663281156618638,2001-2005→2005-2009
5034,Meråker,2005-2009,2005,2009,Trøndelag,Trøndelag,5,626,False,1413.0,47.91,47.41,-0.5,17.34,20.7,3.36,4.25,6.7,2.45,1.91,2.36,0.45,9.84,11.64,1.8,12.6,7.23,-5.37,4.39,3.12,-1.27,0.07,0.0,-0.07,0.99,0.68,-0.31,0.71,0.15,-0.56,5.16,11.7,0.92,2560.0,7.8478,-3.2813,-4.5857,-15.625,-16.4062,18.9062,17.2266,0.0356,13.9717,293000.0,,,,0,9.92,0.23,-4.48,-1.0493339034123008,2001-2005→2005-2009
5035,Stjørdal,2005-2009,2005,2009,Trøndelag,Trøndelag,3,802,False,11376.0,40.44,41.97,1.53,17.12,18.72,1.6,10.29,13.07,2.78,5.28,3.89,-1.39,11.39,11.62,0.23,9.55,6.04,-3.51,4.57,2.95,-1.62,0.17,0.32,0.15,0.62,0.8,0.18,0.56,0.63,0.07,1.83,19.97,5.04,19562.0,9.8813,7.1465,15.7563,53.3688,17.6362,12.0898,19.6452,0.1478,20.0859,347000.0,,,,0,7.77,-0.05,-4.95,0.3263559230494337,2001-2005→2005-2009
5036,Frosta,2005-2009,2005,2009,Trøndelag,Trøndelag,5,657,False,1407.0,31.77,32.32,0.55,14.29,14.17,-0.12,7.46,18.29,10.83,7.11,6.29,-0.82,26.15,20.61,-5.54,6.61,4.27,-2.34,4.98,2.75,-2.23,0.28,0.14,-0.14,0.36,0.65,0.29,1.0,0.51,-0.49,-5.66,35.02,-11.84,2493.0,7.8212,-0.2407,3.8413,0.4011,-3.6101,16.0449,17.1681,0.8831,14.0216,304000.0,,,,0,5.52,2.54,-2.51,1.2474074423457555,2001-2005→2005-2009
5037,Levanger - Levangke,2005-2009,2005,2009,Trøndelag,Trøndelag,4,752,False,10309.0,40.32,44.81,4.49,14.19,15.12,0.93,7.28,8.82,1.54,7.05,6.82,-0.23,14.31,12.95,-1.36,11.68,7.65,-4.03,3.81,2.61,-1.2,0.05,0.16,0.11,0.62,0.67,0.05,0.68,0.39,-0.29,-0.43,18.21,-2.71,18001.0,9.7982,2.5721,5.4845,7.6662,18.3879,12.7826,19.2212,0.2481,26.4043,332000.0,,,,0,9.17,0.08,-3.46,0.4693733800982032,2001-2005→2005-2009
5038,Verdal,2005-2009,2005,2009,Trøndelag,Trøndelag,4,747,False,7643.0,49.95,51.47,1.52,15.43,19.02,3.59,5.26,7.46,2.2,3.48,2.61,-0.87,12.57,11.18,-1.39,9.11,5.14,-3.97,2.89,1.95,-0.94,0.12,0.12,0.0,0.69,0.76,0.07,0.5,0.29,-0.21,2.2,16.2,1.25,13815.0,9.5335,2.4756,3.6156,9.9891,15.2009,12.4647,19.5078,-0.0751,16.524,322000.0,,,,0,10.81,0.58,-3.49,-0.1591901047825437,2001-2005→2005-2009
5041,Snåase - Snåsa,2005-2009,2005,2009,Trøndelag,Trøndelag,6,561,False,1310.0,32.82,39.32,6.5,8.02,9.02,1.0,4.05,5.09,1.04,1.76,0.69,-1.07,33.66,34.93,1.27,13.82,6.55,-7.27,4.81,3.16,-1.65,0.15,0.39,0.24,0.53,0.69,0.16,0.38,0.15,-0.23,2.27,36.94,6.61,2260.0,7.7231,-3.7168,-9.4465,-26.5487,-10.6195,18.3628,15.8407,0.8467,16.2479,309000.0,,,,0,6.85,4.18,-2.37,0.3811185426908623,2001-2005→2005-2009
5042,Lierne,2005-2009,2005,2009,Trøndelag,Trøndelag,6,398,False,811.0,32.43,39.11,6.68,10.48,18.51,8.03,1.6,2.61,1.01,6.54,4.95,-1.59,28.11,26.73,-1.38,15.41,3.65,-11.76,4.81,3.91,-0.9,0.0,0.26,0.26,0.12,0.26,0.14,0.49,0.0,-0.49,6.65,43.74,-14.05,1509.0,7.3192,-3.1809,-6.705,-7.2896,-23.8569,18.6879,17.0311,-0.2758,14.3322,297000.0,,,,0,8.05,2.74,-2.65,-0.4951491474711651,2001-2005→2005-2009
5043,Raarvihke - Røyrvik,2005-2009,2005,2009,Trøndelag,Trøndelag,6,389,False,336.0,32.44,44.88,12.44,10.71,16.17,5.46,3.87,4.62,0.75,8.93,5.61,-3.32,19.35,22.11,2.76,19.64,2.97,-16.67,3.87,2.97,-0.9,0.0,0.0,0.0,0.0,0.33,0.33,1.19,0.33,-0.86,8.22,0.0,0.0,542.0,6.2953,-7.9336,-17.2471,-71.9557,-3.69,15.4982,18.0812,1.5359,14.5125,307000.0,,,,0,6.04,4.13,-1.1,1.3939177195476313,2001-2005→2005-2009
5044,Namsskogan,2005-2009,2005,2009,Trøndelag,Trøndelag,6,427,False,558.0,36.02,43.79,7.77,12.19,16.44,4.25,2.87,4.21,1.34,4.12,6.5,2.38,12.37,16.06,3.69,29.75,10.9,-18.85,1.43,1.34,-0.09,0.0,0.0,0.0,0.54,0.38,-0.16,0.72,0.38,-0.34,7.94,12.81,1.42,941.0,6.8469,-1.8066,-5.9063,-9.5643,-7.4389,20.4038,15.6217,1.4576,11.4987,278000.0,,,,0,6.86,3.25,-1.24,0.8815535671179198,2001-2005→2005-2009
5045,Grong,2005-2009,2005,2009,Trøndelag,Trøndelag,5,593,False,1489.0,33.78,38.43,4.65,10.54,14.79,4.25,3.9,6.0,2.1,1.21,1.57,0.36,29.08,26.93,-2.15,17.86,8.71,-9.15,2.62,2.71,0.09,0.2,0.14,-0.06,0.2,0.64,0.44,0.6,0.07,-0.53,2.1,45.09,10.07,2481.0,7.8164,-5.2801,-5.8871,-33.4543,-20.5562,18.0975,16.9287,0.1152,17.5412,310000.0,,,,0,5.19,4.7,-2.85,-0.04889170799318965,2001-2005→2005-2009
5046,Høylandet,2005-2009,2005,2009,Trøndelag,Trøndelag,6,525,False,797.0,34.76,39.77,5.01,6.27,8.59,2.32,3.01,2.78,-0.23,2.26,1.89,-0.37,35.63,37.12,1.49,11.92,4.17,-7.75,5.65,5.18,-0.47,0.13,0.38,0.25,0.13,0.0,-0.13,0.25,0.13,-0.12,3.81,43.12,10.83,1247.0,7.1285,2.1652,-5.6995,12.8308,9.6231,15.8781,19.166,1.6258,18.2891,324000.0,,,,0,4.25,4.47,-1.94,0.37173957629574383,2001-2005→2005-2009
5047,Overhalla,2005-2009,2005,2009,Trøndelag,Trøndelag,5,611,False,2033.0,35.12,41.39,6.27,10.48,14.14,3.66,4.77,7.44,2.67,2.71,1.81,-0.9,25.63,24.36,-1.27,16.97,7.24,-9.73,3.79,2.89,-0.9,0.05,0.1,0.05,0.1,0.34,0.24,0.39,0.29,-0.1,2.39,36.53,11.18,3476.0,8.1536,2.4741,-2.9956,15.8228,7.1922,14.7296,18.412,-0.3837,18.3599,350000.0,,,,0,6.28,0.63,-2.82,0.2668820306920048,2001-2005→2005-2009
5049,Flatanger,2005-2009,2005,2009,Trøndelag,Trøndelag,6,475,False,697.0,25.97,33.75,7.78,19.51,19.91,0.4,7.46,10.89,3.43,4.88,4.67,-0.21,18.08,14.62,-3.46,14.2,7.0,-7.2,7.46,7.31,-0.15,0.0,0.0,0.0,0.57,1.09,0.52,1.87,0.78,-1.09,-3.06,19.18,-5.75,1205.0,7.0942,-5.8921,-11.8196,-39.0041,-19.917,17.2614,15.4357,0.9926,12.9301,316000.0,,,,0,4.66,0.25,-3.26,0.9087330617832574,2001-2005→2005-2009
