kom2024,navn,periode,t0,t1,fylke,landsdel,sent_klasse,sent_indeks,estimert,reform_2017_20,vekt_stemmer_t0,ap_t0,ap_t1,d_ap,frp_t0,frp_t1,d_frp,h_t0,h_t1,d_h,krf_t0,krf_t1,d_krf,sp_t0,sp_t1,d_sp,sv_t0,sv_t1,d_sv,v_t0,v_t1,d_v,mdg_t0,mdg_t1,d_mdg,rodt_t0,rodt_t1,d_rodt,andre_t0,andre_t1,d_andre,bef_t0,ln_bef_t0,vekst4_pst,vekst10_pst
3201,Bærum,2003-2007,2003,2007,Akershus,Oslo/Akershus,1,966,False,False,50215.0,16.69,19.54,2.85,15.6,15.31,-0.29,38.75,40.41,1.66,3.11,2.81,-0.3,1.42,1.24,-0.18,14.14,5.65,-8.49,5.6,10.87,5.27,0.0,0.75,0.75,1.15,1.33,0.18,3.54,2.1,-1.44,102529.0,11.5379,4.2944,8.7835
3203,Asker,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,910,False,True,35688.0,22.54,24.04,1.5,17.08,16.43,-0.65,29.33,36.68,7.35,3.41,3.22,-0.19,2.16,1.92,-0.24,11.26,4.67,-6.59,5.1,8.24,3.14,0.0,0.0,0.0,1.24,0.74,-0.5,7.88,4.08,-3.8,75946.0,11.2378,3.9739,13.2084
3205,Lillestrøm,2003-2007,2003,2007,Akershus,Oslo/Akershus,1,940,False,True,28034.0,36.22,37.51,1.29,19.38,21.5,2.12,17.05,21.71,4.66,3.87,3.62,-0.25,5.43,5.02,-0.41,12.67,5.19,-7.48,2.53,3.54,1.01,0.0,0.0,0.0,0.6,0.83,0.23,2.27,1.06,-1.21,62608.0,11.0446,8.9046,19.9434
3207,Nordre Follo,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,923,False,True,23580.0,23.49,25.58,2.09,14.7,15.4,0.7,31.82,36.47,4.65,4.16,4.26,0.1,2.47,2.27,-0.2,13.13,6.54,-6.59,5.68,6.36,0.68,0.0,0.0,0.0,1.11,1.46,0.35,3.44,1.67,-1.77,49398.0,10.8077,3.7289,9.4638
3209,Ullensaker,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,920,False,False,9470.0,28.94,28.36,-0.58,26.57,41.42,14.85,14.35,12.61,-1.74,2.94,2.46,-0.48,7.97,6.0,-1.97,9.64,2.78,-6.86,1.81,2.99,1.18,0.0,0.0,0.0,0.81,0.73,-0.08,6.97,2.66,-4.31,22931.0,10.0402,13.2354,38.2715
3212,Nesodden,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,850,False,False,7252.0,20.96,19.97,-0.99,11.45,11.42,-0.03,20.19,20.48,0.29,4.03,6.6,2.57,1.68,1.4,-0.28,30.24,24.44,-5.8,5.45,6.25,0.8,2.69,3.18,0.49,3.32,5.84,2.52,0.0,0.43,0.43,15943.0,9.6768,5.3189,17.0105
3214,Frogn,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,891,False,False,6178.0,18.4,18.12,-0.28,14.78,13.7,-1.08,28.81,31.32,2.51,3.58,5.15,1.57,2.99,3.18,0.19,13.94,7.85,-6.09,10.55,16.84,6.29,0.0,0.0,0.0,0.68,0.71,0.03,6.26,3.12,-3.14,13116.0,9.4816,5.9012,14.18
3216,Vestby,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,877,False,False,5978.0,37.07,33.6,-3.47,15.99,19.05,3.06,21.21,27.78,6.57,3.23,3.49,0.26,5.74,0.0,-5.74,9.17,6.72,-2.45,3.68,7.43,3.75,0.0,0.0,0.0,1.07,1.93,0.86,2.84,0.0,-2.84,12724.0,9.4512,5.4228,17.3476
3218,Ås,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,895,False,False,6608.0,30.19,30.97,0.78,15.39,15.03,-0.36,13.06,15.57,2.51,5.02,4.57,-0.45,11.46,12.42,0.96,17.65,11.75,-5.9,5.52,7.75,2.23,0.0,0.0,0.0,1.71,1.95,0.24,0.0,0.0,0.0,14227.0,9.5629,4.5407,16.7975
3220,Enebakk,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,827,False,False,3986.0,26.24,23.74,-2.5,23.06,22.05,-1.01,20.6,32.5,11.9,6.45,4.71,-1.74,9.56,10.25,0.69,12.42,6.75,-5.67,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,-1.68,0.0,0.0,0.0,9111.0,9.1172,6.0257,16.5119
3222,Lørenskog,2003-2007,2003,2007,Akershus,Oslo/Akershus,1,978,False,False,13889.0,33.88,40.88,7.0,20.88,20.32,-0.56,23.36,17.77,-5.59,3.54,3.69,0.15,1.38,1.77,0.39,13.23,5.13,-8.1,2.43,4.07,1.64,0.0,0.0,0.0,1.12,1.24,0.12,0.19,5.13,4.94,30220.0,10.3163,3.7889,8.91
3224,Rælingen,2003-2007,2003,2007,Akershus,Oslo/Akershus,1,948,False,False,6397.0,36.95,44.5,7.55,18.38,19.42,1.04,18.45,16.48,-1.97,3.6,3.77,0.17,1.64,2.13,0.49,12.55,4.59,-7.96,1.49,3.27,1.78,0.0,0.0,0.0,1.16,1.2,0.04,5.78,4.64,-1.14,14679.0,9.5942,2.6092,6.1003
3226,Aurskog-Høland,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,797,False,True,6506.0,36.44,33.4,-3.04,17.95,30.8,12.85,6.13,5.24,-0.89,7.85,11.1,3.25,16.77,12.57,-4.2,7.02,3.24,-3.78,0.0,3.65,3.65,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,-7.82,13725.0,9.527,3.796,9.5341
3228,Nes,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,826,False,False,7268.0,37.92,40.84,2.92,17.31,24.59,7.28,6.66,8.33,1.67,4.14,4.2,0.06,10.76,11.5,0.74,9.36,4.91,-4.45,2.49,5.63,3.14,0.0,0.0,0.0,0.73,0.0,-0.73,10.64,0.0,-10.64,17765.0,9.785,2.5556,15.5222
3230,Gjerdrum,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,880,False,False,2234.0,32.45,30.43,-2.02,12.98,14.41,1.43,23.41,21.74,-1.67,8.15,6.54,-1.61,11.86,10.5,-1.36,11.15,5.01,-6.14,0.0,11.36,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4877.0,8.4923,9.7601,29.1747
3232,Nittedal,2003-2007,2003,2007,Akershus,Oslo/Akershus,2,886,False,False,6603.0,28.74,25.17,-3.57,21.43,24.98,3.55,16.61,24.25,7.64,3.09,2.92,-0.17,12.69,5.51,-7.18,9.56,4.85,-4.71,5.72,7.5,1.78,0.0,0.0,0.0,2.15,2.02,-0.13,0.0,2.79,2.79,19300.0,9.8679,3.4611,14.9039
3234,Lunner,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,785,False,False,3836.0,28.57,30.64,2.07,14.52,17.45,2.93,14.42,22.21,7.79,6.41,6.38,-0.03,10.43,8.22,-2.21,18.09,6.98,-11.11,6.02,8.12,2.1,0.0,0.0,0.0,1.54,0.0,-1.54,0.0,0.0,0.0,8461.0,9.0432,0.721,5.379
3236,Jevnaker,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,793,False,False,2907.0,37.22,56.47,19.25,14.14,14.45,0.31,21.84,15.06,-6.78,0.0,0.0,0.0,9.74,6.68,-3.06,17.06,7.35,-9.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299.0,8.7481,-0.9684,5.6035
3238,Nannestad,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,834,False,False,3865.0,30.58,34.28,3.7,21.73,25.52,3.79,11.98,12.5,0.52,4.61,4.82,0.21,14.67,10.45,-4.22,11.13,3.87,-7.26,5.3,8.56,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9751.0,9.1851,8.0505,27.2003
3240,Eidsvoll,2003-2007,2003,2007,Akershus,Oslo/Akershus,3,851,False,False,7263.0,28.56,24.43,-4.13,18.15,20.29,2.14,16.11,18.94,2.83,3.98,4.03,0.05,9.72,12.22,2.5,15.52,6.51,-9.01,1.24,1.92,0.68,0.0,0.0,0.0,0.84,1.12,0.28,5.89,10.54,4.65,18083.0,9.8027,6.9181,14.5854
3242,Hurdal,2003-2007,2003,2007,Akershus,Oslo/Akershus,4,736,False,False,1279.0,26.19,23.13,-3.06,14.93,20.38,5.45,8.13,11.07,2.94,10.95,10.38,-0.57,10.48,9.47,-1.01,21.34,8.78,-12.56,7.97,16.79,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.0,7.8876,-2.6276,-0.154
3301,Drammen,2003-2007,2003,2007,Buskerud,Østlandet,2,912,False,True,36294.0,31.17,33.88,2.71,21.3,19.59,-1.71,25.57,31.49,5.92,4.58,4.02,-0.56,1.29,1.04,-0.25,9.46,4.68,-4.78,1.41,2.5,1.09,0.0,0.0,0.0,0.48,0.7,0.22,4.73,2.09,-2.64,83924.0,11.3377,3.7522,10.4273
3303,Kongsberg,2003-2007,2003,2007,Buskerud,Østlandet,3,848,False,False,10043.0,30.96,37.97,7.01,15.09,15.35,0.26,20.12,17.33,-2.79,4.16,3.98,-0.18,6.59,8.93,2.34,13.2,5.39,-7.81,6.45,8.09,1.64,0.0,0.0,0.0,3.43,2.96,-0.47,0.0,0.0,0.0,22908.0,10.0392,3.2129,8.6731
3305,Ringerike,2003-2007,2003,2007,Buskerud,Østlandet,3,838,False,False,12248.0,32.85,33.35,0.5,18.41,20.84,2.43,19.51,15.67,-3.84,3.04,2.94,-0.1,4.92,6.1,1.18,13.65,5.91,-7.74,4.4,9.52,5.12,0.0,0.0,0.0,3.23,5.68,2.45,0.0,0.0,0.0,28055.0,10.2419,1.1763,3.3949
3310,Hole,2003-2007,2003,2007,Buskerud,Østlandet,3,832,False,False,2432.0,21.13,18.47,-2.66,13.32,13.32,0.0,37.21,43.61,6.4,5.35,5.29,-0.06,10.94,9.9,-1.04,10.44,6.95,-3.49,1.6,2.45,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,8.537,6.5882,14.7804
3312,Lier,2003-2007,2003,2007,Buskerud,Østlandet,2,887,False,False,9586.0,23.48,26.12,2.64,14.76,14.43,-0.33,32.72,39.65,6.93,3.48,3.12,-0.36,6.77,5.55,-1.22,11.92,4.86,-7.06,3.29,3.63,0.34,0.0,0.0,0.0,0.0,0.73,0.73,3.57,1.91,-1.66,21638.0,9.9822,2.8607,6.5489
3314,Øvre Eiker,2003-2007,2003,2007,Buskerud,Østlandet,3,848,False,False,6681.0,24.28,30.02,5.74,16.18,14.81,-1.37,33.12,37.44,4.32,3.67,3.34,-0.33,10.42,8.44,-1.98,11.17,3.85,-7.32,0.46,1.2,0.74,0.0,0.0,0.0,0.7,0.92,0.22,0.0,0.0,0.0,15337.0,9.638,4.036,8.4852
3316,Modum,2003-2007,2003,2007,Buskerud,Østlandet,3,812,False,False,5604.0,40.1,39.1,-1.0,17.52,12.42,-5.1,9.24,7.65,-1.59,4.78,4.19,-0.59,10.06,21.21,11.15,8.4,5.1,-3.3,1.3,2.61,1.31,0.0,0.0,0.0,0.43,0.0,-0.43,8.15,7.72,-0.43,12611.0,9.4423,-0.1745,3.0787
3318,Krødsherad,2003-2007,2003,2007,Buskerud,Østlandet,5,656,False,False,1120.0,33.93,30.51,-3.42,10.62,7.34,-3.28,7.77,5.86,-1.91,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,-4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,56.29,12.99,2213.0,7.7021,-4.2024,-5.9032
3320,Flå,2003-2007,2003,2007,Buskerud,Østlandet,5,617,False,False,560.0,25.0,0.0,-25.0,23.75,20.61,-3.14,0.0,3.41,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,75.98,24.73,1049.0,6.9556,-5.7197,-12.167
3322,Nesbyen,2003-2007,2003,2007,Buskerud,Østlandet,5,640,False,False,1519.0,41.08,28.12,-12.96,0.0,0.0,0.0,18.89,16.72,-2.17,7.04,7.6,0.56,16.19,28.18,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,19.37,2.58,3499.0,8.1602,-1.2289,-1.8182
3324,Gol,2003-2007,2003,2007,Buskerud,Østlandet,4,683,False,False,1981.0,30.89,28.33,-2.56,10.4,13.37,2.97,15.5,16.08,0.58,5.15,5.91,0.76,17.42,19.08,1.66,9.94,5.13,-4.81,10.7,12.11,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4379.0,8.3846,1.2788,2.6383
3326,Hemsedal,2003-2007,2003,2007,Buskerud,Østlandet,5,625,False,False,992.0,11.09,11.83,0.74,0.0,8.21,8.21,33.97,28.24,-5.73,12.4,14.89,2.49,28.12,30.06,1.94,14.42,6.77,-7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.0,7.5353,4.8051,9.3593
3328,Ål,2003-2007,2003,2007,Buskerud,Østlandet,5,635,False,False,2303.0,18.8,16.69,-2.11,12.11,8.01,-4.1,12.77,14.14,1.37,6.9,7.74,0.84,17.5,20.13,2.63,9.47,5.55,-3.92,22.45,27.74,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.0,8.457,-1.4019,-2.0262
3330,Hol,2003-2007,2003,2007,Buskerud,Østlandet,5,629,False,False,2356.0,22.03,30.07,8.04,27.76,24.98,-2.78,16.94,18.9,1.96,4.46,5.0,0.54,10.27,9.96,-0.31,8.62,5.14,-3.48,9.93,5.94,-3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582.0,8.4299,-2.3352,-2.7597
3332,Sigdal,2003-2007,2003,2007,Buskerud,Østlandet,5,663,False,False,1709.0,20.01,14.8,-5.21,7.02,8.47,1.45,14.16,9.21,-4.95,0.0,0.0,0.0,45.47,43.62,-1.85,0.0,0.0,0.0,13.34,23.9,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569.0,8.18,-2.0454,-2.7809
3334,Flesberg,2003-2007,2003,2007,Buskerud,Østlandet,4,688,False,False,1148.0,31.45,26.97,-4.48,22.65,22.49,-0.16,16.2,21.72,5.52,4.09,3.01,-1.08,22.65,22.8,0.15,0.0,0.0,0.0,2.96,3.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2523.0,7.8332,0.0,1.5292
3336,Rollag,2003-2007,2003,2007,Buskerud,Østlandet,5,578,False,False,694.0,55.48,55.27,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,12.54,44.52,32.19,-12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.0,7.2998,-5.2703,-4.1695
3338,Nore og Uvdal,2003-2007,2003,2007,Buskerud,Østlandet,6,530,False,False,1286.0,30.56,30.11,-0.45,15.94,15.52,-0.42,10.65,10.45,-0.2,0.0,0.0,0.0,35.93,39.47,3.54,5.44,4.45,-0.99,1.48,0.0,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,7.9021,-6.5483,-10.9309
3401,Kongsvinger,2003-2007,2003,2007,Innlandet,Innlandet,3,792,False,False,7546.0,35.61,31.57,-4.04,14.25,17.25,3.0,19.49,16.78,-2.71,3.7,2.17,-1.53,4.98,4.73,-0.25,19.68,8.23,-11.45,2.29,3.1,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,16.16,17348.0,9.7612,-0.6456,0.0174
3403,Hamar,2003-2007,2003,2007,Innlandet,Innlandet,2,873,False,False,12246.0,32.12,25.22,-6.9,7.32,6.77,-0.55,8.12,7.09,-1.03,3.25,3.97,0.72,1.76,1.57,-0.19,10.02,5.81,-4.21,1.43,4.3,2.87,0.0,0.0,0.0,0.0,0.0,0.0,36.0,45.27,9.27,27120.0,10.208,2.9093,6.2714
3405,Lillehammer,2003-2007,2003,2007,Innlandet,Innlandet,3,818,False,False,10706.0,38.87,40.56,1.69,10.37,11.9,1.53,12.73,11.68,-1.05,4.56,3.74,-0.82,7.51,6.57,-0.94,15.35,8.11,-7.24,5.64,7.13,1.49,0.0,0.0,0.0,2.78,3.52,0.74,2.2,6.81,4.61,24946.0,10.1245,2.3691,4.2795
3407,Gjøvik,2003-2007,2003,2007,Innlandet,Innlandet,3,805,False,False,12508.0,46.14,41.62,-4.52,13.11,13.82,0.71,11.3,12.73,1.43,5.54,5.56,0.02,6.72,6.59,-0.13,10.93,5.52,-5.41,2.49,5.25,2.76,0.76,1.16,0.4,3.0,2.86,-0.14,0.0,4.88,4.88,27349.0,10.2164,2.128,4.0183
3411,Ringsaker,2003-2007,2003,2007,Innlandet,Innlandet,3,797,False,False,11881.0,45.93,37.95,-7.98,9.54,10.01,0.47,10.31,9.02,-1.29,3.16,2.9,-0.26,14.67,10.43,-4.24,12.63,6.34,-6.29,3.2,8.01,4.81,0.0,0.0,0.0,0.55,0.0,-0.55,0.0,15.34,15.34,31830.0,10.3682,0.4524,2.1534
3412,Løten,2003-2007,2003,2007,Innlandet,Innlandet,3,790,False,False,3349.0,32.28,43.99,11.71,8.48,11.33,2.85,6.03,7.94,1.91,0.0,2.5,2.5,39.86,21.92,-17.94,12.06,7.29,-4.77,1.28,2.23,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,7317.0,8.898,-0.3417,2.8781
3413,Stange,2003-2007,2003,2007,Innlandet,Innlandet,3,820,False,False,7824.0,40.63,42.56,1.93,10.7,12.26,1.56,5.83,5.79,-0.04,4.9,4.77,-0.13,10.22,13.39,3.17,14.43,5.31,-9.12,2.56,5.84,3.28,0.0,0.0,0.0,0.68,0.0,-0.68,10.06,10.07,0.01,18137.0,9.8057,2.7844,5.5905
3414,Nord-Odal,2003-2007,2003,2007,Innlandet,Innlandet,4,708,False,False,2598.0,58.89,53.94,-4.95,13.93,19.92,5.99,0.0,0.0,0.0,0.0,0.0,0.0,7.04,9.67,2.63,7.7,4.39,-3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,12.08,-0.35,5050.0,8.5271,0.099,-1.173
3415,Sør-Odal,2003-2007,2003,2007,Innlandet,Innlandet,3,777,False,False,3591.0,63.88,52.3,-11.58,7.74,9.11,1.37,9.89,8.63,-1.26,0.0,1.54,1.54,9.41,17.79,8.38,9.08,4.76,-4.32,0.0,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,4.52,7538.0,8.9277,2.8655,6.3795
3416,Eidskog,2003-2007,2003,2007,Innlandet,Innlandet,4,691,False,False,2889.0,68.88,42.15,-26.73,6.23,20.54,14.31,9.73,17.12,7.39,0.0,0.0,0.0,8.34,14.53,6.19,6.82,5.66,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6421.0,8.7673,-0.5607,0.5195
3417,Grue,2003-2007,2003,2007,Innlandet,Innlandet,5,662,False,False,2359.0,38.83,44.87,6.04,7.04,11.66,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,4.19,-4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87,39.27,-6.6,5395.0,8.5932,-4.5042,-6.4633
3418,Åsnes,2003-2007,2003,2007,Innlandet,Innlandet,5,665,False,False,3425.0,43.77,30.21,-13.56,14.69,14.01,-0.68,0.0,7.8,7.8,0.0,0.0,0.0,7.62,8.67,1.05,12.7,4.13,-8.57,0.0,12.07,12.07,0.0,0.0,0.0,0.0,0.0,0.0,21.23,23.12,1.89,7977.0,8.9843,-4.6759,-6.9847
3419,Våler (Innlandet),2003-2007,2003,2007,Innlandet,Innlandet,5,669,False,False,1887.0,36.72,62.71,25.99,16.75,9.67,-7.08,9.49,6.52,-2.97,0.0,0.0,0.0,17.44,10.38,-7.06,11.39,3.81,-7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,6.92,-1.29,3964.0,8.285,-2.1948,-6.7356
3420,Elverum,2003-2007,2003,2007,Innlandet,Innlandet,3,787,False,False,7654.0,39.42,37.57,-1.85,18.0,17.99,-0.01,9.85,17.46,7.61,2.33,1.94,-0.39,9.15,8.03,-1.12,11.98,6.44,-5.54,9.28,10.58,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18638.0,9.833,3.3373,8.1901
3421,Trysil,2003-2007,2003,2007,Innlandet,Innlandet,5,604,False,False,3319.0,44.32,38.45,-5.87,11.99,12.88,0.89,9.22,10.37,1.15,2.71,3.23,0.52,15.28,16.07,0.79,10.88,11.52,0.64,5.6,7.48,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7025.0,8.8572,-3.4591,-5.1999
3422,Åmot,2003-2007,2003,2007,Innlandet,Innlandet,5,638,False,False,1969.0,29.76,24.7,-5.06,10.36,10.48,0.12,19.15,6.49,-12.66,0.0,0.0,0.0,23.72,46.06,22.34,17.01,8.18,-8.83,0.0,4.09,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.0,8.3869,-2.3923,0.0701
3423,Stor-Elvdal,2003-2007,2003,2007,Innlandet,Innlandet,6,538,False,False,1450.0,37.52,39.95,2.43,5.86,5.1,-0.76,8.83,14.33,5.5,0.0,0.0,0.0,15.31,15.01,-0.3,4.62,3.46,-1.16,1.72,0.0,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,26.14,22.15,-3.99,2888.0,7.9683,-6.3366,-12.7138
3424,Rendalen,2003-2007,2003,2007,Innlandet,Innlandet,6,486,False,False,1262.0,39.06,47.6,8.54,0.0,0.0,0.0,3.8,5.21,1.41,0.0,0.0,0.0,41.13,32.13,-9.0,9.83,7.93,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18,7.13,0.95,2193.0,7.693,-6.2927,-11.9914
3425,Engerdal,2003-2007,2003,2007,Innlandet,Innlandet,6,421,False,False,847.0,49.11,51.21,2.1,0.0,0.0,0.0,9.92,7.81,-2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97,40.99,0.02,1512.0,7.3212,-3.4392,-6.9471
3426,Tolga,2003-2007,2003,2007,Innlandet,Innlandet,5,567,False,False,905.0,38.45,21.61,-16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66,52.66,12.0,13.37,17.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,-2.1,5.41,8.36,2.95,1796.0,7.4933,-4.9555,-7.7297
3427,Tynset,2003-2007,2003,2007,Innlandet,Innlandet,5,647,False,False,2500.0,19.04,16.14,-2.9,6.2,2.15,-4.05,3.72,0.0,-3.72,4.08,4.2,0.12,50.32,36.02,-14.3,12.76,16.36,3.6,3.88,4.72,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41,20.41,5423.0,8.5984,-0.9589,-0.9223
3428,Alvdal,2003-2007,2003,2007,Innlandet,Innlandet,5,573,False,False,1107.0,46.07,33.96,-12.11,0.0,0.0,0.0,0.0,0.0,0.0,5.96,9.01,3.05,27.01,39.19,12.18,0.0,0.0,0.0,13.1,17.84,4.74,0.0,0.0,0.0,0.0,0.0,0.0,7.86,0.0,-7.86,2422.0,7.7923,0.3303,0.3717
3429,Folldal,2003-2007,2003,2007,Innlandet,Innlandet,6,492,False,False,933.0,48.45,57.78,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,37.07,8.88,8.79,5.15,-3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,-14.58,1764.0,7.4753,-3.9116,-9.7444
3430,Os,2003-2007,2003,2007,Innlandet,Innlandet,6,551,False,False,1061.0,35.72,37.71,1.99,3.11,0.0,-3.11,0.0,0.0,0.0,5.0,0.0,-5.0,42.79,48.17,5.38,13.38,14.12,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,7.6658,-3.3271,0.1943
3431,Dovre,2003-2007,2003,2007,Innlandet,Innlandet,6,563,False,False,1311.0,30.97,29.05,-1.92,0.0,4.93,4.93,5.87,5.28,-0.59,2.97,0.0,-2.97,54.61,57.32,2.71,0.0,0.0,0.0,5.57,3.43,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.0,7.9666,-2.4627,-4.3212
3432,Lesja,2003-2007,2003,2007,Innlandet,Innlandet,6,520,False,False,1033.0,25.17,28.28,3.11,0.0,0.0,0.0,5.13,8.95,3.82,4.07,0.0,-4.07,53.24,53.72,0.48,0.0,0.0,0.0,6.29,3.77,-2.52,0.0,0.0,0.0,0.0,0.0,0.0,6.1,5.28,-0.82,2219.0,7.7048,-3.1095,-6.6435
3433,Skjåk,2003-2007,2003,2007,Innlandet,Innlandet,6,550,False,False,1098.0,25.41,39.9,14.49,0.0,0.0,0.0,5.19,0.0,-5.19,0.0,0.0,0.0,54.28,47.39,-6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,12.7,-2.42,2399.0,7.7828,-2.9179,-5.055
3434,Lom,2003-2007,2003,2007,Innlandet,Innlandet,6,547,False,False,998.0,26.25,17.46,-8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.91,64.81,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.84,17.72,-2.12,2481.0,7.8164,-1.8138,-7.5171
3435,Vågå,2003-2007,2003,2007,Innlandet,Innlandet,5,610,False,False,1793.0,65.64,69.95,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.73,14.23,-1.5,6.92,4.71,-2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,11.11,-0.6,3801.0,8.243,-2.0258,-4.2181
3436,Nord-Fron,2003-2007,2003,2007,Innlandet,Innlandet,5,629,False,False,2337.0,55.88,47.18,-8.7,0.0,0.0,0.0,6.72,10.11,3.39,4.71,3.25,-1.46,23.88,27.47,3.59,8.81,4.62,-4.19,0.0,7.37,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5890.0,8.681,-1.6978,-3.5322
3437,Sel,2003-2007,2003,2007,Innlandet,Innlandet,5,627,False,False,2591.0,49.21,62.0,12.79,7.87,6.86,-1.01,7.83,8.85,1.02,3.47,4.84,1.37,17.02,11.15,-5.87,11.08,6.31,-4.77,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,-3.51,0.0,0.0,0.0,6102.0,8.7164,-0.0492,-3.1751
3438,Sør-Fron,2003-2007,2003,2007,Innlandet,Innlandet,5,615,False,False,1379.0,59.03,62.52,3.49,0.0,0.0,0.0,8.19,8.03,-0.16,0.0,0.0,0.0,32.78,29.46,-3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3335.0,8.1122,-4.078,-5.411
3439,Ringebu,2003-2007,2003,2007,Innlandet,Innlandet,5,647,False,False,2187.0,37.68,42.05,4.37,10.15,8.43,-1.72,5.17,5.41,0.24,0.0,0.0,0.0,35.62,32.81,-2.81,4.62,3.16,-1.46,6.77,8.14,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4644.0,8.4433,-1.8734,-6.2924
