kom2024,aar,parti,stemmer,godkjente_i_alt,prosent_alle
1120,2005,05,888,7778,11.42
1120,2005,06,321,7778,4.13
1120,2005,07,490,7778,6.3
1120,2005,08,14,7778,0.18
1120,2009,01,1643,8545,19.23
1120,2009,02,2605,8545,30.49
1120,2009,03,1534,8545,17.95
1120,2009,04,1205,8545,14.1
1120,2009,05,930,8545,10.88
1120,2009,06,237,8545,2.77
1120,2009,07,273,8545,3.19
1120,2009,08,20,8545,0.23
1120,2009,55,28,8545,0.33
1120,2013,01,1522,9503,16.02
1120,2013,02,2100,9503,22.1
1120,2013,03,2829,9503,29.77
1120,2013,04,1279,9503,13.46
1120,2013,05,911,9503,9.59
1120,2013,06,172,9503,1.81
1120,2013,07,302,9503,3.18
1120,2013,08,157,9503,1.65
1120,2013,55,27,9503,0.28
1120,2017,01,1653,10181,16.24
1120,2017,02,2550,10181,25.05
1120,2017,03,2840,10181,27.9
1120,2017,04,1060,10181,10.41
1120,2017,05,1118,10181,10.98
1120,2017,06,252,10181,2.48
1120,2017,07,240,10181,2.36
1120,2017,08,163,10181,1.6
1120,2017,55,70,10181,0.69
1120,2021,01,1754,10588,16.57
1120,2021,02,2448,10588,23.12
1120,2021,03,2162,10588,20.42
1120,2021,04,1242,10588,11.73
1120,2021,05,1606,10588,15.17
1120,2021,06,418,10588,3.95
1120,2021,07,206,10588,1.95
1120,2021,08,134,10588,1.27
1120,2021,55,262,10588,2.47
1120,2025,01,1921,11774,16.32
1120,2025,02,4150,11774,35.25
1120,2025,03,1506,11774,12.79
1120,2025,04,1409,11774,11.97
1120,2025,05,894,11774,7.59
1120,2025,06,379,11774,3.22
1120,2025,07,229,11774,1.94
1120,2025,08,213,11774,1.81
1120,2025,55,469,11774,3.98
1121,1989,01,1569,7225,21.72
1121,1989,02,932,7225,12.9
1121,1989,03,1533,7225,21.22
1121,1989,04,1224,7225,16.94
1121,1989,05,1120,7225,15.5
1121,1989,06,457,7225,6.33
1121,1989,07,340,7225,4.71
1121,1989,08,14,7225,0.19
1121,1993,01,1749,7045,24.83
1121,1993,02,443,7045,6.29
1121,1993,03,1089,7045,15.46
1121,1993,04,1115,7045,15.83
1121,1993,05,1867,7045,26.5
1121,1993,06,389,7045,5.52
1121,1993,07,259,7045,3.68
1121,1993,08,5,7045,0.07
1121,1997,01,1862,7576,24.58
1121,1997,02,1129,7576,14.9
1121,1997,03,1014,7576,13.38
1121,1997,04,1785,7576,23.56
1121,1997,05,929,7576,12.26
1121,1997,06,283,7576,3.74
1121,1997,07,434,7576,5.73
1121,1997,08,10,7576,0.13
1121,2001,01,1288,7739,16.64
1121,2001,02,1142,7739,14.76
1121,2001,03,1491,7739,19.27
1121,2001,04,1869,7739,24.15
1121,2001,05,749,7739,9.68
1121,2001,06,592,7739,7.65
1121,2001,07,355,7739,4.59
1121,2001,08,4,7739,0.05
1121,2005,01,1860,8444,22.03
1121,2005,02,1946,8444,23.05
1121,2005,03,1114,8444,13.19
1121,2005,04,1402,8444,16.6
1121,2005,05,869,8444,10.29
1121,2005,06,466,8444,5.52
1121,2005,07,624,8444,7.39
1121,2005,08,7,8444,0.08
1121,2009,01,2291,8986,25.5
1121,2009,02,2020,8986,22.48
1121,2009,03,1543,8986,17.17
1121,2009,04,1348,8986,15.0
1121,2009,05,908,8986,10.1
1121,2009,06,382,8986,4.25
1121,2009,07,371,8986,4.13
1121,2009,08,13,8986,0.14
1121,2009,55,20,8986,0.22
1121,2013,01,2043,9933,20.57
1121,2013,02,1597,9933,16.08
1121,2013,03,2740,9933,27.58
1121,2013,04,1381,9933,13.9
1121,2013,05,1001,9933,10.08
1121,2013,06,302,9933,3.04
1121,2013,07,382,9933,3.85
1121,2013,08,255,9933,2.57
1121,2013,55,21,9933,0.21
1121,2017,01,2033,10448,19.46
1121,2017,02,1908,10448,18.26
1121,2017,03,2901,10448,27.77
1121,2017,04,1205,10448,11.53
1121,2017,05,1187,10448,11.36
1121,2017,06,388,10448,3.71
1121,2017,07,267,10448,2.56
1121,2017,08,288,10448,2.76
1121,2017,55,57,10448,0.55
1121,2021,01,2151,10874,19.78
1121,2021,02,1709,10874,15.72
1121,2021,03,2532,10874,23.28
1121,2021,04,1163,10874,10.7
1121,2021,05,1656,10874,15.23
1121,2021,06,622,10874,5.72
1121,2021,07,283,10874,2.6
1121,2021,08,181,10874,1.66
1121,2021,55,229,10874,2.11
1121,2025,01,2416,11907,20.29
1121,2025,02,3239,11907,27.2
1121,2025,03,1903,11907,15.98
1121,2025,04,1317,11907,11.06
1121,2025,05,1015,11907,8.52
1121,2025,06,487,11907,4.09
1121,2025,07,275,11907,2.31
1121,2025,08,254,11907,2.13
1121,2025,55,506,11907,4.25
1122,1989,01,1206,4158,29.0
1122,1989,02,481,4158,11.57
1122,1989,03,669,4158,16.09
1122,1989,04,785,4158,18.88
1122,1989,05,556,4158,13.37
1122,1989,06,210,4158,5.05
1122,1989,07,223,4158,5.36
1122,1989,08,9,4158,0.22
1122,1993,01,1289,4140,31.14
1122,1993,02,239,4140,5.77
1122,1993,03,433,4140,10.46
1122,1993,04,758,4140,18.31
1122,1993,05,995,4140,24.03
1122,1993,06,202,4140,4.88
1122,1993,07,143,4140,3.45
1122,1993,08,2,4140,0.05
1122,1997,01,1388,4538,30.59
1122,1997,02,625,4538,13.77
1122,1997,03,468,4538,10.31
1122,1997,04,1149,4538,25.32
1122,1997,05,473,4538,10.42
1122,1997,06,148,4538,3.26
1122,1997,07,193,4538,4.25
1122,1997,08,9,4538,0.2
1122,2001,01,844,4651,18.15
1122,2001,02,722,4651,15.52
1122,2001,03,854,4651,18.36
1122,2001,04,1204,4651,25.89
1122,2001,05,358,4651,7.7
1122,2001,06,337,4651,7.25
1122,2001,07,173,4651,3.72
1122,2001,08,5,4651,0.11
1122,2005,01,1175,5021,23.4
1122,2005,02,1259,5021,25.07
1122,2005,03,572,5021,11.39
1122,2005,04,883,5021,17.59
1122,2005,05,505,5021,10.06
1122,2005,06,249,5021,4.96
1122,2005,07,284,5021,5.66
1122,2005,08,6,5021,0.12
1122,2009,01,1321,5399,24.47
1122,2009,02,1391,5399,25.76
1122,2009,03,779,5399,14.43
1122,2009,04,989,5399,18.32
1122,2009,05,523,5399,9.69
1122,2009,06,190,5399,3.52
1122,2009,07,155,5399,2.87
1122,2009,08,15,5399,0.28
1122,2009,55,8,5399,0.15
1122,2013,01,1204,5820,20.69
1122,2013,02,1164,5820,20.0
1122,2013,03,1485,5820,25.52
1122,2013,04,969,5820,16.65
1122,2013,05,459,5820,7.89
1122,2013,06,146,5820,2.51
1122,2013,07,182,5820,3.13
1122,2013,08,97,5820,1.67
1122,2013,55,16,5820,0.27
1122,2017,01,1349,6147,21.95
1122,2017,02,1338,6147,21.77
1122,2017,03,1383,6147,22.5
1122,2017,04,835,6147,13.58
1122,2017,05,689,6147,11.21
1122,2017,06,168,6147,2.73
1122,2017,07,137,6147,2.23
1122,2017,08,111,6147,1.81
1122,2017,55,38,6147,0.62
1122,2021,01,1403,6291,22.3
1122,2021,02,1125,6291,17.88
1122,2021,03,1129,6291,17.95
1122,2021,04,790,6291,12.56
1122,2021,05,945,6291,15.02
1122,2021,06,265,6291,4.21
1122,2021,07,113,6291,1.8
1122,2021,08,118,6291,1.88
1122,2021,55,172,6291,2.73
1122,2025,01,1428,6774,21.08
1122,2025,02,2057,6774,30.37
1122,2025,03,770,6774,11.37
1122,2025,04,862,6774,12.73
1122,2025,05,535,6774,7.9
1122,2025,06,238,6774,3.51
1122,2025,07,100,6774,1.48
1122,2025,08,111,6774,1.64
1122,2025,55,348,6774,5.14
1124,1989,01,1944,9087,21.39
1124,1989,02,1910,9087,21.02
1124,1989,03,2288,9087,25.18
1124,1989,04,1111,9087,12.23
1124,1989,05,858,9087,9.44
1124,1989,06,494,9087,5.44
1124,1989,07,423,9087,4.66
1124,1989,08,23,9087,0.25
1124,1993,01,2274,8994,25.28
1124,1993,02,996,8994,11.07
1124,1993,03,1802,8994,20.04
1124,1993,04,1136,8994,12.63
1124,1993,05,1630,8994,18.12
1124,1993,06,418,8994,4.65
1124,1993,07,405,8994,4.5
1124,1993,08,16,8994,0.18
1124,1997,01,2389,10160,23.51
1124,1997,02,2424,10160,23.86
1124,1997,03,1901,10160,18.71
1124,1997,04,1808,10160,17.8
1124,1997,05,686,10160,6.75
1124,1997,06,274,10160,2.7
1124,1997,07,432,10160,4.25
1124,1997,08,12,10160,0.12
1124,2001,01,1372,10227,13.42
1124,2001,02,2221,10227,21.72
1124,2001,03,2878,10227,28.14
1124,2001,04,1867,10227,18.26
1124,2001,05,430,10227,4.2
1124,2001,06,708,10227,6.92
1124,2001,07,415,10227,4.06
1124,2001,08,9,10227,0.09
1124,2005,01,2129,10811,19.69
1124,2005,02,3504,10811,32.41
1124,2005,03,2025,10811,18.73
1124,2005,04,1199,10811,11.09
1124,2005,05,492,10811,4.55
1124,2005,06,564,10811,5.22
1124,2005,07,738,10811,6.83
1124,2005,08,10,10811,0.09
1124,2009,01,2615,11980,21.83
1124,2009,02,3822,11980,31.9
1124,2009,03,2845,11980,23.75
1124,2009,04,1108,11980,9.25
1124,2009,05,493,11980,4.12
1124,2009,06,394,11980,3.29
1124,2009,07,510,11980,4.26
1124,2009,08,32,11980,0.27
1124,2009,55,36,11980,0.3
1124,2013,01,2358,13052,18.07
1124,2013,02,2837,13052,21.74
1124,2013,03,4844,13052,37.11
1124,2013,04,1218,13052,9.33
1124,2013,05,449,13052,3.44
1124,2013,06,308,13052,2.36
1124,2013,07,581,13052,4.45
1124,2013,08,230,13052,1.76
1124,2013,55,37,13052,0.28
1124,2017,01,2635,13810,19.08
1124,2017,02,3123,13810,22.61
1124,2017,03,4870,13810,35.26
1124,2017,04,907,13810,6.57
1124,2017,05,785,13810,5.68
1124,2017,06,382,13810,2.77
1124,2017,07,472,13810,3.42
1124,2017,08,315,13810,2.28
1124,2017,55,99,13810,0.72
1124,2021,01,2789,14422,19.34
1124,2021,02,2922,14422,20.26
1124,2021,03,4399,14422,30.5
1124,2021,04,946,14422,6.56
1124,2021,05,1187,14422,8.23
1124,2021,06,538,14422,3.73
1124,2021,07,519,14422,3.6
1124,2021,08,273,14422,1.89
1124,2021,55,376,14422,2.61
1124,2025,01,3192,15898,20.08
1124,2025,02,5350,15898,33.65
1124,2025,03,3110,15898,19.56
1124,2025,04,1179,15898,7.42
1124,2025,05,528,15898,3.32
1124,2025,06,472,15898,2.97
1124,2025,07,431,15898,2.71
1124,2025,08,355,15898,2.23
1124,2025,55,652,15898,4.1
1127,1989,01,1017,4452,22.84
1127,1989,02,621,4452,13.95
1127,1989,03,1073,4452,24.1
1127,1989,04,837,4452,18.8
1127,1989,05,442,4452,9.93
1127,1989,06,231,4452,5.19
1127,1989,07,203,4452,4.56
1127,1989,08,9,4452,0.2
1127,1993,01,1207,4555,26.5
1127,1993,02,367,4555,8.06
1127,1993,03,736,4555,16.16
1127,1993,04,815,4555,17.89
1127,1993,05,868,4555,19.06
1127,1993,06,227,4555,4.98
1127,1993,07,251,4555,5.51
1127,1993,08,4,4555,0.09
1127,1997,01,1252,4901,25.55
1127,1997,02,832,4901,16.98
1127,1997,03,772,4901,15.75
1127,1997,04,1147,4901,23.4
1127,1997,05,383,4901,7.81
1127,1997,06,157,4901,3.2
1127,1997,07,259,4901,5.28
1127,1997,08,7,4901,0.14
1127,2001,01,751,4861,15.45
1127,2001,02,745,4861,15.33
1127,2001,03,1160,4861,23.86
1127,2001,04,1127,4861,23.18
1127,2001,05,273,4861,5.62
1127,2001,06,368,4861,7.57
1127,2001,07,264,4861,5.43
1127,2001,08,3,4861,0.06
1127,2005,01,1228,5134,23.92
1127,2005,02,1266,5134,24.66
1127,2005,03,837,5134,16.3
1127,2005,04,833,5134,16.23
1127,2005,05,317,5134,6.17
1127,2005,06,218,5134,4.25
1127,2005,07,345,5134,6.72
1127,2005,08,3,5134,0.06
1127,2009,01,1359,5467,24.86
1127,2009,02,1408,5467,25.75
1127,2009,03,1148,5467,21.0
1127,2009,04,799,5467,14.61
1127,2009,05,273,5467,4.99
1127,2009,06,184,5467,3.37
1127,2009,07,234,5467,4.28
1127,2009,08,8,5467,0.15
1127,2009,55,15,5467,0.27
1127,2013,01,1233,5719,21.56
1127,2013,02,1014,5719,17.73
1127,2013,03,1869,5719,32.68
1127,2013,04,754,5719,13.18
1127,2013,05,249,5719,4.35
1127,2013,06,127,5719,2.22
1127,2013,07,271,5719,4.74
1127,2013,08,96,5719,1.68
1127,2013,55,17,5719,0.3
1127,2017,01,1257,6065,20.73
1127,2017,02,1132,6065,18.66
1127,2017,03,1913,6065,31.54
1127,2017,04,710,6065,11.71
1127,2017,05,400,6065,6.6
1127,2017,06,160,6065,2.64
1127,2017,07,198,6065,3.26
1127,2017,08,149,6065,2.46
1127,2017,55,42,6065,0.69
1127,2021,01,1360,6466,21.03
1127,2021,02,1058,6466,16.36
1127,2021,03,1751,6466,27.08
1127,2021,04,784,6466,12.12
1127,2021,05,576,6466,8.91
1127,2021,06,244,6466,3.77
1127,2021,07,211,6466,3.26
1127,2021,08,117,6466,1.81
1127,2021,55,186,6466,2.88
1127,2025,01,1531,6856,22.33
1127,2025,02,1903,6856,27.76
1127,2025,03,1084,6856,15.81
1127,2025,04,780,6856,11.38
1127,2025,05,556,6856,8.11
1127,2025,06,179,6856,2.61
1127,2025,07,150,6856,2.19
1127,2025,08,146,6856,2.13
1127,2025,55,271,6856,3.95
1130,1989,01,1399,5578,25.08
1130,1989,02,741,5578,13.28
1130,1989,03,979,5578,17.55
1130,1989,04,1325,5578,23.75
1130,1989,05,399,5578,7.15
1130,1989,06,403,5578,7.22
1130,1989,07,286,5578,5.13
1130,1989,08,21,5578,0.38
1130,1993,01,1460,5267,27.72
1130,1993,02,302,5267,5.73
1130,1993,03,591,5267,11.22
1130,1993,04,1099,5267,20.87
1130,1993,05,1113,5267,21.13
1130,1993,06,340,5267,6.46
1130,1993,07,205,5267,3.89
1130,1993,08,9,5267,0.17
1130,1997,01,1387,5517,25.14
1130,1997,02,946,5517,17.15
1130,1997,03,499,5517,9.04
1130,1997,04,1661,5517,30.11
1130,1997,05,456,5517,8.27
1130,1997,06,210,5517,3.81
1130,1997,07,255,5517,4.62
1130,1997,08,6,5517,0.11
1130,2001,01,881,5535,15.92
1130,2001,02,921,5535,16.64
1130,2001,03,906,5535,16.37
1130,2001,04,1572,5535,28.4
1130,2001,05,316,5535,5.71
1130,2001,06,505,5535,9.12
1130,2001,07,226,5535,4.08
1130,2001,08,4,5535,0.07
1130,2005,01,1281,5848,21.9
1130,2005,02,1577,5848,26.97
1130,2005,03,615,5848,10.52
1130,2005,04,1183,5848,20.23
1130,2005,05,401,5848,6.86
1130,2005,06,308,5848,5.27
1130,2005,07,351,5848,6.0
1130,2005,08,5,5848,0.09
1130,2009,01,1370,5969,22.95
1130,2009,02,1733,5969,29.03
1130,2009,03,876,5969,14.68
1130,2009,04,1120,5969,18.76
1130,2009,05,363,5969,6.08
1130,2009,06,249,5969,4.17
1130,2009,07,153,5969,2.56
1130,2009,08,17,5969,0.28
1130,2009,55,13,5969,0.22
1130,2013,01,1294,6393,20.24
1130,2013,02,1287,6393,20.13
1130,2013,03,1657,6393,25.92
1130,2013,04,1177,6393,18.41
1130,2013,05,287,6393,4.49
1130,2013,06,170,6393,2.66
1130,2013,07,206,6393,3.22
1130,2013,08,130,6393,2.03
1130,2013,55,15,6393,0.23
1130,2017,01,1277,6721,19.0
1130,2017,02,1438,6721,21.4
1130,2017,03,1826,6721,27.17
1130,2017,04,1001,6721,14.89
1130,2017,05,533,6721,7.93
1130,2017,06,160,6721,2.38
1130,2017,07,168,6721,2.5
1130,2017,08,128,6721,1.9
1130,2017,55,46,6721,0.68
1130,2021,01,1380,7266,18.99
1130,2021,02,1333,7266,18.35
1130,2021,03,1537,7266,21.15
1130,2021,04,1007,7266,13.86
1130,2021,05,936,7266,12.88
1130,2021,06,251,7266,3.45
1130,2021,07,172,7266,2.37
1130,2021,08,106,7266,1.46
1130,2021,55,249,7266,3.43
1130,2025,01,1533,7932,19.33
1130,2025,02,2496,7932,31.47
1130,2025,03,952,7932,12.0
1130,2025,04,1119,7932,14.11
1130,2025,05,426,7932,5.37
1130,2025,06,189,7932,2.38
1130,2025,07,131,7932,1.65
1130,2025,08,137,7932,1.73
1130,2025,55,505,7932,6.37
1133,1989,01,225,1660,13.55
1133,1989,02,131,1660,7.89
1133,1989,03,253,1660,15.24
1133,1989,04,364,1660,21.93
1133,1989,05,533,1660,32.11
1133,1989,06,78,1660,4.7
1133,1989,07,68,1660,4.1
1133,1989,08,3,1660,0.18
1133,1993,01,168,1634,10.28
1133,1993,02,58,1634,3.55
1133,1993,03,153,1634,9.36
1133,1993,04,318,1634,19.46
1133,1993,05,767,1634,46.94
1133,1993,06,97,1634,5.94
1133,1993,07,56,1634,3.43
1133,1993,08,1,1634,0.06
1133,1997,01,194,1664,11.66
1133,1997,02,161,1664,9.68
1133,1997,03,145,1664,8.71
1133,1997,04,414,1664,24.88
1133,1997,05,539,1664,32.39
1133,1997,06,46,1664,2.76
1133,1997,07,135,1664,8.11
1133,1997,08,7,1664,0.42
1133,2001,01,111,1586,7.0
1133,2001,02,142,1586,8.95
1133,2001,03,203,1586,12.8
1133,2001,04,458,1586,28.88
1133,2001,05,448,1586,28.25
1133,2001,06,90,1586,5.67
1133,2001,07,87,1586,5.49
1133,2001,08,2,1586,0.13
1133,2005,01,179,1539,11.63
1133,2005,02,238,1539,15.46
1133,2005,03,155,1539,10.07
1133,2005,04,291,1539,18.91
1133,2005,05,475,1539,30.86
1133,2005,06,78,1539,5.07
1133,2005,07,96,1539,6.24
1133,2005,08,1,1539,0.06
1133,2009,01,202,1478,13.67
1133,2009,02,257,1478,17.39
1133,2009,03,181,1478,12.25
1133,2009,04,266,1478,18.0
1133,2009,05,432,1478,29.23
1133,2009,06,49,1478,3.32
1133,2009,07,60,1478,4.06
1133,2009,08,3,1478,0.2
1133,2009,55,4,1478,0.27
1133,2013,01,242,1442,16.78
1133,2013,02,176,1442,12.21
1133,2013,03,232,1442,16.09
1133,2013,04,260,1442,18.03
1133,2013,05,401,1442,27.81
1133,2013,06,48,1442,3.33
1133,2013,07,32,1442,2.22
1133,2013,08,32,1442,2.22
1133,2013,55,2,1442,0.14
1133,2017,01,223,1454,15.34
1133,2017,02,199,1454,13.69
1133,2017,03,254,1454,17.47
1133,2017,04,181,1454,12.45
1133,2017,05,470,1454,32.32
1133,2017,06,43,1454,2.96
1133,2017,07,31,1454,2.13
1133,2017,08,30,1454,2.06
1133,2017,55,5,1454,0.34
1133,2021,01,211,1423,14.83
1133,2021,02,141,1423,9.91
1133,2021,03,195,1423,13.7
1133,2021,04,168,1423,11.81
1133,2021,05,503,1423,35.35
1133,2021,06,73,1423,5.13
1133,2021,07,19,1423,1.34
1133,2021,08,21,1423,1.48
1133,2021,55,43,1423,3.02
1133,2025,01,256,1491,17.17
1133,2025,02,297,1491,19.92
1133,2025,03,154,1491,10.33
1133,2025,04,196,1491,13.15
1133,2025,05,373,1491,25.02
1133,2025,06,57,1491,3.82
1133,2025,07,13,1491,0.87
1133,2025,08,21,1491,1.41
1133,2025,55,66,1491,4.43
1134,1989,01,627,2477,25.31
1134,1989,02,211,2477,8.52
1134,1989,03,278,2477,11.22
1134,1989,04,468,2477,18.89
1134,1989,05,561,2477,22.65
1134,1989,06,148,2477,5.97
1134,1989,07,168,2477,6.78
1134,1989,08,4,2477,0.16
1134,1993,01,492,2364,20.81
1134,1993,02,65,2364,2.75
1134,1993,03,155,2364,6.56
1134,1993,04,364,2364,15.4
1134,1993,05,976,2364,41.29
1134,1993,06,174,2364,7.36
1134,1993,07,101,2364,4.27
1134,1993,08,2,2364,0.08
1134,1997,01,483,2417,19.98
1134,1997,02,201,2417,8.32
1134,1997,03,128,2417,5.3
1134,1997,04,555,2417,22.96
1134,1997,05,681,2417,28.18
1134,1997,06,144,2417,5.96
1134,1997,07,173,2417,7.16
1134,2001,01,353,2290,15.41
1134,2001,02,234,2290,10.22
1134,2001,03,201,2290,8.78
1134,2001,04,516,2290,22.53
1134,2001,05,502,2290,21.92
1134,2001,06,231,2290,10.09
1134,2001,07,156,2290,6.81
1134,2001,08,4,2290,0.17
1134,2005,01,480,2238,21.45
1134,2005,02,269,2238,12.02
1134,2005,03,147,2238,6.57
1134,2005,04,362,2238,16.18
1134,2005,05,570,2238,25.47
1134,2005,06,194,2238,8.67
1134,2005,07,158,2238,7.06
1134,2005,08,2,2238,0.09
1134,2009,01,490,2164,22.64
1134,2009,02,335,2164,15.48
1134,2009,03,188,2164,8.69
1134,2009,04,319,2164,14.74
1134,2009,05,574,2164,26.52
1134,2009,06,156,2164,7.21
1134,2009,07,83,2164,3.84
1134,2009,08,2,2164,0.09
1134,2009,55,6,2164,0.28
1134,2013,01,472,2156,21.89
1134,2013,02,228,2156,10.58
1134,2013,03,292,2156,13.54
1134,2013,04,294,2156,13.64
1134,2013,05,552,2156,25.6
1134,2013,06,123,2156,5.71
1134,2013,07,102,2156,4.73
1134,2013,08,39,2156,1.81
1134,2013,55,11,2156,0.51
1134,2017,01,411,2193,18.74
1134,2017,02,252,2193,11.49
1134,2017,03,308,2193,14.04
1134,2017,04,220,2193,10.03
1134,2017,05,730,2193,33.29
1134,2017,06,111,2193,5.06
1134,2017,07,68,2193,3.1
1134,2017,08,52,2193,2.37
1134,2017,55,18,2193,0.82
1134,2021,01,417,2244,18.58
1134,2021,02,192,2244,8.56
1134,2021,03,226,2244,10.07
1134,2021,04,202,2244,9.0
1134,2021,05,827,2244,36.85
1134,2021,06,132,2244,5.88
1134,2021,07,39,2244,1.74
1134,2021,08,41,2244,1.83
1134,2021,55,102,2244,4.55
1134,2025,01,570,2276,25.04
1134,2025,02,351,2276,15.42
1134,2025,03,167,2276,7.34
1134,2025,04,205,2276,9.01
1134,2025,05,531,2276,23.33
1134,2025,06,147,2276,6.46
1134,2025,07,30,2276,1.32
1134,2025,08,53,2276,2.33
1134,2025,55,131,2276,5.76
1135,1989,01,1334,3522,37.88
1135,1989,02,372,3522,10.56
1135,1989,03,418,3522,11.87
1135,1989,04,396,3522,11.24
1135,1989,05,229,3522,6.5
1135,1989,06,467,3522,13.26
1135,1989,07,257,3522,7.3
1135,1989,08,14,3522,0.4
1135,1993,01,1189,3149,37.76
1135,1993,02,98,3149,3.11
1135,1993,03,212,3149,6.73
1135,1993,04,306,3149,9.72
1135,1993,05,631,3149,20.04
1135,1993,06,519,3149,16.48
1135,1993,07,124,3149,3.94
1135,1993,08,3,3149,0.1
1135,1997,01,1149,3203,35.87
1135,1997,02,399,3203,12.46
1135,1997,03,307,3203,9.58
1135,1997,04,625,3203,19.51
1135,1997,05,290,3203,9.05
1135,1997,06,172,3203,5.37
1135,1997,07,163,3203,5.09
1135,1997,08,5,3203,0.16
1135,2001,01,878,3080,28.51
1135,2001,02,467,3080,15.16
1135,2001,03,422,3080,13.7
1135,2001,04,496,3080,16.1
1135,2001,05,221,3080,7.18
1135,2001,06,372,3080,12.08
1135,2001,07,123,3080,3.99
1135,2001,08,4,3080,0.13
1135,2005,01,1227,2884,42.55
1135,2005,02,567,2884,19.66
1135,2005,03,259,2884,8.98
1135,2005,04,202,2884,7.0
1135,2005,05,235,2884,8.15
1135,2005,06,196,2884,6.8
1135,2005,07,154,2884,5.34
1135,2005,08,2,2884,0.07
1135,2009,01,1235,2729,45.25
1135,2009,02,477,2729,17.48
1135,2009,03,335,2729,12.28
1135,2009,04,187,2729,6.85
1135,2009,05,208,2729,7.62
1135,2009,06,169,2729,6.19
1135,2009,07,81,2729,2.97
1135,2009,08,3,2729,0.11
1135,2009,55,11,2729,0.4
1135,2013,01,1084,2750,39.42
1135,2013,02,366,2750,13.31
1135,2013,03,611,2750,22.22
1135,2013,04,181,2750,6.58
1135,2013,05,201,2750,7.31
1135,2013,06,101,2750,3.67
1135,2013,07,104,2750,3.78
1135,2013,08,46,2750,1.67
1135,2013,55,14,2750,0.51
1135,2017,01,899,2665,33.73
1135,2017,02,326,2665,12.23
1135,2017,03,498,2665,18.69
1135,2017,04,130,2665,4.88
1135,2017,05,521,2665,19.55
1135,2017,06,119,2665,4.47
1135,2017,07,62,2665,2.33
1135,2017,08,37,2665,1.39
1135,2017,55,22,2665,0.83
1135,2021,01,866,2692,32.17
1135,2021,02,264,2692,9.81
1135,2021,03,353,2692,13.11
1135,2021,04,106,2692,3.94
1135,2021,05,638,2692,23.7
1135,2021,06,163,2692,6.05
1135,2021,07,35,2692,1.3
1135,2021,08,48,2692,1.78
1135,2021,55,131,2692,4.87
1135,2025,01,968,2684,36.07
1135,2025,02,564,2684,21.01
1135,2025,03,271,2684,10.1
1135,2025,04,93,2684,3.46
1135,2025,05,264,2684,9.84
1135,2025,06,125,2684,4.66
1135,2025,07,27,2684,1.01
1135,2025,08,41,2684,1.53
1135,2025,55,239,2684,8.9
1144,1989,01,89,329,27.05
1144,1989,02,23,329,6.99
1144,1989,03,58,329,17.63
1144,1989,04,115,329,34.95
1144,1989,05,22,329,6.69
1144,1989,06,7,329,2.13
1144,1989,07,14,329,4.26
1144,1993,01,82,308,26.62
1144,1993,02,11,308,3.57
1144,1993,03,44,308,14.29
1144,1993,04,100,308,32.47
1144,1993,05,50,308,16.23
1144,1993,06,9,308,2.92
1144,1993,07,7,308,2.27
1144,1997,01,77,336,22.92
1144,1997,02,41,336,12.2
1144,1997,03,25,336,7.44
1144,1997,04,130,336,38.69
1144,1997,05,19,336,5.65
1144,1997,06,13,336,3.87
1144,1997,07,24,336,7.14
1144,1997,08,2,336,0.6
1144,2001,01,46,306,15.03
1144,2001,02,42,306,13.73
1144,2001,03,42,306,13.73
1144,2001,04,95,306,31.05
1144,2001,05,11,306,3.59
1144,2001,06,17,306,5.56
1144,2001,07,22,306,7.19
1144,2001,08,4,306,1.31
1144,2005,01,77,316,24.37
1144,2005,02,53,316,16.77
1144,2005,03,28,316,8.86
1144,2005,04,94,316,29.75
1144,2005,05,19,316,6.01
1144,2005,06,17,316,5.38
1144,2005,07,17,316,5.38
1144,2005,08,2,316,0.63
1144,2009,01,89,321,27.73
1144,2009,02,62,321,19.31
1144,2009,03,34,321,10.59
1144,2009,04,92,321,28.66
1144,2009,05,17,321,5.3
1144,2009,06,9,321,2.8
1144,2009,07,12,321,3.74
1144,2009,08,3,321,0.93
1144,2013,01,74,342,21.64
1144,2013,02,81,342,23.68
1144,2013,03,52,342,15.2
1144,2013,04,78,342,22.81
1144,2013,05,16,342,4.68
1144,2013,06,8,342,2.34
1144,2013,07,14,342,4.09
1144,2013,08,5,342,1.46
1144,2013,55,2,342,0.58
1144,2017,01,71,337,21.07
1144,2017,02,81,337,24.04
1144,2017,03,61,337,18.1
1144,2017,04,63,337,18.69
1144,2017,05,26,337,7.72
1144,2017,06,10,337,2.97
1144,2017,07,8,337,2.37
1144,2017,08,12,337,3.56
1144,2017,55,1,337,0.3
1144,2021,01,88,341,25.81
1144,2021,02,59,341,17.3
1144,2021,03,51,341,14.96
1144,2021,04,76,341,22.29
1144,2021,05,35,341,10.26
1144,2021,06,13,341,3.81
1144,2021,07,3,341,0.88
1144,2021,08,6,341,1.76
1144,2021,55,6,341,1.76
1144,2025,01,93,367,25.34
1144,2025,02,71,367,19.35
1144,2025,03,48,367,13.08
1144,2025,04,80,367,21.8
1144,2025,05,23,367,6.27
1144,2025,06,7,367,1.91
1144,2025,07,3,367,0.82
1144,2025,08,10,367,2.72
1144,2025,55,15,367,4.09
1145,1989,01,85,466,18.24
1145,1989,02,62,466,13.3
1145,1989,03,85,466,18.24
1145,1989,04,103,466,22.1
1145,1989,05,87,466,18.67
