kode,aar,kom2024,andel,befolkning,metode
4626,2020,4626,1.0,38316,arvet
4627,2020,4627,1.0,29553,arvet
4628,2020,4628,1.0,3977,arvet
4629,2020,4629,1.0,388,arvet
4630,2020,4630,1.0,8098,arvet
4631,2020,4631,1.0,29224,arvet
4632,2020,4632,1.0,2870,arvet
4633,2020,4633,1.0,548,arvet
4634,2020,4634,1.0,1691,arvet
4635,2020,4635,1.0,2297,arvet
4636,2020,4636,1.0,802,arvet
4637,2020,4637,1.0,1328,arvet
4638,2020,4638,1.0,4101,arvet
4639,2020,4639,1.0,2635,arvet
4640,2020,4640,1.0,11847,arvet
4641,2020,4641,1.0,1781,arvet
4642,2020,4642,1.0,2126,arvet
4643,2020,4643,1.0,5193,arvet
4644,2020,4644,1.0,5174,arvet
4645,2020,4645,1.0,3011,arvet
4646,2020,4646,1.0,2802,arvet
4647,2020,4647,1.0,22030,arvet
4648,2020,4648,1.0,3629,arvet
4649,2020,4649,1.0,9457,arvet
4650,2020,4650,1.0,5854,arvet
4651,2020,4651,1.0,7130,arvet
5001,2020,5001,1.0,205163,arvet
5006,2020,5006,1.0,24357,arvet
5007,2020,5007,1.0,15230,arvet
5014,2020,5014,1.0,5151,arvet
5020,2020,5020,1.0,948,arvet
5021,2020,5021,1.0,7001,arvet
5022,2020,5022,1.0,2486,arvet
5025,2020,5025,1.0,5581,arvet
5026,2020,5026,1.0,1981,arvet
5027,2020,5027,1.0,6238,arvet
5028,2020,5028,1.0,16733,arvet
5029,2020,5029,1.0,8325,arvet
5031,2020,5031,1.0,14148,arvet
5032,2020,5032,1.0,4062,arvet
5033,2020,5033,1.0,769,arvet
5034,2020,5034,1.0,2422,arvet
5035,2020,5035,1.0,24145,arvet
5036,2020,5036,1.0,2627,arvet
5037,2020,5037,1.0,20164,arvet
5038,2020,5038,1.0,14948,arvet
5041,2020,5041,1.0,2063,arvet
5042,2020,5042,1.0,1355,arvet
5043,2020,5043,1.0,461,arvet
5044,2020,5044,1.0,843,arvet
5045,2020,5045,1.0,2359,arvet
5046,2020,5046,1.0,1231,arvet
5047,2020,5047,1.0,3884,arvet
5049,2020,5049,1.0,1103,arvet
5052,2020,5052,1.0,557,arvet
5053,2020,5053,1.0,6816,arvet
5054,2020,5054,1.0,10084,arvet
5055,2020,5055,1.0,5963,arvet
5056,2020,5056,1.0,5050,arvet
5057,2020,5057,1.0,10323,arvet
5058,2020,5058,1.0,4288,arvet
5059,2020,5059,1.0,18217,arvet
5060,2020,5060,1.0,9623,arvet
5061,2020,5061,1.0,2003,arvet
5401,2020,5501,1.0,76974,arvet
5402,2020,5503,1.0,24703,arvet
5403,2020,5601,1.0,20789,arvet
5404,2020,5634,1.0,2029,arvet
5405,2020,5607,1.0,5788,arvet
5406,2020,5603,1.0,11448,arvet
5411,2020,5510,1.0,2839,arvet
5412,2020,5512,1.0,4216,arvet
5413,2020,5514,1.0,1361,arvet
5414,2020,5516,1.0,1091,arvet
5415,2020,5518,1.0,1034,arvet
5416,2020,5520,1.0,4005,arvet
5417,2020,5522,1.0,2146,arvet
5418,2020,5524,1.0,6640,arvet
5419,2020,5526,1.0,3464,arvet
5420,2020,5528,1.0,1083,arvet
5421,2020,5530,1.0,14851,arvet
5422,2020,5532,1.0,5559,arvet
5423,2020,5534,1.0,2200,arvet
5424,2020,5536,1.0,2794,arvet
5425,2020,5538,1.0,1829,arvet
5426,2020,5540,1.0,2071,arvet
5427,2020,5542,1.0,2927,arvet
5428,2020,5544,1.0,4861,arvet
5429,2020,5546,1.0,1191,arvet
5430,2020,5612,1.0,2910,arvet
5432,2020,5614,1.0,888,arvet
5433,2020,5616,1.0,1005,arvet
5434,2020,5618,1.0,1225,arvet
5435,2020,5620,1.0,3162,arvet
5436,2020,5622,1.0,3998,arvet
5437,2020,5610,1.0,2628,arvet
5438,2020,5624,1.0,1290,arvet
5439,2020,5626,1.0,1132,arvet
5440,2020,5630,1.0,957,arvet
5441,2020,5628,1.0,2918,arvet
5442,2020,5636,1.0,926,arvet
5443,2020,5632,1.0,2221,arvet
5444,2020,5605,1.0,10158,arvet
0301,2021,0301,1.0,697010,arvet
1101,2021,1101,1.0,14787,arvet
1103,2021,1103,1.0,144147,arvet
1106,2021,1106,1.0,37323,arvet
1108,2021,1108,1.0,80450,arvet
1111,2021,1111,1.0,3257,arvet
1112,2021,1112,1.0,3174,arvet
1114,2021,1114,1.0,2791,arvet
1119,2021,1119,1.0,19120,arvet
1120,2021,1120,1.0,19848,arvet
1121,2021,1121,1.0,19106,arvet
1122,2021,1122,1.0,12064,arvet
1124,2021,1124,1.0,27457,arvet
1127,2021,1127,1.0,11315,arvet
1130,2021,1130,1.0,13070,arvet
1133,2021,1133,1.0,2580,arvet
1134,2021,1134,1.0,3809,arvet
1135,2021,1135,1.0,4561,arvet
1144,2021,1144,1.0,507,arvet
1145,2021,1145,1.0,859,arvet
1146,2021,1146,1.0,11178,arvet
1149,2021,1149,1.0,42345,arvet
1151,2021,1151,1.0,192,arvet
1160,2021,1160,1.0,8705,arvet
1505,2021,1505,1.0,24099,arvet
1506,2021,1506,1.0,31870,arvet
1507,2021,1508,0.862125,66670,"delt, etter folketall 1.1.2024 (Ålesund/Haram)"
1507,2021,1580,0.137875,66670,"delt, etter folketall 1.1.2024 (Ålesund/Haram)"
1511,2021,1511,1.0,3083,arvet
1514,2021,1514,1.0,2445,arvet
1515,2021,1515,1.0,8858,arvet
1516,2021,1516,1.0,8575,arvet
1517,2021,1517,1.0,5140,arvet
1520,2021,1520,1.0,10830,arvet
1525,2021,1525,1.0,4482,arvet
1528,2021,1528,1.0,7596,arvet
1531,2021,1531,1.0,9409,arvet
1532,2021,1532,1.0,8506,arvet
1535,2021,1535,1.0,6958,arvet
1539,2021,1539,1.0,7026,arvet
1547,2021,1547,1.0,3522,arvet
1554,2021,1554,1.0,5808,arvet
1557,2021,1557,1.0,2658,arvet
1560,2021,1560,1.0,2985,arvet
1563,2021,1563,1.0,6956,arvet
1566,2021,1566,1.0,5872,arvet
1573,2021,1573,1.0,2128,arvet
1576,2021,1576,1.0,3468,arvet
1577,2021,1577,1.0,10781,arvet
1578,2021,1578,1.0,2502,arvet
1579,2021,1579,1.0,13317,arvet
1804,2021,1804,1.0,52560,arvet
1806,2021,1806,1.0,21661,arvet
1811,2021,1811,1.0,1397,arvet
1812,2021,1812,1.0,1990,arvet
1813,2021,1813,1.0,7803,arvet
1815,2021,1815,1.0,1182,arvet
1816,2021,1816,1.0,465,arvet
1818,2021,1818,1.0,1793,arvet
1820,2021,1820,1.0,7394,arvet
1822,2021,1822,1.0,2278,arvet
1824,2021,1824,1.0,13268,arvet
1825,2021,1825,1.0,1453,arvet
1826,2021,1826,1.0,1267,arvet
1827,2021,1827,1.0,1371,arvet
1828,2021,1828,1.0,1701,arvet
1832,2021,1832,1.0,4428,arvet
1833,2021,1833,1.0,26083,arvet
1834,2021,1834,1.0,1876,arvet
1835,2021,1835,1.0,442,arvet
1836,2021,1836,1.0,1206,arvet
1837,2021,1837,1.0,6247,arvet
1838,2021,1838,1.0,1920,arvet
1839,2021,1839,1.0,999,arvet
1840,2021,1840,1.0,4632,arvet
1841,2021,1841,1.0,9640,arvet
1845,2021,1845,1.0,1912,arvet
1848,2021,1848,1.0,2586,arvet
1851,2021,1851,1.0,2003,arvet
1853,2021,1853,1.0,1324,arvet
1856,2021,1856,1.0,488,arvet
1857,2021,1857,1.0,698,arvet
1859,2021,1859,1.0,1238,arvet
1860,2021,1860,1.0,11521,arvet
1865,2021,1865,1.0,9670,arvet
1866,2021,1866,1.0,8065,arvet
1867,2021,1867,1.0,2576,arvet
1868,2021,1868,1.0,4416,arvet
1870,2021,1870,1.0,10514,arvet
1871,2021,1871,1.0,4588,arvet
1874,2021,1874,1.0,989,arvet
1875,2021,1875,1.0,2701,arvet
3001,2021,3101,1.0,31387,arvet
3002,2021,3103,1.0,49668,arvet
3003,2021,3105,1.0,57372,arvet
3004,2021,3107,1.0,83193,arvet
3005,2021,3301,1.0,101859,arvet
3006,2021,3303,1.0,27694,arvet
3007,2021,3305,1.0,30835,arvet
3011,2021,3110,1.0,4694,arvet
3012,2021,3124,1.0,1325,arvet
3013,2021,3122,1.0,3601,arvet
3014,2021,3118,1.0,45201,arvet
3015,2021,3116,1.0,3825,arvet
3016,2021,3120,1.0,8222,arvet
3017,2021,3112,1.0,7568,arvet
3018,2021,3114,1.0,5805,arvet
3019,2021,3216,1.0,18290,arvet
3020,2021,3207,1.0,60034,arvet
3021,2021,3218,1.0,20439,arvet
3022,2021,3214,1.0,15953,arvet
3023,2021,3212,1.0,19805,arvet
3024,2021,3201,1.0,128233,arvet
3025,2021,3203,1.0,94915,arvet
3026,2021,3226,1.0,17591,arvet
3027,2021,3224,1.0,18730,arvet
3028,2021,3220,1.0,11065,arvet
3029,2021,3222,1.0,42740,arvet
3030,2021,3205,1.0,86953,arvet
3031,2021,3232,1.0,24454,arvet
3032,2021,3230,1.0,7043,arvet
3033,2021,3209,1.0,40459,arvet
3034,2021,3228,1.0,23422,arvet
3035,2021,3240,1.0,26031,arvet
3036,2021,3238,1.0,14637,arvet
3037,2021,3242,1.0,2838,arvet
3038,2021,3310,1.0,6811,arvet
3039,2021,3320,1.0,1049,arvet
3040,2021,3322,1.0,3262,arvet
3041,2021,3324,1.0,4636,arvet
3042,2021,3326,1.0,2546,arvet
3043,2021,3328,1.0,4648,arvet
3044,2021,3330,1.0,4434,arvet
3045,2021,3332,1.0,3465,arvet
3046,2021,3318,1.0,2219,arvet
3047,2021,3316,1.0,14166,arvet
3048,2021,3314,1.0,19709,arvet
3049,2021,3312,1.0,27118,arvet
3050,2021,3334,1.0,2713,arvet
3051,2021,3336,1.0,1386,arvet
3052,2021,3338,1.0,2412,arvet
3053,2021,3236,1.0,6867,arvet
3054,2021,3234,1.0,9062,arvet
3401,2021,3401,1.0,17851,arvet
3403,2021,3403,1.0,31509,arvet
3405,2021,3405,1.0,28493,arvet
3407,2021,3407,1.0,30395,arvet
3411,2021,3411,1.0,34897,arvet
3412,2021,3412,1.0,7625,arvet
3413,2021,3413,1.0,21072,arvet
3414,2021,3414,1.0,5038,arvet
3415,2021,3415,1.0,7914,arvet
3416,2021,3416,1.0,6099,arvet
3417,2021,3417,1.0,4545,arvet
3418,2021,3418,1.0,7227,arvet
3419,2021,3419,1.0,3587,arvet
3420,2021,3420,1.0,21292,arvet
3421,2021,3421,1.0,6580,arvet
3422,2021,3422,1.0,4338,arvet
3423,2021,3423,1.0,2378,arvet
3424,2021,3424,1.0,1741,arvet
3425,2021,3425,1.0,1250,arvet
3426,2021,3426,1.0,1563,arvet
3427,2021,3427,1.0,5537,arvet
3428,2021,3428,1.0,2405,arvet
3429,2021,3429,1.0,1518,arvet
3430,2021,3430,1.0,1870,arvet
3431,2021,3431,1.0,2512,arvet
3432,2021,3432,1.0,1980,arvet
3433,2021,3433,1.0,2183,arvet
3434,2021,3434,1.0,2204,arvet
3435,2021,3435,1.0,3564,arvet
3436,2021,3436,1.0,5705,arvet
3437,2021,3437,1.0,5592,arvet
3438,2021,3438,1.0,3064,arvet
3439,2021,3439,1.0,4408,arvet
3440,2021,3440,1.0,5093,arvet
3441,2021,3441,1.0,6023,arvet
3442,2021,3442,1.0,14871,arvet
3443,2021,3443,1.0,13459,arvet
3446,2021,3446,1.0,13611,arvet
3447,2021,3447,1.0,5579,arvet
3448,2021,3448,1.0,6581,arvet
3449,2021,3449,1.0,2904,arvet
3450,2021,3450,1.0,1257,arvet
3451,2021,3451,1.0,6360,arvet
3452,2021,3452,1.0,2120,arvet
3453,2021,3453,1.0,3236,arvet
3454,2021,3454,1.0,1573,arvet
3801,2021,3901,1.0,27510,arvet
3802,2021,3903,1.0,25011,arvet
3803,2021,3905,1.0,57026,arvet
3804,2021,3907,1.0,64345,arvet
3805,2021,3909,1.0,47499,arvet
3806,2021,4001,1.0,36526,arvet
3807,2021,4003,1.0,55144,arvet
3808,2021,4005,1.0,12994,arvet
3811,2021,3911,1.0,26957,arvet
3812,2021,4010,1.0,2347,arvet
3813,2021,4012,1.0,14014,arvet
3814,2021,4014,1.0,10416,arvet
3815,2021,4016,1.0,4071,arvet
3816,2021,4018,1.0,6488,arvet
3817,2021,4020,1.0,10461,arvet
3818,2021,4026,1.0,5604,arvet
3819,2021,4024,1.0,1561,arvet
3820,2021,4022,1.0,2900,arvet
3821,2021,4028,1.0,2430,arvet
3822,2021,4030,1.0,1430,arvet
3823,2021,4032,1.0,1228,arvet
3824,2021,4034,1.0,2164,arvet
3825,2021,4036,1.0,3756,arvet
4201,2021,4201,1.0,6762,arvet
4202,2021,4202,1.0,23891,arvet
4203,2021,4203,1.0,45065,arvet
4204,2021,4204,1.0,112588,arvet
4205,2021,4205,1.0,23055,arvet
4206,2021,4206,1.0,9645,arvet
4207,2021,4207,1.0,9027,arvet
4211,2021,4211,1.0,2430,arvet
4212,2021,4212,1.0,2128,arvet
4213,2021,4213,1.0,6067,arvet
4214,2021,4214,1.0,6004,arvet
4215,2021,4215,1.0,11180,arvet
4216,2021,4216,1.0,5274,arvet
4217,2021,4217,1.0,1822,arvet
4218,2021,4218,1.0,1335,arvet
4219,2021,4219,1.0,3619,arvet
4220,2021,4220,1.0,1142,arvet
4221,2021,4221,1.0,1169,arvet
4222,2021,4222,1.0,930,arvet
4223,2021,4223,1.0,14935,arvet
4224,2021,4224,1.0,927,arvet
4225,2021,4225,1.0,10464,arvet
4226,2021,4226,1.0,1690,arvet
4227,2021,4227,1.0,5922,arvet
4228,2021,4228,1.0,1772,arvet
4601,2021,4601,1.0,285601,arvet
4602,2021,4602,1.0,17160,arvet
4611,2021,4611,1.0,4053,arvet
4612,2021,4612,1.0,5798,arvet
4613,2021,4613,1.0,11953,arvet
4614,2021,4614,1.0,18861,arvet
4615,2021,4615,1.0,3147,arvet
4616,2021,4616,1.0,2924,arvet
4617,2021,4617,1.0,13039,arvet
4618,2021,4618,1.0,11002,arvet
4619,2021,4619,1.0,903,arvet
4620,2021,4620,1.0,1061,arvet
4621,2021,4621,1.0,15787,arvet
4622,2021,4622,1.0,8461,arvet
4623,2021,4623,1.0,2504,arvet
4624,2021,4624,1.0,25049,arvet
4625,2021,4625,1.0,5276,arvet
4626,2021,4626,1.0,38664,arvet
4627,2021,4627,1.0,29594,arvet
4628,2021,4628,1.0,3918,arvet
4629,2021,4629,1.0,376,arvet
4630,2021,4630,1.0,8080,arvet
4631,2021,4631,1.0,29337,arvet
4632,2021,4632,1.0,2860,arvet
4633,2021,4633,1.0,525,arvet
4634,2021,4634,1.0,1660,arvet
4635,2021,4635,1.0,2272,arvet
4636,2021,4636,1.0,786,arvet
4637,2021,4637,1.0,1294,arvet
4638,2021,4638,1.0,4049,arvet
4639,2021,4639,1.0,2611,arvet
4640,2021,4640,1.0,11938,arvet
4641,2021,4641,1.0,1777,arvet
4642,2021,4642,1.0,2129,arvet
4643,2021,4643,1.0,5170,arvet
4644,2021,4644,1.0,5189,arvet
4645,2021,4645,1.0,2991,arvet
4646,2021,4646,1.0,2885,arvet
4647,2021,4647,1.0,22020,arvet
4648,2021,4648,1.0,3597,arvet
4649,2021,4649,1.0,9517,arvet
4650,2021,4650,1.0,5885,arvet
4651,2021,4651,1.0,7118,arvet
5001,2021,5001,1.0,207595,arvet
5006,2021,5006,1.0,24152,arvet
5007,2021,5007,1.0,15096,arvet
5014,2021,5014,1.0,5204,arvet
5020,2021,5020,1.0,925,arvet
5021,2021,5021,1.0,6981,arvet
5022,2021,5022,1.0,2454,arvet
5025,2021,5025,1.0,5550,arvet
5026,2021,5026,1.0,1968,arvet
5027,2021,5027,1.0,6243,arvet
5028,2021,5028,1.0,16949,arvet
5029,2021,5029,1.0,8367,arvet
5031,2021,5031,1.0,14334,arvet
5032,2021,5032,1.0,4069,arvet
5033,2021,5033,1.0,759,arvet
5034,2021,5034,1.0,2413,arvet
5035,2021,5035,1.0,24283,arvet
5036,2021,5036,1.0,2609,arvet
5037,2021,5037,1.0,20170,arvet
5038,2021,5038,1.0,14986,arvet
5041,2021,5041,1.0,2054,arvet
5042,2021,5042,1.0,1328,arvet
5043,2021,5043,1.0,459,arvet
5044,2021,5044,1.0,846,arvet
5045,2021,5045,1.0,2347,arvet
5046,2021,5046,1.0,1215,arvet
5047,2021,5047,1.0,3865,arvet
5049,2021,5049,1.0,1100,arvet
5052,2021,5052,1.0,563,arvet
5053,2021,5053,1.0,6764,arvet
5054,2021,5054,1.0,9948,arvet
5055,2021,5055,1.0,5941,arvet
5056,2021,5056,1.0,5140,arvet
5057,2021,5057,1.0,10306,arvet
5058,2021,5058,1.0,4271,arvet
5059,2021,5059,1.0,18300,arvet
5060,2021,5060,1.0,9581,arvet
5061,2021,5061,1.0,1989,arvet
5401,2021,5501,1.0,77095,arvet
5402,2021,5503,1.0,24738,arvet
5403,2021,5601,1.0,20847,arvet
5404,2021,5634,1.0,1959,arvet
5405,2021,5607,1.0,5642,arvet
5406,2021,5603,1.0,11331,arvet
5411,2021,5510,1.0,2822,arvet
5412,2021,5512,1.0,4209,arvet
5413,2021,5514,1.0,1320,arvet
5414,2021,5516,1.0,1092,arvet
5415,2021,5518,1.0,1020,arvet
5416,2021,5520,1.0,3959,arvet
5417,2021,5522,1.0,2089,arvet
5418,2021,5524,1.0,6609,arvet
5419,2021,5526,1.0,3465,arvet
5420,2021,5528,1.0,1063,arvet
5421,2021,5530,1.0,14725,arvet
5422,2021,5532,1.0,5559,arvet
5423,2021,5534,1.0,2172,arvet
5424,2021,5536,1.0,2773,arvet
5425,2021,5538,1.0,1831,arvet
5426,2021,5540,1.0,2072,arvet
5427,2021,5542,1.0,2893,arvet
5428,2021,5544,1.0,4812,arvet
5429,2021,5546,1.0,1166,arvet
5430,2021,5612,1.0,2920,arvet
5432,2021,5614,1.0,860,arvet
5433,2021,5616,1.0,983,arvet
5434,2021,5618,1.0,1197,arvet
5435,2021,5620,1.0,3075,arvet
5436,2021,5622,1.0,3921,arvet
5437,2021,5610,1.0,2641,arvet
5438,2021,5624,1.0,1271,arvet
5439,2021,5626,1.0,1097,arvet
5440,2021,5630,1.0,928,arvet
5441,2021,5628,1.0,2829,arvet
5442,2021,5636,1.0,880,arvet
5443,2021,5632,1.0,2200,arvet
5444,2021,5605,1.0,10103,arvet
0301,2022,0301,1.0,699827,arvet
1101,2022,1101,1.0,14860,arvet
1103,2022,1103,1.0,144699,arvet
1106,2022,1106,1.0,37444,arvet
1108,2022,1108,1.0,81305,arvet
1111,2022,1111,1.0,3281,arvet
1112,2022,1112,1.0,3178,arvet
1114,2022,1114,1.0,2789,arvet
1119,2022,1119,1.0,19296,arvet
1120,2022,1120,1.0,20163,arvet
1121,2022,1121,1.0,19353,arvet
1122,2022,1122,1.0,12131,arvet
1124,2022,1124,1.0,27568,arvet
1127,2022,1127,1.0,11454,arvet
1130,2022,1130,1.0,13268,arvet
1133,2022,1133,1.0,2534,arvet
1134,2022,1134,1.0,3784,arvet
1135,2022,1135,1.0,4525,arvet
1144,2022,1144,1.0,523,arvet
1145,2022,1145,1.0,855,arvet
1146,2022,1146,1.0,11283,arvet
1149,2022,1149,1.0,42541,arvet
1151,2022,1151,1.0,188,arvet
1160,2022,1160,1.0,8775,arvet
1505,2022,1505,1.0,24013,arvet
1506,2022,1506,1.0,32002,arvet
1507,2022,1508,0.862125,67114,"delt, etter folketall 1.1.2024 (Ålesund/Haram)"
1507,2022,1580,0.137875,67114,"delt, etter folketall 1.1.2024 (Ålesund/Haram)"
1511,2022,1511,1.0,3045,arvet
1514,2022,1514,1.0,2422,arvet
1515,2022,1515,1.0,8765,arvet
1516,2022,1516,1.0,8557,arvet
1517,2022,1517,1.0,5126,arvet
1520,2022,1520,1.0,10833,arvet
1525,2022,1525,1.0,4467,arvet
1528,2022,1528,1.0,7558,arvet
1531,2022,1531,1.0,9547,arvet
1532,2022,1532,1.0,8597,arvet
1535,2022,1535,1.0,6936,arvet
1539,2022,1539,1.0,7019,arvet
1547,2022,1547,1.0,3518,arvet
1554,2022,1554,1.0,5828,arvet
1557,2022,1557,1.0,2669,arvet
1560,2022,1560,1.0,2960,arvet
1563,2022,1563,1.0,6932,arvet
1566,2022,1566,1.0,5849,arvet
1573,2022,1573,1.0,2120,arvet
1576,2022,1576,1.0,3384,arvet
1577,2022,1577,1.0,10809,arvet
1578,2022,1578,1.0,2491,arvet
1579,2022,1579,1.0,13287,arvet
1804,2022,1804,1.0,52803,arvet
1806,2022,1806,1.0,21530,arvet
1811,2022,1811,1.0,1406,arvet
1812,2022,1812,1.0,1981,arvet
1813,2022,1813,1.0,7777,arvet
1815,2022,1815,1.0,1175,arvet
1816,2022,1816,1.0,462,arvet
1818,2022,1818,1.0,1825,arvet
1820,2022,1820,1.0,7333,arvet
1822,2022,1822,1.0,2257,arvet
1824,2022,1824,1.0,13233,arvet
1825,2022,1825,1.0,1461,arvet
1826,2022,1826,1.0,1273,arvet
1827,2022,1827,1.0,1369,arvet
1828,2022,1828,1.0,1698,arvet
1832,2022,1832,1.0,4420,arvet
1833,2022,1833,1.0,26092,arvet
1834,2022,1834,1.0,1869,arvet
1835,2022,1835,1.0,450,arvet
1836,2022,1836,1.0,1153,arvet
1837,2022,1837,1.0,6214,arvet
1838,2022,1838,1.0,1894,arvet
1839,2022,1839,1.0,1012,arvet
1840,2022,1840,1.0,4617,arvet
1841,2022,1841,1.0,9603,arvet
1845,2022,1845,1.0,1869,arvet
1848,2022,1848,1.0,2591,arvet
1851,2022,1851,1.0,1976,arvet
1853,2022,1853,1.0,1334,arvet
1856,2022,1856,1.0,469,arvet
1857,2022,1857,1.0,678,arvet
1859,2022,1859,1.0,1216,arvet
1860,2022,1860,1.0,11566,arvet
1865,2022,1865,1.0,9724,arvet
1866,2022,1866,1.0,8107,arvet
1867,2022,1867,1.0,2565,arvet
1868,2022,1868,1.0,4458,arvet
1870,2022,1870,1.0,10468,arvet
1871,2022,1871,1.0,4572,arvet
1874,2022,1874,1.0,982,arvet
1875,2022,1875,1.0,2708,arvet
3001,2022,3101,1.0,31444,arvet
3002,2022,3103,1.0,50290,arvet
3003,2022,3105,1.0,58182,arvet
3004,2022,3107,1.0,83892,arvet
3005,2022,3301,1.0,102273,arvet
3006,2022,3303,1.0,27879,arvet
3007,2022,3305,1.0,31011,arvet
3011,2022,3110,1.0,4741,arvet
3012,2022,3124,1.0,1315,arvet
3013,2022,3122,1.0,3578,arvet
3014,2022,3118,1.0,45608,arvet
3015,2022,3116,1.0,3846,arvet
3016,2022,3120,1.0,8312,arvet
3017,2022,3112,1.0,7633,arvet
3018,2022,3114,1.0,5913,arvet
3019,2022,3216,1.0,18699,arvet
3020,2022,3207,1.0,61032,arvet
3021,2022,3218,1.0,20780,arvet
3022,2022,3214,1.0,16084,arvet
3023,2022,3212,1.0,19939,arvet
3024,2022,3201,1.0,128982,arvet
3025,2022,3203,1.0,96088,arvet
3026,2022,3226,1.0,17754,arvet
3027,2022,3224,1.0,19024,arvet
3028,2022,3220,1.0,11249,arvet
3029,2022,3222,1.0,44693,arvet
3030,2022,3205,1.0,89095,arvet
3031,2022,3232,1.0,24947,arvet
3032,2022,3230,1.0,6989,arvet
3033,2022,3209,1.0,41565,arvet
3034,2022,3228,1.0,23898,arvet
3035,2022,3240,1.0,26716,arvet
3036,2022,3238,1.0,15074,arvet
3037,2022,3242,1.0,2905,arvet
3038,2022,3310,1.0,6859,arvet
3039,2022,3320,1.0,1057,arvet
3040,2022,3322,1.0,3273,arvet
3041,2022,3324,1.0,4667,arvet
3042,2022,3326,1.0,2611,arvet
3043,2022,3328,1.0,4650,arvet
3044,2022,3330,1.0,4504,arvet
3045,2022,3332,1.0,3492,arvet
3046,2022,3318,1.0,2189,arvet
3047,2022,3316,1.0,14273,arvet
3048,2022,3314,1.0,20044,arvet
3049,2022,3312,1.0,27584,arvet
3050,2022,3334,1.0,2720,arvet
3051,2022,3336,1.0,1370,arvet
3052,2022,3338,1.0,2455,arvet
3053,2022,3236,1.0,6908,arvet
3054,2022,3234,1.0,9144,arvet
3401,2022,3401,1.0,17949,arvet
3403,2022,3403,1.0,31999,arvet
3405,2022,3405,1.0,28425,arvet
3407,2022,3407,1.0,30267,arvet
3411,2022,3411,1.0,35073,arvet
3412,2022,3412,1.0,7715,arvet
3413,2022,3413,1.0,21156,arvet
3414,2022,3414,1.0,5016,arvet
3415,2022,3415,1.0,7978,arvet
3416,2022,3416,1.0,6032,arvet
3417,2022,3417,1.0,4548,arvet
3418,2022,3418,1.0,7211,arvet
3419,2022,3419,1.0,3597,arvet
3420,2022,3420,1.0,21435,arvet
3421,2022,3421,1.0,6603,arvet
3422,2022,3422,1.0,4195,arvet
3423,2022,3423,1.0,2318,arvet
3424,2022,3424,1.0,1722,arvet
3425,2022,3425,1.0,1253,arvet
3426,2022,3426,1.0,1551,arvet
3427,2022,3427,1.0,5581,arvet
3428,2022,3428,1.0,2445,arvet
3429,2022,3429,1.0,1530,arvet
3430,2022,3430,1.0,1855,arvet
3431,2022,3431,1.0,2498,arvet
3432,2022,3432,1.0,1986,arvet
3433,2022,3433,1.0,2151,arvet
3434,2022,3434,1.0,2211,arvet
3435,2022,3435,1.0,3591,arvet
3436,2022,3436,1.0,5628,arvet
3437,2022,3437,1.0,5531,arvet
3438,2022,3438,1.0,3064,arvet
3439,2022,3439,1.0,4385,arvet
3440,2022,3440,1.0,5082,arvet
3441,2022,3441,1.0,6079,arvet
3442,2022,3442,1.0,14827,arvet
3443,2022,3443,1.0,13572,arvet
3446,2022,3446,1.0,13633,arvet
3447,2022,3447,1.0,5535,arvet
3448,2022,3448,1.0,6577,arvet
3449,2022,3449,1.0,2889,arvet
3450,2022,3450,1.0,1256,arvet
3451,2022,3451,1.0,6354,arvet
3452,2022,3452,1.0,2111,arvet
3453,2022,3453,1.0,3252,arvet
3454,2022,3454,1.0,1587,arvet
3801,2022,3901,1.0,27502,arvet
3802,2022,3903,1.0,25681,arvet
3803,2022,3905,1.0,57794,arvet
3804,2022,3907,1.0,64943,arvet
3805,2022,3909,1.0,47777,arvet
3806,2022,4001,1.0,36624,arvet
3807,2022,4003,1.0,55513,arvet
3808,2022,4005,1.0,13029,arvet
3811,2022,3911,1.0,27165,arvet
3812,2022,4010,1.0,2349,arvet
3813,2022,4012,1.0,14056,arvet
3814,2022,4014,1.0,10351,arvet
3815,2022,4016,1.0,4093,arvet
3816,2022,4018,1.0,6494,arvet
3817,2022,4020,1.0,10539,arvet
3818,2022,4026,1.0,5512,arvet
3819,2022,4024,1.0,1562,arvet
3820,2022,4022,1.0,2889,arvet
3821,2022,4028,1.0,2452,arvet
3822,2022,4030,1.0,1414,arvet
3823,2022,4032,1.0,1198,arvet
3824,2022,4034,1.0,2140,arvet
3825,2022,4036,1.0,3755,arvet
4201,2022,4201,1.0,6735,arvet
4202,2022,4202,1.0,24017,arvet
4203,2022,4203,1.0,45509,arvet
4204,2022,4204,1.0,113737,arvet
4205,2022,4205,1.0,23147,arvet
4206,2022,4206,1.0,9622,arvet
4207,2022,4207,1.0,9048,arvet
4211,2022,4211,1.0,2427,arvet
4212,2022,4212,1.0,2131,arvet
4213,2022,4213,1.0,6115,arvet
4214,2022,4214,1.0,6098,arvet
4215,2022,4215,1.0,11279,arvet
4216,2022,4216,1.0,5342,arvet
4217,2022,4217,1.0,1801,arvet
4218,2022,4218,1.0,1323,arvet
4219,2022,4219,1.0,3653,arvet
4220,2022,4220,1.0,1134,arvet
4221,2022,4221,1.0,1169,arvet
4222,2022,4222,1.0,935,arvet
4223,2022,4223,1.0,15123,arvet
4224,2022,4224,1.0,912,arvet
4225,2022,4225,1.0,10480,arvet
4226,2022,4226,1.0,1704,arvet
