kode,aar,kom2024,andel,metode
0402,1948,3401,1.0,1951-oversetting
0411,1948,3411,1.0,1951-oversetting
0412,1948,3411,1.0,1951-oversetting
0413,1948,3411,1.0,1951-oversetting
0414,1948,3403,1.0,1951-oversetting
0415,1948,3412,1.0,1951-oversetting
0416,1948,3413,1.0,1951-oversetting
0417,1948,3413,1.0,1951-oversetting
0418,1948,3414,1.0,1951-oversetting
0419,1948,3415,1.0,1951-oversetting
0420,1948,3416,1.0,1951-oversetting
0421,1948,3401,1.0,1951-oversetting
0422,1948,3401,1.0,1951-oversetting
0423,1948,3417,1.0,1951-oversetting
0424,1948,3418,1.0,1951-oversetting
0425,1948,3418,1.0,1951-oversetting
0426,1948,3419,1.0,1951-oversetting
0427,1948,3420,1.0,1951-oversetting
0428,1948,3421,1.0,1951-oversetting
0429,1948,3422,1.0,1951-oversetting
0430,1948,3423,1.0,1951-oversetting
0431,1948,3423,1.0,1951-oversetting
0432,1948,3424,1.0,1951-oversetting
0433,1948,3424,1.0,1951-oversetting
0434,1948,3425,1.0,1951-oversetting
0435,1948,3426,0.500806,1951-oversetting
0435,1948,3430,0.499194,1951-oversetting
0436,1948,3426,0.500806,1951-oversetting
0436,1948,3430,0.499194,1951-oversetting
0437,1948,3427,1.0,1951-oversetting
0438,1948,3428,1.0,1951-oversetting
0439,1948,3429,1.0,1951-oversetting
0440,1948,3427,0.441489,1951-oversetting
0440,1948,5022,0.558511,1951-oversetting
0501,1948,3405,1.0,1951-oversetting
0502,1948,3407,1.0,1951-oversetting
0511,1948,3431,1.0,1951-oversetting
0512,1948,3432,1.0,1951-oversetting
0513,1948,3433,1.0,1951-oversetting
0514,1948,3434,1.0,1951-oversetting
0515,1948,3435,1.0,1951-oversetting
0516,1948,3437,1.0,1951-oversetting
0517,1948,3437,1.0,1951-oversetting
0518,1948,3436,0.635996,1951-oversetting
0518,1948,3438,0.364004,1951-oversetting
0519,1948,3436,0.635996,1951-oversetting
0519,1948,3438,0.364004,1951-oversetting
0520,1948,3439,1.0,1951-oversetting
0521,1948,3440,1.0,1951-oversetting
0522,1948,3441,1.0,1951-oversetting
0523,1948,3441,1.0,1951-oversetting
0524,1948,3405,1.0,1951-oversetting
0525,1948,3407,1.0,1951-oversetting
0526,1948,3407,1.0,1951-oversetting
0527,1948,3407,0.992268,1951-oversetting
0527,1948,3443,0.007732,1951-oversetting
0528,1948,3442,1.0,1951-oversetting
0529,1948,3443,1.0,1951-oversetting
0530,1948,3443,1.0,1951-oversetting
0531,1948,3442,1.0,1951-oversetting
0532,1948,3236,1.0,1951-oversetting
0533,1948,3234,1.0,1951-oversetting
0534,1948,3446,1.0,1951-oversetting
0535,1948,3446,1.0,1951-oversetting
0536,1948,3447,1.0,1951-oversetting
0537,1948,3447,0.915004,1951-oversetting
0537,1948,3448,0.084996,1951-oversetting
0538,1948,3448,1.0,1951-oversetting
0539,1948,3448,1.0,1951-oversetting
0540,1948,3449,1.0,1951-oversetting
0541,1948,3450,1.0,1951-oversetting
0542,1948,3451,1.0,1951-oversetting
0543,1948,3452,1.0,1951-oversetting
0544,1948,3453,1.0,1951-oversetting
0545,1948,3454,1.0,1951-oversetting
0601,1948,3305,0.870941,1951-oversetting
0601,1948,3310,0.129059,1951-oversetting
0602,1948,3301,1.0,1951-oversetting
0604,1948,3303,1.0,1951-oversetting
0611,1948,3305,0.870941,1951-oversetting
0611,1948,3310,0.129059,1951-oversetting
0612,1948,3305,0.870941,1951-oversetting
0612,1948,3310,0.129059,1951-oversetting
0613,1948,3305,0.870941,1951-oversetting
0613,1948,3310,0.129059,1951-oversetting
0614,1948,3305,0.870941,1951-oversetting
0614,1948,3310,0.129059,1951-oversetting
0615,1948,3320,1.0,1951-oversetting
0616,1948,3322,1.0,1951-oversetting
0617,1948,3324,1.0,1951-oversetting
0618,1948,3326,1.0,1951-oversetting
0619,1948,3328,1.0,1951-oversetting
0620,1948,3330,1.0,1951-oversetting
0621,1948,3332,1.0,1951-oversetting
0622,1948,3318,1.0,1951-oversetting
0623,1948,3316,1.0,1951-oversetting
0624,1948,3314,1.0,1951-oversetting
0625,1948,3301,1.0,1951-oversetting
0626,1948,3301,0.188114,1951-oversetting
0626,1948,3312,0.811886,1951-oversetting
0627,1948,3203,1.0,1951-oversetting
0628,1948,3203,1.0,1951-oversetting
0629,1948,3303,1.0,1951-oversetting
0630,1948,3303,1.0,1951-oversetting
0631,1948,3334,1.0,1951-oversetting
0632,1948,3336,1.0,1951-oversetting
0633,1948,3338,1.0,1951-oversetting
0634,1948,3338,1.0,1951-oversetting
0701,1948,3301,1.0,1951-oversetting
0702,1948,3903,1.0,1951-oversetting
0703,1948,3901,1.0,1951-oversetting
0704,1948,3901,1.0,1951-oversetting
0705,1948,3905,1.0,1951-oversetting
0706,1948,3907,1.0,1951-oversetting
0707,1948,3909,1.0,1951-oversetting
0708,1948,3909,1.0,1951-oversetting
0711,1948,3301,1.0,1951-oversetting
0712,1948,3301,1.0,1951-oversetting
0713,1948,3903,1.0,1951-oversetting
0714,1948,3903,1.0,1951-oversetting
0715,1948,3903,1.0,1951-oversetting
0716,1948,3905,1.0,1951-oversetting
0717,1948,3901,1.0,1951-oversetting
0718,1948,3905,1.0,1951-oversetting
0719,1948,3907,1.0,1951-oversetting
0720,1948,3907,1.0,1951-oversetting
0721,1948,3905,1.0,1951-oversetting
0722,1948,3911,1.0,1951-oversetting
0723,1948,3911,1.0,1951-oversetting
0724,1948,3907,1.0,1951-oversetting
0725,1948,3909,1.0,1951-oversetting
0726,1948,3909,1.0,1951-oversetting
0727,1948,3909,1.0,1951-oversetting
0728,1948,3909,1.0,1951-oversetting
0801,1948,4014,1.0,1951-oversetting
0802,1948,4012,1.0,1951-oversetting
0803,1948,4012,1.0,1951-oversetting
0804,1948,4001,1.0,1951-oversetting
0805,1948,4001,1.0,1951-oversetting
0806,1948,4003,1.0,1951-oversetting
0807,1948,4005,1.0,1951-oversetting
0811,1948,4010,1.0,1951-oversetting
0812,1948,4003,1.0,1951-oversetting
0813,1948,4001,1.0,1951-oversetting
0814,1948,4012,1.0,1951-oversetting
0815,1948,4014,1.0,1951-oversetting
0816,1948,4014,1.0,1951-oversetting
0817,1948,4016,1.0,1951-oversetting
0818,1948,4003,1.0,1951-oversetting
0819,1948,4003,0.059513,1951-oversetting
0819,1948,4018,0.940487,1951-oversetting
0820,1948,4018,1.0,1951-oversetting
0821,1948,4020,1.0,1951-oversetting
0822,1948,4020,1.0,1951-oversetting
0823,1948,4005,1.0,1951-oversetting
0824,1948,3303,0.105854,1951-oversetting
0824,1948,4005,0.894146,1951-oversetting
0825,1948,4005,0.043568,1951-oversetting
0825,1948,4026,0.956432,1951-oversetting
0826,1948,4026,1.0,1951-oversetting
0827,1948,4024,1.0,1951-oversetting
0828,1948,4022,1.0,1951-oversetting
0829,1948,4028,1.0,1951-oversetting
0830,1948,4030,1.0,1951-oversetting
0831,1948,4032,1.0,1951-oversetting
0832,1948,4034,1.0,1951-oversetting
0833,1948,4034,1.0,1951-oversetting
0834,1948,4036,1.0,1951-oversetting
0835,1948,4036,1.0,1951-oversetting
0901,1948,4201,1.0,1951-oversetting
0902,1948,4213,1.0,1951-oversetting
0903,1948,4203,1.0,1951-oversetting
0904,1948,4202,1.0,1951-oversetting
0905,1948,4215,1.0,1951-oversetting
0911,1948,4211,1.0,1951-oversetting
0912,1948,4212,1.0,1951-oversetting
0913,1948,4201,1.0,1951-oversetting
0914,1948,4213,1.0,1951-oversetting
0915,1948,4213,1.0,1951-oversetting
0916,1948,4203,1.0,1951-oversetting
0917,1948,4203,1.0,1951-oversetting
0918,1948,4203,1.0,1951-oversetting
0919,1948,4214,1.0,1951-oversetting
0920,1948,4203,1.0,1951-oversetting
0921,1948,4203,1.0,1951-oversetting
0922,1948,4203,1.0,1951-oversetting
0923,1948,4202,1.0,1951-oversetting
0924,1948,4202,1.0,1951-oversetting
0925,1948,4202,0.958175,1951-oversetting
0925,1948,4215,0.041825,1951-oversetting
0926,1948,4215,1.0,1951-oversetting
0927,1948,4215,1.0,1951-oversetting
0928,1948,4216,1.0,1951-oversetting
0929,1948,4217,1.0,1951-oversetting
0930,1948,4217,1.0,1951-oversetting
0931,1948,4217,1.0,1951-oversetting
0932,1948,4214,1.0,1951-oversetting
0933,1948,4216,1.0,1951-oversetting
0934,1948,4216,1.0,1951-oversetting
0935,1948,4218,1.0,1951-oversetting
0936,1948,4219,1.0,1951-oversetting
0937,1948,4219,1.0,1951-oversetting
0938,1948,4220,1.0,1951-oversetting
0939,1948,4221,1.0,1951-oversetting
0940,1948,4221,1.0,1951-oversetting
0941,1948,4222,1.0,1951-oversetting
1001,1948,4204,1.0,1951-oversetting
1002,1948,4205,1.0,1951-oversetting
1003,1948,4206,1.0,1951-oversetting
1004,1948,4207,1.0,1951-oversetting
1011,1948,4204,1.0,1951-oversetting
1012,1948,4204,1.0,1951-oversetting
1013,1948,4204,1.0,1951-oversetting
1014,1948,4223,1.0,1951-oversetting
1015,1948,4223,1.0,1951-oversetting
1016,1948,4204,0.040456,1951-oversetting
1016,1948,4223,0.959544,1951-oversetting
1017,1948,4204,1.0,1951-oversetting
1018,1948,4204,1.0,1951-oversetting
1019,1948,4205,1.0,1951-oversetting
1020,1948,4204,0.007923,1951-oversetting
1020,1948,4205,0.992077,1951-oversetting
1021,1948,4204,0.039568,1951-oversetting
1021,1948,4205,0.960432,1951-oversetting
1022,1948,4205,1.0,1951-oversetting
1023,1948,4204,0.959085,1951-oversetting
1023,1948,4205,0.040915,1951-oversetting
1024,1948,4205,0.847861,1951-oversetting
1024,1948,4225,0.152139,1951-oversetting
1025,1948,4225,1.0,1951-oversetting
1026,1948,4224,1.0,1951-oversetting
1027,1948,4225,1.0,1951-oversetting
1028,1948,4225,1.0,1951-oversetting
1029,1948,4205,1.0,1951-oversetting
1030,1948,4205,1.0,1951-oversetting
1031,1948,4225,1.0,1951-oversetting
1032,1948,4225,1.0,1951-oversetting
1033,1948,4225,1.0,1951-oversetting
1034,1948,4226,1.0,1951-oversetting
1035,1948,4226,1.0,1951-oversetting
1036,1948,4227,1.0,1951-oversetting
1037,1948,4227,1.0,1951-oversetting
1038,1948,4227,1.0,1951-oversetting
1039,1948,4206,1.0,1951-oversetting
1040,1948,4206,1.0,1951-oversetting
1041,1948,4206,1.0,1951-oversetting
1042,1948,4207,1.0,1951-oversetting
1043,1948,4207,1.0,1951-oversetting
1044,1948,4207,1.0,1951-oversetting
1045,1948,4207,0.819055,1951-oversetting
1045,1948,4228,0.180945,1951-oversetting
1046,1948,4228,1.0,1951-oversetting
1047,1948,4228,1.0,1951-oversetting
1101,1948,1101,1.0,1951-oversetting
1102,1948,1108,1.0,1951-oversetting
1103,1948,1103,1.0,1951-oversetting
1104,1948,1149,1.0,1951-oversetting
1105,1948,1149,1.0,1951-oversetting
1106,1948,1106,1.0,1951-oversetting
1111,1948,1111,1.0,1951-oversetting
1112,1948,1112,1.0,1951-oversetting
1113,1948,1101,0.172466,1951-oversetting
1113,1948,1112,0.827534,1951-oversetting
1114,1948,1114,1.0,1951-oversetting
1115,1948,1101,1.0,1951-oversetting
1116,1948,1101,1.0,1951-oversetting
1117,1948,1119,1.0,1951-oversetting
1118,1948,1119,1.0,1951-oversetting
1119,1948,1119,1.0,1951-oversetting
1120,1948,1120,1.0,1951-oversetting
1121,1948,1121,1.0,1951-oversetting
1122,1948,1122,1.0,1951-oversetting
1123,1948,1108,1.0,1951-oversetting
1124,1948,1124,1.0,1951-oversetting
1125,1948,1103,1.0,1951-oversetting
1126,1948,1103,0.909452,1951-oversetting
1126,1948,1108,0.090548,1951-oversetting
1127,1948,1127,1.0,1951-oversetting
1128,1948,1108,0.961578,1951-oversetting
1128,1948,1122,0.038422,1951-oversetting
1129,1948,1108,0.625,1951-oversetting
1129,1948,1122,0.375,1951-oversetting
1130,1948,1130,1.0,1951-oversetting
1131,1948,1130,0.140046,1951-oversetting
1131,1948,1133,0.859954,1951-oversetting
1132,1948,1103,0.345021,1951-oversetting
1132,1948,1133,0.654979,1951-oversetting
1133,1948,1133,1.0,1951-oversetting
1134,1948,1134,1.0,1951-oversetting
1135,1948,1135,1.0,1951-oversetting
1136,1948,1134,1.0,1951-oversetting
1137,1948,1134,1.0,1951-oversetting
1138,1948,1103,0.086829,1951-oversetting
1138,1948,1133,0.007805,1951-oversetting
1138,1948,1134,0.905366,1951-oversetting
1139,1948,1146,1.0,1951-oversetting
1140,1948,1103,1.0,1951-oversetting
1141,1948,1103,1.0,1951-oversetting
1142,1948,1103,1.0,1951-oversetting
1143,1948,1103,1.0,1951-oversetting
1144,1948,1144,1.0,1951-oversetting
1145,1948,1145,1.0,1951-oversetting
1146,1948,1146,1.0,1951-oversetting
1147,1948,1146,0.193122,1951-oversetting
1147,1948,1149,0.806878,1951-oversetting
1148,1948,1149,1.0,1951-oversetting
1149,1948,1149,1.0,1951-oversetting
1150,1948,1149,1.0,1951-oversetting
1151,1948,1151,1.0,1951-oversetting
1152,1948,1106,0.018168,1951-oversetting
1152,1948,1149,0.981832,1951-oversetting
1153,1948,1106,1.0,1951-oversetting
1154,1948,1146,0.473069,1951-oversetting
1154,1948,1160,0.526931,1951-oversetting
1155,1948,1146,0.013986,1951-oversetting
1155,1948,1160,0.986014,1951-oversetting
1156,1948,1134,0.140878,1951-oversetting
1156,1948,1160,0.859122,1951-oversetting
1157,1948,1146,0.002041,1951-oversetting
1157,1948,1160,0.997959,1951-oversetting
1158,1948,1160,1.0,1951-oversetting
1211,1948,4611,1.0,1951-oversetting
1212,1948,4611,0.556674,1951-oversetting
1212,1948,4617,0.443326,1951-oversetting
1213,1948,4617,1.0,1951-oversetting
1214,1948,1160,1.0,1951-oversetting
1215,1948,1160,0.551001,1951-oversetting
1215,1948,4612,0.448999,1951-oversetting
1216,1948,4612,1.0,1951-oversetting
1217,1948,4612,1.0,1951-oversetting
1218,1948,4613,1.0,1951-oversetting
1219,1948,4613,1.0,1951-oversetting
1220,1948,4613,1.0,1951-oversetting
1221,1948,4614,1.0,1951-oversetting
1222,1948,4615,0.782568,1951-oversetting
1222,1948,4625,0.217432,1951-oversetting
1223,1948,4616,1.0,1951-oversetting
1224,1948,4617,1.0,1951-oversetting
1225,1948,4617,0.630086,1951-oversetting
1225,1948,4622,0.369914,1951-oversetting
1226,1948,4618,0.06079,1951-oversetting
1226,1948,4622,0.93921,1951-oversetting
1227,1948,4618,0.699358,1951-oversetting
1227,1948,4622,0.300642,1951-oversetting
1228,1948,4618,1.0,1951-oversetting
1229,1948,4618,1.0,1951-oversetting
1230,1948,4618,0.762984,1951-oversetting
1230,1948,4619,0.237016,1951-oversetting
1231,1948,4618,0.728325,1951-oversetting
1231,1948,4619,0.226249,1951-oversetting
1231,1948,4621,0.045426,1951-oversetting
1232,1948,4618,0.762984,1951-oversetting
1232,1948,4619,0.237016,1951-oversetting
1233,1948,4620,1.0,1951-oversetting
1234,1948,4621,1.0,1951-oversetting
1235,1948,4621,1.0,1951-oversetting
1236,1948,4621,1.0,1951-oversetting
1237,1948,4621,0.810709,1951-oversetting
1237,1948,4628,0.189291,1951-oversetting
1238,1948,4622,1.0,1951-oversetting
1239,1948,4624,1.0,1951-oversetting
1240,1948,4624,1.0,1951-oversetting
1241,1948,4624,1.0,1951-oversetting
1242,1948,4623,1.0,1951-oversetting
1243,1948,4624,1.0,1951-oversetting
1244,1948,4625,1.0,1951-oversetting
1245,1948,4626,1.0,1951-oversetting
1246,1948,4626,1.0,1951-oversetting
1247,1948,4627,1.0,1951-oversetting
1248,1948,4601,1.0,1951-oversetting
1249,1948,4601,1.0,1951-oversetting
1250,1948,4601,0.785391,1951-oversetting
1250,1948,4630,0.214609,1951-oversetting
1251,1948,4628,0.927904,1951-oversetting
1251,1948,4630,0.072096,1951-oversetting
1252,1948,4628,0.300199,1951-oversetting
1252,1948,4629,0.675944,1951-oversetting
1252,1948,4631,0.023857,1951-oversetting
1253,1948,4630,0.671375,1951-oversetting
1253,1948,4631,0.328625,1951-oversetting
1254,1948,4630,0.453344,1951-oversetting
1254,1948,4631,0.546656,1951-oversetting
1255,1948,4601,1.0,1951-oversetting
1256,1948,4627,0.111368,1951-oversetting
1256,1948,4631,0.888632,1951-oversetting
1257,1948,4631,1.0,1951-oversetting
1258,1948,4626,0.513262,1951-oversetting
1258,1948,4627,0.316663,1951-oversetting
1258,1948,4631,0.170075,1951-oversetting
1259,1948,4626,1.0,1951-oversetting
1260,1948,4631,1.0,1951-oversetting
1261,1948,4631,1.0,1951-oversetting
1262,1948,4631,1.0,1951-oversetting
1263,1948,4631,1.0,1951-oversetting
1264,1948,4632,1.0,1951-oversetting
1265,1948,4633,1.0,1951-oversetting
1266,1948,4634,1.0,1951-oversetting
1301,1948,4601,1.0,1951-oversetting
1401,1948,4602,1.0,1951-oversetting
1411,1948,4635,1.0,1951-oversetting
1412,1948,4636,1.0,1951-oversetting
1413,1948,4637,1.0,1951-oversetting
1414,1948,4635,1.0,1951-oversetting
1415,1948,4638,1.0,1951-oversetting
1416,1948,4638,1.0,1951-oversetting
1417,1948,4639,0.870264,1951-oversetting
1417,1948,4640,0.129736,1951-oversetting
1418,1948,4639,0.104883,1951-oversetting
1418,1948,4640,0.895117,1951-oversetting
1419,1948,4640,1.0,1951-oversetting
1420,1948,4640,1.0,1951-oversetting
1421,1948,4641,1.0,1951-oversetting
1422,1948,4642,1.0,1951-oversetting
1423,1948,4642,1.0,1951-oversetting
1424,1948,4643,1.0,1951-oversetting
1425,1948,4644,1.0,1951-oversetting
1426,1948,4644,1.0,1951-oversetting
1427,1948,4644,1.0,1951-oversetting
1428,1948,4645,1.0,1951-oversetting
1429,1948,4646,1.0,1951-oversetting
1430,1948,4647,1.0,1951-oversetting
1431,1948,4647,1.0,1951-oversetting
1432,1948,4647,1.0,1951-oversetting
1433,1948,4647,1.0,1951-oversetting
1434,1948,4602,0.028703,1951-oversetting
1434,1948,4645,0.467279,1951-oversetting
1434,1948,4647,0.504018,1951-oversetting
1435,1948,4602,1.0,1951-oversetting
1436,1948,4602,0.926223,1951-oversetting
1436,1948,4645,0.073777,1951-oversetting
1437,1948,4602,1.0,1951-oversetting
1438,1948,4648,1.0,1951-oversetting
1439,1948,4602,1.0,1951-oversetting
1440,1948,4602,1.0,1951-oversetting
1441,1948,4649,1.0,1951-oversetting
1442,1948,4602,0.346537,1951-oversetting
1442,1948,4648,0.461043,1951-oversetting
1442,1948,4649,0.19242,1951-oversetting
1443,1948,4649,1.0,1951-oversetting
1444,1948,1577,0.126187,1951-oversetting
1444,1948,4649,0.207497,1951-oversetting
1444,1948,4651,0.666316,1951-oversetting
1445,1948,4650,1.0,1951-oversetting
1446,1948,4647,0.021481,1951-oversetting
1446,1948,4650,0.978519,1951-oversetting
1447,1948,1577,0.159226,1951-oversetting
1447,1948,4651,0.840774,1951-oversetting
1448,1948,1577,0.159226,1951-oversetting
1448,1948,4651,0.840774,1951-oversetting
1501,1948,1508,0.846071,1951-oversetting
1501,1948,1531,0.153929,1951-oversetting
1502,1948,1506,1.0,1951-oversetting
1503,1948,1505,1.0,1951-oversetting
1511,1948,1511,1.0,1951-oversetting
1512,1948,1511,1.0,1951-oversetting
1513,1948,1511,0.436874,1951-oversetting
1513,1948,1514,0.563126,1951-oversetting
1514,1948,1514,1.0,1951-oversetting
1515,1948,1515,1.0,1951-oversetting
1516,1948,1516,1.0,1951-oversetting
1517,1948,1517,1.0,1951-oversetting
1518,1948,1577,1.0,1951-oversetting
1519,1948,1577,1.0,1951-oversetting
1520,1948,1520,1.0,1951-oversetting
1521,1948,1520,1.0,1951-oversetting
1522,1948,1520,1.0,1951-oversetting
1523,1948,1525,1.0,1951-oversetting
1524,1948,1578,1.0,1951-oversetting
1525,1948,1525,1.0,1951-oversetting
1526,1948,1508,0.802163,1951-oversetting
1526,1948,1578,0.197837,1951-oversetting
1527,1948,1508,0.662935,1951-oversetting
1527,1948,1528,0.173566,1951-oversetting
1527,1948,1578,0.163499,1951-oversetting
1528,1948,1528,1.0,1951-oversetting
1529,1948,1508,0.802163,1951-oversetting
1529,1948,1578,0.197837,1951-oversetting
1530,1948,1506,0.128759,1951-oversetting
1530,1948,1580,0.871241,1951-oversetting
1531,1948,1508,0.846071,1951-oversetting
1531,1948,1531,0.153929,1951-oversetting
1532,1948,1532,1.0,1951-oversetting
1533,1948,1532,1.0,1951-oversetting
1534,1948,1580,1.0,1951-oversetting
1535,1948,1535,1.0,1951-oversetting
1536,1948,1535,1.0,1951-oversetting
1537,1948,1539,1.0,1951-oversetting
1538,1948,1539,1.0,1951-oversetting
1539,1948,1539,1.0,1951-oversetting
1540,1948,1539,1.0,1951-oversetting
1541,1948,1506,0.350649,1951-oversetting
1541,1948,1539,0.649351,1951-oversetting
1542,1948,1506,1.0,1951-oversetting
1543,1948,1506,1.0,1951-oversetting
1544,1948,1506,1.0,1951-oversetting
1545,1948,1506,1.0,1951-oversetting
1546,1948,1508,1.0,1951-oversetting
1547,1948,1506,0.028969,1951-oversetting
1547,1948,1547,0.971031,1951-oversetting
1548,1948,1579,1.0,1951-oversetting
1549,1948,1579,1.0,1951-oversetting
1550,1948,1579,1.0,1951-oversetting
1551,1948,1579,1.0,1951-oversetting
1552,1948,1554,0.706986,1951-oversetting
1552,1948,1579,0.293014,1951-oversetting
1553,1948,1554,1.0,1951-oversetting
1554,1948,1505,0.3694,1951-oversetting
1554,1948,1554,0.6306,1951-oversetting
1555,1948,1505,1.0,1951-oversetting
1556,1948,1505,1.0,1951-oversetting
1557,1948,1557,1.0,1951-oversetting
1558,1948,1557,1.0,1951-oversetting
1559,1948,1557,0.166845,1951-oversetting
