kom2024,aar,parti,stemmer,total_stemmer_alle_partier,prosent_alle
4214,2003,04,288,1922,14.98
4214,2003,05,547,1922,28.46
4214,2003,06,151,1922,7.86
4214,2003,07,53,1922,2.76
4214,2003,08,0,1922,0.0
4214,2003,55,0,1922,0.0
4214,2007,01,466,2104,22.15
4214,2007,02,376,2104,17.87
4214,2007,03,74,2104,3.52
4214,2007,04,343,2104,16.3
4214,2007,05,803,2104,38.17
4214,2007,06,0,2104,0.0
4214,2007,07,42,2104,2.0
4214,2007,08,0,2104,0.0
4214,2007,55,0,2104,0.0
4214,2011,01,457,2385,19.16
4214,2011,02,339,2385,14.21
4214,2011,03,205,2385,8.6
4214,2011,04,575,2385,24.11
4214,2011,05,731,2385,30.65
4214,2011,06,0,2385,0.0
4214,2011,07,78,2385,3.27
4214,2011,08,0,2385,0.0
4214,2011,55,0,2385,0.0
4214,2015,01,643,2371,27.12
4214,2015,02,344,2371,14.51
4214,2015,03,150,2371,6.33
4214,2015,04,690,2371,29.1
4214,2015,05,429,2371,18.09
4214,2015,06,51,2371,2.15
4214,2015,07,64,2371,2.7
4214,2015,08,0,2371,0.0
4214,2015,55,0,2371,0.0
4214,2019,01,641,2778,23.07
4214,2019,02,369,2778,13.28
4214,2019,03,148,2778,5.33
4214,2019,04,812,2778,29.23
4214,2019,05,633,2778,22.79
4214,2019,06,0,2778,0.0
4214,2019,07,56,2778,2.02
4214,2019,08,0,2778,0.0
4214,2019,55,0,2778,0.0
4214,2023,01,649,2891,22.45
4214,2023,02,573,2891,19.82
4214,2023,03,203,2891,7.02
4214,2023,04,639,2891,22.1
4214,2023,05,458,2891,15.84
4214,2023,06,129,2891,4.46
4214,2023,07,0,2891,0.0
4214,2023,08,0,2891,0.0
4214,2023,55,0,2891,0.0
4215,1987,01,808,3814,21.19
4215,1987,02,394,3814,10.33
4215,1987,03,1111,3814,29.13
4215,1987,04,565,3814,14.81
4215,1987,05,226,3814,5.93
4215,1987,06,320,3814,8.39
4215,1987,07,390,3814,10.23
4215,1987,08,0,3814,0.0
4215,1987,55,0,3814,0.0
4215,1991,01,646,4063,15.9
4215,1991,02,305,4063,7.51
4215,1991,03,1059,4063,26.06
4215,1991,04,509,4063,12.53
4215,1991,05,274,4063,6.74
4215,1991,06,560,4063,13.78
4215,1991,07,427,4063,10.51
4215,1991,08,0,4063,0.0
4215,1991,55,0,4063,0.0
4215,1995,01,775,3871,20.02
4215,1995,02,0,3871,0.0
4215,1995,03,1082,3871,27.95
4215,1995,04,450,3871,11.62
4215,1995,05,281,3871,7.26
4215,1995,06,467,3871,12.06
4215,1995,07,426,3871,11.0
4215,1995,08,0,3871,0.0
4215,1995,55,0,3871,0.0
4215,1999,01,750,3957,18.95
4215,1999,02,325,3957,8.21
4215,1999,03,997,3957,25.2
4215,1999,04,650,3957,16.43
4215,1999,05,213,3957,5.38
4215,1999,06,602,3957,15.21
4215,1999,07,420,3957,10.61
4215,1999,08,0,3957,0.0
4215,1999,55,0,3957,0.0
4215,2003,01,722,4099,17.61
4215,2003,02,540,4099,13.17
4215,2003,03,1064,4099,25.96
4215,2003,04,526,4099,12.83
4215,2003,05,218,4099,5.32
4215,2003,06,638,4099,15.56
4215,2003,07,336,4099,8.2
4215,2003,08,0,4099,0.0
4215,2003,55,0,4099,0.0
4215,2007,01,634,4611,13.75
4215,2007,02,598,4611,12.97
4215,2007,03,2038,4611,44.2
4215,2007,04,447,4611,9.69
4215,2007,05,194,4611,4.21
4215,2007,06,319,4611,6.92
4215,2007,07,375,4611,8.13
4215,2007,08,0,4611,0.0
4215,2007,55,0,4611,0.0
4215,2011,01,817,4922,16.6
4215,2011,02,369,4922,7.5
4215,2011,03,2342,4922,47.58
4215,2011,04,439,4922,8.92
4215,2011,05,135,4922,2.74
4215,2011,06,194,4922,3.94
4215,2011,07,388,4922,7.88
4215,2011,08,63,4922,1.28
4215,2011,55,0,4922,0.0
4215,2015,01,1222,5274,23.17
4215,2015,02,287,5274,5.44
4215,2015,03,1872,5274,35.49
4215,2015,04,476,5274,9.03
4215,2015,05,146,5274,2.77
4215,2015,06,156,5274,2.96
4215,2015,07,469,5274,8.89
4215,2015,08,173,5274,3.28
4215,2015,55,0,5274,0.0
4215,2019,01,1047,5476,19.12
4215,2019,02,418,5476,7.63
4215,2019,03,1527,5476,27.89
4215,2019,04,445,5476,8.13
4215,2019,05,394,5476,7.2
4215,2019,06,321,5476,5.86
4215,2019,07,468,5476,8.55
4215,2019,08,266,5476,4.86
4215,2019,55,126,5476,2.3
4215,2023,01,992,5679,17.47
4215,2023,02,523,5679,9.21
4215,2023,03,1672,5679,29.44
4215,2023,04,465,5679,8.19
4215,2023,05,257,5679,4.53
4215,2023,06,408,5679,7.18
4215,2023,07,295,5679,5.19
4215,2023,08,171,5679,3.01
4215,2023,55,167,5679,2.94
4216,1987,01,618,2097,29.47
4216,1987,02,0,2097,0.0
4216,1987,03,427,2097,20.36
4216,1987,04,440,2097,20.98
4216,1987,05,424,2097,20.22
4216,1987,06,0,2097,0.0
4216,1987,07,0,2097,0.0
4216,1987,08,0,2097,0.0
4216,1987,55,0,2097,0.0
4216,1991,01,502,2097,23.94
4216,1991,02,217,2097,10.35
4216,1991,03,449,2097,21.41
4216,1991,04,384,2097,18.31
4216,1991,05,469,2097,22.37
4216,1991,06,0,2097,0.0
4216,1991,07,76,2097,3.62
4216,1991,08,0,2097,0.0
4216,1991,55,0,2097,0.0
4216,1995,01,415,1869,22.2
4216,1995,02,0,1869,0.0
4216,1995,03,491,1869,26.27
4216,1995,04,424,1869,22.69
4216,1995,05,437,1869,23.38
4216,1995,06,0,1869,0.0
4216,1995,07,102,1869,5.46
4216,1995,08,0,1869,0.0
4216,1995,55,0,1869,0.0
4216,1999,01,401,1913,20.96
4216,1999,02,124,1913,6.48
4216,1999,03,540,1913,28.23
4216,1999,04,435,1913,22.74
4216,1999,05,333,1913,17.41
4216,1999,06,0,1913,0.0
4216,1999,07,80,1913,4.18
4216,1999,08,0,1913,0.0
4216,1999,55,0,1913,0.0
4216,2003,01,376,1979,19.0
4216,2003,02,197,1979,9.95
4216,2003,03,575,1979,29.06
4216,2003,04,351,1979,17.74
4216,2003,05,241,1979,12.18
4216,2003,06,175,1979,8.84
4216,2003,07,51,1979,2.58
4216,2003,08,0,1979,0.0
4216,2003,55,0,1979,0.0
4216,2007,01,383,2077,18.44
4216,2007,02,253,2077,12.18
4216,2007,03,681,2077,32.79
4216,2007,04,371,2077,17.86
4216,2007,05,240,2077,11.56
4216,2007,06,97,2077,4.67
4216,2007,07,47,2077,2.26
4216,2007,08,0,2077,0.0
4216,2007,55,0,2077,0.0
4216,2011,01,388,2207,17.58
4216,2011,02,194,2207,8.79
4216,2011,03,853,2207,38.65
4216,2011,04,418,2207,18.94
4216,2011,05,229,2207,10.38
4216,2011,06,70,2207,3.17
4216,2011,07,55,2207,2.49
4216,2011,08,0,2207,0.0
4216,2011,55,0,2207,0.0
4216,2015,01,537,2182,24.61
4216,2015,02,223,2182,10.22
4216,2015,03,489,2182,22.41
4216,2015,04,494,2182,22.64
4216,2015,05,282,2182,12.92
4216,2015,06,63,2182,2.89
4216,2015,07,94,2182,4.31
4216,2015,08,0,2182,0.0
4216,2015,55,0,2182,0.0
4216,2019,01,389,2478,15.7
4216,2019,02,225,2478,9.08
4216,2019,03,547,2478,22.07
4216,2019,04,260,2478,10.49
4216,2019,05,825,2478,33.29
4216,2019,06,0,2478,0.0
4216,2019,07,58,2478,2.34
4216,2019,08,0,2478,0.0
4216,2019,55,0,2478,0.0
4216,2023,01,307,2449,12.54
4216,2023,02,237,2449,9.68
4216,2023,03,663,2449,27.07
4216,2023,04,368,2449,15.03
4216,2023,05,528,2449,21.56
4216,2023,06,82,2449,3.35
4216,2023,07,29,2449,1.18
4216,2023,08,0,2449,0.0
4216,2023,55,50,2449,2.04
4217,1987,01,684,1143,59.84
4217,1987,02,0,1143,0.0
4217,1987,03,122,1143,10.67
4217,1987,04,86,1143,7.52
4217,1987,05,177,1143,15.49
4217,1987,06,74,1143,6.47
4217,1987,07,0,1143,0.0
4217,1987,08,0,1143,0.0
4217,1987,55,0,1143,0.0
4217,1991,01,501,1029,48.69
4217,1991,02,0,1029,0.0
4217,1991,03,91,1029,8.84
4217,1991,04,78,1029,7.58
4217,1991,05,242,1029,23.52
4217,1991,06,117,1029,11.37
4217,1991,07,0,1029,0.0
4217,1991,08,0,1029,0.0
4217,1991,55,0,1029,0.0
4217,1995,01,465,979,47.5
4217,1995,02,0,979,0.0
4217,1995,03,90,979,9.19
4217,1995,04,96,979,9.81
4217,1995,05,230,979,23.49
4217,1995,06,98,979,10.01
4217,1995,07,0,979,0.0
4217,1995,08,0,979,0.0
4217,1995,55,0,979,0.0
4217,1999,01,435,971,44.8
4217,1999,02,80,971,8.24
4217,1999,03,73,971,7.52
4217,1999,04,98,971,10.09
4217,1999,05,206,971,21.22
4217,1999,06,79,971,8.14
4217,1999,07,0,971,0.0
4217,1999,08,0,971,0.0
4217,1999,55,0,971,0.0
4217,2003,01,295,872,33.83
4217,2003,02,97,872,11.12
4217,2003,03,80,872,9.17
4217,2003,04,75,872,8.6
4217,2003,05,239,872,27.41
4217,2003,06,86,872,9.86
4217,2003,07,0,872,0.0
4217,2003,08,0,872,0.0
4217,2003,55,0,872,0.0
4217,2007,01,382,958,39.87
4217,2007,02,122,958,12.73
4217,2007,03,68,958,7.1
4217,2007,04,0,958,0.0
4217,2007,05,386,958,40.29
4217,2007,06,0,958,0.0
4217,2007,07,0,958,0.0
4217,2007,08,0,958,0.0
4217,2007,55,0,958,0.0
4217,2011,01,329,997,33.0
4217,2011,02,87,997,8.73
4217,2011,03,186,997,18.66
4217,2011,04,149,997,14.94
4217,2011,05,246,997,24.67
4217,2011,06,0,997,0.0
4217,2011,07,0,997,0.0
4217,2011,08,0,997,0.0
4217,2011,55,0,997,0.0
4217,2015,01,357,902,39.58
4217,2015,02,0,902,0.0
4217,2015,03,129,902,14.3
4217,2015,04,109,902,12.08
4217,2015,05,307,902,34.04
4217,2015,06,0,902,0.0
4217,2015,07,0,902,0.0
4217,2015,08,0,902,0.0
4217,2015,55,0,902,0.0
4217,2019,01,287,954,30.08
4217,2019,02,0,954,0.0
4217,2019,03,135,954,14.15
4217,2019,04,84,954,8.81
4217,2019,05,448,954,46.96
4217,2019,06,0,954,0.0
4217,2019,07,0,954,0.0
4217,2019,08,0,954,0.0
4217,2019,55,0,954,0.0
4217,2023,01,364,910,40.0
4217,2023,02,0,910,0.0
4217,2023,03,147,910,16.15
4217,2023,04,0,910,0.0
4217,2023,05,341,910,37.47
4217,2023,06,0,910,0.0
4217,2023,07,0,910,0.0
4217,2023,08,0,910,0.0
4217,2023,55,58,910,6.37
4218,1987,01,221,581,38.04
4218,1987,02,0,581,0.0
4218,1987,03,102,581,17.56
4218,1987,04,146,581,25.13
4218,1987,05,112,581,19.28
4218,1987,06,0,581,0.0
4218,1987,07,0,581,0.0
4218,1987,08,0,581,0.0
4218,1987,55,0,581,0.0
4218,1991,01,154,576,26.74
4218,1991,02,0,576,0.0
4218,1991,03,73,576,12.67
4218,1991,04,160,576,27.78
4218,1991,05,189,576,32.81
4218,1991,06,0,576,0.0
4218,1991,07,0,576,0.0
4218,1991,08,0,576,0.0
4218,1991,55,0,576,0.0
4218,1995,01,116,557,20.83
4218,1995,02,0,557,0.0
4218,1995,03,67,557,12.03
4218,1995,04,120,557,21.54
4218,1995,05,171,557,30.7
4218,1995,06,0,557,0.0
4218,1995,07,83,557,14.9
4218,1995,08,0,557,0.0
4218,1995,55,0,557,0.0
4218,1999,01,107,581,18.42
4218,1999,02,50,581,8.61
4218,1999,03,48,581,8.26
4218,1999,04,114,581,19.62
4218,1999,05,154,581,26.51
4218,1999,06,0,581,0.0
4218,1999,07,108,581,18.59
4218,1999,08,0,581,0.0
4218,1999,55,0,581,0.0
4218,2003,01,78,506,15.42
4218,2003,02,75,506,14.82
4218,2003,03,29,506,5.73
4218,2003,04,85,506,16.8
4218,2003,05,152,506,30.04
4218,2003,06,0,506,0.0
4218,2003,07,87,506,17.19
4218,2003,08,0,506,0.0
4218,2003,55,0,506,0.0
4218,2007,01,112,623,17.98
4218,2007,02,104,623,16.69
4218,2007,03,57,623,9.15
4218,2007,04,105,623,16.85
4218,2007,05,155,623,24.88
4218,2007,06,0,623,0.0
4218,2007,07,90,623,14.45
4218,2007,08,0,623,0.0
4218,2007,55,0,623,0.0
4218,2011,01,110,685,16.06
4218,2011,02,64,685,9.34
4218,2011,03,86,685,12.55
4218,2011,04,113,685,16.5
4218,2011,05,230,685,33.58
4218,2011,06,0,685,0.0
4218,2011,07,82,685,11.97
4218,2011,08,0,685,0.0
4218,2011,55,0,685,0.0
4218,2015,01,111,679,16.35
4218,2015,02,55,679,8.1
4218,2015,03,49,679,7.22
4218,2015,04,211,679,31.08
4218,2015,05,197,679,29.01
4218,2015,06,0,679,0.0
4218,2015,07,56,679,8.25
4218,2015,08,0,679,0.0
4218,2015,55,0,679,0.0
4218,2019,01,88,711,12.38
4218,2019,02,62,711,8.72
4218,2019,03,154,711,21.66
4218,2019,04,153,711,21.52
4218,2019,05,254,711,35.72
4218,2019,06,0,711,0.0
4218,2019,07,0,711,0.0
4218,2019,08,0,711,0.0
4218,2019,55,0,711,0.0
4218,2023,01,81,693,11.69
4218,2023,02,69,693,9.96
4218,2023,03,209,693,30.16
4218,2023,04,196,693,28.28
4218,2023,05,138,693,19.91
4218,2023,06,0,693,0.0
4218,2023,07,0,693,0.0
4218,2023,08,0,693,0.0
4218,2023,55,0,693,0.0
4219,1987,01,804,1807,44.49
4219,1987,02,119,1807,6.59
4219,1987,03,247,1807,13.67
4219,1987,04,283,1807,15.66
4219,1987,05,168,1807,9.3
4219,1987,06,69,1807,3.82
4219,1987,07,117,1807,6.47
4219,1987,08,0,1807,0.0
4219,1987,55,0,1807,0.0
4219,1991,01,554,1709,32.42
4219,1991,02,74,1709,4.33
4219,1991,03,322,1709,18.84
4219,1991,04,280,1709,16.38
4219,1991,05,287,1709,16.79
4219,1991,06,107,1709,6.26
4219,1991,07,85,1709,4.97
4219,1991,08,0,1709,0.0
4219,1991,55,0,1709,0.0
4219,1995,01,692,1566,44.19
4219,1995,02,56,1566,3.58
4219,1995,03,207,1566,13.22
4219,1995,04,283,1566,18.07
4219,1995,05,247,1566,15.77
4219,1995,06,0,1566,0.0
4219,1995,07,81,1566,5.17
4219,1995,08,0,1566,0.0
4219,1995,55,0,1566,0.0
4219,1999,01,520,1472,35.33
4219,1999,02,87,1472,5.91
4219,1999,03,227,1472,15.42
4219,1999,04,376,1472,25.54
4219,1999,05,188,1472,12.77
4219,1999,06,0,1472,0.0
4219,1999,07,74,1472,5.03
4219,1999,08,0,1472,0.0
4219,1999,55,0,1472,0.0
4219,2003,01,488,1551,31.46
4219,2003,02,232,1551,14.96
4219,2003,03,87,1551,5.61
4219,2003,04,366,1551,23.6
4219,2003,05,149,1551,9.61
4219,2003,06,174,1551,11.22
4219,2003,07,42,1551,2.71
4219,2003,08,0,1551,0.0
4219,2003,55,0,1551,0.0
4219,2007,01,371,1589,23.35
4219,2007,02,134,1589,8.43
4219,2007,03,71,1589,4.47
4219,2007,04,429,1589,27.0
4219,2007,05,235,1589,14.79
4219,2007,06,0,1589,0.0
4219,2007,07,36,1589,2.27
4219,2007,08,0,1589,0.0
4219,2007,55,0,1589,0.0
4219,2011,01,445,1644,27.07
4219,2011,02,101,1644,6.14
4219,2011,03,282,1644,17.15
4219,2011,04,554,1644,33.7
4219,2011,05,148,1644,9.0
4219,2011,06,0,1644,0.0
4219,2011,07,0,1644,0.0
4219,2011,08,0,1644,0.0
4219,2011,55,0,1644,0.0
4219,2015,01,477,1605,29.72
4219,2015,02,109,1605,6.79
4219,2015,03,179,1605,11.15
4219,2015,04,637,1605,39.69
4219,2015,05,146,1605,9.1
4219,2015,06,0,1605,0.0
4219,2015,07,57,1605,3.55
4219,2015,08,0,1605,0.0
4219,2015,55,0,1605,0.0
4219,2019,01,677,1823,37.14
4219,2019,02,96,1823,5.27
4219,2019,03,191,1823,10.48
4219,2019,04,400,1823,21.94
4219,2019,05,246,1823,13.49
4219,2019,06,43,1823,2.36
4219,2019,07,127,1823,6.97
4219,2019,08,0,1823,0.0
4219,2019,55,43,1823,2.36
4219,2023,01,565,1809,31.23
4219,2023,02,113,1809,6.25
4219,2023,03,368,1809,20.34
4219,2023,04,360,1809,19.9
4219,2023,05,128,1809,7.08
4219,2023,06,42,1809,2.32
4219,2023,07,195,1809,10.78
4219,2023,08,0,1809,0.0
4219,2023,55,38,1809,2.1
4220,1987,01,273,779,35.04
4220,1987,02,0,779,0.0
4220,1987,03,125,779,16.05
4220,1987,04,126,779,16.17
4220,1987,05,171,779,21.95
4220,1987,06,0,779,0.0
4220,1987,07,84,779,10.78
4220,1987,08,0,779,0.0
4220,1987,55,0,779,0.0
4220,1991,01,229,743,30.82
4220,1991,02,0,743,0.0
4220,1991,03,110,743,14.8
4220,1991,04,114,743,15.34
4220,1991,05,195,743,26.24
4220,1991,06,0,743,0.0
4220,1991,07,95,743,12.79
4220,1991,08,0,743,0.0
4220,1991,55,0,743,0.0
4220,1995,01,233,662,35.2
4220,1995,02,0,662,0.0
4220,1995,03,91,662,13.75
4220,1995,04,113,662,17.07
4220,1995,05,225,662,33.99
4220,1995,06,0,662,0.0
4220,1995,07,0,662,0.0
4220,1995,08,0,662,0.0
4220,1995,55,0,662,0.0
4220,1999,01,185,636,29.09
4220,1999,02,0,636,0.0
4220,1999,03,93,636,14.62
4220,1999,04,94,636,14.78
4220,1999,05,264,636,41.51
4220,1999,06,0,636,0.0
4220,1999,07,0,636,0.0
4220,1999,08,0,636,0.0
4220,1999,55,0,636,0.0
4220,2003,01,107,671,15.95
4220,2003,02,0,671,0.0
4220,2003,03,30,671,4.47
4220,2003,04,69,671,10.28
4220,2003,05,251,671,37.41
4220,2003,06,0,671,0.0
4220,2003,07,0,671,0.0
4220,2003,08,0,671,0.0
4220,2003,55,0,671,0.0
4220,2007,01,72,683,10.54
4220,2007,02,0,683,0.0
4220,2007,03,0,683,0.0
4220,2007,04,83,683,12.15
4220,2007,05,198,683,28.99
4220,2007,06,0,683,0.0
4220,2007,07,0,683,0.0
4220,2007,08,0,683,0.0
4220,2007,55,0,683,0.0
4220,2011,01,138,691,19.97
4220,2011,02,0,691,0.0
4220,2011,03,0,691,0.0
4220,2011,04,0,691,0.0
4220,2011,05,254,691,36.76
4220,2011,06,0,691,0.0
4220,2011,07,0,691,0.0
4220,2011,08,0,691,0.0
4220,2011,55,0,691,0.0
4220,2015,01,130,639,20.34
4220,2015,02,0,639,0.0
4220,2015,03,0,639,0.0
4220,2015,04,0,639,0.0
4220,2015,05,199,639,31.14
4220,2015,06,0,639,0.0
4220,2015,07,0,639,0.0
4220,2015,08,0,639,0.0
4220,2015,55,0,639,0.0
4220,2019,01,207,694,29.83
4220,2019,02,0,694,0.0
4220,2019,03,173,694,24.93
4220,2019,04,0,694,0.0
4220,2019,05,192,694,27.67
4220,2019,06,0,694,0.0
4220,2019,07,0,694,0.0
4220,2019,08,0,694,0.0
4220,2019,55,0,694,0.0
4220,2023,01,149,657,22.68
4220,2023,02,0,657,0.0
4220,2023,03,273,657,41.55
4220,2023,04,0,657,0.0
4220,2023,05,183,657,27.85
4220,2023,06,0,657,0.0
4220,2023,07,0,657,0.0
4220,2023,08,0,657,0.0
4220,2023,55,0,657,0.0
4221,1987,01,364,903,40.31
4221,1987,02,0,903,0.0
4221,1987,03,83,903,9.19
4221,1987,04,105,903,11.63
4221,1987,05,351,903,38.87
4221,1987,06,0,903,0.0
4221,1987,07,0,903,0.0
4221,1987,08,0,903,0.0
4221,1987,55,0,903,0.0
4221,1991,01,216,831,25.99
4221,1991,02,56,831,6.74
4221,1991,03,64,831,7.7
4221,1991,04,116,831,13.96
4221,1991,05,297,831,35.74
4221,1991,06,0,831,0.0
4221,1991,07,0,831,0.0
4221,1991,08,0,831,0.0
4221,1991,55,0,831,0.0
4221,1995,01,208,765,27.19
4221,1995,02,0,765,0.0
4221,1995,03,64,765,8.37
4221,1995,04,90,765,11.76
4221,1995,05,330,765,43.14
4221,1995,06,0,765,0.0
4221,1995,07,0,765,0.0
4221,1995,08,0,765,0.0
4221,1995,55,0,765,0.0
4221,1999,01,212,736,28.8
4221,1999,02,0,736,0.0
4221,1999,03,80,736,10.87
4221,1999,04,172,736,23.37
4221,1999,05,272,736,36.96
4221,1999,06,0,736,0.0
4221,1999,07,0,736,0.0
4221,1999,08,0,736,0.0
4221,1999,55,0,736,0.0
4221,2003,01,148,665,22.26
4221,2003,02,0,665,0.0
4221,2003,03,189,665,28.42
4221,2003,04,95,665,14.29
4221,2003,05,233,665,35.04
4221,2003,06,0,665,0.0
4221,2003,07,0,665,0.0
4221,2003,08,0,665,0.0
4221,2003,55,0,665,0.0
4221,2007,01,119,711,16.74
4221,2007,02,0,711,0.0
4221,2007,03,348,711,48.95
4221,2007,04,85,711,11.95
4221,2007,05,159,711,22.36
4221,2007,06,0,711,0.0
4221,2007,07,0,711,0.0
4221,2007,08,0,711,0.0
4221,2007,55,0,711,0.0
4221,2011,01,196,718,27.3
4221,2011,02,0,718,0.0
4221,2011,03,158,718,22.01
4221,2011,04,37,718,5.15
4221,2011,05,288,718,40.11
4221,2011,06,0,718,0.0
4221,2011,07,39,718,5.43
4221,2011,08,0,718,0.0
4221,2011,55,0,718,0.0
4221,2015,01,359,693,51.8
4221,2015,02,0,693,0.0
4221,2015,03,69,693,9.96
4221,2015,04,0,693,0.0
4221,2015,05,197,693,28.43
4221,2015,06,0,693,0.0
4221,2015,07,68,693,9.81
4221,2015,08,0,693,0.0
4221,2015,55,0,693,0.0
4221,2019,01,254,652,38.96
4221,2019,02,0,652,0.0
4221,2019,03,104,652,15.95
4221,2019,04,0,652,0.0
4221,2019,05,264,652,40.49
4221,2019,06,0,652,0.0
4221,2019,07,30,652,4.6
4221,2019,08,0,652,0.0
4221,2019,55,0,652,0.0
4221,2023,01,145,641,22.62
4221,2023,02,0,641,0.0
4221,2023,03,148,641,23.09
4221,2023,04,0,641,0.0
4221,2023,05,190,641,29.64
4221,2023,06,0,641,0.0
4221,2023,07,0,641,0.0
4221,2023,08,0,641,0.0
4221,2023,55,0,641,0.0
4222,1987,01,142,374,37.97
4222,1987,02,0,374,0.0
4222,1987,03,64,374,17.11
4222,1987,04,38,374,10.16
4222,1987,05,75,374,20.05
4222,1987,06,0,374,0.0
4222,1987,07,0,374,0.0
4222,1987,08,0,374,0.0
4222,1987,55,0,374,0.0
4222,1991,01,145,416,34.86
4222,1991,02,0,416,0.0
4222,1991,03,46,416,11.06
4222,1991,04,43,416,10.34
4222,1991,05,84,416,20.19
4222,1991,06,0,416,0.0
4222,1991,07,55,416,13.22
4222,1991,08,0,416,0.0
4222,1991,55,0,416,0.0
4222,1995,01,133,422,31.52
4222,1995,02,0,422,0.0
4222,1995,03,44,422,10.43
4222,1995,04,29,422,6.87
4222,1995,05,60,422,14.22
4222,1995,06,0,422,0.0
4222,1995,07,91,422,21.56
4222,1995,08,0,422,0.0
4222,1995,55,0,422,0.0
4222,1999,01,91,432,21.06
4222,1999,02,0,432,0.0
4222,1999,03,126,432,29.17
4222,1999,04,0,432,0.0
4222,1999,05,67,432,15.51
4222,1999,06,0,432,0.0
4222,1999,07,100,432,23.15
4222,1999,08,0,432,0.0
4222,1999,55,0,432,0.0
4222,2003,01,102,433,23.56
4222,2003,02,0,433,0.0
4222,2003,03,137,433,31.64
4222,2003,04,27,433,6.24
4222,2003,05,45,433,10.39
4222,2003,06,30,433,6.93
4222,2003,07,46,433,10.62
4222,2003,08,0,433,0.0
4222,2003,55,0,433,0.0
4222,2007,01,108,477,22.64
4222,2007,02,40,477,8.39
4222,2007,03,131,477,27.46
4222,2007,04,33,477,6.92
4222,2007,05,42,477,8.81
4222,2007,06,51,477,10.69
4222,2007,07,35,477,7.34
4222,2007,08,0,477,0.0
4222,2007,55,0,477,0.0
4222,2011,01,200,507,39.45
4222,2011,02,35,507,6.9
4222,2011,03,154,507,30.37
4222,2011,04,0,507,0.0
4222,2011,05,70,507,13.81
4222,2011,06,0,507,0.0
4222,2011,07,48,507,9.47
4222,2011,08,0,507,0.0
4222,2011,55,0,507,0.0
4222,2015,01,238,476,50.0
4222,2015,02,0,476,0.0
4222,2015,03,91,476,19.12
4222,2015,04,27,476,5.67
4222,2015,05,59,476,12.39
4222,2015,06,0,476,0.0
4222,2015,07,61,476,12.82
4222,2015,08,0,476,0.0
4222,2015,55,0,476,0.0
4222,2019,01,157,523,30.02
4222,2019,02,0,523,0.0
4222,2019,03,154,523,29.45
4222,2019,04,34,523,6.5
4222,2019,05,111,523,21.22
4222,2019,06,0,523,0.0
4222,2019,07,67,523,12.81
4222,2019,08,0,523,0.0
4222,2019,55,0,523,0.0
4222,2023,01,149,560,26.61
4222,2023,02,0,560,0.0
4222,2023,03,127,560,22.68
4222,2023,04,40,560,7.14
4222,2023,05,101,560,18.04
4222,2023,06,0,560,0.0
4222,2023,07,100,560,17.86
4222,2023,08,0,560,0.0
4222,2023,55,0,560,0.0
4223,1987,01,2511,5900,42.56
4223,1987,02,616,5900,10.44
4223,1987,03,593,5900,10.05
4223,1987,04,1414,5900,23.97
4223,1987,05,407,5900,6.9
4223,1987,06,178,5900,3.02
4223,1987,07,181,5900,3.07
4223,1987,08,0,5900,0.0
4223,1987,55,0,5900,0.0
4223,1991,01,2036,5695,35.75
4223,1991,02,424,5695,7.45
4223,1991,03,429,5695,7.53
4223,1991,04,1606,5695,28.2
4223,1991,05,658,5695,11.55
4223,1991,06,390,5695,6.85
4223,1991,07,139,5695,2.44
4223,1991,08,0,5695,0.0
4223,1991,55,0,5695,0.0
4223,1995,01,1795,5599,32.06
4223,1995,02,564,5599,10.07
4223,1995,03,306,5599,5.47
4223,1995,04,2011,5599,35.92
4223,1995,05,556,5599,9.93
4223,1995,06,170,5599,3.04
4223,1995,07,184,5599,3.29
4223,1995,08,0,5599,0.0
4223,1995,55,0,5599,0.0
4223,1999,01,1394,5481,25.43
4223,1999,02,748,5481,13.65
4223,1999,03,426,5481,7.77
4223,1999,04,1756,5481,32.04
4223,1999,05,557,5481,10.16
4223,1999,06,425,5481,7.75
4223,1999,07,175,5481,3.19
4223,1999,08,0,5481,0.0
4223,1999,55,0,5481,0.0
4223,2003,01,1455,5453,26.68
4223,2003,02,987,5453,18.1
4223,2003,03,358,5453,6.57
4223,2003,04,1592,5453,29.19
4223,2003,05,432,5453,7.92
4223,2003,06,420,5453,7.7
4223,2003,07,109,5453,2.0
4223,2003,08,0,5453,0.0
4223,2003,55,0,5453,0.0
4223,2007,01,1503,5811,25.86
4223,2007,02,1460,5811,25.12
4223,2007,03,508,5811,8.74
4223,2007,04,1768,5811,30.43
4223,2007,05,427,5811,7.35
4223,2007,06,0,5811,0.0
4223,2007,07,100,5811,1.72
4223,2007,08,0,5811,0.0
4223,2007,55,0,5811,0.0
4223,2011,01,1662,6063,27.41
4223,2011,02,873,6063,14.4
4223,2011,03,909,6063,14.99
4223,2011,04,1829,6063,30.17
4223,2011,05,417,6063,6.88
4223,2011,06,83,6063,1.37
4223,2011,07,153,6063,2.52
4223,2011,08,0,6063,0.0
4223,2011,55,0,6063,0.0
4223,2015,01,1606,6197,25.92
4223,2015,02,660,6197,10.65
4223,2015,03,622,6197,10.04
4223,2015,04,1834,6197,29.59
4223,2015,05,792,6197,12.78
4223,2015,06,81,6197,1.31
4223,2015,07,195,6197,3.15
4223,2015,08,108,6197,1.74
4223,2015,55,0,6197,0.0
4223,2019,01,1219,6964,17.5
4223,2019,02,610,6964,8.76
