kom2024,navn,aar,parti,stemmer,total_stemmer,prosent
5056,Hitra,1993,06,200,2213,9.04
5056,Hitra,1993,07,47,2213,2.12
5056,Hitra,1993,08,5,2213,0.23
5056,Hitra,1997,01,758,2290,33.1
5056,Hitra,1997,02,366,2290,15.98
5056,Hitra,1997,03,266,2290,11.62
5056,Hitra,1997,04,397,2290,17.34
5056,Hitra,1997,05,338,2290,14.76
5056,Hitra,1997,06,100,2290,4.37
5056,Hitra,1997,07,58,2290,2.53
5056,Hitra,1997,08,7,2290,0.31
5056,Hitra,2001,01,489,1991,24.56
5056,Hitra,2001,02,398,1991,19.99
5056,Hitra,2001,03,361,1991,18.13
5056,Hitra,2001,04,294,1991,14.77
5056,Hitra,2001,05,180,1991,9.04
5056,Hitra,2001,06,216,1991,10.85
5056,Hitra,2001,07,46,1991,2.31
5056,Hitra,2001,08,7,1991,0.35
5056,Hitra,2005,01,698,2080,33.56
5056,Hitra,2005,02,628,2080,30.19
5056,Hitra,2005,03,190,2080,9.13
5056,Hitra,2005,04,115,2080,5.53
5056,Hitra,2005,05,233,2080,11.2
5056,Hitra,2005,06,154,2080,7.4
5056,Hitra,2005,07,55,2080,2.64
5056,Hitra,2005,08,7,2080,0.34
5056,Hitra,2009,01,647,2042,31.68
5056,Hitra,2009,02,668,2042,32.71
5056,Hitra,2009,03,303,2042,14.84
5056,Hitra,2009,04,82,2042,4.02
5056,Hitra,2009,05,154,2042,7.54
5056,Hitra,2009,06,123,2042,6.02
5056,Hitra,2009,07,39,2042,1.91
5056,Hitra,2009,08,10,2042,0.49
5056,Hitra,2009,55,16,2042,0.78
5056,Hitra,2013,01,655,2050,31.95
5056,Hitra,2013,02,507,2050,24.73
5056,Hitra,2013,03,468,2050,22.83
5056,Hitra,2013,04,77,2050,3.76
5056,Hitra,2013,05,121,2050,5.9
5056,Hitra,2013,06,91,2050,4.44
5056,Hitra,2013,07,78,2050,3.8
5056,Hitra,2013,08,43,2050,2.1
5056,Hitra,2013,55,10,2050,0.49
5056,Hitra,2017,01,563,2115,26.62
5056,Hitra,2017,02,457,2115,21.61
5056,Hitra,2017,03,484,2115,22.88
5056,Hitra,2017,04,64,2115,3.03
5056,Hitra,2017,05,302,2115,14.28
5056,Hitra,2017,06,107,2115,5.06
5056,Hitra,2017,07,41,2115,1.94
5056,Hitra,2017,08,42,2115,1.99
5056,Hitra,2017,55,55,2115,2.6
5056,Hitra,2021,01,593,2347,25.27
5056,Hitra,2021,02,428,2347,18.24
5056,Hitra,2021,03,445,2347,18.96
5056,Hitra,2021,04,40,2347,1.7
5056,Hitra,2021,05,493,2347,21.01
5056,Hitra,2021,06,116,2347,4.94
5056,Hitra,2021,07,39,2347,1.66
5056,Hitra,2021,08,47,2347,2.0
5056,Hitra,2021,55,146,2347,6.22
5056,Hitra,2025,01,713,2521,28.28
5056,Hitra,2025,02,931,2521,36.93
5056,Hitra,2025,03,297,2521,11.78
5056,Hitra,2025,04,56,2521,2.22
5056,Hitra,2025,05,177,2521,7.02
5056,Hitra,2025,06,88,2521,3.49
5056,Hitra,2025,07,49,2521,1.94
5056,Hitra,2025,08,36,2521,1.43
5056,Hitra,2025,55,174,2521,6.9
5057,Ørland,1989,01,3602,7689,46.85
5057,Ørland,1989,02,690,7689,8.97
5057,Ørland,1989,03,1211,7689,15.75
5057,Ørland,1989,04,430,7689,5.59
5057,Ørland,1989,05,991,7689,12.89
5057,Ørland,1989,06,532,7689,6.92
5057,Ørland,1989,07,221,7689,2.87
5057,Ørland,1989,08,12,7689,0.16
5057,Ørland,1993,01,1681,5288,31.79
5057,Ørland,1993,02,230,5288,4.35
5057,Ørland,1993,03,745,5288,14.09
5057,Ørland,1993,04,360,5288,6.81
5057,Ørland,1993,05,1768,5288,33.43
5057,Ørland,1993,06,326,5288,6.16
5057,Ørland,1993,07,173,5288,3.27
5057,Ørland,1993,08,5,5288,0.09
5057,Ørland,1997,01,1739,5436,31.99
5057,Ørland,1997,02,776,5436,14.28
5057,Ørland,1997,03,668,5436,12.29
5057,Ørland,1997,04,753,5436,13.85
5057,Ørland,1997,05,1023,5436,18.82
5057,Ørland,1997,06,256,5436,4.71
5057,Ørland,1997,07,208,5436,3.83
5057,Ørland,1997,08,13,5436,0.24
5057,Ørland,2001,01,1129,4800,23.52
5057,Ørland,2001,02,740,4800,15.42
5057,Ørland,2001,03,937,4800,19.52
5057,Ørland,2001,04,590,4800,12.29
5057,Ørland,2001,05,757,4800,15.77
5057,Ørland,2001,06,503,4800,10.48
5057,Ørland,2001,07,132,4800,2.75
5057,Ørland,2001,08,12,4800,0.25
5057,Ørland,2005,01,1620,5165,31.36
5057,Ørland,2005,02,1290,5165,24.98
5057,Ørland,2005,03,639,5165,12.37
5057,Ørland,2005,04,243,5165,4.7
5057,Ørland,2005,05,836,5165,16.19
5057,Ørland,2005,06,343,5165,6.64
5057,Ørland,2005,07,181,5165,3.5
5057,Ørland,2005,08,13,5165,0.25
5057,Ørland,2009,01,1782,5116,34.83
5057,Ørland,2009,02,1366,5116,26.7
5057,Ørland,2009,03,705,5116,13.78
5057,Ørland,2009,04,216,5116,4.22
5057,Ørland,2009,05,688,5116,13.45
5057,Ørland,2009,06,196,5116,3.83
5057,Ørland,2009,07,121,5116,2.37
5057,Ørland,2009,08,15,5116,0.29
5057,Ørland,2009,55,27,5116,0.53
5057,Ørland,2013,01,1593,5379,29.62
5057,Ørland,2013,02,1089,5379,20.25
5057,Ørland,2013,03,1342,5379,24.95
5057,Ørland,2013,04,255,5379,4.74
5057,Ørland,2013,05,623,5379,11.58
5057,Ørland,2013,06,170,5379,3.16
5057,Ørland,2013,07,178,5379,3.31
5057,Ørland,2013,08,96,5379,1.78
5057,Ørland,2013,55,33,5379,0.61
5057,Ørland,2017,01,1552,5438,28.54
5057,Ørland,2017,02,981,5438,18.04
5057,Ørland,2017,03,1323,5438,24.33
5057,Ørland,2017,04,122,5438,2.24
5057,Ørland,2017,05,987,5438,18.15
5057,Ørland,2017,06,183,5438,3.37
5057,Ørland,2017,07,100,5438,1.84
5057,Ørland,2017,08,97,5438,1.78
5057,Ørland,2017,55,93,5438,1.71
5057,Ørland,2021,01,1541,5315,28.99
5057,Ørland,2021,02,724,5315,13.62
5057,Ørland,2021,03,931,5315,17.52
5057,Ørland,2021,04,97,5315,1.83
5057,Ørland,2021,05,1368,5315,25.74
5057,Ørland,2021,06,248,5315,4.67
5057,Ørland,2021,07,103,5315,1.94
5057,Ørland,2021,08,94,5315,1.77
5057,Ørland,2021,55,209,5315,3.93
5057,Ørland,2025,01,1691,5612,30.13
5057,Ørland,2025,02,1702,5612,30.33
5057,Ørland,2025,03,657,5612,11.71
5057,Ørland,2025,04,141,5612,2.51
5057,Ørland,2025,05,718,5612,12.79
5057,Ørland,2025,06,162,5612,2.89
5057,Ørland,2025,07,107,5612,1.91
5057,Ørland,2025,08,140,5612,2.49
5057,Ørland,2025,55,294,5612,5.24
5058,Åfjord,1989,01,1136,2790,40.72
5058,Åfjord,1989,02,199,2790,7.13
5058,Åfjord,1989,03,329,2790,11.79
5058,Åfjord,1989,04,336,2790,12.04
5058,Åfjord,1989,05,526,2790,18.85
5058,Åfjord,1989,06,154,2790,5.52
5058,Åfjord,1989,07,103,2790,3.69
5058,Åfjord,1989,08,7,2790,0.25
5058,Åfjord,1993,01,475,2101,22.61
5058,Åfjord,1993,02,42,2101,2.0
5058,Åfjord,1993,03,232,2101,11.04
5058,Åfjord,1993,04,271,2101,12.9
5058,Åfjord,1993,05,895,2101,42.6
5058,Åfjord,1993,06,103,2101,4.9
5058,Åfjord,1993,07,82,2101,3.9
5058,Åfjord,1993,08,1,2101,0.05
5058,Åfjord,1997,01,460,2075,22.17
5058,Åfjord,1997,02,190,2075,9.16
5058,Åfjord,1997,03,188,2075,9.06
5058,Åfjord,1997,04,435,2075,20.96
5058,Åfjord,1997,05,610,2075,29.4
5058,Åfjord,1997,06,93,2075,4.48
5058,Åfjord,1997,07,96,2075,4.63
5058,Åfjord,1997,08,3,2075,0.14
5058,Åfjord,2001,01,339,1859,18.24
5058,Åfjord,2001,02,171,1859,9.2
5058,Åfjord,2001,03,294,1859,15.81
5058,Åfjord,2001,04,405,1859,21.79
5058,Åfjord,2001,05,423,1859,22.75
5058,Åfjord,2001,06,165,1859,8.88
5058,Åfjord,2001,07,62,1859,3.34
5058,Åfjord,2005,01,472,1876,25.16
5058,Åfjord,2005,02,385,1876,20.52
5058,Åfjord,2005,03,171,1876,9.12
5058,Åfjord,2005,04,220,1876,11.73
5058,Åfjord,2005,05,458,1876,24.41
5058,Åfjord,2005,06,101,1876,5.38
5058,Åfjord,2005,07,69,1876,3.68
5058,Åfjord,2009,01,576,1800,32.0
5058,Åfjord,2009,02,351,1800,19.5
5058,Åfjord,2009,03,174,1800,9.67
5058,Åfjord,2009,04,182,1800,10.11
5058,Åfjord,2009,05,395,1800,21.94
5058,Åfjord,2009,06,81,1800,4.5
5058,Åfjord,2009,07,34,1800,1.89
5058,Åfjord,2009,08,2,1800,0.11
5058,Åfjord,2009,55,5,1800,0.28
5058,Åfjord,2013,01,527,1860,28.33
5058,Åfjord,2013,02,327,1860,17.58
5058,Åfjord,2013,03,346,1860,18.6
5058,Åfjord,2013,04,176,1860,9.46
5058,Åfjord,2013,05,323,1860,17.37
5058,Åfjord,2013,06,36,1860,1.94
5058,Åfjord,2013,07,64,1860,3.44
5058,Åfjord,2013,08,54,1860,2.9
5058,Åfjord,2013,55,7,1860,0.38
5058,Åfjord,2017,01,468,1884,24.84
5058,Åfjord,2017,02,318,1884,16.88
5058,Åfjord,2017,03,375,1884,19.9
5058,Åfjord,2017,04,111,1884,5.89
5058,Åfjord,2017,05,471,1884,25.0
5058,Åfjord,2017,06,65,1884,3.45
5058,Åfjord,2017,07,29,1884,1.54
5058,Åfjord,2017,08,33,1884,1.75
5058,Åfjord,2017,55,14,1884,0.74
5058,Åfjord,2021,01,555,2414,22.99
5058,Åfjord,2021,02,377,2414,15.62
5058,Åfjord,2021,03,323,2414,13.38
5058,Åfjord,2021,04,125,2414,5.18
5058,Åfjord,2021,05,787,2414,32.6
5058,Åfjord,2021,06,91,2414,3.77
5058,Åfjord,2021,07,40,2414,1.66
5058,Åfjord,2021,08,33,2414,1.37
5058,Åfjord,2021,55,83,2414,3.44
5058,Åfjord,2025,01,666,2408,27.66
5058,Åfjord,2025,02,674,2408,27.99
5058,Åfjord,2025,03,208,2408,8.64
5058,Åfjord,2025,04,131,2408,5.44
5058,Åfjord,2025,05,455,2408,18.9
5058,Åfjord,2025,06,74,2408,3.07
5058,Åfjord,2025,07,47,2408,1.95
5058,Åfjord,2025,08,46,2408,1.91
5058,Åfjord,2025,55,107,2408,4.44
5059,Orkland,1989,01,8114,14287,56.79
5059,Orkland,1989,02,759,14287,5.31
5059,Orkland,1989,03,1350,14287,9.45
5059,Orkland,1989,04,1253,14287,8.77
5059,Orkland,1989,05,1430,14287,10.01
5059,Orkland,1989,06,972,14287,6.8
5059,Orkland,1989,07,393,14287,2.75
5059,Orkland,1989,08,16,14287,0.11
5059,Orkland,1993,01,3803,9085,41.86
5059,Orkland,1993,02,250,9085,2.75
5059,Orkland,1993,03,811,9085,8.93
5059,Orkland,1993,04,768,9085,8.45
5059,Orkland,1993,05,2450,9085,26.97
5059,Orkland,1993,06,569,9085,6.26
5059,Orkland,1993,07,426,9085,4.69
5059,Orkland,1993,08,8,9085,0.09
5059,Orkland,1997,01,3917,9160,42.76
5059,Orkland,1997,02,901,9160,9.84
5059,Orkland,1997,03,746,9160,8.14
5059,Orkland,1997,04,1272,9160,13.89
5059,Orkland,1997,05,1407,9160,15.36
5059,Orkland,1997,06,434,9160,4.74
5059,Orkland,1997,07,468,9160,5.11
5059,Orkland,1997,08,15,9160,0.16
5059,Orkland,2001,01,2979,8505,35.03
5059,Orkland,2001,02,966,8505,11.36
5059,Orkland,2001,03,1016,8505,11.95
5059,Orkland,2001,04,1134,8505,13.33
5059,Orkland,2001,05,1144,8505,13.45
5059,Orkland,2001,06,887,8505,10.43
5059,Orkland,2001,07,363,8505,4.27
5059,Orkland,2001,08,16,8505,0.19
5059,Orkland,2005,01,4075,9145,44.56
5059,Orkland,2005,02,1624,9145,17.76
5059,Orkland,2005,03,586,9145,6.41
5059,Orkland,2005,04,523,9145,5.72
5059,Orkland,2005,05,1309,9145,14.31
5059,Orkland,2005,06,560,9145,6.12
5059,Orkland,2005,07,457,9145,5.0
5059,Orkland,2005,08,11,9145,0.12
5059,Orkland,2009,01,4303,9232,46.61
5059,Orkland,2009,02,1802,9232,19.52
5059,Orkland,2009,03,812,9232,8.8
5059,Orkland,2009,04,382,9232,4.14
5059,Orkland,2009,05,1174,9232,12.72
5059,Orkland,2009,06,388,9232,4.2
5059,Orkland,2009,07,315,9232,3.41
5059,Orkland,2009,08,18,9232,0.19
5059,Orkland,2009,55,38,9232,0.41
5059,Orkland,2013,01,4111,9565,42.98
5059,Orkland,2013,02,1435,9565,15.0
5059,Orkland,2013,03,1658,9565,17.33
5059,Orkland,2013,04,379,9565,3.96
5059,Orkland,2013,05,1172,9565,12.25
5059,Orkland,2013,06,282,9565,2.95
5059,Orkland,2013,07,372,9565,3.89
5059,Orkland,2013,08,121,9565,1.27
5059,Orkland,2013,55,35,9565,0.37
5059,Orkland,2017,01,3616,9695,37.3
5059,Orkland,2017,02,1520,9695,15.68
5059,Orkland,2017,03,1667,9695,17.19
5059,Orkland,2017,04,273,9695,2.82
5059,Orkland,2017,05,1817,9695,18.74
5059,Orkland,2017,06,319,9695,3.29
5059,Orkland,2017,07,236,9695,2.43
5059,Orkland,2017,08,145,9695,1.5
5059,Orkland,2017,55,102,9695,1.05
5059,Orkland,2021,01,3350,9927,33.75
5059,Orkland,2021,02,1108,9927,11.16
5059,Orkland,2021,03,1223,9927,12.32
5059,Orkland,2021,04,210,9927,2.12
5059,Orkland,2021,05,2957,9927,29.79
5059,Orkland,2021,06,446,9927,4.49
5059,Orkland,2021,07,221,9927,2.23
5059,Orkland,2021,08,144,9927,1.45
5059,Orkland,2021,55,268,9927,2.7
5059,Orkland,2025,01,3664,10177,36.0
5059,Orkland,2025,02,2723,10177,26.76
5059,Orkland,2025,03,890,10177,8.75
5059,Orkland,2025,04,263,10177,2.58
5059,Orkland,2025,05,1462,10177,14.37
5059,Orkland,2025,06,350,10177,3.44
5059,Orkland,2025,07,224,10177,2.2
5059,Orkland,2025,08,218,10177,2.14
5059,Orkland,2025,55,383,10177,3.76
5060,Nærøysund,1989,01,4242,7669,55.31
5060,Nærøysund,1989,02,532,7669,6.94
5060,Nærøysund,1989,03,611,7669,7.97
5060,Nærøysund,1989,04,373,7669,4.86
5060,Nærøysund,1989,05,1090,7669,14.21
5060,Nærøysund,1989,06,523,7669,6.82
5060,Nærøysund,1989,07,274,7669,3.57
5060,Nærøysund,1989,08,24,7669,0.31
5060,Nærøysund,1993,01,1486,5071,29.3
5060,Nærøysund,1993,02,138,5071,2.72
5060,Nærøysund,1993,03,295,5071,5.82
5060,Nærøysund,1993,04,234,5071,4.61
5060,Nærøysund,1993,05,2309,5071,45.53
5060,Nærøysund,1993,06,397,5071,7.83
5060,Nærøysund,1993,07,212,5071,4.18
5060,Nærøysund,1997,01,1722,5099,33.77
5060,Nærøysund,1997,02,523,5099,10.26
5060,Nærøysund,1997,03,334,5099,6.55
5060,Nærøysund,1997,04,865,5099,16.96
5060,Nærøysund,1997,05,1156,5099,22.67
5060,Nærøysund,1997,06,254,5099,4.98
5060,Nærøysund,1997,07,238,5099,4.67
5060,Nærøysund,1997,08,7,5099,0.14
5060,Nærøysund,2001,01,1147,4470,25.66
5060,Nærøysund,2001,02,579,4470,12.95
5060,Nærøysund,2001,03,503,4470,11.25
5060,Nærøysund,2001,04,703,4470,15.73
5060,Nærøysund,2001,05,816,4470,18.26
5060,Nærøysund,2001,06,551,4470,12.33
5060,Nærøysund,2001,07,168,4470,3.76
5060,Nærøysund,2001,08,3,4470,0.07
5060,Nærøysund,2005,01,1504,4929,30.51
5060,Nærøysund,2005,02,982,4929,19.92
5060,Nærøysund,2005,03,447,4929,9.07
5060,Nærøysund,2005,04,316,4929,6.41
5060,Nærøysund,2005,05,937,4929,19.01
5060,Nærøysund,2005,06,468,4929,9.49
5060,Nærøysund,2005,07,269,4929,5.46
5060,Nærøysund,2005,08,6,4929,0.12
5060,Nærøysund,2009,01,1577,4653,33.89
5060,Nærøysund,2009,02,1067,4653,22.93
5060,Nærøysund,2009,03,420,4653,9.03
5060,Nærøysund,2009,04,259,4653,5.57
5060,Nærøysund,2009,05,866,4653,18.61
5060,Nærøysund,2009,06,271,4653,5.82
5060,Nærøysund,2009,07,167,4653,3.59
5060,Nærøysund,2009,08,4,4653,0.09
5060,Nærøysund,2009,55,22,4653,0.47
5060,Nærøysund,2013,01,1753,4848,36.16
5060,Nærøysund,2013,02,843,4848,17.39
5060,Nærøysund,2013,03,785,4848,16.19
5060,Nærøysund,2013,04,240,4848,4.95
5060,Nærøysund,2013,05,782,4848,16.13
5060,Nærøysund,2013,06,149,4848,3.07
5060,Nærøysund,2013,07,232,4848,4.79
5060,Nærøysund,2013,08,45,4848,0.93
5060,Nærøysund,2013,55,19,4848,0.39
5060,Nærøysund,2017,01,1346,4998,26.93
5060,Nærøysund,2017,02,921,4998,18.43
5060,Nærøysund,2017,03,887,4998,17.75
5060,Nærøysund,2017,04,153,4998,3.06
5060,Nærøysund,2017,05,1198,4998,23.97
5060,Nærøysund,2017,06,203,4998,4.06
5060,Nærøysund,2017,07,176,4998,3.52
5060,Nærøysund,2017,08,70,4998,1.4
5060,Nærøysund,2017,55,44,4998,0.88
5060,Nærøysund,2021,01,1462,4967,29.43
5060,Nærøysund,2021,02,828,4967,16.67
5060,Nærøysund,2021,03,585,4967,11.78
5060,Nærøysund,2021,04,154,4967,3.1
5060,Nærøysund,2021,05,1379,4967,27.76
5060,Nærøysund,2021,06,193,4967,3.89
5060,Nærøysund,2021,07,142,4967,2.86
5060,Nærøysund,2021,08,56,4967,1.13
5060,Nærøysund,2021,55,168,4967,3.38
5060,Nærøysund,2025,01,1362,5033,27.06
5060,Nærøysund,2025,02,1502,5033,29.84
5060,Nærøysund,2025,03,659,5033,13.09
5060,Nærøysund,2025,04,200,5033,3.97
5060,Nærøysund,2025,05,714,5033,14.19
5060,Nærøysund,2025,06,157,5033,3.12
5060,Nærøysund,2025,07,86,5033,1.71
5060,Nærøysund,2025,08,91,5033,1.81
5060,Nærøysund,2025,55,262,5033,5.21
5061,Rindal,1989,01,928,1799,51.58
5061,Rindal,1989,02,68,1799,3.78
5061,Rindal,1989,03,122,1799,6.78
5061,Rindal,1989,04,182,1799,10.12
5061,Rindal,1989,05,403,1799,22.4
5061,Rindal,1989,06,74,1799,4.11
5061,Rindal,1989,07,22,1799,1.22
5061,Rindal,1993,01,389,1273,30.56
5061,Rindal,1993,02,13,1273,1.02
5061,Rindal,1993,03,95,1273,7.46
5061,Rindal,1993,04,126,1273,9.9
5061,Rindal,1993,05,598,1273,46.98
5061,Rindal,1993,06,39,1273,3.06
5061,Rindal,1993,07,13,1273,1.02
5061,Rindal,1997,01,417,1263,33.02
5061,Rindal,1997,02,65,1263,5.15
5061,Rindal,1997,03,96,1263,7.6
5061,Rindal,1997,04,210,1263,16.63
5061,Rindal,1997,05,418,1263,33.1
5061,Rindal,1997,06,30,1263,2.38
5061,Rindal,1997,07,26,1263,2.06
5061,Rindal,1997,08,1,1263,0.08
5061,Rindal,2001,01,333,1137,29.29
5061,Rindal,2001,02,51,1137,4.49
5061,Rindal,2001,03,116,1137,10.2
5061,Rindal,2001,04,172,1137,15.13
5061,Rindal,2001,05,385,1137,33.86
5061,Rindal,2001,06,65,1137,5.72
5061,Rindal,2001,07,15,1137,1.32
5061,Rindal,2005,01,419,1169,35.84
5061,Rindal,2005,02,91,1169,7.78
5061,Rindal,2005,03,67,1169,5.73
5061,Rindal,2005,04,98,1169,8.38
5061,Rindal,2005,05,415,1169,35.5
5061,Rindal,2005,06,35,1169,2.99
5061,Rindal,2005,07,44,1169,3.76
5061,Rindal,2009,01,449,1153,38.94
5061,Rindal,2009,02,105,1153,9.11
5061,Rindal,2009,03,72,1153,6.24
5061,Rindal,2009,04,59,1153,5.12
5061,Rindal,2009,05,417,1153,36.17
5061,Rindal,2009,06,25,1153,2.17
5061,Rindal,2009,07,22,1153,1.91
5061,Rindal,2009,55,4,1153,0.35
5061,Rindal,2013,01,427,1217,35.09
5061,Rindal,2013,02,78,1217,6.41
5061,Rindal,2013,03,143,1217,11.75
5061,Rindal,2013,04,60,1217,4.93
5061,Rindal,2013,05,458,1217,37.63
5061,Rindal,2013,06,10,1217,0.82
5061,Rindal,2013,07,21,1217,1.73
5061,Rindal,2013,08,13,1217,1.07
5061,Rindal,2013,55,7,1217,0.58
5061,Rindal,2017,01,360,1199,30.03
5061,Rindal,2017,02,102,1199,8.51
5061,Rindal,2017,03,138,1199,11.51
5061,Rindal,2017,04,39,1199,3.25
5061,Rindal,2017,05,501,1199,41.78
5061,Rindal,2017,06,25,1199,2.09
5061,Rindal,2017,07,4,1199,0.33
5061,Rindal,2017,08,16,1199,1.33
5061,Rindal,2017,55,14,1199,1.17
5061,Rindal,2021,01,358,1194,29.98
5061,Rindal,2021,02,74,1194,6.2
5061,Rindal,2021,03,92,1194,7.71
5061,Rindal,2021,04,22,1194,1.84
5061,Rindal,2021,05,543,1194,45.48
5061,Rindal,2021,06,42,1194,3.52
5061,Rindal,2021,07,12,1194,1.01
5061,Rindal,2021,08,21,1194,1.76
5061,Rindal,2021,55,30,1194,2.51
5061,Rindal,2025,01,408,1089,37.47
5061,Rindal,2025,02,144,1089,13.22
5061,Rindal,2025,03,72,1089,6.61
5061,Rindal,2025,04,23,1089,2.11
5061,Rindal,2025,05,327,1089,30.03
5061,Rindal,2025,06,44,1089,4.04
5061,Rindal,2025,07,6,1089,0.55
5061,Rindal,2025,08,26,1089,2.39
5061,Rindal,2025,55,39,1089,3.58
5501,Tromsø,1989,01,19890,39134,50.83
5501,Tromsø,1989,02,3623,39134,9.26
5501,Tromsø,1989,03,6539,39134,16.71
5501,Tromsø,1989,04,1792,39134,4.58
5501,Tromsø,1989,05,584,39134,1.49
5501,Tromsø,1989,06,5588,39134,14.28
5501,Tromsø,1989,07,983,39134,2.51
5501,Tromsø,1989,08,135,39134,0.34
5501,Tromsø,1993,01,10215,28030,36.44
5501,Tromsø,1993,02,1409,28030,5.03
5501,Tromsø,1993,03,4238,28030,15.12
5501,Tromsø,1993,04,1645,28030,5.87
5501,Tromsø,1993,05,4858,28030,17.33
5501,Tromsø,1993,06,4536,28030,16.18
5501,Tromsø,1993,07,1129,28030,4.03
5501,Tromsø,1997,01,10761,29350,36.66
5501,Tromsø,1997,02,4020,29350,13.7
5501,Tromsø,1997,03,3970,29350,13.53
5501,Tromsø,1997,04,4022,29350,13.7
5501,Tromsø,1997,05,2260,29350,7.7
5501,Tromsø,1997,06,3051,29350,10.4
5501,Tromsø,1997,07,1154,29350,3.93
5501,Tromsø,1997,08,112,29350,0.38
5501,Tromsø,2001,01,6933,28477,24.35
5501,Tromsø,2001,02,4260,28477,14.96
5501,Tromsø,2001,03,5523,28477,19.39
5501,Tromsø,2001,04,3330,28477,11.69
5501,Tromsø,2001,05,1124,28477,3.95
5501,Tromsø,2001,06,6264,28477,22.0
5501,Tromsø,2001,07,992,28477,3.48
5501,Tromsø,2001,08,51,28477,0.18
5501,Tromsø,2005,01,11146,30943,36.02
5501,Tromsø,2005,02,7628,30943,24.65
5501,Tromsø,2005,03,3569,30943,11.53
5501,Tromsø,2005,04,1472,30943,4.76
5501,Tromsø,2005,05,1432,30943,4.63
5501,Tromsø,2005,06,4324,30943,13.97
5501,Tromsø,2005,07,1312,30943,4.24
5501,Tromsø,2005,08,60,30943,0.19
5501,Tromsø,2009,01,13066,35361,36.95
5501,Tromsø,2009,02,8122,35361,22.97
5501,Tromsø,2009,03,5213,35361,14.74
5501,Tromsø,2009,04,1232,35361,3.48
5501,Tromsø,2009,05,1882,35361,5.32
5501,Tromsø,2009,06,3644,35361,10.31
5501,Tromsø,2009,07,1180,35361,3.34
5501,Tromsø,2009,08,141,35361,0.4
5501,Tromsø,2009,55,881,35361,2.49
5501,Tromsø,2013,01,11875,38330,30.98
5501,Tromsø,2013,02,6286,38330,16.4
5501,Tromsø,2013,03,9410,38330,24.55
5501,Tromsø,2013,04,1429,38330,3.73
5501,Tromsø,2013,05,1116,38330,2.91
5501,Tromsø,2013,06,3707,38330,9.67
5501,Tromsø,2013,07,2075,38330,5.41
5501,Tromsø,2013,08,1290,38330,3.37
5501,Tromsø,2013,55,1142,38330,2.98
5501,Tromsø,2017,01,9459,40558,23.32
5501,Tromsø,2017,02,6556,40558,16.16
5501,Tromsø,2017,03,9200,40558,22.68
5501,Tromsø,2017,04,997,40558,2.46
5501,Tromsø,2017,05,3561,40558,8.78
5501,Tromsø,2017,06,6097,40558,15.03
5501,Tromsø,2017,07,1675,40558,4.13
5501,Tromsø,2017,08,1599,40558,3.94
5501,Tromsø,2017,55,1414,40558,3.49
5501,Tromsø,2021,01,11093,41166,26.95
5501,Tromsø,2021,02,5316,41166,12.91
5501,Tromsø,2021,03,6116,41166,14.86
5501,Tromsø,2021,04,875,41166,2.13
5501,Tromsø,2021,05,5286,41166,12.84
5501,Tromsø,2021,06,6452,41166,15.67
5501,Tromsø,2021,07,1474,41166,3.58
5501,Tromsø,2021,08,1872,41166,4.55
5501,Tromsø,2021,55,2682,41166,6.52
5501,Tromsø,2025,01,13627,44321,30.75
5501,Tromsø,2025,02,10157,44321,22.92
5501,Tromsø,2025,03,5538,44321,12.5
5501,Tromsø,2025,04,1189,44321,2.68
5501,Tromsø,2025,05,1624,44321,3.66
5501,Tromsø,2025,06,4407,44321,9.94
5501,Tromsø,2025,07,1202,44321,2.71
5501,Tromsø,2025,08,2424,44321,5.47
5501,Tromsø,2025,55,4153,44321,9.37
5503,Harstad - Hárstták,1989,01,8882,18034,49.25
5503,Harstad - Hárstták,1989,02,1811,18034,10.04
5503,Harstad - Hárstták,1989,03,4230,18034,23.46
5503,Harstad - Hárstták,1989,04,735,18034,4.08
5503,Harstad - Hárstták,1989,05,498,18034,2.76
5503,Harstad - Hárstták,1989,06,1458,18034,8.08
5503,Harstad - Hárstták,1989,07,390,18034,2.16
5503,Harstad - Hárstták,1989,08,30,18034,0.17
5503,Harstad - Hárstták,1993,01,4486,12046,37.24
5503,Harstad - Hárstták,1993,02,737,12046,6.12
5503,Harstad - Hárstták,1993,03,2658,12046,22.07
5503,Harstad - Hárstták,1993,04,637,12046,5.29
5503,Harstad - Hárstták,1993,05,2006,12046,16.65
5503,Harstad - Hárstták,1993,06,1099,12046,9.12
5503,Harstad - Hárstták,1993,07,423,12046,3.51
5503,Harstad - Hárstták,1997,01,4665,12712,36.7
5503,Harstad - Hárstták,1997,02,1999,12712,15.73
5503,Harstad - Hárstták,1997,03,2112,12712,16.61
5503,Harstad - Hárstták,1997,04,1777,12712,13.98
5503,Harstad - Hárstták,1997,05,1001,12712,7.87
5503,Harstad - Hárstták,1997,06,696,12712,5.48
5503,Harstad - Hárstták,1997,07,444,12712,3.49
5503,Harstad - Hárstták,1997,08,18,12712,0.14
5503,Harstad - Hárstták,2001,01,3026,11693,25.88
5503,Harstad - Hárstták,2001,02,2209,11693,18.89
5503,Harstad - Hárstták,2001,03,2591,11693,22.16
5503,Harstad - Hárstták,2001,04,1331,11693,11.38
5503,Harstad - Hárstták,2001,05,661,11693,5.65
5503,Harstad - Hárstták,2001,06,1542,11693,13.19
