kom2024,navn,aar,befolkning
5014,Frøya,2013,4506
5014,Frøya,2014,4547
5014,Frøya,2015,4634
5014,Frøya,2016,4799
5014,Frøya,2017,4937
5014,Frøya,2018,4962
5014,Frøya,2019,5068
5014,Frøya,2020,5151
5014,Frøya,2021,5204
5014,Frøya,2022,5265
5014,Frøya,2023,5391
5014,Frøya,2024,5453
5014,Frøya,2025,5655
5014,Frøya,2026,5794
5020,Osen,1986,1359
5020,Osen,1987,1340
5020,Osen,1987,1340
5020,Osen,1988,1332
5020,Osen,1989,1328
5020,Osen,1990,1316
5020,Osen,1990,1316
5020,Osen,1991,1288
5020,Osen,1992,1269
5020,Osen,1993,1260
5020,Osen,1994,1241
5020,Osen,1995,1211
5020,Osen,1995,1211
5020,Osen,1996,1224
5020,Osen,1997,1203
5020,Osen,1998,1184
5020,Osen,1999,1206
5020,Osen,2000,1194
5020,Osen,2000,1194
5020,Osen,2001,1176
5020,Osen,2002,1152
5020,Osen,2003,1097
5020,Osen,2004,1055
5020,Osen,2005,1052
5020,Osen,2006,1059
5020,Osen,2007,1051
5020,Osen,2008,1041
5020,Osen,2009,1028
5020,Osen,2010,1033
5020,Osen,2011,1025
5020,Osen,2012,1020
5020,Osen,2013,1010
5020,Osen,2014,997
5020,Osen,2015,1010
5020,Osen,2016,976
5020,Osen,2017,978
5020,Osen,2018,967
5020,Osen,2019,947
5020,Osen,2020,948
5020,Osen,2021,925
5020,Osen,2022,904
5020,Osen,2023,904
5020,Osen,2024,898
5020,Osen,2025,891
5020,Osen,2026,911
5021,Oppdal,1986,6088
5021,Oppdal,1987,6103
5021,Oppdal,1987,6103
5021,Oppdal,1988,6166
5021,Oppdal,1989,6181
5021,Oppdal,1990,6157
5021,Oppdal,1990,6157
5021,Oppdal,1991,6213
5021,Oppdal,1992,6200
5021,Oppdal,1993,6207
5021,Oppdal,1994,6313
5021,Oppdal,1995,6283
5021,Oppdal,1995,6283
5021,Oppdal,1996,6299
5021,Oppdal,1997,6279
5021,Oppdal,1998,6244
5021,Oppdal,1999,6248
5021,Oppdal,2000,6288
5021,Oppdal,2000,6288
5021,Oppdal,2001,6327
5021,Oppdal,2002,6379
5021,Oppdal,2003,6441
5021,Oppdal,2004,6456
5021,Oppdal,2005,6473
5021,Oppdal,2006,6499
5021,Oppdal,2007,6531
5021,Oppdal,2008,6564
5021,Oppdal,2009,6629
5021,Oppdal,2010,6603
5021,Oppdal,2011,6691
5021,Oppdal,2012,6755
5021,Oppdal,2013,6794
5021,Oppdal,2014,6814
5021,Oppdal,2015,6852
5021,Oppdal,2016,6886
5021,Oppdal,2017,6973
5021,Oppdal,2018,6970
5021,Oppdal,2019,6975
5021,Oppdal,2020,7001
5021,Oppdal,2021,6981
5021,Oppdal,2022,7066
5021,Oppdal,2023,7256
5021,Oppdal,2024,7389
5021,Oppdal,2025,7408
5021,Oppdal,2026,7421
5022,Rennebu,1986,3043
5022,Rennebu,1987,2993
5022,Rennebu,1987,2993
5022,Rennebu,1988,2979
5022,Rennebu,1989,2953
5022,Rennebu,1990,2945
5022,Rennebu,1990,2945
5022,Rennebu,1991,2936
5022,Rennebu,1992,2919
5022,Rennebu,1993,2883
5022,Rennebu,1994,2871
5022,Rennebu,1995,2875
5022,Rennebu,1995,2875
5022,Rennebu,1996,2815
5022,Rennebu,1997,2774
5022,Rennebu,1998,2753
5022,Rennebu,1999,2736
5022,Rennebu,2000,2700
5022,Rennebu,2000,2700
5022,Rennebu,2001,2702
5022,Rennebu,2002,2675
5022,Rennebu,2003,2660
5022,Rennebu,2004,2654
5022,Rennebu,2005,2660
5022,Rennebu,2006,2653
5022,Rennebu,2007,2635
5022,Rennebu,2008,2594
5022,Rennebu,2009,2621
5022,Rennebu,2010,2622
5022,Rennebu,2011,2629
5022,Rennebu,2012,2569
5022,Rennebu,2013,2534
5022,Rennebu,2014,2556
5022,Rennebu,2015,2567
5022,Rennebu,2016,2562
5022,Rennebu,2017,2556
5022,Rennebu,2018,2541
5022,Rennebu,2019,2501
5022,Rennebu,2020,2486
5022,Rennebu,2021,2454
5022,Rennebu,2022,2443
5022,Rennebu,2023,2481
5022,Rennebu,2024,2484
5022,Rennebu,2025,2513
5022,Rennebu,2026,2514
5025,Røros - Rosse,1986,5408
5025,Røros - Rosse,1987,5349
5025,Røros - Rosse,1987,5349
5025,Røros - Rosse,1988,5325
5025,Røros - Rosse,1989,5333
5025,Røros - Rosse,1990,5353
5025,Røros - Rosse,1990,5353
5025,Røros - Rosse,1991,5379
5025,Røros - Rosse,1992,5367
5025,Røros - Rosse,1993,5355
5025,Røros - Rosse,1994,5386
5025,Røros - Rosse,1995,5397
5025,Røros - Rosse,1995,5397
5025,Røros - Rosse,1996,5385
5025,Røros - Rosse,1997,5476
5025,Røros - Rosse,1998,5470
5025,Røros - Rosse,1999,5524
5025,Røros - Rosse,2000,5545
5025,Røros - Rosse,2000,5545
5025,Røros - Rosse,2001,5594
5025,Røros - Rosse,2002,5597
5025,Røros - Rosse,2003,5599
5025,Røros - Rosse,2004,5632
5025,Røros - Rosse,2005,5636
5025,Røros - Rosse,2006,5639
5025,Røros - Rosse,2007,5671
5025,Røros - Rosse,2008,5620
5025,Røros - Rosse,2009,5563
5025,Røros - Rosse,2010,5576
5025,Røros - Rosse,2011,5581
5025,Røros - Rosse,2012,5604
5025,Røros - Rosse,2013,5589
5025,Røros - Rosse,2014,5583
5025,Røros - Rosse,2015,5593
5025,Røros - Rosse,2016,5635
5025,Røros - Rosse,2017,5623
5025,Røros - Rosse,2018,5663
5025,Røros - Rosse,2019,5610
5025,Røros - Rosse,2020,5581
5025,Røros - Rosse,2021,5550
5025,Røros - Rosse,2022,5572
5025,Røros - Rosse,2023,5598
5025,Røros - Rosse,2024,5685
5025,Røros - Rosse,2025,5681
5025,Røros - Rosse,2026,5638
5026,Holtålen,1986,2648
5026,Holtålen,1987,2594
5026,Holtålen,1987,2594
5026,Holtålen,1988,2582
5026,Holtålen,1989,2552
5026,Holtålen,1990,2512
5026,Holtålen,1990,2512
5026,Holtålen,1991,2472
5026,Holtålen,1992,2432
5026,Holtålen,1993,2404
5026,Holtålen,1994,2398
5026,Holtålen,1995,2358
5026,Holtålen,1995,2358
5026,Holtålen,1996,2329
5026,Holtålen,1997,2288
5026,Holtålen,1998,2256
5026,Holtålen,1999,2263
5026,Holtålen,2000,2239
5026,Holtålen,2000,2239
5026,Holtålen,2001,2198
5026,Holtålen,2002,2193
5026,Holtålen,2003,2177
5026,Holtålen,2004,2172
5026,Holtålen,2005,2132
5026,Holtålen,2006,2087
5026,Holtålen,2007,2076
5026,Holtålen,2008,2069
5026,Holtålen,2009,2064
5026,Holtålen,2010,2064
5026,Holtålen,2011,2048
5026,Holtålen,2012,2013
5026,Holtålen,2013,2030
5026,Holtålen,2014,2024
5026,Holtålen,2015,2014
5026,Holtålen,2016,2031
5026,Holtålen,2017,2046
5026,Holtålen,2018,2028
5026,Holtålen,2019,2025
5026,Holtålen,2020,1981
5026,Holtålen,2021,1968
5026,Holtålen,2022,1953
5026,Holtålen,2023,1997
5026,Holtålen,2024,2035
5026,Holtålen,2025,2048
5026,Holtålen,2026,2037
5027,Midtre Gauldal,1986,6161
5027,Midtre Gauldal,1987,6158
5027,Midtre Gauldal,1987,6158
5027,Midtre Gauldal,1988,6080
5027,Midtre Gauldal,1989,6082
5027,Midtre Gauldal,1990,6033
5027,Midtre Gauldal,1990,6033
5027,Midtre Gauldal,1991,6038
5027,Midtre Gauldal,1992,6048
5027,Midtre Gauldal,1993,5994
5027,Midtre Gauldal,1994,5974
5027,Midtre Gauldal,1995,5932
5027,Midtre Gauldal,1995,5932
5027,Midtre Gauldal,1996,5913
5027,Midtre Gauldal,1997,5820
5027,Midtre Gauldal,1998,5761
5027,Midtre Gauldal,1999,5776
5027,Midtre Gauldal,2000,5779
5027,Midtre Gauldal,2000,5779
5027,Midtre Gauldal,2001,5783
5027,Midtre Gauldal,2002,5819
5027,Midtre Gauldal,2003,5824
5027,Midtre Gauldal,2004,5806
5027,Midtre Gauldal,2005,5797
5027,Midtre Gauldal,2006,5873
5027,Midtre Gauldal,2007,5889
5027,Midtre Gauldal,2008,5910
5027,Midtre Gauldal,2009,5950
5027,Midtre Gauldal,2010,6012
5027,Midtre Gauldal,2011,6015
5027,Midtre Gauldal,2012,6153
5027,Midtre Gauldal,2013,6266
5027,Midtre Gauldal,2014,6361
5027,Midtre Gauldal,2015,6336
5027,Midtre Gauldal,2016,6298
5027,Midtre Gauldal,2017,6319
5027,Midtre Gauldal,2018,6225
5027,Midtre Gauldal,2019,6246
5027,Midtre Gauldal,2020,6238
5027,Midtre Gauldal,2021,6243
5027,Midtre Gauldal,2022,6120
5027,Midtre Gauldal,2023,6133
5027,Midtre Gauldal,2024,6140
5027,Midtre Gauldal,2025,6141
5027,Midtre Gauldal,2026,6088
5028,Melhus,1986,11934
5028,Melhus,1987,12177
5028,Melhus,1987,12177
5028,Melhus,1988,12196
5028,Melhus,1989,12366
5028,Melhus,1990,12432
5028,Melhus,1990,12432
5028,Melhus,1991,12498
5028,Melhus,1992,12660
5028,Melhus,1993,12737
5028,Melhus,1994,12706
5028,Melhus,1995,12823
5028,Melhus,1995,12823
5028,Melhus,1996,12810
5028,Melhus,1997,12932
5028,Melhus,1998,13045
5028,Melhus,1999,13047
5028,Melhus,2000,13169
5028,Melhus,2000,13169
5028,Melhus,2001,13302
5028,Melhus,2002,13425
5028,Melhus,2003,13579
5028,Melhus,2004,13782
5028,Melhus,2005,13977
5028,Melhus,2006,14176
5028,Melhus,2007,14304
5028,Melhus,2008,14457
5028,Melhus,2009,14655
5028,Melhus,2010,14841
5028,Melhus,2011,15028
5028,Melhus,2012,15392
5028,Melhus,2013,15679
5028,Melhus,2014,15844
5028,Melhus,2015,15916
5028,Melhus,2016,16096
5028,Melhus,2017,16213
5028,Melhus,2018,16424
5028,Melhus,2019,16562
5028,Melhus,2020,16733
5028,Melhus,2021,16949
5028,Melhus,2022,17123
5028,Melhus,2023,17340
5028,Melhus,2024,17560
5028,Melhus,2025,17812
5028,Melhus,2026,17828
5029,Skaun,1986,5310
5029,Skaun,1987,5414
5029,Skaun,1987,5414
5029,Skaun,1988,5475
5029,Skaun,1989,5549
5029,Skaun,1990,5536
5029,Skaun,1990,5536
5029,Skaun,1991,5574
5029,Skaun,1992,5613
5029,Skaun,1993,5636
5029,Skaun,1994,5697
5029,Skaun,1995,5765
5029,Skaun,1995,5765
5029,Skaun,1996,5777
5029,Skaun,1997,5783
5029,Skaun,1998,5793
5029,Skaun,1999,5822
5029,Skaun,2000,5843
5029,Skaun,2000,5843
5029,Skaun,2001,5864
5029,Skaun,2002,5922
5029,Skaun,2003,6003
5029,Skaun,2004,5989
5029,Skaun,2005,6063
5029,Skaun,2006,6146
5029,Skaun,2007,6211
5029,Skaun,2008,6326
5029,Skaun,2009,6437
5029,Skaun,2010,6626
5029,Skaun,2011,6756
5029,Skaun,2012,6941
5029,Skaun,2013,7143
5029,Skaun,2014,7392
5029,Skaun,2015,7668
5029,Skaun,2016,7755
5029,Skaun,2017,8000
5029,Skaun,2018,8142
5029,Skaun,2019,8231
5029,Skaun,2020,8325
5029,Skaun,2021,8367
5029,Skaun,2022,8360
5029,Skaun,2023,8441
5029,Skaun,2024,8484
5029,Skaun,2025,8521
5029,Skaun,2026,8574
5031,Malvik,1986,8926
5031,Malvik,1987,9139
5031,Malvik,1987,9139
5031,Malvik,1988,9332
5031,Malvik,1989,9448
5031,Malvik,1990,9564
5031,Malvik,1990,9564
5031,Malvik,1991,9749
5031,Malvik,1992,9912
5031,Malvik,1993,10055
5031,Malvik,1994,10329
5031,Malvik,1995,10358
5031,Malvik,1995,10358
5031,Malvik,1996,10513
5031,Malvik,1997,10685
5031,Malvik,1998,10766
5031,Malvik,1999,10937
5031,Malvik,2000,11132
5031,Malvik,2000,11132
5031,Malvik,2001,11304
5031,Malvik,2002,11472
5031,Malvik,2003,11735
5031,Malvik,2004,11884
5031,Malvik,2005,12095
5031,Malvik,2006,12213
5031,Malvik,2007,12322
5031,Malvik,2008,12388
5031,Malvik,2009,12457
5031,Malvik,2010,12550
5031,Malvik,2011,12677
5031,Malvik,2012,12785
5031,Malvik,2013,13085
5031,Malvik,2014,13371
5031,Malvik,2015,13498
5031,Malvik,2016,13738
5031,Malvik,2017,13820
5031,Malvik,2018,13958
5031,Malvik,2019,14040
5031,Malvik,2020,14148
5031,Malvik,2021,14334
5031,Malvik,2022,14425
5031,Malvik,2023,14662
5031,Malvik,2024,14783
5031,Malvik,2025,15023
5031,Malvik,2026,14961
5032,Selbu,1986,4123
5032,Selbu,1987,4115
5032,Selbu,1987,4115
5032,Selbu,1988,4110
5032,Selbu,1989,4137
5032,Selbu,1990,4097
5032,Selbu,1990,4097
5032,Selbu,1991,4077
5032,Selbu,1992,4106
5032,Selbu,1993,4103
5032,Selbu,1994,4070
5032,Selbu,1995,4073
5032,Selbu,1995,4073
5032,Selbu,1996,4060
5032,Selbu,1997,4041
5032,Selbu,1998,3977
5032,Selbu,1999,3965
5032,Selbu,2000,3926
5032,Selbu,2000,3926
5032,Selbu,2001,3987
5032,Selbu,2002,3961
5032,Selbu,2003,3973
5032,Selbu,2004,3944
5032,Selbu,2005,3988
5032,Selbu,2006,3940
5032,Selbu,2007,3942
5032,Selbu,2008,4006
5032,Selbu,2009,4004
5032,Selbu,2010,4004
5032,Selbu,2011,3996
5032,Selbu,2012,4042
5032,Selbu,2013,4030
5032,Selbu,2014,4030
5032,Selbu,2015,4078
5032,Selbu,2016,4132
5032,Selbu,2017,4098
5032,Selbu,2018,4093
5032,Selbu,2019,4088
5032,Selbu,2020,4062
5032,Selbu,2021,4069
5032,Selbu,2022,4090
5032,Selbu,2023,4144
5032,Selbu,2024,4216
5032,Selbu,2025,4233
5032,Selbu,2026,4258
5033,Tydal,1986,993
5033,Tydal,1987,995
5033,Tydal,1987,995
5033,Tydal,1988,999
5033,Tydal,1989,1008
5033,Tydal,1990,1008
5033,Tydal,1990,1008
5033,Tydal,1991,1007
5033,Tydal,1992,1008
5033,Tydal,1993,975
5033,Tydal,1994,982
5033,Tydal,1995,970
5033,Tydal,1995,970
5033,Tydal,1996,973
5033,Tydal,1997,982
5033,Tydal,1998,972
5033,Tydal,1999,972
5033,Tydal,2000,949
5033,Tydal,2000,949
5033,Tydal,2001,935
5033,Tydal,2002,914
5033,Tydal,2003,907
5033,Tydal,2004,901
5033,Tydal,2005,902
5033,Tydal,2006,874
5033,Tydal,2007,859
5033,Tydal,2008,856
5033,Tydal,2009,857
5033,Tydal,2010,859
5033,Tydal,2011,868
5033,Tydal,2012,870
5033,Tydal,2013,865
5033,Tydal,2014,864
5033,Tydal,2015,863
5033,Tydal,2016,851
5033,Tydal,2017,861
5033,Tydal,2018,834
5033,Tydal,2019,794
5033,Tydal,2020,769
5033,Tydal,2021,759
5033,Tydal,2022,750
5033,Tydal,2023,753
5033,Tydal,2024,773
5033,Tydal,2025,786
5033,Tydal,2026,773
5034,Meråker,1986,2868
5034,Meråker,1987,2876
5034,Meråker,1987,2876
5034,Meråker,1988,2848
5034,Meråker,1989,2779
5034,Meråker,1990,2750
5034,Meråker,1990,2750
5034,Meråker,1991,2752
5034,Meråker,1992,2703
5034,Meråker,1993,2677
5034,Meråker,1994,2771
5034,Meråker,1995,2735
5034,Meråker,1995,2735
5034,Meråker,1996,2663
5034,Meråker,1997,2643
5034,Meråker,1998,2563
5034,Meråker,1999,2595
5034,Meråker,2000,2637
5034,Meråker,2000,2637
5034,Meråker,2001,2593
5034,Meråker,2002,2559
5034,Meråker,2003,2556
5034,Meråker,2004,2539
5034,Meråker,2005,2560
5034,Meråker,2006,2531
5034,Meråker,2007,2507
5034,Meråker,2008,2506
5034,Meråker,2009,2476
5034,Meråker,2010,2471
5034,Meråker,2011,2503
5034,Meråker,2012,2513
5034,Meråker,2013,2510
5034,Meråker,2014,2553
5034,Meråker,2015,2558
5034,Meråker,2016,2523
5034,Meråker,2017,2508
5034,Meråker,2018,2469
5034,Meråker,2019,2432
5034,Meråker,2020,2422
5034,Meråker,2021,2413
5034,Meråker,2022,2399
5034,Meråker,2023,2426
5034,Meråker,2024,2454
5034,Meråker,2025,2472
5034,Meråker,2026,2460
5035,Stjørdal,1986,16748
5035,Stjørdal,1987,16899
5035,Stjørdal,1987,16899
5035,Stjørdal,1988,17042
5035,Stjørdal,1989,17202
5035,Stjørdal,1990,17276
5035,Stjørdal,1990,17276
5035,Stjørdal,1991,17340
5035,Stjørdal,1992,17379
5035,Stjørdal,1993,17402
5035,Stjørdal,1994,17350
5035,Stjørdal,1995,17546
5035,Stjørdal,1995,17546
5035,Stjørdal,1996,17631
5035,Stjørdal,1997,17728
5035,Stjørdal,1998,17928
5035,Stjørdal,1999,18107
5035,Stjørdal,2000,18238
5035,Stjørdal,2000,18238
5035,Stjørdal,2001,18468
5035,Stjørdal,2002,18724
5035,Stjørdal,2003,18940
5035,Stjørdal,2004,19199
5035,Stjørdal,2005,19562
5035,Stjørdal,2006,19892
5035,Stjørdal,2007,20273
5035,Stjørdal,2008,20616
5035,Stjørdal,2009,20960
5035,Stjørdal,2010,21375
5035,Stjørdal,2011,21659
5035,Stjørdal,2012,22058
5035,Stjørdal,2013,22379
5035,Stjørdal,2014,22683
5035,Stjørdal,2015,22957
5035,Stjørdal,2016,23308
5035,Stjørdal,2017,23625
5035,Stjørdal,2018,23964
5035,Stjørdal,2019,24028
5035,Stjørdal,2020,24145
5035,Stjørdal,2021,24283
5035,Stjørdal,2022,24287
5035,Stjørdal,2023,24541
5035,Stjørdal,2024,24717
5035,Stjørdal,2025,24927
5035,Stjørdal,2026,25108
5036,Frosta,1986,2471
5036,Frosta,1987,2459
5036,Frosta,1987,2459
5036,Frosta,1988,2502
5036,Frosta,1989,2481
5036,Frosta,1990,2503
5036,Frosta,1990,2503
5036,Frosta,1991,2470
5036,Frosta,1992,2456
5036,Frosta,1993,2461
5036,Frosta,1994,2465
5036,Frosta,1995,2456
5036,Frosta,1995,2456
5036,Frosta,1996,2457
5036,Frosta,1997,2459
5036,Frosta,1998,2425
5036,Frosta,1999,2395
5036,Frosta,2000,2430
5036,Frosta,2000,2430
5036,Frosta,2001,2433
5036,Frosta,2002,2445
5036,Frosta,2003,2474
5036,Frosta,2004,2454
5036,Frosta,2005,2493
5036,Frosta,2006,2467
5036,Frosta,2007,2461
5036,Frosta,2008,2466
5036,Frosta,2009,2487
5036,Frosta,2010,2495
5036,Frosta,2011,2538
5036,Frosta,2012,2618
5036,Frosta,2013,2627
5036,Frosta,2014,2653
5036,Frosta,2015,2624
5036,Frosta,2016,2631
5036,Frosta,2017,2630
5036,Frosta,2018,2616
5036,Frosta,2019,2632
5036,Frosta,2020,2627
5036,Frosta,2021,2609
5036,Frosta,2022,2608
5036,Frosta,2023,2645
5036,Frosta,2024,2645
5036,Frosta,2025,2661
5036,Frosta,2026,2667
5037,Levanger - Levangke,1986,16337
5037,Levanger - Levangke,1987,16483
5037,Levanger - Levangke,1987,16483
5037,Levanger - Levangke,1988,16644
5037,Levanger - Levangke,1989,16702
5037,Levanger - Levangke,1990,16704
5037,Levanger - Levangke,1990,16704
5037,Levanger - Levangke,1991,16878
5037,Levanger - Levangke,1992,17023
5037,Levanger - Levangke,1993,17133
5037,Levanger - Levangke,1994,17190
5037,Levanger - Levangke,1995,17186
5037,Levanger - Levangke,1995,17186
5037,Levanger - Levangke,1996,17310
5037,Levanger - Levangke,1997,17369
5037,Levanger - Levangke,1998,17446
5037,Levanger - Levangke,1999,17504
5037,Levanger - Levangke,2000,17501
5037,Levanger - Levangke,2000,17501
5037,Levanger - Levangke,2001,17457
5037,Levanger - Levangke,2002,17572
5037,Levanger - Levangke,2003,17700
5037,Levanger - Levangke,2004,17875
5037,Levanger - Levangke,2005,18001
5037,Levanger - Levangke,2006,18080
5037,Levanger - Levangke,2007,18173
5037,Levanger - Levangke,2008,18355
5037,Levanger - Levangke,2009,18464
5037,Levanger - Levangke,2010,18580
5037,Levanger - Levangke,2011,18741
5037,Levanger - Levangke,2012,18922
5037,Levanger - Levangke,2013,19078
5037,Levanger - Levangke,2014,19212
5037,Levanger - Levangke,2015,19474
5037,Levanger - Levangke,2016,19610
5037,Levanger - Levangke,2017,19892
5037,Levanger - Levangke,2018,20115
5037,Levanger - Levangke,2019,20254
5037,Levanger - Levangke,2020,20164
5037,Levanger - Levangke,2021,20170
5037,Levanger - Levangke,2022,20171
5037,Levanger - Levangke,2023,20344
5037,Levanger - Levangke,2024,20574
5037,Levanger - Levangke,2025,20732
5037,Levanger - Levangke,2026,20807
5038,Verdal,1986,13197
5038,Verdal,1987,13240
5038,Verdal,1987,13240
5038,Verdal,1988,13398
5038,Verdal,1989,13370
5038,Verdal,1990,13391
5038,Verdal,1990,13391
5038,Verdal,1991,13521
5038,Verdal,1992,13677
5038,Verdal,1993,13713
5038,Verdal,1994,13781
5038,Verdal,1995,13722
5038,Verdal,1995,13722
5038,Verdal,1996,13747
5038,Verdal,1997,13720
5038,Verdal,1998,13723
5038,Verdal,1999,13663
5038,Verdal,2000,13644
5038,Verdal,2000,13644
5038,Verdal,2001,13637
5038,Verdal,2002,13665
5038,Verdal,2003,13697
5038,Verdal,2004,13827
5038,Verdal,2005,13815
5038,Verdal,2006,13900
5038,Verdal,2007,13962
5038,Verdal,2008,14094
5038,Verdal,2009,14157
5038,Verdal,2010,14222
5038,Verdal,2011,14334
5038,Verdal,2012,14387
5038,Verdal,2013,14539
5038,Verdal,2014,14788
5038,Verdal,2015,14809
5038,Verdal,2016,14885
5038,Verdal,2017,14849
5038,Verdal,2018,14943
5038,Verdal,2019,14933
5038,Verdal,2020,14948
5038,Verdal,2021,14986
5038,Verdal,2022,14955
5038,Verdal,2023,15002
5038,Verdal,2024,15193
5038,Verdal,2025,15412
5038,Verdal,2026,15435
5041,Snåase - Snåsa,1986,2601
5041,Snåase - Snåsa,1987,2562
5041,Snåase - Snåsa,1987,2562
5041,Snåase - Snåsa,1988,2549
5041,Snåase - Snåsa,1989,2520
5041,Snåase - Snåsa,1990,2526
5041,Snåase - Snåsa,1990,2526
5041,Snåase - Snåsa,1991,2519
5041,Snåase - Snåsa,1992,2535
5041,Snåase - Snåsa,1993,2508
5041,Snåase - Snåsa,1994,2468
5041,Snåase - Snåsa,1995,2464
5041,Snåase - Snåsa,1995,2464
5041,Snåase - Snåsa,1996,2453
5041,Snåase - Snåsa,1997,2417
5041,Snåase - Snåsa,1998,2411
5041,Snåase - Snåsa,1999,2403
5041,Snåase - Snåsa,2000,2397
5041,Snåase - Snåsa,2000,2397
5041,Snåase - Snåsa,2001,2358
5041,Snåase - Snåsa,2002,2335
5041,Snåase - Snåsa,2003,2312
5041,Snåase - Snåsa,2004,2296
5041,Snåase - Snåsa,2005,2260
5041,Snåase - Snåsa,2006,2251
5041,Snåase - Snåsa,2007,2197
5041,Snåase - Snåsa,2008,2176
5041,Snåase - Snåsa,2009,2176
5041,Snåase - Snåsa,2010,2164
5041,Snåase - Snåsa,2011,2172
5041,Snåase - Snåsa,2012,2164
5041,Snåase - Snåsa,2013,2154
5041,Snåase - Snåsa,2014,2156
5041,Snåase - Snåsa,2015,2153
5041,Snåase - Snåsa,2016,2139
5041,Snåase - Snåsa,2017,2159
5041,Snåase - Snåsa,2018,2094
5041,Snåase - Snåsa,2019,2100
5041,Snåase - Snåsa,2020,2063
5041,Snåase - Snåsa,2021,2054
5041,Snåase - Snåsa,2022,2033
5041,Snåase - Snåsa,2023,2021
5041,Snåase - Snåsa,2024,2114
5041,Snåase - Snåsa,2025,2138
5041,Snåase - Snåsa,2026,2141
5042,Lierne,1986,1782
5042,Lierne,1987,1771
5042,Lierne,1987,1771
5042,Lierne,1988,1728
5042,Lierne,1989,1715
5042,Lierne,1990,1694
5042,Lierne,1990,1694
5042,Lierne,1991,1672
5042,Lierne,1992,1669
5042,Lierne,1993,1647
5042,Lierne,1994,1640
5042,Lierne,1995,1638
5042,Lierne,1995,1638
5042,Lierne,1996,1610
5042,Lierne,1997,1599
5042,Lierne,1998,1583
5042,Lierne,1999,1566
5042,Lierne,2000,1565
5042,Lierne,2000,1565
5042,Lierne,2001,1564
5042,Lierne,2002,1558
5042,Lierne,2003,1552
5042,Lierne,2004,1535
5042,Lierne,2005,1509
5042,Lierne,2006,1503
5042,Lierne,2007,1485
5042,Lierne,2008,1480
5042,Lierne,2009,1461
5042,Lierne,2010,1435
5042,Lierne,2011,1406
5042,Lierne,2012,1410
5042,Lierne,2013,1401
5042,Lierne,2014,1385
5042,Lierne,2015,1394
5042,Lierne,2016,1375
5042,Lierne,2017,1389
5042,Lierne,2018,1379
5042,Lierne,2019,1386
5042,Lierne,2020,1355
5042,Lierne,2021,1328
5042,Lierne,2022,1309
5042,Lierne,2023,1295
5042,Lierne,2024,1301
5042,Lierne,2025,1316
5042,Lierne,2026,1302
5043,Raarvihke - Røyrvik,1986,713
5043,Raarvihke - Røyrvik,1987,696
5043,Raarvihke - Røyrvik,1987,696
5043,Raarvihke - Røyrvik,1988,718
5043,Raarvihke - Røyrvik,1989,727
5043,Raarvihke - Røyrvik,1990,742
5043,Raarvihke - Røyrvik,1990,742
5043,Raarvihke - Røyrvik,1991,734
5043,Raarvihke - Røyrvik,1992,737
5043,Raarvihke - Røyrvik,1993,747
5043,Raarvihke - Røyrvik,1994,751
5043,Raarvihke - Røyrvik,1995,737
5043,Raarvihke - Røyrvik,1995,737
5043,Raarvihke - Røyrvik,1996,715
5043,Raarvihke - Røyrvik,1997,678
5043,Raarvihke - Røyrvik,1998,656
5043,Raarvihke - Røyrvik,1999,603
5043,Raarvihke - Røyrvik,2000,595
5043,Raarvihke - Røyrvik,2000,595
5043,Raarvihke - Røyrvik,2001,586
5043,Raarvihke - Røyrvik,2002,563
5043,Raarvihke - Røyrvik,2003,547
5043,Raarvihke - Røyrvik,2004,539
5043,Raarvihke - Røyrvik,2005,542
5043,Raarvihke - Røyrvik,2006,544
5043,Raarvihke - Røyrvik,2007,526
5043,Raarvihke - Røyrvik,2008,499
5043,Raarvihke - Røyrvik,2009,499
5043,Raarvihke - Røyrvik,2010,495
5043,Raarvihke - Røyrvik,2011,499
5043,Raarvihke - Røyrvik,2012,494
5043,Raarvihke - Røyrvik,2013,503
5043,Raarvihke - Røyrvik,2014,498
5043,Raarvihke - Røyrvik,2015,475
5043,Raarvihke - Røyrvik,2016,469
5043,Raarvihke - Røyrvik,2017,469
5043,Raarvihke - Røyrvik,2018,474
5043,Raarvihke - Røyrvik,2019,482
5043,Raarvihke - Røyrvik,2020,461
5043,Raarvihke - Røyrvik,2021,459
5043,Raarvihke - Røyrvik,2022,441
5043,Raarvihke - Røyrvik,2023,429
5043,Raarvihke - Røyrvik,2024,423
5043,Raarvihke - Røyrvik,2025,443
5043,Raarvihke - Røyrvik,2026,439
5044,Namsskogan,1986,1270
5044,Namsskogan,1987,1250
5044,Namsskogan,1987,1250
5044,Namsskogan,1988,1215
5044,Namsskogan,1989,1213
5044,Namsskogan,1990,1188
5044,Namsskogan,1990,1188
5044,Namsskogan,1991,1138
5044,Namsskogan,1992,1094
5044,Namsskogan,1993,1079
5044,Namsskogan,1994,1085
5044,Namsskogan,1995,1074
5044,Namsskogan,1995,1074
5044,Namsskogan,1996,1062
5044,Namsskogan,1997,1046
5044,Namsskogan,1998,989
5044,Namsskogan,1999,982
5044,Namsskogan,2000,989
5044,Namsskogan,2000,989
5044,Namsskogan,2001,955
5044,Namsskogan,2002,969
5044,Namsskogan,2003,966
5044,Namsskogan,2004,958
5044,Namsskogan,2005,941
5044,Namsskogan,2006,919
5044,Namsskogan,2007,933
5044,Namsskogan,2008,916
