kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,sum_9parti,prosent_9parti,dekning,estimert
1160,Vindafjord,2015,99,134,3779,3.55,3645,,1.0,False
1505,Kristiansund,2015,01,3858,10903,35.38,10877,35.47,1.0,False
1505,Kristiansund,2015,02,1646,10903,15.1,10877,15.13,1.0,False
1505,Kristiansund,2015,03,786,10903,7.21,10877,7.23,1.0,False
1505,Kristiansund,2015,04,281,10903,2.58,10877,2.58,1.0,False
1505,Kristiansund,2015,05,2627,10903,24.09,10877,24.15,1.0,False
1505,Kristiansund,2015,06,275,10903,2.52,10877,2.53,1.0,False
1505,Kristiansund,2015,07,530,10903,4.86,10877,4.87,1.0,False
1505,Kristiansund,2015,08,520,10903,4.77,10877,4.78,1.0,False
1505,Kristiansund,2015,55,354,10903,3.25,10877,3.25,1.0,False
1505,Kristiansund,2015,99,26,10903,0.24,10877,,1.0,False
1506,Molde,2015,01,2690,14246,18.88,13025,20.65,1.0,False
1506,Molde,2015,02,1165,14246,8.18,13025,8.94,1.0,False
1506,Molde,2015,03,4798,14246,33.68,13025,36.84,1.0,False
1506,Molde,2015,04,1042,14246,7.31,13025,8.0,1.0,False
1506,Molde,2015,05,1313,14246,9.22,13025,10.08,1.0,False
1506,Molde,2015,06,685,14246,4.81,13025,5.26,1.0,False
1506,Molde,2015,07,921,14246,6.46,13025,7.07,1.0,False
1506,Molde,2015,08,411,14246,2.89,13025,3.16,1.0,False
1506,Molde,2015,55,0,14246,0.0,13025,0.0,1.0,False
1506,Molde,2015,99,1221,14246,8.57,13025,,1.0,False
1508,Ålesund,2015,01,7668,22103,34.69,20571,37.28,1.0,False
1508,Ålesund,2015,02,3569,22103,16.15,20571,17.35,1.0,False
1508,Ålesund,2015,03,4198,22103,18.99,20571,20.41,1.0,False
1508,Ålesund,2015,04,2068,22103,9.36,20571,10.05,1.0,False
1508,Ålesund,2015,05,820,22103,3.71,20571,3.99,1.0,False
1508,Ålesund,2015,06,428,22103,1.94,20571,2.08,1.0,False
1508,Ålesund,2015,07,1271,22103,5.75,20571,6.18,1.0,False
1508,Ålesund,2015,08,451,22103,2.04,20571,2.19,1.0,False
1508,Ålesund,2015,55,98,22103,0.44,20571,0.48,1.0,False
1508,Ålesund,2015,99,1532,22103,6.93,20571,,1.0,False
1511,Vanylven,2015,01,418,1660,25.18,1660,25.18,1.0,False
1511,Vanylven,2015,02,204,1660,12.29,1660,12.29,1.0,False
1511,Vanylven,2015,03,260,1660,15.66,1660,15.66,1.0,False
1511,Vanylven,2015,04,215,1660,12.95,1660,12.95,1.0,False
1511,Vanylven,2015,05,260,1660,15.66,1660,15.66,1.0,False
1511,Vanylven,2015,06,0,1660,0.0,1660,0.0,1.0,False
1511,Vanylven,2015,07,303,1660,18.25,1660,18.25,1.0,False
1511,Vanylven,2015,08,0,1660,0.0,1660,0.0,1.0,False
1511,Vanylven,2015,55,0,1660,0.0,1660,0.0,1.0,False
1511,Vanylven,2015,99,0,1660,0.0,1660,,1.0,False
1514,Sande,2015,01,290,1241,23.37,998,29.06,1.0,False
1514,Sande,2015,02,100,1241,8.06,998,10.02,1.0,False
1514,Sande,2015,03,446,1241,35.94,998,44.69,1.0,False
1514,Sande,2015,04,0,1241,0.0,998,0.0,1.0,False
1514,Sande,2015,05,105,1241,8.46,998,10.52,1.0,False
1514,Sande,2015,06,0,1241,0.0,998,0.0,1.0,False
1514,Sande,2015,07,57,1241,4.59,998,5.71,1.0,False
1514,Sande,2015,08,0,1241,0.0,998,0.0,1.0,False
1514,Sande,2015,55,0,1241,0.0,998,0.0,1.0,False
1514,Sande,2015,99,243,1241,19.58,998,,1.0,False
1515,Herøy (Møre og Romsdal),2015,01,1184,4020,29.45,3459,34.23,1.0,False
1515,Herøy (Møre og Romsdal),2015,02,364,4020,9.05,3459,10.52,1.0,False
1515,Herøy (Møre og Romsdal),2015,03,1314,4020,32.69,3459,37.99,1.0,False
1515,Herøy (Møre og Romsdal),2015,04,474,4020,11.79,3459,13.7,1.0,False
1515,Herøy (Møre og Romsdal),2015,05,0,4020,0.0,3459,0.0,1.0,False
1515,Herøy (Møre og Romsdal),2015,06,0,4020,0.0,3459,0.0,1.0,False
1515,Herøy (Møre og Romsdal),2015,07,123,4020,3.06,3459,3.56,1.0,False
1515,Herøy (Møre og Romsdal),2015,08,0,4020,0.0,3459,0.0,1.0,False
1515,Herøy (Møre og Romsdal),2015,55,0,4020,0.0,3459,0.0,1.0,False
1515,Herøy (Møre og Romsdal),2015,99,561,4020,13.96,3459,,1.0,False
1516,Ulstein,2015,01,711,3604,19.73,3547,20.05,1.0,False
1516,Ulstein,2015,02,767,3604,21.28,3547,21.62,1.0,False
1516,Ulstein,2015,03,757,3604,21.0,3547,21.34,1.0,False
1516,Ulstein,2015,04,471,3604,13.07,3547,13.28,1.0,False
1516,Ulstein,2015,05,278,3604,7.71,3547,7.84,1.0,False
1516,Ulstein,2015,06,123,3604,3.41,3547,3.47,1.0,False
1516,Ulstein,2015,07,440,3604,12.21,3547,12.4,1.0,False
1516,Ulstein,2015,08,0,3604,0.0,3547,0.0,1.0,False
1516,Ulstein,2015,55,0,3604,0.0,3547,0.0,1.0,False
1516,Ulstein,2015,99,57,3604,1.58,3547,,1.0,False
1517,Hareid,2015,01,324,2349,13.79,1745,18.57,1.0,False
1517,Hareid,2015,02,434,2349,18.48,1745,24.87,1.0,False
1517,Hareid,2015,03,554,2349,23.58,1745,31.75,1.0,False
1517,Hareid,2015,04,162,2349,6.9,1745,9.28,1.0,False
1517,Hareid,2015,05,0,2349,0.0,1745,0.0,1.0,False
1517,Hareid,2015,06,55,2349,2.34,1745,3.15,1.0,False
1517,Hareid,2015,07,216,2349,9.2,1745,12.38,1.0,False
1517,Hareid,2015,08,0,2349,0.0,1745,0.0,1.0,False
1517,Hareid,2015,55,0,2349,0.0,1745,0.0,1.0,False
1517,Hareid,2015,99,604,2349,25.71,1745,,1.0,False
1520,Ørsta,2015,01,711,4639,15.33,4639,15.33,1.0,False
1520,Ørsta,2015,02,685,4639,14.77,4639,14.77,1.0,False
1520,Ørsta,2015,03,1028,4639,22.16,4639,22.16,1.0,False
1520,Ørsta,2015,04,531,4639,11.45,4639,11.45,1.0,False
1520,Ørsta,2015,05,1077,4639,23.22,4639,23.22,1.0,False
1520,Ørsta,2015,06,165,4639,3.56,4639,3.56,1.0,False
1520,Ørsta,2015,07,279,4639,6.01,4639,6.01,1.0,False
1520,Ørsta,2015,08,163,4639,3.51,4639,3.51,1.0,False
1520,Ørsta,2015,55,0,4639,0.0,4639,0.0,1.0,False
1520,Ørsta,2015,99,0,4639,0.0,4639,,1.0,False
1525,Stranda,2015,01,248,2254,11.0,2254,11.0,1.0,False
1525,Stranda,2015,02,500,2254,22.18,2254,22.18,1.0,False
1525,Stranda,2015,03,253,2254,11.22,2254,11.22,1.0,False
1525,Stranda,2015,04,144,2254,6.39,2254,6.39,1.0,False
1525,Stranda,2015,05,1041,2254,46.18,2254,46.18,1.0,False
1525,Stranda,2015,06,0,2254,0.0,2254,0.0,1.0,False
1525,Stranda,2015,07,68,2254,3.02,2254,3.02,1.0,False
1525,Stranda,2015,08,0,2254,0.0,2254,0.0,1.0,False
1525,Stranda,2015,55,0,2254,0.0,2254,0.0,1.0,False
1525,Stranda,2015,99,0,2254,0.0,2254,,1.0,False
1528,Sykkylven,2015,01,707,3518,20.1,3477,20.33,1.0,False
1528,Sykkylven,2015,02,726,3518,20.64,3477,20.88,1.0,False
1528,Sykkylven,2015,03,949,3518,26.98,3477,27.29,1.0,False
1528,Sykkylven,2015,04,286,3518,8.13,3477,8.23,1.0,False
1528,Sykkylven,2015,05,419,3518,11.91,3477,12.05,1.0,False
1528,Sykkylven,2015,06,148,3518,4.21,3477,4.26,1.0,False
1528,Sykkylven,2015,07,242,3518,6.88,3477,6.96,1.0,False
1528,Sykkylven,2015,08,0,3518,0.0,3477,0.0,1.0,False
1528,Sykkylven,2015,55,0,3518,0.0,3477,0.0,1.0,False
1528,Sykkylven,2015,99,41,3518,1.17,3477,,1.0,False
1531,Sula,2015,01,732,3520,20.8,2976,24.6,1.0,False
1531,Sula,2015,02,941,3520,26.73,2976,31.62,1.0,False
1531,Sula,2015,03,527,3520,14.97,2976,17.71,1.0,False
1531,Sula,2015,04,457,3520,12.98,2976,15.36,1.0,False
1531,Sula,2015,05,80,3520,2.27,2976,2.69,1.0,False
1531,Sula,2015,06,0,3520,0.0,2976,0.0,1.0,False
1531,Sula,2015,07,145,3520,4.12,2976,4.87,1.0,False
1531,Sula,2015,08,94,3520,2.67,2976,3.16,1.0,False
1531,Sula,2015,55,0,3520,0.0,2976,0.0,1.0,False
1531,Sula,2015,99,544,3520,15.45,2976,,1.0,False
1532,Giske,2015,01,540,3543,15.24,3033,17.8,1.0,False
1532,Giske,2015,02,362,3543,10.22,3033,11.94,1.0,False
1532,Giske,2015,03,518,3543,14.62,3033,17.08,1.0,False
1532,Giske,2015,04,858,3543,24.22,3033,28.29,1.0,False
1532,Giske,2015,05,184,3543,5.19,3033,6.07,1.0,False
1532,Giske,2015,06,0,3543,0.0,3033,0.0,1.0,False
1532,Giske,2015,07,571,3543,16.12,3033,18.83,1.0,False
1532,Giske,2015,08,0,3543,0.0,3033,0.0,1.0,False
1532,Giske,2015,55,0,3543,0.0,3033,0.0,1.0,False
1532,Giske,2015,99,510,3543,14.39,3033,,1.0,False
1535,Vestnes,2015,01,349,3024,11.54,2845,12.27,1.0,False
1535,Vestnes,2015,02,311,3024,10.28,2845,10.93,1.0,False
1535,Vestnes,2015,03,352,3024,11.64,2845,12.37,1.0,False
1535,Vestnes,2015,04,164,3024,5.42,2845,5.76,1.0,False
1535,Vestnes,2015,05,1265,3024,41.83,2845,44.46,1.0,False
1535,Vestnes,2015,06,93,3024,3.08,2845,3.27,1.0,False
1535,Vestnes,2015,07,311,3024,10.28,2845,10.93,1.0,False
1535,Vestnes,2015,08,0,3024,0.0,2845,0.0,1.0,False
1535,Vestnes,2015,55,0,3024,0.0,2845,0.0,1.0,False
1535,Vestnes,2015,99,179,3024,5.92,2845,,1.0,False
1539,Rauma,2015,01,609,3555,17.13,3555,17.13,1.0,False
1539,Rauma,2015,02,284,3555,7.99,3555,7.99,1.0,False
1539,Rauma,2015,03,1070,3555,30.1,3555,30.1,1.0,False
1539,Rauma,2015,04,219,3555,6.16,3555,6.16,1.0,False
1539,Rauma,2015,05,1002,3555,28.19,3555,28.19,1.0,False
1539,Rauma,2015,06,210,3555,5.91,3555,5.91,1.0,False
1539,Rauma,2015,07,161,3555,4.53,3555,4.53,1.0,False
1539,Rauma,2015,08,0,3555,0.0,3555,0.0,1.0,False
1539,Rauma,2015,55,0,3555,0.0,3555,0.0,1.0,False
1539,Rauma,2015,99,0,3555,0.0,3555,,1.0,False
1547,Aukra,2015,01,527,1617,32.59,1530,34.44,1.0,False
1547,Aukra,2015,02,100,1617,6.18,1530,6.54,1.0,False
1547,Aukra,2015,03,408,1617,25.23,1530,26.67,1.0,False
1547,Aukra,2015,04,204,1617,12.62,1530,13.33,1.0,False
1547,Aukra,2015,05,134,1617,8.29,1530,8.76,1.0,False
1547,Aukra,2015,06,45,1617,2.78,1530,2.94,1.0,False
1547,Aukra,2015,07,112,1617,6.93,1530,7.32,1.0,False
1547,Aukra,2015,08,0,1617,0.0,1530,0.0,1.0,False
1547,Aukra,2015,55,0,1617,0.0,1530,0.0,1.0,False
1547,Aukra,2015,99,87,1617,5.38,1530,,1.0,False
1554,Averøy,2015,01,977,2686,36.37,2686,36.37,1.0,False
1554,Averøy,2015,02,421,2686,15.67,2686,15.67,1.0,False
1554,Averøy,2015,03,152,2686,5.66,2686,5.66,1.0,False
1554,Averøy,2015,04,163,2686,6.07,2686,6.07,1.0,False
1554,Averøy,2015,05,275,2686,10.24,2686,10.24,1.0,False
1554,Averøy,2015,06,80,2686,2.98,2686,2.98,1.0,False
1554,Averøy,2015,07,618,2686,23.01,2686,23.01,1.0,False
1554,Averøy,2015,08,0,2686,0.0,2686,0.0,1.0,False
1554,Averøy,2015,55,0,2686,0.0,2686,0.0,1.0,False
1554,Averøy,2015,99,0,2686,0.0,2686,,1.0,False
1557,Gjemnes,2015,01,350,1273,27.49,1273,27.49,1.0,False
1557,Gjemnes,2015,02,119,1273,9.35,1273,9.35,1.0,False
1557,Gjemnes,2015,03,203,1273,15.95,1273,15.95,1.0,False
1557,Gjemnes,2015,04,98,1273,7.7,1273,7.7,1.0,False
1557,Gjemnes,2015,05,381,1273,29.93,1273,29.93,1.0,False
1557,Gjemnes,2015,06,66,1273,5.18,1273,5.18,1.0,False
1557,Gjemnes,2015,07,56,1273,4.4,1273,4.4,1.0,False
1557,Gjemnes,2015,08,0,1273,0.0,1273,0.0,1.0,False
1557,Gjemnes,2015,55,0,1273,0.0,1273,0.0,1.0,False
1557,Gjemnes,2015,99,0,1273,0.0,1273,,1.0,False
1560,Tingvoll,2015,01,436,1558,27.98,1558,27.98,1.0,False
1560,Tingvoll,2015,02,181,1558,11.62,1558,11.62,1.0,False
1560,Tingvoll,2015,03,148,1558,9.5,1558,9.5,1.0,False
1560,Tingvoll,2015,04,283,1558,18.16,1558,18.16,1.0,False
1560,Tingvoll,2015,05,349,1558,22.4,1558,22.4,1.0,False
1560,Tingvoll,2015,06,0,1558,0.0,1558,0.0,1.0,False
1560,Tingvoll,2015,07,84,1558,5.39,1558,5.39,1.0,False
1560,Tingvoll,2015,08,77,1558,4.94,1558,4.94,1.0,False
1560,Tingvoll,2015,55,0,1558,0.0,1558,0.0,1.0,False
1560,Tingvoll,2015,99,0,1558,0.0,1558,,1.0,False
1563,Sunndal,2015,01,1952,3488,55.96,3488,55.96,1.0,False
1563,Sunndal,2015,02,393,3488,11.27,3488,11.27,1.0,False
1563,Sunndal,2015,03,151,3488,4.33,3488,4.33,1.0,False
1563,Sunndal,2015,04,99,3488,2.84,3488,2.84,1.0,False
1563,Sunndal,2015,05,563,3488,16.14,3488,16.14,1.0,False
1563,Sunndal,2015,06,201,3488,5.76,3488,5.76,1.0,False
1563,Sunndal,2015,07,129,3488,3.7,3488,3.7,1.0,False
1563,Sunndal,2015,08,0,3488,0.0,3488,0.0,1.0,False
1563,Sunndal,2015,55,0,3488,0.0,3488,0.0,1.0,False
1563,Sunndal,2015,99,0,3488,0.0,3488,,1.0,False
1566,Surnadal,2015,01,1270,2921,43.48,2921,43.48,1.0,False
1566,Surnadal,2015,02,123,2921,4.21,2921,4.21,1.0,False
1566,Surnadal,2015,03,272,2921,9.31,2921,9.31,1.0,False
1566,Surnadal,2015,04,80,2921,2.74,2921,2.74,1.0,False
1566,Surnadal,2015,05,1039,2921,35.57,2921,35.57,1.0,False
1566,Surnadal,2015,06,43,2921,1.47,2921,1.47,1.0,False
1566,Surnadal,2015,07,8,2921,0.27,2921,0.27,1.0,False
1566,Surnadal,2015,08,86,2921,2.94,2921,2.94,1.0,False
1566,Surnadal,2015,55,0,2921,0.0,2921,0.0,1.0,False
1566,Surnadal,2015,99,0,2921,0.0,2921,,1.0,False
1573,Smøla,2015,01,630,1112,56.65,1112,56.65,1.0,False
1573,Smøla,2015,02,47,1112,4.23,1112,4.23,1.0,False
1573,Smøla,2015,03,146,1112,13.13,1112,13.13,1.0,False
1573,Smøla,2015,04,0,1112,0.0,1112,0.0,1.0,False
1573,Smøla,2015,05,166,1112,14.93,1112,14.93,1.0,False
1573,Smøla,2015,06,0,1112,0.0,1112,0.0,1.0,False
1573,Smøla,2015,07,123,1112,11.06,1112,11.06,1.0,False
1573,Smøla,2015,08,0,1112,0.0,1112,0.0,1.0,False
1573,Smøla,2015,55,0,1112,0.0,1112,0.0,1.0,False
1573,Smøla,2015,99,0,1112,0.0,1112,,1.0,False
1576,Aure,2015,01,466,1737,26.83,1737,26.83,1.0,False
1576,Aure,2015,02,104,1737,5.99,1737,5.99,1.0,False
1576,Aure,2015,03,174,1737,10.02,1737,10.02,1.0,False
1576,Aure,2015,04,78,1737,4.49,1737,4.49,1.0,False
1576,Aure,2015,05,725,1737,41.74,1737,41.74,1.0,False
1576,Aure,2015,06,0,1737,0.0,1737,0.0,1.0,False
1576,Aure,2015,07,190,1737,10.94,1737,10.94,1.0,False
1576,Aure,2015,08,0,1737,0.0,1737,0.0,1.0,False
1576,Aure,2015,55,0,1737,0.0,1737,0.0,1.0,False
1576,Aure,2015,99,0,1737,0.0,1737,,1.0,False
1577,Volda,2015,01,1091,5038,21.66,5002,21.81,1.0,False
1577,Volda,2015,02,645,5038,12.8,5002,12.89,1.0,False
1577,Volda,2015,03,646,5038,12.82,5002,12.91,1.0,False
1577,Volda,2015,04,975,5038,19.35,5002,19.49,1.0,False
1577,Volda,2015,05,747,5038,14.83,5002,14.93,1.0,False
1577,Volda,2015,06,298,5038,5.92,5002,5.96,1.0,False
1577,Volda,2015,07,329,5038,6.53,5002,6.58,1.0,False
1577,Volda,2015,08,243,5038,4.82,5002,4.86,1.0,False
1577,Volda,2015,55,28,5038,0.56,5002,0.56,1.0,False
1577,Volda,2015,99,36,5038,0.71,5002,,1.0,False
1578,Fjord,2015,01,265,1185,22.36,963,27.52,1.0,False
1578,Fjord,2015,02,24,1185,2.03,963,2.49,1.0,False
1578,Fjord,2015,03,150,1185,12.66,963,15.58,1.0,False
1578,Fjord,2015,04,32,1185,2.7,963,3.32,1.0,False
1578,Fjord,2015,05,445,1185,37.55,963,46.21,1.0,False
1578,Fjord,2015,06,47,1185,3.97,963,4.88,1.0,False
1578,Fjord,2015,07,0,1185,0.0,963,0.0,1.0,False
1578,Fjord,2015,08,0,1185,0.0,963,0.0,1.0,False
1578,Fjord,2015,55,0,1185,0.0,963,0.0,1.0,False
1578,Fjord,2015,99,222,1185,18.73,963,,1.0,False
1579,Hustadvika,2015,01,1333,5592,23.84,5538,24.07,1.0,False
1579,Hustadvika,2015,02,375,5592,6.71,5538,6.77,1.0,False
1579,Hustadvika,2015,03,1287,5592,23.02,5538,23.24,1.0,False
1579,Hustadvika,2015,04,464,5592,8.3,5538,8.38,1.0,False
1579,Hustadvika,2015,05,1619,5592,28.95,5538,29.23,1.0,False
1579,Hustadvika,2015,06,124,5592,2.22,5538,2.24,1.0,False
1579,Hustadvika,2015,07,336,5592,6.01,5538,6.07,1.0,False
1579,Hustadvika,2015,08,0,5592,0.0,5538,0.0,1.0,False
1579,Hustadvika,2015,55,0,5592,0.0,5538,0.0,1.0,False
1579,Hustadvika,2015,99,54,5592,0.97,5538,,1.0,False
1580,Haram,2015,01,793,3949,20.08,3885,20.41,1.0,False
1580,Haram,2015,02,843,3949,21.35,3885,21.7,1.0,False
1580,Haram,2015,03,782,3949,19.8,3885,20.13,1.0,False
1580,Haram,2015,04,392,3949,9.93,3885,10.09,1.0,False
1580,Haram,2015,05,845,3949,21.4,3885,21.75,1.0,False
1580,Haram,2015,06,0,3949,0.0,3885,0.0,1.0,False
1580,Haram,2015,07,116,3949,2.94,3885,2.99,1.0,False
1580,Haram,2015,08,114,3949,2.89,3885,2.93,1.0,False
1580,Haram,2015,55,0,3949,0.0,3885,0.0,1.0,False
1580,Haram,2015,99,64,3949,1.62,3885,,1.0,False
1804,Bodø,2015,01,6861,22719,30.2,22621,30.33,1.0,False
1804,Bodø,2015,02,2154,22719,9.48,22621,9.52,1.0,False
1804,Bodø,2015,03,7685,22719,33.83,22621,33.97,1.0,False
1804,Bodø,2015,04,585,22719,2.57,22621,2.59,1.0,False
1804,Bodø,2015,05,745,22719,3.28,22621,3.29,1.0,False
1804,Bodø,2015,06,866,22719,3.81,22621,3.83,1.0,False
1804,Bodø,2015,07,721,22719,3.17,22621,3.19,1.0,False
1804,Bodø,2015,08,648,22719,2.85,22621,2.86,1.0,False
1804,Bodø,2015,55,2356,22719,10.37,22621,10.42,1.0,False
1804,Bodø,2015,99,98,22719,0.43,22621,,1.0,False
1806,Narvik,2015,01,2990.92,9715.97,30.78,9440.61,31.68,1.0,True
1806,Narvik,2015,02,958.0,9715.97,9.86,9440.61,10.15,1.0,True
1806,Narvik,2015,03,2616.0,9715.97,26.92,9440.61,27.71,1.0,True
1806,Narvik,2015,04,287.0,9715.97,2.95,9440.61,3.04,1.0,True
1806,Narvik,2015,05,509.66,9715.97,5.25,9440.61,5.4,1.0,True
1806,Narvik,2015,06,1160.03,9715.97,11.94,9440.61,12.29,1.0,True
1806,Narvik,2015,07,156.0,9715.97,1.61,9440.61,1.65,1.0,True
1806,Narvik,2015,08,309.0,9715.97,3.18,9440.61,3.27,1.0,True
1806,Narvik,2015,55,454.0,9715.97,4.67,9440.61,4.81,1.0,True
1806,Narvik,2015,99,275.36,9715.97,2.83,9440.61,,1.0,True
1811,Bindal,2015,01,502,958,52.4,650,77.23,1.0,False
1811,Bindal,2015,02,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,03,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,04,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,05,102,958,10.65,650,15.69,1.0,False
1811,Bindal,2015,06,46,958,4.8,650,7.08,1.0,False
1811,Bindal,2015,07,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,08,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,55,0,958,0.0,650,0.0,1.0,False
1811,Bindal,2015,99,308,958,32.15,650,,1.0,False
1812,Sømna,2015,01,313,1130,27.7,837,37.4,1.0,False
1812,Sømna,2015,02,84,1130,7.43,837,10.04,1.0,False
1812,Sømna,2015,03,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,04,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,05,440,1130,38.94,837,52.57,1.0,False
1812,Sømna,2015,06,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,07,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,08,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,55,0,1130,0.0,837,0.0,1.0,False
1812,Sømna,2015,99,293,1130,25.93,837,,1.0,False
1813,Brønnøy,2015,01,1308,3511,37.25,3511,37.25,1.0,False
1813,Brønnøy,2015,02,0,3511,0.0,3511,0.0,1.0,False
1813,Brønnøy,2015,03,548,3511,15.61,3511,15.61,1.0,False
1813,Brønnøy,2015,04,85,3511,2.42,3511,2.42,1.0,False
1813,Brønnøy,2015,05,708,3511,20.17,3511,20.17,1.0,False
1813,Brønnøy,2015,06,151,3511,4.3,3511,4.3,1.0,False
1813,Brønnøy,2015,07,711,3511,20.25,3511,20.25,1.0,False
1813,Brønnøy,2015,08,0,3511,0.0,3511,0.0,1.0,False
1813,Brønnøy,2015,55,0,3511,0.0,3511,0.0,1.0,False
1813,Brønnøy,2015,99,0,3511,0.0,3511,,1.0,False
1815,Vega,2015,01,391,731,53.49,685,57.08,1.0,False
1815,Vega,2015,02,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,03,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,04,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,05,240,731,32.83,685,35.04,1.0,False
1815,Vega,2015,06,54,731,7.39,685,7.88,1.0,False
1815,Vega,2015,07,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,08,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,55,0,731,0.0,685,0.0,1.0,False
1815,Vega,2015,99,46,731,6.29,685,,1.0,False
1816,Vevelstad,2015,01,67,274,24.45,67,100.0,1.0,False
1816,Vevelstad,2015,02,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,03,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,04,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,05,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,06,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,07,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,08,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,55,0,274,0.0,67,0.0,1.0,False
1816,Vevelstad,2015,99,207,274,75.55,67,,1.0,False
1818,Herøy (Nordland),2015,01,466,715,65.17,631,73.85,1.0,False
1818,Herøy (Nordland),2015,02,66,715,9.23,631,10.46,1.0,False
1818,Herøy (Nordland),2015,03,0,715,0.0,631,0.0,1.0,False
1818,Herøy (Nordland),2015,04,0,715,0.0,631,0.0,1.0,False
1818,Herøy (Nordland),2015,05,61,715,8.53,631,9.67,1.0,False
1818,Herøy (Nordland),2015,06,38,715,5.31,631,6.02,1.0,False
1818,Herøy (Nordland),2015,07,0,715,0.0,631,0.0,1.0,False
1818,Herøy (Nordland),2015,08,0,715,0.0,631,0.0,1.0,False
1818,Herøy (Nordland),2015,55,0,715,0.0,631,0.0,1.0,False
1818,Herøy (Nordland),2015,99,84,715,11.75,631,,1.0,False
1820,Alstahaug,2015,01,1310,3086,42.45,3086,42.45,1.0,False
1820,Alstahaug,2015,02,234,3086,7.58,3086,7.58,1.0,False
1820,Alstahaug,2015,03,460,3086,14.91,3086,14.91,1.0,False
1820,Alstahaug,2015,04,0,3086,0.0,3086,0.0,1.0,False
1820,Alstahaug,2015,05,613,3086,19.86,3086,19.86,1.0,False
1820,Alstahaug,2015,06,92,3086,2.98,3086,2.98,1.0,False
1820,Alstahaug,2015,07,181,3086,5.87,3086,5.87,1.0,False
1820,Alstahaug,2015,08,0,3086,0.0,3086,0.0,1.0,False
1820,Alstahaug,2015,55,196,3086,6.35,3086,6.35,1.0,False
1820,Alstahaug,2015,99,0,3086,0.0,3086,,1.0,False
1822,Leirfjord,2015,01,530,1102,48.09,1102,48.09,1.0,False
1822,Leirfjord,2015,02,98,1102,8.89,1102,8.89,1.0,False
1822,Leirfjord,2015,03,56,1102,5.08,1102,5.08,1.0,False
1822,Leirfjord,2015,04,0,1102,0.0,1102,0.0,1.0,False
1822,Leirfjord,2015,05,273,1102,24.77,1102,24.77,1.0,False
1822,Leirfjord,2015,06,82,1102,7.44,1102,7.44,1.0,False
1822,Leirfjord,2015,07,34,1102,3.09,1102,3.09,1.0,False
1822,Leirfjord,2015,08,0,1102,0.0,1102,0.0,1.0,False
1822,Leirfjord,2015,55,29,1102,2.63,1102,2.63,1.0,False
1822,Leirfjord,2015,99,0,1102,0.0,1102,,1.0,False
1824,Vefsn,2015,01,2096,6179,33.92,5572,37.62,1.0,False
1824,Vefsn,2015,02,480,6179,7.77,5572,8.61,1.0,False
1824,Vefsn,2015,03,997,6179,16.14,5572,17.89,1.0,False
1824,Vefsn,2015,04,134,6179,2.17,5572,2.4,1.0,False
1824,Vefsn,2015,05,516,6179,8.35,5572,9.26,1.0,False
1824,Vefsn,2015,06,240,6179,3.88,5572,4.31,1.0,False
1824,Vefsn,2015,07,383,6179,6.2,5572,6.87,1.0,False
1824,Vefsn,2015,08,0,6179,0.0,5572,0.0,1.0,False
1824,Vefsn,2015,55,726,6179,11.75,5572,13.03,1.0,False
1824,Vefsn,2015,99,607,6179,9.82,5572,,1.0,False
1825,Grane,2015,01,418,830,50.36,830,50.36,1.0,False
1825,Grane,2015,02,54,830,6.51,830,6.51,1.0,False
1825,Grane,2015,03,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,04,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,05,358,830,43.13,830,43.13,1.0,False
1825,Grane,2015,06,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,07,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,08,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,55,0,830,0.0,830,0.0,1.0,False
1825,Grane,2015,99,0,830,0.0,830,,1.0,False
1826,Aarborte - Hattfjelldal,2015,01,357,862,41.42,726,49.17,1.0,False
1826,Aarborte - Hattfjelldal,2015,02,0,862,0.0,726,0.0,1.0,False
