kode,variabel,aar,verdi
1942,Folkemengde,1992,4788
1942,Folkemengde,1993,4833
1942,Folkemengde,1994,4864
1942,Folkemengde,1995,4905
1942,Folkemengde,1996,4914
1942,Folkemengde,1997,4855
1942,Folkemengde,1998,4816
1942,Folkemengde,1999,4765
1942,Folkemengde,2000,4821
1942,Folkemengde,2001,4816
1942,Folkemengde,2002,4739
1942,Folkemengde,2003,4726
1942,Folkemengde,2004,4710
1942,Folkemengde,2005,4744
1942,Folkemengde,2006,4772
1942,Folkemengde,2007,4699
1942,Folkemengde,2008,4665
1942,Folkemengde,2009,4694
1942,Folkemengde,2010,4757
1942,Folkemengde,2011,4805
1942,Folkemengde,2012,4807
1942,Folkemengde,2013,4850
1942,Folkemengde,2014,4854
1942,Folkemengde,2015,4882
1942,Folkemengde,2016,4895
1942,Folkemengde,2017,4919
1942,Folkemengde,2018,4944
1942,Folkemengde,2019,4909
1943,Fodselsoverskudd,1980,-6
1943,Fodselsoverskudd,1981,-3
1943,Fodselsoverskudd,1982,0
1943,Fodselsoverskudd,1983,-7
1943,Fodselsoverskudd,1984,5
1943,Fodselsoverskudd,1985,-13
1943,Fodselsoverskudd,1986,-3
1943,Fodselsoverskudd,1987,-10
1943,Fodselsoverskudd,1988,-7
1943,Fodselsoverskudd,1989,3
1943,Fodselsoverskudd,1990,15
1943,Fodselsoverskudd,1991,1
1943,Fodselsoverskudd,1992,10
1943,Fodselsoverskudd,1993,-4
1943,Fodselsoverskudd,1994,-2
1943,Fodselsoverskudd,1995,-15
1943,Fodselsoverskudd,1996,-4
1943,Fodselsoverskudd,1997,-13
1943,Fodselsoverskudd,1998,6
1943,Fodselsoverskudd,1999,-6
1943,Fodselsoverskudd,2000,-4
1943,Fodselsoverskudd,2001,-10
1943,Fodselsoverskudd,2002,-8
1943,Fodselsoverskudd,2003,-12
1943,Fodselsoverskudd,2004,-9
1943,Fodselsoverskudd,2005,-12
1943,Fodselsoverskudd,2006,-3
1943,Fodselsoverskudd,2007,-7
1943,Fodselsoverskudd,2008,-10
1943,Fodselsoverskudd,2009,-8
1943,Fodselsoverskudd,2010,-14
1943,Fodselsoverskudd,2011,-12
1943,Fodselsoverskudd,2012,-13
1943,Fodselsoverskudd,2013,-9
1943,Fodselsoverskudd,2014,-8
1943,Fodselsoverskudd,2015,-6
1943,Fodselsoverskudd,2016,-6
1943,Fodselsoverskudd,2017,-3
1943,Fodselsoverskudd,2018,-12
1943,Fodselsoverskudd,2019,-4
1943,Nettoinnflytting,1980,-52
1943,Nettoinnflytting,1981,-23
1943,Nettoinnflytting,1982,23
1943,Nettoinnflytting,1983,-49
1943,Nettoinnflytting,1984,-31
1943,Nettoinnflytting,1985,-52
1943,Nettoinnflytting,1986,9
1943,Nettoinnflytting,1987,-58
1943,Nettoinnflytting,1988,-9
1943,Nettoinnflytting,1989,2
1943,Nettoinnflytting,1990,9
1943,Nettoinnflytting,1991,0
1943,Nettoinnflytting,1992,-9
1943,Nettoinnflytting,1993,-29
1943,Nettoinnflytting,1994,-1
1943,Nettoinnflytting,1995,7
1943,Nettoinnflytting,1996,-34
1943,Nettoinnflytting,1997,-21
1943,Nettoinnflytting,1998,-61
1943,Nettoinnflytting,1999,-17
1943,Nettoinnflytting,2000,-4
1943,Nettoinnflytting,2001,21
1943,Nettoinnflytting,2002,-18
1943,Nettoinnflytting,2003,-13
1943,Nettoinnflytting,2004,15
1943,Nettoinnflytting,2005,-10
1943,Nettoinnflytting,2006,-34
1943,Nettoinnflytting,2007,4
1943,Nettoinnflytting,2008,-8
1943,Nettoinnflytting,2009,-11
1943,Nettoinnflytting,2010,-7
1943,Nettoinnflytting,2011,2
1943,Nettoinnflytting,2012,-26
1943,Nettoinnflytting,2013,-2
1943,Nettoinnflytting,2014,0
1943,Nettoinnflytting,2015,11
1943,Nettoinnflytting,2016,8
1943,Nettoinnflytting,2017,-6
1943,Nettoinnflytting,2018,-10
1943,Nettoinnflytting,2019,-7
1943,Folkemengde,1980,1900
1943,Folkemengde,1981,1842
1943,Folkemengde,1982,1817
1943,Folkemengde,1983,1841
1943,Folkemengde,1984,1782
1943,Folkemengde,1985,1755
1943,Folkemengde,1986,1691
1943,Folkemengde,1987,1697
1943,Folkemengde,1988,1628
1943,Folkemengde,1989,1610
1943,Folkemengde,1990,1615
1943,Folkemengde,1991,1638
1943,Folkemengde,1992,1640
1943,Folkemengde,1993,1638
1943,Folkemengde,1994,1606
1943,Folkemengde,1995,1602
1943,Folkemengde,1996,1589
1943,Folkemengde,1997,1550
1943,Folkemengde,1998,1516
1943,Folkemengde,1999,1458
1943,Folkemengde,2000,1435
1943,Folkemengde,2001,1427
1943,Folkemengde,2002,1442
1943,Folkemengde,2003,1418
1943,Folkemengde,2004,1394
1943,Folkemengde,2005,1401
1943,Folkemengde,2006,1387
1943,Folkemengde,2007,1351
1943,Folkemengde,2008,1348
1943,Folkemengde,2009,1330
1943,Folkemengde,2010,1316
1943,Folkemengde,2011,1294
1943,Folkemengde,2012,1284
1943,Folkemengde,2013,1245
1943,Folkemengde,2014,1234
1943,Folkemengde,2015,1226
1943,Folkemengde,2016,1231
1943,Folkemengde,2017,1233
1943,Folkemengde,2018,1224
1943,Folkemengde,2019,1202
2002,Fodselsoverskudd,1980,-5
2002,Fodselsoverskudd,1981,-10
2002,Fodselsoverskudd,1982,-14
2002,Fodselsoverskudd,1983,8
2002,Fodselsoverskudd,1984,-7
2002,Fodselsoverskudd,1985,0
2002,Fodselsoverskudd,1986,3
2002,Fodselsoverskudd,1987,-5
2002,Fodselsoverskudd,1988,-19
2002,Fodselsoverskudd,1989,0
2002,Fodselsoverskudd,1990,13
2002,Fodselsoverskudd,1991,18
2002,Fodselsoverskudd,1992,3
2002,Fodselsoverskudd,1993,-1
2002,Fodselsoverskudd,1994,12
2002,Fodselsoverskudd,1995,7
2002,Fodselsoverskudd,1996,13
2002,Fodselsoverskudd,1997,3
2002,Fodselsoverskudd,1998,4
2002,Fodselsoverskudd,1999,11
2002,Fodselsoverskudd,2000,3
2002,Fodselsoverskudd,2001,-13
2002,Fodselsoverskudd,2002,-5
2002,Fodselsoverskudd,2003,-17
2002,Fodselsoverskudd,2004,-4
2002,Fodselsoverskudd,2005,-2
2002,Fodselsoverskudd,2006,-10
2002,Fodselsoverskudd,2007,-17
2002,Fodselsoverskudd,2008,-17
2002,Fodselsoverskudd,2009,-2
2002,Fodselsoverskudd,2010,-6
2002,Fodselsoverskudd,2011,-8
2002,Fodselsoverskudd,2012,-15
2002,Fodselsoverskudd,2013,-16
2002,Fodselsoverskudd,2014,-16
2002,Fodselsoverskudd,2015,-9
2002,Fodselsoverskudd,2016,-24
2002,Fodselsoverskudd,2017,-16
2002,Fodselsoverskudd,2018,-21
2002,Fodselsoverskudd,2019,-14
2002,Nettoinnflytting,1980,-180
2002,Nettoinnflytting,1981,-100
2002,Nettoinnflytting,1982,-41
2002,Nettoinnflytting,1983,-29
2002,Nettoinnflytting,1984,-87
2002,Nettoinnflytting,1985,-116
2002,Nettoinnflytting,1986,-115
2002,Nettoinnflytting,1987,11
2002,Nettoinnflytting,1988,-92
2002,Nettoinnflytting,1989,-17
2002,Nettoinnflytting,1990,-19
2002,Nettoinnflytting,1991,-16
2002,Nettoinnflytting,1992,37
2002,Nettoinnflytting,1993,-21
2002,Nettoinnflytting,1994,-22
2002,Nettoinnflytting,1995,-11
2002,Nettoinnflytting,1996,-37
2002,Nettoinnflytting,1997,-72
2002,Nettoinnflytting,1998,-118
2002,Nettoinnflytting,1999,-106
2002,Nettoinnflytting,2000,-14
2002,Nettoinnflytting,2001,-95
2002,Nettoinnflytting,2002,-84
2002,Nettoinnflytting,2003,-82
2002,Nettoinnflytting,2004,-27
2002,Nettoinnflytting,2005,-26
2002,Nettoinnflytting,2006,-43
2002,Nettoinnflytting,2007,-78
2002,Nettoinnflytting,2008,-29
2002,Nettoinnflytting,2009,-18
2002,Nettoinnflytting,2010,-7
2002,Nettoinnflytting,2011,20
2002,Nettoinnflytting,2012,21
2002,Nettoinnflytting,2013,7
2002,Nettoinnflytting,2014,24
2002,Nettoinnflytting,2015,18
2002,Nettoinnflytting,2016,-7
2002,Nettoinnflytting,2017,22
2002,Nettoinnflytting,2018,-8
2002,Nettoinnflytting,2019,-38
2002,Folkemengde,1980,3830
2002,Folkemengde,1981,3646
2002,Folkemengde,1982,3534
2002,Folkemengde,1983,3480
2002,Folkemengde,1984,3459
2002,Folkemengde,1985,3365
2002,Folkemengde,1986,3243
2002,Folkemengde,1987,3129
2002,Folkemengde,1988,3133
2002,Folkemengde,1989,3027
2002,Folkemengde,1990,3008
2002,Folkemengde,1991,3008
2002,Folkemengde,1992,3004
2002,Folkemengde,1993,3046
2002,Folkemengde,1994,3023
2002,Folkemengde,1995,3010
2002,Folkemengde,1996,3007
2002,Folkemengde,1997,2983
2002,Folkemengde,1998,2913
2002,Folkemengde,1999,2799
2002,Folkemengde,2000,2705
2002,Folkemengde,2001,2694
2002,Folkemengde,2002,2586
2002,Folkemengde,2003,2496
2002,Folkemengde,2004,2396
2002,Folkemengde,2005,2366
2002,Folkemengde,2006,2338
2002,Folkemengde,2007,2286
2002,Folkemengde,2008,2190
2002,Folkemengde,2009,2144
2002,Folkemengde,2010,2124
2002,Folkemengde,2011,2111
2002,Folkemengde,2012,2122
2002,Folkemengde,2013,2128
2002,Folkemengde,2014,2119
2002,Folkemengde,2015,2128
2002,Folkemengde,2016,2137
2002,Folkemengde,2017,2104
2002,Folkemengde,2018,2110
2002,Folkemengde,2019,2081
2003,Fodselsoverskudd,1980,21
2003,Fodselsoverskudd,1981,46
2003,Fodselsoverskudd,1982,25
2003,Fodselsoverskudd,1983,40
2003,Fodselsoverskudd,1984,32
2003,Fodselsoverskudd,1985,49
2003,Fodselsoverskudd,1986,41
2003,Fodselsoverskudd,1987,35
2003,Fodselsoverskudd,1988,46
2003,Fodselsoverskudd,1989,53
2003,Fodselsoverskudd,1990,41
2003,Fodselsoverskudd,1991,53
2003,Fodselsoverskudd,1992,101
2003,Fodselsoverskudd,1993,52
2003,Fodselsoverskudd,1994,47
2003,Fodselsoverskudd,1995,51
2003,Fodselsoverskudd,1996,46
2003,Fodselsoverskudd,1997,61
2003,Fodselsoverskudd,1998,61
2003,Fodselsoverskudd,1999,37
2003,Fodselsoverskudd,2000,30
2003,Fodselsoverskudd,2001,23
2003,Fodselsoverskudd,2002,12
2003,Fodselsoverskudd,2003,5
2003,Fodselsoverskudd,2004,35
2003,Fodselsoverskudd,2005,26
2003,Fodselsoverskudd,2006,33
2003,Fodselsoverskudd,2007,28
2003,Fodselsoverskudd,2008,2
2003,Fodselsoverskudd,2009,18
2003,Fodselsoverskudd,2010,-3
2003,Fodselsoverskudd,2011,23
2003,Fodselsoverskudd,2012,4
2003,Fodselsoverskudd,2013,-4
2003,Fodselsoverskudd,2014,-4
2003,Fodselsoverskudd,2015,15
2003,Fodselsoverskudd,2016,19
2003,Fodselsoverskudd,2017,13
2003,Fodselsoverskudd,2018,10
2003,Fodselsoverskudd,2019,8
2003,Nettoinnflytting,1980,9
2003,Nettoinnflytting,1981,-17
2003,Nettoinnflytting,1982,-137
2003,Nettoinnflytting,1983,-21
2003,Nettoinnflytting,1984,-44
2003,Nettoinnflytting,1985,-89
2003,Nettoinnflytting,1986,-148
2003,Nettoinnflytting,1987,14
2003,Nettoinnflytting,1988,6
2003,Nettoinnflytting,1989,-27
2003,Nettoinnflytting,1990,-1
2003,Nettoinnflytting,1991,-2
2003,Nettoinnflytting,1992,127
2003,Nettoinnflytting,1993,57
2003,Nettoinnflytting,1994,-21
2003,Nettoinnflytting,1995,-136
2003,Nettoinnflytting,1996,-144
2003,Nettoinnflytting,1997,-130
2003,Nettoinnflytting,1998,-42
2003,Nettoinnflytting,1999,-89
2003,Nettoinnflytting,2000,9
2003,Nettoinnflytting,2001,-74
2003,Nettoinnflytting,2002,-8
2003,Nettoinnflytting,2003,59
2003,Nettoinnflytting,2004,-33
2003,Nettoinnflytting,2005,-89
2003,Nettoinnflytting,2006,-21
2003,Nettoinnflytting,2007,-87
2003,Nettoinnflytting,2008,10
2003,Nettoinnflytting,2009,7
2003,Nettoinnflytting,2010,-1
2003,Nettoinnflytting,2011,11
2003,Nettoinnflytting,2012,32
2003,Nettoinnflytting,2013,61
2003,Nettoinnflytting,2014,22
2003,Nettoinnflytting,2015,-92
2003,Nettoinnflytting,2016,-27
2003,Nettoinnflytting,2017,-137
2003,Nettoinnflytting,2018,-150
2003,Nettoinnflytting,2019,-114
2003,Folkemengde,1980,6048
2003,Folkemengde,1981,6074
2003,Folkemengde,1982,6102
2003,Folkemengde,1983,5990
2003,Folkemengde,1984,6009
2003,Folkemengde,1985,5998
2003,Folkemengde,1986,5958
2003,Folkemengde,1987,5852
2003,Folkemengde,1988,5894
2003,Folkemengde,1989,5947
2003,Folkemengde,1990,5967
2003,Folkemengde,1991,6006
2003,Folkemengde,1992,6055
2003,Folkemengde,1993,6282
2003,Folkemengde,1994,6391
2003,Folkemengde,1995,6415
2003,Folkemengde,1996,6330
2003,Folkemengde,1997,6234
2003,Folkemengde,1998,6164
2003,Folkemengde,1999,6182
2003,Folkemengde,2000,6130
2003,Folkemengde,2001,6167
2003,Folkemengde,2002,6120
2003,Folkemengde,2003,6122
2003,Folkemengde,2004,6186
2003,Folkemengde,2005,6181
2003,Folkemengde,2006,6114
2003,Folkemengde,2007,6124
2003,Folkemengde,2008,6062
2003,Folkemengde,2009,6076
2003,Folkemengde,2010,6101
2003,Folkemengde,2011,6095
2003,Folkemengde,2012,6125
2003,Folkemengde,2013,6163
2003,Folkemengde,2014,6223
2003,Folkemengde,2015,6239
2003,Folkemengde,2016,6160
2003,Folkemengde,2017,6154
2003,Folkemengde,2018,6033
2003,Folkemengde,2019,5894
2004,Fodselsoverskudd,1980,51
2004,Fodselsoverskudd,1981,37
2004,Fodselsoverskudd,1982,49
2004,Fodselsoverskudd,1983,75
2004,Fodselsoverskudd,1984,45
2004,Fodselsoverskudd,1985,70
2004,Fodselsoverskudd,1986,46
2004,Fodselsoverskudd,1987,37
2004,Fodselsoverskudd,1988,61
2004,Fodselsoverskudd,1989,101
2004,Fodselsoverskudd,1990,66
2004,Fodselsoverskudd,1991,61
2004,Fodselsoverskudd,1992,91
2004,Fodselsoverskudd,1993,105
2004,Fodselsoverskudd,1994,76
2004,Fodselsoverskudd,1995,84
2004,Fodselsoverskudd,1996,68
2004,Fodselsoverskudd,1997,52
2004,Fodselsoverskudd,1998,24
2004,Fodselsoverskudd,1999,54
2004,Fodselsoverskudd,2000,48
2004,Fodselsoverskudd,2001,20
2004,Fodselsoverskudd,2002,39
2004,Fodselsoverskudd,2003,46
2004,Fodselsoverskudd,2004,42
2004,Fodselsoverskudd,2005,53
2004,Fodselsoverskudd,2006,60
2004,Fodselsoverskudd,2007,42
2004,Fodselsoverskudd,2008,75
2004,Fodselsoverskudd,2009,84
2004,Fodselsoverskudd,2010,81
2004,Fodselsoverskudd,2011,37
2004,Fodselsoverskudd,2012,53
2004,Fodselsoverskudd,2013,58
2004,Fodselsoverskudd,2014,50
2004,Fodselsoverskudd,2015,58
2004,Fodselsoverskudd,2016,54
2004,Fodselsoverskudd,2017,49
2004,Fodselsoverskudd,2018,63
2004,Fodselsoverskudd,2019,31
2004,Nettoinnflytting,1980,-95
2004,Nettoinnflytting,1981,-166
2004,Nettoinnflytting,1982,-147
2004,Nettoinnflytting,1983,-50
2004,Nettoinnflytting,1984,-148
2004,Nettoinnflytting,1985,-120
2004,Nettoinnflytting,1986,-179
2004,Nettoinnflytting,1987,-169
2004,Nettoinnflytting,1988,9
2004,Nettoinnflytting,1989,-81
2004,Nettoinnflytting,1990,-48
2004,Nettoinnflytting,1991,55
2004,Nettoinnflytting,1992,-23
2004,Nettoinnflytting,1993,-27
2004,Nettoinnflytting,1994,-61
2004,Nettoinnflytting,1995,-138
2004,Nettoinnflytting,1996,-212
2004,Nettoinnflytting,1997,-199
2004,Nettoinnflytting,1998,-86
2004,Nettoinnflytting,1999,8
2004,Nettoinnflytting,2000,-98
2004,Nettoinnflytting,2001,-162
2004,Nettoinnflytting,2002,18
2004,Nettoinnflytting,2003,32
2004,Nettoinnflytting,2004,64
2004,Nettoinnflytting,2005,50
2004,Nettoinnflytting,2006,-32
2004,Nettoinnflytting,2007,-22
2004,Nettoinnflytting,2008,8
2004,Nettoinnflytting,2009,147
2004,Nettoinnflytting,2010,106
2004,Nettoinnflytting,2011,-14
2004,Nettoinnflytting,2012,87
2004,Nettoinnflytting,2013,160
2004,Nettoinnflytting,2014,88
2004,Nettoinnflytting,2015,-25
2004,Nettoinnflytting,2016,16
2004,Nettoinnflytting,2017,-40
2004,Nettoinnflytting,2018,-56
2004,Nettoinnflytting,2019,-92
2004,Folkemengde,1980,7492
2004,Folkemengde,1981,7445
2004,Folkemengde,1982,7318
2004,Folkemengde,1983,7217
2004,Folkemengde,1984,7241
2004,Folkemengde,1985,7135
2004,Folkemengde,1986,7087
2004,Folkemengde,1987,6949
2004,Folkemengde,1988,6816
2004,Folkemengde,1989,6887
2004,Folkemengde,1990,6891
2004,Folkemengde,1991,6909
2004,Folkemengde,1992,9397
2004,Folkemengde,1993,9460
2004,Folkemengde,1994,9540
2004,Folkemengde,1995,9553
2004,Folkemengde,1996,9505
2004,Folkemengde,1997,9360
2004,Folkemengde,1998,9216
2004,Folkemengde,1999,9151
2004,Folkemengde,2000,9213
2004,Folkemengde,2001,9166
2004,Folkemengde,2002,9020
2004,Folkemengde,2003,9076
2004,Folkemengde,2004,9157
2004,Folkemengde,2005,9261
2004,Folkemengde,2006,9361
2004,Folkemengde,2007,9391
2004,Folkemengde,2008,9407
2004,Folkemengde,2009,9493
2004,Folkemengde,2010,9724
2004,Folkemengde,2011,9912
2004,Folkemengde,2012,9934
2004,Folkemengde,2013,10072
2004,Folkemengde,2014,10287
2004,Folkemengde,2015,10417
2004,Folkemengde,2016,10455
2004,Folkemengde,2017,10527
2004,Folkemengde,2018,10533
2004,Folkemengde,2019,10536
2011,Fodselsoverskudd,1980,27
2011,Fodselsoverskudd,1981,58
2011,Fodselsoverskudd,1982,37
2011,Fodselsoverskudd,1983,41
2011,Fodselsoverskudd,1984,31
2011,Fodselsoverskudd,1985,37
2011,Fodselsoverskudd,1986,22
2011,Fodselsoverskudd,1987,20
2011,Fodselsoverskudd,1988,28
2011,Fodselsoverskudd,1989,29
2011,Fodselsoverskudd,1990,27
2011,Fodselsoverskudd,1991,38
2011,Fodselsoverskudd,1992,39
2011,Fodselsoverskudd,1993,34
2011,Fodselsoverskudd,1994,24
2011,Fodselsoverskudd,1995,39
2011,Fodselsoverskudd,1996,31
2011,Fodselsoverskudd,1997,24
2011,Fodselsoverskudd,1998,26
2011,Fodselsoverskudd,1999,17
2011,Fodselsoverskudd,2000,39
2011,Fodselsoverskudd,2001,22
2011,Fodselsoverskudd,2002,18
2011,Fodselsoverskudd,2003,26
2011,Fodselsoverskudd,2004,15
2011,Fodselsoverskudd,2005,33
2011,Fodselsoverskudd,2006,34
2011,Fodselsoverskudd,2007,28
2011,Fodselsoverskudd,2008,22
2011,Fodselsoverskudd,2009,35
2011,Fodselsoverskudd,2010,7
2011,Fodselsoverskudd,2011,15
2011,Fodselsoverskudd,2012,6
2011,Fodselsoverskudd,2013,29
2011,Fodselsoverskudd,2014,11
2011,Fodselsoverskudd,2015,14
2011,Fodselsoverskudd,2016,15
2011,Fodselsoverskudd,2017,2
2011,Fodselsoverskudd,2018,14
2011,Fodselsoverskudd,2019,1
2011,Nettoinnflytting,1980,-23
2011,Nettoinnflytting,1981,4
2011,Nettoinnflytting,1982,-50
2011,Nettoinnflytting,1983,9
2011,Nettoinnflytting,1984,-66
2011,Nettoinnflytting,1985,-40
2011,Nettoinnflytting,1986,-53
2011,Nettoinnflytting,1987,-6
2011,Nettoinnflytting,1988,5
2011,Nettoinnflytting,1989,-13
2011,Nettoinnflytting,1990,-18
2011,Nettoinnflytting,1991,10
2011,Nettoinnflytting,1992,31
2011,Nettoinnflytting,1993,-4
2011,Nettoinnflytting,1994,5
2011,Nettoinnflytting,1995,-21
2011,Nettoinnflytting,1996,-16
2011,Nettoinnflytting,1997,-59
2011,Nettoinnflytting,1998,-39
2011,Nettoinnflytting,1999,-70
2011,Nettoinnflytting,2000,-31
2011,Nettoinnflytting,2001,-44
2011,Nettoinnflytting,2002,-49
2011,Nettoinnflytting,2003,-46
2011,Nettoinnflytting,2004,-20
2011,Nettoinnflytting,2005,-32
2011,Nettoinnflytting,2006,-67
2011,Nettoinnflytting,2007,-47
2011,Nettoinnflytting,2008,3
2011,Nettoinnflytting,2009,-57
2011,Nettoinnflytting,2010,-19
2011,Nettoinnflytting,2011,-24
2011,Nettoinnflytting,2012,-10
2011,Nettoinnflytting,2013,-22
2011,Nettoinnflytting,2014,-27
2011,Nettoinnflytting,2015,28
2011,Nettoinnflytting,2016,-28
2011,Nettoinnflytting,2017,6
2011,Nettoinnflytting,2018,-36
2011,Nettoinnflytting,2019,-15
2011,Folkemengde,1980,2855
2011,Folkemengde,1981,2859
2011,Folkemengde,1982,2922
2011,Folkemengde,1983,2909
2011,Folkemengde,1984,2960
2011,Folkemengde,1985,2925
2011,Folkemengde,1986,2925
2011,Folkemengde,1987,2893
2011,Folkemengde,1988,2907
2011,Folkemengde,1989,2930
2011,Folkemengde,1990,2953
2011,Folkemengde,1991,2963
2011,Folkemengde,1992,3011
2011,Folkemengde,1993,3080
2011,Folkemengde,1994,3110
2011,Folkemengde,1995,3141
2011,Folkemengde,1996,3162
2011,Folkemengde,1997,3176
2011,Folkemengde,1998,3140
2011,Folkemengde,1999,3121
2011,Folkemengde,2000,3068
2011,Folkemengde,2001,3076
2011,Folkemengde,2002,3052
2011,Folkemengde,2003,3022
2011,Folkemengde,2004,3002
2011,Folkemengde,2005,2997
2011,Folkemengde,2006,2998
2011,Folkemengde,2007,2965
2011,Folkemengde,2008,2947
2011,Folkemengde,2009,2971
2011,Folkemengde,2010,2949
2011,Folkemengde,2011,2935
2011,Folkemengde,2012,2927
2011,Folkemengde,2013,2923
2011,Folkemengde,2014,2931
2011,Folkemengde,2015,2914
2011,Folkemengde,2016,2956
2011,Folkemengde,2017,2938
2011,Folkemengde,2018,2946
2011,Folkemengde,2019,2924
2012,Fodselsoverskudd,1980,134
2012,Fodselsoverskudd,1981,111
2012,Fodselsoverskudd,1982,135
2012,Fodselsoverskudd,1983,89
2012,Fodselsoverskudd,1984,142
2012,Fodselsoverskudd,1985,104
2012,Fodselsoverskudd,1986,97
2012,Fodselsoverskudd,1987,125
2012,Fodselsoverskudd,1988,132
2012,Fodselsoverskudd,1989,148
2012,Fodselsoverskudd,1990,165
2012,Fodselsoverskudd,1991,169
2012,Fodselsoverskudd,1992,171
2012,Fodselsoverskudd,1993,193
2012,Fodselsoverskudd,1994,181
2012,Fodselsoverskudd,1995,197
2012,Fodselsoverskudd,1996,207
2012,Fodselsoverskudd,1997,232
2012,Fodselsoverskudd,1998,192
2012,Fodselsoverskudd,1999,205
2012,Fodselsoverskudd,2000,209
2012,Fodselsoverskudd,2001,138
2012,Fodselsoverskudd,2002,193
2012,Fodselsoverskudd,2003,145
2012,Fodselsoverskudd,2004,138
2012,Fodselsoverskudd,2005,143
2012,Fodselsoverskudd,2006,170
2012,Fodselsoverskudd,2007,155
2012,Fodselsoverskudd,2008,156
2012,Fodselsoverskudd,2009,159
2012,Fodselsoverskudd,2010,169
2012,Fodselsoverskudd,2011,163
2012,Fodselsoverskudd,2012,151
2012,Fodselsoverskudd,2013,167
2012,Fodselsoverskudd,2014,106
2012,Fodselsoverskudd,2015,141
2012,Fodselsoverskudd,2016,152
2012,Fodselsoverskudd,2017,101
2012,Fodselsoverskudd,2018,84
2012,Fodselsoverskudd,2019,91
2012,Nettoinnflytting,1980,43
2012,Nettoinnflytting,1981,41
2012,Nettoinnflytting,1982,9
2012,Nettoinnflytting,1983,-4
2012,Nettoinnflytting,1984,12
2012,Nettoinnflytting,1985,-31
2012,Nettoinnflytting,1986,29
2012,Nettoinnflytting,1987,122
2012,Nettoinnflytting,1988,88
2012,Nettoinnflytting,1989,134
2012,Nettoinnflytting,1990,202
2012,Nettoinnflytting,1991,94
2012,Nettoinnflytting,1992,183
2012,Nettoinnflytting,1993,47
2012,Nettoinnflytting,1994,72
2012,Nettoinnflytting,1995,-105
2012,Nettoinnflytting,1996,-214
2012,Nettoinnflytting,1997,-114
2012,Nettoinnflytting,1998,-203
2012,Nettoinnflytting,1999,110
2012,Nettoinnflytting,2000,24
2012,Nettoinnflytting,2001,-54
2012,Nettoinnflytting,2002,13
2012,Nettoinnflytting,2003,-70
2012,Nettoinnflytting,2004,50
2012,Nettoinnflytting,2005,119
2012,Nettoinnflytting,2006,35
2012,Nettoinnflytting,2007,30
2012,Nettoinnflytting,2008,55
2012,Nettoinnflytting,2009,34
2012,Nettoinnflytting,2010,225
2012,Nettoinnflytting,2011,43
2012,Nettoinnflytting,2012,207
2012,Nettoinnflytting,2013,8
2012,Nettoinnflytting,2014,-34
2012,Nettoinnflytting,2015,58
2012,Nettoinnflytting,2016,198
2012,Nettoinnflytting,2017,91
2012,Nettoinnflytting,2018,-55
2012,Nettoinnflytting,2019,32
2012,Folkemengde,1980,13219
2012,Folkemengde,1981,13398
2012,Folkemengde,1982,13551
2012,Folkemengde,1983,13693
2012,Folkemengde,1984,13777
2012,Folkemengde,1985,13928
2012,Folkemengde,1986,14000
