kode,aar,befolkning
0226,1956,4080
0226,1957,4081
0226,1958,4076
0226,1959,4101
0226,1960,4164
0226,1961,4287
0226,1962,6693
0226,1963,6837
0226,1964,6899
0226,1965,7056
0226,1966,7265
0226,1967,7477
0226,1968,7693
0226,1969,7865
0226,1970,8160
0226,1971,8354
0226,1972,8568
0226,1973,8726
0226,1974,8889
0226,1975,9110
0226,1976,9099
0226,1977,9181
0226,1978,9181
0226,1979,9316
0226,1980,9341
0226,1981,9419
0226,1982,9617
0226,1983,9654
0226,1984,9762
0226,1985,9905
0226,1986,10234
0226,1987,10596
0226,1988,10946
0226,1989,11120
0226,1990,11245
0227,1951,4037
0227,1952,4130
0227,1953,4107
0227,1954,4181
0227,1955,4285
0227,1956,4419
0227,1957,4429
0227,1958,4513
0227,1959,4534
0227,1960,4562
0227,1961,4642
0227,1962,5151
0227,1963,5311
0227,1964,5435
0227,1965,5626
0227,1966,5707
0227,1967,5884
0227,1968,5975
0227,1969,6086
0227,1970,6338
0227,1971,6632
0227,1972,6814
0227,1973,6836
0227,1974,6897
0227,1975,6917
0227,1976,6912
0227,1977,6976
0227,1978,7006
0227,1979,7122
0227,1980,7117
0227,1981,7131
0227,1982,7120
0227,1983,7308
0227,1984,7437
0227,1985,7781
0227,1986,8059
0227,1987,8199
0227,1988,8394
0227,1989,8489
0227,1990,8612
0228,1951,3209
0228,1952,3252
0228,1953,3275
0228,1954,3378
0228,1955,3464
0228,1956,3553
0228,1957,3816
0228,1958,4093
0228,1959,4355
0228,1960,4713
0228,1961,5130
0228,1962,5373
0228,1963,5622
0228,1964,5825
0228,1965,6386
0228,1966,7319
0228,1967,7758
0228,1968,8268
0228,1969,9100
0228,1970,9492
0228,1971,9712
0228,1972,9897
0228,1973,10505
0228,1974,10703
0228,1975,10777
0228,1976,10780
0228,1977,10817
0228,1978,11245
0228,1979,11774
0228,1980,12187
0228,1981,12754
0228,1982,12900
0228,1983,13314
0228,1984,13420
0228,1985,13387
0228,1986,13510
0228,1987,13514
0228,1988,13695
0228,1989,13591
0228,1990,13696
0229,1951,3685
0229,1952,3750
0229,1953,3814
0229,1954,3845
0229,1955,3901
0229,1956,3839
0229,1957,3766
0229,1958,3838
0229,1959,3821
0229,1960,3858
0229,1961,3855
0229,1962,3495
0229,1963,3603
0229,1964,3636
0229,1965,3655
0229,1966,3746
0229,1967,3936
0229,1968,4048
0229,1969,4301
0229,1970,4702
0229,1971,5005
0229,1972,5177
0229,1973,5379
0229,1974,5562
0229,1975,5785
0229,1976,5992
0229,1977,6173
0229,1978,6318
0229,1979,6414
0229,1980,6510
0229,1981,6578
0229,1982,6748
0229,1983,7058
0229,1984,7348
0229,1985,7468
0229,1986,7592
0229,1987,7729
0229,1988,7888
0229,1989,7999
0229,1990,8060
0230,1951,7852
0230,1952,7950
0230,1953,8231
0230,1954,8457
0230,1955,8821
0230,1956,9160
0230,1957,9424
0230,1958,9704
0230,1959,9885
0230,1960,10321
0230,1961,11086
0230,1962,11635
0230,1963,12307
0230,1964,12836
0230,1965,13210
0230,1966,13763
0230,1967,14423
0230,1968,15265
0230,1969,16249
0230,1970,16826
0230,1971,17236
0230,1972,17509
0230,1973,17520
0230,1974,17958
0230,1975,18517
0230,1976,19158
0230,1977,19808
0230,1978,20623
0230,1979,21627
0230,1980,22206
0230,1981,22520
0230,1982,22606
0230,1983,23004
0230,1984,23248
0230,1985,23779
0230,1986,24125
0230,1987,24364
0230,1988,24874
0230,1989,25723
0230,1990,26066
0231,1951,9604
0231,1952,9837
0231,1953,10151
0231,1954,10414
0231,1955,10838
0231,1956,11448
0231,1957,11669
0231,1958,11684
0231,1959,11999
0231,1960,12273
0231,1961,12798
0231,1962,23947
0231,1963,24848
0231,1964,25877
0231,1965,26725
0231,1966,27520
0231,1967,28186
0231,1968,28910
0231,1969,29838
0231,1970,30553
0231,1971,31196
0231,1972,31609
0231,1973,32816
0231,1974,33458
0231,1975,34084
0231,1976,34842
0231,1977,34607
0231,1978,34206
0231,1979,33746
0231,1980,33216
0231,1981,32871
0231,1982,32642
0231,1983,32195
0231,1984,32341
0231,1985,32339
0231,1986,32517
0231,1987,32794
0231,1988,33132
0231,1989,33420
0231,1990,33679
0232,1951,8416
0232,1952,8737
0232,1953,8857
0232,1954,9116
0232,1955,9296
0232,1956,9357
0232,1957,9650
0232,1958,9901
0232,1959,10072
0232,1960,10281
0232,1961,10588
0233,1951,5897
0233,1952,6185
0233,1953,6398
0233,1954,6596
0233,1955,6736
0233,1956,6741
0233,1957,6931
0233,1958,7166
0233,1959,7252
0233,1960,7246
0233,1961,7623
0233,1962,7986
0233,1963,8428
0233,1964,8517
0233,1965,8885
0233,1966,9358
0233,1967,9558
0233,1968,9975
0233,1969,10525
0233,1970,11451
0233,1971,12027
0233,1972,12456
0233,1973,13170
0233,1974,13506
0233,1975,13618
0233,1976,13724
0233,1977,14009
0233,1978,14172
0233,1979,14210
0233,1980,14273
0233,1981,14187
0233,1982,14239
0233,1983,14484
0233,1984,14770
0233,1985,14945
0233,1986,15187
0233,1987,15411
0233,1988,15742
0233,1989,16002
0233,1990,16114
0234,1951,1818
0234,1952,1860
0234,1953,1794
0234,1954,1819
0234,1955,1826
0234,1956,1916
0234,1957,1997
0234,1958,1976
0234,1959,1989
0234,1960,2011
0234,1961,2018
0234,1962,2031
0234,1963,2101
0234,1964,2121
0234,1965,2202
0234,1966,2244
0234,1967,2302
0234,1968,2341
0234,1969,2358
0234,1970,2404
0234,1971,2509
0234,1972,2550
0234,1973,2635
0234,1974,2704
0234,1975,2748
0234,1976,2894
0234,1977,2971
0234,1978,3058
0234,1979,3088
0234,1980,3127
0234,1981,3166
0234,1982,3241
0234,1983,3298
0234,1984,3339
0234,1985,3419
0234,1986,3501
0234,1987,3578
0234,1988,3644
0234,1989,3712
0234,1990,3778
0235,1951,9195
0235,1952,9397
0235,1953,9716
0235,1954,9972
0235,1955,10154
0235,1956,10867
0235,1957,10937
0235,1958,11073
0235,1959,11298
0235,1960,11351
0235,1961,11611
0235,1962,11749
0235,1963,12229
0235,1964,12510
0235,1965,12712
0235,1966,12826
0235,1967,13195
0235,1968,13359
0235,1969,14002
0235,1970,14852
0235,1971,15800
0235,1972,16380
0235,1973,16663
0235,1974,16916
0235,1975,16870
0235,1976,16780
0235,1977,16726
0235,1978,16755
0235,1979,16704
0235,1980,16781
0235,1981,16906
0235,1982,17081
0235,1983,17094
0235,1984,17092
0235,1985,17506
0235,1986,17529
0235,1987,17671
0235,1988,17934
0235,1989,17998
0235,1990,18121
0236,1951,11402
0236,1952,11624
0236,1953,11626
0236,1954,11722
0236,1955,11681
0236,1956,11486
0236,1957,11639
0236,1958,11656
0236,1959,11610
0236,1960,11560
0236,1961,11647
0236,1962,11700
0236,1963,11740
0236,1964,11750
0236,1965,11760
0236,1966,11931
0236,1967,11891
0236,1968,12007
0236,1969,12371
0236,1970,12591
0236,1971,12804
0236,1972,12916
0236,1973,13121
0236,1974,13245
0236,1975,13463
0236,1976,13629
0236,1977,13712
0236,1978,13746
0236,1979,13815
0236,1980,13938
0236,1981,14024
0236,1982,14205
0236,1983,14309
0236,1984,14465
0236,1985,14729
0236,1986,14917
0236,1987,15132
0236,1988,15441
0236,1989,15649
0236,1990,15729
0237,1951,11469
0237,1952,11459
0237,1953,11456
0237,1954,11551
0237,1955,11626
0237,1956,11716
0237,1957,11709
0237,1958,11715
0237,1959,11780
0237,1960,11843
0237,1961,11761
0237,1962,11931
0237,1963,11992
0237,1964,12993
0237,1965,13057
0237,1966,13043
0237,1967,13060
0237,1968,13140
0237,1969,13302
0237,1970,13486
0237,1971,13883
0237,1972,14070
0237,1973,14125
0237,1974,14229
0237,1975,14314
0237,1976,14473
0237,1977,14612
0237,1978,14797
0237,1979,14883
0237,1980,15038
0237,1981,15200
0237,1982,15335
0237,1983,15577
0237,1984,15641
0237,1985,15643
0237,1986,15719
0237,1987,15967
0237,1988,16242
0237,1989,16461
0237,1990,16627
0238,1951,5160
0238,1952,5218
0238,1953,5297
0238,1954,5337
0238,1955,5409
0238,1956,5375
0238,1957,5466
0238,1958,5530
0238,1959,5537
0238,1960,5577
0238,1961,5546
0238,1962,5598
0238,1963,5569
0238,1964,5723
0238,1965,5799
0238,1966,5935
0238,1967,6055
0238,1968,6142
0238,1969,6239
0238,1970,6413
0238,1971,6603
0238,1972,6727
0238,1973,6877
0238,1974,7053
0238,1975,7160
0238,1976,7245
0238,1977,7339
0238,1978,7466
0238,1979,7542
0238,1980,7625
0238,1981,7683
0238,1982,7662
0238,1983,7722
0238,1984,7794
0238,1985,7760
0238,1986,7812
0238,1987,7858
0238,1988,7955
0238,1989,7984
0238,1990,7992
0239,1951,2212
0239,1952,2218
0239,1953,2235
0239,1954,2231
0239,1955,2224
0239,1956,2241
0239,1957,2234
0239,1958,2230
0239,1959,2215
0239,1960,2236
0239,1961,2283
0239,1962,2304
0239,1963,2286
0239,1964,2275
0239,1965,2257
0239,1966,2259
0239,1967,2202
0239,1968,2213
0239,1969,2243
0239,1970,2233
0239,1971,2191
0239,1972,2217
0239,1973,2215
0239,1974,2243
0239,1975,2257
0239,1976,2315
0239,1977,2324
0239,1978,2361
0239,1979,2444
0239,1980,2469
0239,1981,2468
0239,1982,2469
0239,1983,2497
0239,1984,2489
0239,1985,2509
0239,1986,2495
0239,1987,2503
0239,1988,2541
0239,1989,2568
0239,1990,2545
0240,1951,1024
0240,1952,1001
0240,1953,998
0240,1954,997
0240,1955,964
0240,1956,963
0240,1957,962
0240,1958,958
0240,1959,958
0240,1960,959
0240,1961,961
0240,1962,974
0240,1963,940
0601,1964,27978
0601,1965,28131
0601,1966,28440
0601,1967,28562
0601,1968,28634
0601,1969,28825
0601,1970,28923
0601,1971,29184
0601,1972,29289
0601,1973,29572
0601,1974,29681
0601,1975,29964
0601,1976,30150
0601u,1951,3635
0601u,1952,3667
0601u,1953,3698
0601u,1954,3744
0601u,1955,3853
0601u,1956,3912
0601u,1957,3945
0601u,1958,4058
0601u,1959,4120
0601u,1960,4268
0601u,1961,4403
0601u,1962,4450
0601u,1963,4412
0602,1951,27268
0602,1952,30085
0602,1953,30050
0602,1954,30120
0602,1955,30192
0602,1956,30452
0602,1957,30474
0602,1958,30704
0602,1959,30657
0602,1960,30925
0602,1961,31137
0602,1962,31193
0602,1963,31249
0602,1964,46150
0602,1965,46650
0602,1966,47150
0602,1967,47466
0602,1968,47896
0602,1969,48718
0602,1970,49250
0602,1971,49808
0602,1972,50130
0602,1973,50138
0602,1974,50573
0602,1975,50762
0602,1976,50771
0602,1977,50821
0602,1978,50742
0602,1979,50167
0602,1980,49660
0602,1981,49523
0602,1982,50098
0602,1983,50581
0602,1984,50809
0602,1985,50749
0602,1986,50874
0602,1987,51350
0602,1988,51843
0602,1989,51957
0602,1990,51978
0604,1951,8324
0604,1952,8411
0604,1953,8545
0604,1954,8682
0604,1955,8777
0604,1956,8891
0604,1957,9153
0604,1958,9331
0604,1959,9499
0604,1960,9596
0604,1961,9709
0604,1962,9861
0604,1963,10212
0604,1964,16799
0604,1965,17253
0604,1966,17513
0604,1967,17546
0604,1968,17769
0604,1969,18062
0604,1970,18238
0604,1971,18497
0604,1972,19004
0604,1973,19274
0604,1974,19347
0604,1975,19653
0604,1976,19849
0604,1977,20189
0604,1978,20375
0604,1979,20385
0604,1980,20509
0604,1981,20545
0604,1982,20703
0604,1983,20621
0604,1984,20720
0604,1985,20913
0604,1986,21060
0604,1987,21205
0604,1988,21262
0604,1989,21217
0604,1990,21179
0605,1977,26420
0605,1978,26585
0605,1979,26839
0605,1980,26856
0605,1981,26967
0605,1982,26870
0605,1983,26828
0605,1984,26797
0605,1985,26870
0605,1986,26797
0605,1987,26784
0605,1988,26974
0605,1989,27108
0605,1990,27275
0611,1951,1565
0611,1952,1574
0611,1953,1586
0611,1954,1607
0611,1955,1626
0611,1956,1616
0611,1957,1638
0611,1958,1661
0611,1959,1685
0611,1960,1708
0611,1961,1729
0611,1962,1698
0611,1963,1688
0612,1951,2570
0612,1952,2661
0612,1953,2616
0612,1954,2626
0612,1955,2642
0612,1956,2757
0612,1957,2796
0612,1958,2854
0612,1959,2945
0612,1960,2948
0612,1961,2932
0612,1962,3050
0612,1963,3084
0612,1977,3915
0612,1978,3885
0612,1979,3904
0612,1980,4027
0612,1981,3987
0612,1982,4118
0612,1983,4172
0612,1984,4146
0612,1985,4215
0612,1986,4236
0612,1987,4270
0612,1988,4342
0612,1989,4422
0612,1990,4485
0613,1951,13089
0613,1952,13271
0613,1953,13538
0613,1954,13699
0613,1955,13770
0613,1956,13956
0613,1957,14275
0613,1958,14507
0613,1959,14660
0613,1960,14780
0613,1961,14710
0613,1962,14793
0613,1963,15022
0614,1951,3315
0614,1952,3316
0614,1953,3340
0614,1954,3389
0614,1955,3412
0614,1956,3429
0614,1957,3449
0614,1958,3475
0614,1959,3527
0614,1960,3491
0614,1961,3462
0614,1962,3475
0614,1963,3411
0615,1951,1522
0615,1952,1538
0615,1953,1523
0615,1954,1496
0615,1955,1502
0615,1956,1477
0615,1957,1460
0615,1958,1431
0615,1959,1414
0615,1960,1412
0615,1961,1425
0615,1962,1404
0615,1963,1371
0615,1964,1363
0615,1965,1344
0615,1966,1314
0615,1967,1293
0615,1968,1279
0615,1969,1261
0615,1970,1249
0615,1971,1246
0615,1972,1264
0615,1973,1247
0615,1974,1245
0615,1975,1248
0615,1976,1256
0615,1977,1252
0615,1978,1249
0615,1979,1249
0615,1980,1260
0615,1981,1283
0615,1982,1295
0615,1983,1289
0615,1984,1294
0615,1985,1271
0615,1986,1267
0615,1987,1252
0615,1988,1219
0615,1989,1207
0615,1990,1198
0616,1951,2819
0616,1952,2828
0616,1953,2841
0616,1954,2879
0616,1955,2875
0616,1956,2887
0616,1957,2915
0616,1958,2947
0616,1959,2960
0616,1960,2976
0616,1961,2946
0616,1962,2923
0616,1963,2963
0616,1964,2988
0616,1965,3029
0616,1966,3075
0616,1967,3053
0616,1968,3052
0616,1969,3051
0616,1970,3086
0616,1971,3088
0616,1972,3129
0616,1973,3227
0616,1974,3204
0616,1975,3251
0616,1976,3287
0616,1977,3328
0616,1978,3358
0616,1979,3342
0616,1980,3353
0616,1981,3372
0616,1982,3388
0616,1983,3378
0616,1984,3361
0616,1985,3372
0616,1986,3388
0616,1987,3376
0616,1988,3381
0616,1989,3398
0616,1990,3410
0617,1951,2793
0617,1952,2787
0617,1953,2767
0617,1954,2782
0617,1955,2794
0617,1956,2807
0617,1957,2820
0617,1958,2927
0617,1959,2976
0617,1960,2977
0617,1961,3043
0617,1962,3048
0617,1963,3060
0617,1964,3157
0617,1965,3197
0617,1966,3213
0617,1967,3262
0617,1968,3295
0617,1969,3347
0617,1970,3380
0617,1971,3406
0617,1972,3538
0617,1973,3586
0617,1974,3668
0617,1975,3699
0617,1976,3796
0617,1977,3858
0617,1978,3910
0617,1979,3978
0617,1980,4027
0617,1981,4055
0617,1982,4074
0617,1983,4085
0617,1984,4094
0617,1985,4106
0617,1986,4064
0617,1987,4095
0617,1988,4204
0617,1989,4231
0617,1990,4232
0618,1951,1431
0618,1952,1424
0618,1953,1425
0618,1954,1401
0618,1955,1407
0618,1956,1409
0618,1957,1409
0618,1958,1505
0618,1959,1515
0618,1960,1520
0618,1961,1461
0618,1962,1436
0618,1963,1431
0618,1964,1417
0618,1965,1368
0618,1966,1382
0618,1967,1403
0618,1968,1438
0618,1969,1448
0618,1970,1431
0618,1971,1426
0618,1972,1425
0618,1973,1429
0618,1974,1472
0618,1975,1503
0618,1976,1521
0618,1977,1526
0618,1978,1538
0618,1979,1552
0618,1980,1574
0618,1981,1584
0618,1982,1581
0618,1983,1610
0618,1984,1607
0618,1985,1641
0618,1986,1626
0618,1987,1624
0618,1988,1612
0618,1989,1615
0618,1990,1609
0619,1951,4353
0619,1952,4341
0619,1953,4378
0619,1954,4354
0619,1955,4395
0619,1956,4440
0619,1957,4419
0619,1958,4377
0619,1959,4394
0619,1960,4360
0619,1961,4323
0619,1962,4308
0619,1963,4334
0619,1964,4379
0619,1965,4401
0619,1966,4439
0619,1967,4387
0619,1968,4303
0619,1969,4268
0619,1970,4307
0619,1971,4299
0619,1972,4329
0619,1973,4353
0619,1974,4452
0619,1975,4396
0619,1976,4425
0619,1977,4459
0619,1978,4463
0619,1979,4458
0619,1980,4493
0619,1981,4552
0619,1982,4636
0619,1983,4706
0619,1984,4715
0619,1985,4692
0619,1986,4669
0619,1987,4694
0619,1988,4921
0619,1989,5040
0619,1990,4898
0620,1951,3954
0620,1952,3978
0620,1953,3875
0620,1954,3885
0620,1955,3961
0620,1956,4013
0620,1957,3984
0620,1958,3990
0620,1959,3952
0620,1960,3924
0620,1961,3915
0620,1962,3934
0620,1963,3937
0620,1964,4067
0620,1965,4162
0620,1966,4126
0620,1967,4077
0620,1968,4126
0620,1969,4057
0620,1970,4109
0620,1971,4115
0620,1972,4223
0620,1973,4276
0620,1974,4324
0620,1975,4394
0620,1976,4432
0620,1977,4496
0620,1978,4498
0620,1979,4565
0620,1980,4580
0620,1981,4616
0620,1982,4602
0620,1983,4594
0620,1984,4638
0620,1985,4668
0620,1986,4656
0620,1987,4663
0620,1988,4770
0620,1989,4860
0620,1990,4726
0621,1951,4072
0621,1952,4119
0621,1953,4149
0621,1954,4115
0621,1955,4068
0621,1956,4075
0621,1957,4031
0621,1958,4019
0621,1959,3992
0621,1960,4002
0621,1961,3943
0621,1962,3891
0621,1963,3888
0621,1964,3857
0621,1965,3889
0621,1966,3912
0621,1967,3859
0621,1968,3853
0621,1969,3831
0621,1970,3813
0621,1971,3773
0621,1972,3789
0621,1973,3814
0621,1974,3814
0621,1975,3845
0621,1976,3790
0621,1977,3796
0621,1978,3818
0621,1979,3822
0621,1980,3820
0621,1981,3843
0621,1982,3841
0621,1983,3819
0621,1984,3819
0621,1985,3824
0621,1986,3800
0621,1987,3764
0621,1988,3768
0621,1989,3733
0621,1990,3742
0622,1951,2185
0622,1952,2186
0622,1953,2200
0622,1954,2215
0622,1955,2179
0622,1956,2102
0622,1957,2105
0622,1958,2101
0622,1959,2073
0622,1960,2033
0622,1961,2058
0622,1962,2030
0622,1963,2028
0622,1964,1953
0622,1965,1922
0622,1966,1891
0622,1967,1896
0622,1968,1885
0622,1969,1887
0622,1970,1875
0622,1971,1897
0622,1972,1965
0622,1973,1935
0622,1974,1994
0622,1975,2015
0622,1976,1997
0622,1977,2008
0622,1978,2031
0622,1979,2121
0622,1980,2206
0622,1981,2256
0622,1982,2272
0622,1983,2273
0622,1984,2349
0622,1985,2346
0622,1986,2342
0622,1987,2348
0622,1988,2395
0622,1989,2400
0622,1990,2387
0623,1951,11678
0623,1952,11809
0623,1953,11873
0623,1954,11852
0623,1955,11889
0623,1956,11879
0623,1957,11932
0623,1958,11983
0623,1959,12133
0623,1960,12072
0623,1961,12062
0623,1962,12094
0623,1963,12039
0623,1964,11954
0623,1965,11940
0623,1966,11875
0623,1967,11770
0623,1968,11713
0623,1969,11668
0623,1970,11649
0623,1971,11744
0623,1972,11769
0623,1973,11752
0623,1974,11815
0623,1975,11842
0623,1976,11852
0623,1977,11906
0623,1978,11906
0623,1979,11931
0623,1980,11907
0623,1981,11933
0623,1982,12009
0623,1983,12120
0623,1984,12160
0623,1985,12160
0623,1986,12184
0623,1987,12184
0623,1988,12268
0623,1989,12310
0623,1990,12262
0624,1951,11564
0624,1952,11722
0624,1953,11923
0624,1954,12030
0624,1955,12041
0624,1956,12232
0624,1957,12319
0624,1958,12336
0624,1959,12373
0624,1960,12475
0624,1961,12527
0624,1962,12680
0624,1963,12708
0624,1964,12816
0624,1965,12899
0624,1966,12918
0624,1967,13122
0624,1968,13016
0624,1969,13062
0624,1970,13210
0624,1971,13359
0624,1972,13477
0624,1973,13485
0624,1974,13585
0624,1975,13659
0624,1976,13640
0624,1977,13671
0624,1978,13684
0624,1979,13737
0624,1980,13764
0624,1981,13795
0624,1982,13767
0624,1983,13899
0624,1984,14101
0624,1985,14113
0624,1986,14112
0624,1987,14291
0624,1988,14449
0624,1989,14647
0624,1990,14695
0625,1951,9131
0625,1952,9343
0625,1953,9583
0625,1954,9848
0625,1955,10237
0625,1956,10482
0625,1957,10849
0625,1958,11076
0625,1959,11271
0625,1960,11502
0625,1961,11726
0625,1962,11993
0625,1963,12302
0625,1964,12497
0625,1965,12828
0625,1966,13169
0625,1967,13453
0625,1968,13730
0625,1969,13969
0625,1970,14288
0625,1971,14577
0625,1972,14721
0625,1973,15007
0625,1974,15086
0625,1975,15239
0625,1976,15639
0625,1977,16133
0625,1978,16419
0625,1979,16646
0625,1980,16838
0625,1981,17023
0625,1982,17318
0625,1983,17668
0625,1984,17800
0625,1985,17906
0625,1986,18132
0625,1987,18363
0625,1988,18576
0625,1989,18787
0625,1990,18797
0626,1951,14454
0626,1952,11967
0626,1953,12079
0626,1954,12277
0626,1955,12575
0626,1956,12577
0626,1957,12778
0626,1958,12967
0626,1959,13066
0626,1960,13215
0626,1961,13351
0626,1962,13557
0626,1963,13768
0626,1964,13795
0626,1965,14068
0626,1966,14101
0626,1967,14251
0626,1968,14309
0626,1969,14395
0626,1970,14708
0626,1971,15034
0626,1972,15378
0626,1973,15901
0626,1974,16287
0626,1975,17230
0626,1976,17509
0626,1977,17668
0626,1978,17543
0626,1979,17699
0626,1980,17820
0626,1981,17932
0626,1982,17847
0626,1983,17873
0626,1984,17951
