kom2024,aar,befolkning
K-1514,2002,2633
K-1514,2003,2599
K-1514,2004,2605
K-1514,2005,2576
K-1514,2006,2539
K-1514,2007,2526
K-1514,2008,2502
K-1514,2009,2541
K-1514,2010,2518
K-1514,2011,2625
K-1514,2012,2588
K-1514,2013,2628
K-1514,2014,2636
K-1514,2015,2635
K-1514,2016,2559
K-1514,2017,2540
K-1514,2018,2522
K-1514,2019,2493
K-1514,2020,2461
K-1514,2021,2445
K-1514,2022,2422
K-1514,2023,2442
K-1514,2024,2438
K-1514,2025,2435
K-1514,2026,2437
K-1515,1986,8069
K-1515,1987,8035
K-1515,1988,8099
K-1515,1989,8097
K-1515,1990,8143
K-1515,1991,8142
K-1515,1992,8149
K-1515,1993,8223
K-1515,1994,8290
K-1515,1995,8242
K-1515,1996,8296
K-1515,1997,8330
K-1515,1998,8315
K-1515,1999,8359
K-1515,2000,8390
K-1515,2001,8359
K-1515,2002,8374
K-1515,2003,8355
K-1515,2004,8355
K-1515,2005,8386
K-1515,2006,8373
K-1515,2007,8321
K-1515,2008,8353
K-1515,2009,8349
K-1515,2010,8383
K-1515,2011,8533
K-1515,2012,8727
K-1515,2013,8847
K-1515,2014,8847
K-1515,2015,8934
K-1515,2016,8972
K-1515,2017,8957
K-1515,2018,8965
K-1515,2019,8927
K-1515,2020,8900
K-1515,2021,8858
K-1515,2022,8765
K-1515,2023,8842
K-1515,2024,8968
K-1515,2025,9031
K-1515,2026,9003
K-1516,1986,5525
K-1516,1987,5559
K-1516,1988,5537
K-1516,1989,5605
K-1516,1990,5662
K-1516,1991,5751
K-1516,1992,5841
K-1516,1993,5980
K-1516,1994,5991
K-1516,1995,6133
K-1516,1996,6201
K-1516,1997,6295
K-1516,1998,6385
K-1516,1999,6537
K-1516,2000,6541
K-1516,2001,6615
K-1516,2002,6664
K-1516,2003,6721
K-1516,2004,6761
K-1516,2005,6795
K-1516,2006,6813
K-1516,2007,6841
K-1516,2008,6946
K-1516,2009,7052
K-1516,2010,7461
K-1516,2011,7751
K-1516,2012,7828
K-1516,2013,7927
K-1516,2014,8092
K-1516,2015,8292
K-1516,2016,8430
K-1516,2017,8457
K-1516,2018,8555
K-1516,2019,8609
K-1516,2020,8571
K-1516,2021,8575
K-1516,2022,8557
K-1516,2023,8797
K-1516,2024,8861
K-1516,2025,8862
K-1516,2026,8958
K-1517,1986,4336
K-1517,1987,4337
K-1517,1988,4418
K-1517,1989,4488
K-1517,1990,4486
K-1517,1991,4502
K-1517,1992,4538
K-1517,1993,4616
K-1517,1994,4633
K-1517,1995,4615
K-1517,1996,4666
K-1517,1997,4709
K-1517,1998,4721
K-1517,1999,4731
K-1517,2000,4748
K-1517,2001,4763
K-1517,2002,4780
K-1517,2003,4730
K-1517,2004,4670
K-1517,2005,4658
K-1517,2006,4637
K-1517,2007,4675
K-1517,2008,4741
K-1517,2009,4817
K-1517,2010,4859
K-1517,2011,4932
K-1517,2012,5000
K-1517,2013,5057
K-1517,2014,5021
K-1517,2015,5065
K-1517,2016,5189
K-1517,2017,5185
K-1517,2018,5150
K-1517,2019,5155
K-1517,2020,5175
K-1517,2021,5140
K-1517,2022,5126
K-1517,2023,5159
K-1517,2024,5322
K-1517,2025,5320
K-1517,2026,5411
K-1520,1986,10290
K-1520,1987,10264
K-1520,1988,10223
K-1520,1989,10209
K-1520,1990,10186
K-1520,1991,10248
K-1520,1992,10247
K-1520,1993,10249
K-1520,1994,10267
K-1520,1995,10305
K-1520,1996,10372
K-1520,1997,10333
K-1520,1998,10374
K-1520,1999,10357
K-1520,2000,10276
K-1520,2001,10259
K-1520,2002,10218
K-1520,2003,10269
K-1520,2004,10267
K-1520,2005,10233
K-1520,2006,10257
K-1520,2007,10162
K-1520,2008,10163
K-1520,2009,10200
K-1520,2010,10343
K-1520,2011,10373
K-1520,2012,10398
K-1520,2013,10456
K-1520,2014,10536
K-1520,2015,10589
K-1520,2016,10677
K-1520,2017,10744
K-1520,2018,10812
K-1520,2019,10857
K-1520,2020,10825
K-1520,2021,10830
K-1520,2022,10833
K-1520,2023,10929
K-1520,2024,10958
K-1520,2025,11055
K-1520,2026,11068
K-1525,1986,4745
K-1525,1987,4750
K-1525,1988,4668
K-1525,1989,4655
K-1525,1990,4660
K-1525,1991,4595
K-1525,1992,4550
K-1525,1993,4542
K-1525,1994,4523
K-1525,1995,4543
K-1525,1996,4585
K-1525,1997,4592
K-1525,1998,4640
K-1525,1999,4699
K-1525,2000,4677
K-1525,2001,4656
K-1525,2002,4683
K-1525,2003,4705
K-1525,2004,4663
K-1525,2005,4605
K-1525,2006,4544
K-1525,2007,4500
K-1525,2008,4543
K-1525,2009,4533
K-1525,2010,4531
K-1525,2011,4575
K-1525,2012,4602
K-1525,2013,4610
K-1525,2014,4616
K-1525,2015,4605
K-1525,2016,4598
K-1525,2017,4623
K-1525,2018,4587
K-1525,2019,4565
K-1525,2020,4523
K-1525,2021,4482
K-1525,2022,4467
K-1525,2023,4421
K-1525,2024,4348
K-1525,2025,4380
K-1525,2026,4333
K-1528,1986,6753
K-1528,1987,6763
K-1528,1988,6760
K-1528,1989,6792
K-1528,1990,6823
K-1528,1991,6887
K-1528,1992,6942
K-1528,1993,7011
K-1528,1994,7006
K-1528,1995,7029
K-1528,1996,7083
K-1528,1997,7096
K-1528,1998,7160
K-1528,1999,7248
K-1528,2000,7280
K-1528,2001,7383
K-1528,2002,7446
K-1528,2003,7424
K-1528,2004,7444
K-1528,2005,7446
K-1528,2006,7421
K-1528,2007,7467
K-1528,2008,7491
K-1528,2009,7565
K-1528,2010,7589
K-1528,2011,7662
K-1528,2012,7664
K-1528,2013,7673
K-1528,2014,7730
K-1528,2015,7707
K-1528,2016,7675
K-1528,2017,7695
K-1528,2018,7695
K-1528,2019,7657
K-1528,2020,7625
K-1528,2021,7596
K-1528,2022,7558
K-1528,2023,7630
K-1528,2024,7617
K-1528,2025,7626
K-1528,2026,7626
K-1531,1986,6737
K-1531,1987,6787
K-1531,1988,6764
K-1531,1989,6734
K-1531,1990,6691
K-1531,1991,6723
K-1531,1992,6739
K-1531,1993,6777
K-1531,1994,6770
K-1531,1995,6823
K-1531,1996,6802
K-1531,1997,6861
K-1531,1998,6938
K-1531,1999,7005
K-1531,2000,7070
K-1531,2001,7073
K-1531,2002,7230
K-1531,2003,7304
K-1531,2004,7342
K-1531,2005,7453
K-1531,2006,7502
K-1531,2007,7538
K-1531,2008,7626
K-1531,2009,7778
K-1531,2010,7931
K-1531,2011,8096
K-1531,2012,8256
K-1531,2013,8397
K-1531,2014,8651
K-1531,2015,8855
K-1531,2016,8952
K-1531,2017,9007
K-1531,2018,9131
K-1531,2019,9271
K-1531,2020,9310
K-1531,2021,9409
K-1531,2022,9547
K-1531,2023,9636
K-1531,2024,9720
K-1531,2025,9759
K-1531,2026,9798
K-1532,1986,6150
K-1532,1987,6161
K-1532,1988,6175
K-1532,1989,6246
K-1532,1990,6253
K-1532,1991,6203
K-1532,1992,6240
K-1532,1993,6169
K-1532,1994,6177
K-1532,1995,6193
K-1532,1996,6183
K-1532,1997,6198
K-1532,1998,6271
K-1532,1999,6337
K-1532,2000,6344
K-1532,2001,6395
K-1532,2002,6439
K-1532,2003,6495
K-1532,2004,6578
K-1532,2005,6591
K-1532,2006,6630
K-1532,2007,6647
K-1532,2008,6777
K-1532,2009,6873
K-1532,2010,7029
K-1532,2011,7149
K-1532,2012,7312
K-1532,2013,7541
K-1532,2014,7739
K-1532,2015,7924
K-1532,2016,8094
K-1532,2017,8176
K-1532,2018,8292
K-1532,2019,8398
K-1532,2020,8462
K-1532,2021,8506
K-1532,2022,8597
K-1532,2023,8692
K-1532,2024,8691
K-1532,2025,8773
K-1532,2026,8828
K-1535,1986,6359
K-1535,1987,6344
K-1535,1988,6393
K-1535,1989,6389
K-1535,1990,6396
K-1535,1991,6413
K-1535,1992,6447
K-1535,1993,6455
K-1535,1994,6460
K-1535,1995,6467
K-1535,1996,6470
K-1535,1997,6512
K-1535,1998,6490
K-1535,1999,6505
K-1535,2000,6530
K-1535,2001,6486
K-1535,2002,6424
K-1535,2003,6442
K-1535,2004,6389
K-1535,2005,6390
K-1535,2006,6442
K-1535,2007,6402
K-1535,2008,6434
K-1535,2009,6478
K-1535,2010,6506
K-1535,2011,6504
K-1535,2012,6539
K-1535,2013,6626
K-1535,2014,6615
K-1535,2015,6708
K-1535,2016,6611
K-1535,2017,6577
K-1535,2018,6559
K-1535,2019,6536
K-1535,2020,6532
K-1535,2021,6958
K-1535,2022,6936
K-1535,2023,7051
K-1535,2024,7147
K-1535,2025,7242
K-1535,2026,7315
K-1539,1986,7874
K-1539,1987,7810
K-1539,1988,7793
K-1539,1989,7833
K-1539,1990,7819
K-1539,1991,7825
K-1539,1992,7793
K-1539,1993,7785
K-1539,1994,7701
K-1539,1995,7715
K-1539,1996,7719
K-1539,1997,7646
K-1539,1998,7615
K-1539,1999,7504
K-1539,2000,7415
K-1539,2001,7422
K-1539,2002,7381
K-1539,2003,7312
K-1539,2004,7334
K-1539,2005,7336
K-1539,2006,7347
K-1539,2007,7325
K-1539,2008,7379
K-1539,2009,7376
K-1539,2010,7413
K-1539,2011,7400
K-1539,2012,7428
K-1539,2013,7421
K-1539,2014,7453
K-1539,2015,7445
K-1539,2016,7492
K-1539,2017,7503
K-1539,2018,7507
K-1539,2019,7487
K-1539,2020,7468
K-1539,2021,7026
K-1539,2022,7019
K-1539,2023,7046
K-1539,2024,7299
K-1539,2025,7196
K-1539,2026,7195
K-1547,1986,2995
K-1547,1987,3009
K-1547,1988,2969
K-1547,1989,2988
K-1547,1990,2967
K-1547,1991,2979
K-1547,1992,2948
K-1547,1993,2975
K-1547,1994,2946
K-1547,1995,2934
K-1547,1996,2978
K-1547,1997,2988
K-1547,1998,2983
K-1547,1999,2961
K-1547,2000,2978
K-1547,2001,2968
K-1547,2002,3026
K-1547,2003,3038
K-1547,2004,3055
K-1547,2005,3050
K-1547,2006,3099
K-1547,2007,3142
K-1547,2008,3174
K-1547,2009,3183
K-1547,2010,3196
K-1547,2011,3249
K-1547,2012,3289
K-1547,2013,3339
K-1547,2014,3377
K-1547,2015,3466
K-1547,2016,3518
K-1547,2017,3547
K-1547,2018,3557
K-1547,2019,3539
K-1547,2020,3509
K-1547,2021,3522
K-1547,2022,3518
K-1547,2023,3654
K-1547,2024,3678
K-1547,2025,3759
K-1547,2026,3780
K-1554,1986,5601
K-1554,1987,5599
K-1554,1988,5613
K-1554,1989,5601
K-1554,1990,5618
K-1554,1991,5554
K-1554,1992,5586
K-1554,1993,5571
K-1554,1994,5558
K-1554,1995,5590
K-1554,1996,5584
K-1554,1997,5569
K-1554,1998,5520
K-1554,1999,5470
K-1554,2000,5409
K-1554,2001,5428
K-1554,2002,5430
K-1554,2003,5462
K-1554,2004,5472
K-1554,2005,5448
K-1554,2006,5360
K-1554,2007,5367
K-1554,2008,5402
K-1554,2009,5444
K-1554,2010,5477
K-1554,2011,5520
K-1554,2012,5593
K-1554,2013,5651
K-1554,2014,5687
K-1554,2015,5794
K-1554,2016,5826
K-1554,2017,5856
K-1554,2018,5859
K-1554,2019,5849
K-1554,2020,5788
K-1554,2021,5808
K-1554,2022,5828
K-1554,2023,5872
K-1554,2024,5955
K-1554,2025,5992
K-1554,2026,6007
K-1557,1986,2964
K-1557,1987,2921
K-1557,1988,2890
K-1557,1989,2905
K-1557,1990,2915
K-1557,1991,2873
K-1557,1992,2849
K-1557,1993,2782
K-1557,1994,2784
K-1557,1995,2812
K-1557,1996,2781
K-1557,1997,2770
K-1557,1998,2732
K-1557,1999,2678
K-1557,2000,2683
K-1557,2001,2656
K-1557,2002,2627
K-1557,2003,2657
K-1557,2004,2650
K-1557,2005,2700
K-1557,2006,2676
K-1557,2007,2647
K-1557,2008,2636
K-1557,2009,2618
K-1557,2010,2599
K-1557,2011,2582
K-1557,2012,2579
K-1557,2013,2557
K-1557,2014,2565
K-1557,2015,2580
K-1557,2016,2593
K-1557,2017,2611
K-1557,2018,2623
K-1557,2019,2641
K-1557,2020,2629
K-1557,2021,2658
K-1557,2022,2669
K-1557,2023,2669
K-1557,2024,2700
K-1557,2025,2708
K-1557,2026,2740
K-1560,1986,3481
K-1560,1987,3437
K-1560,1988,3486
K-1560,1989,3537
K-1560,1990,3463
K-1560,1991,3441
K-1560,1992,3431
K-1560,1993,3381
K-1560,1994,3395
K-1560,1995,3257
K-1560,1996,3181
K-1560,1997,3142
K-1560,1998,3094
K-1560,1999,3097
K-1560,2000,3148
K-1560,2001,3128
K-1560,2002,3146
K-1560,2003,3146
K-1560,2004,3120
K-1560,2005,3105
K-1560,2006,3099
K-1560,2007,3084
K-1560,2008,3082
K-1560,2009,3062
K-1560,2010,3071
K-1560,2011,3065
K-1560,2012,3101
K-1560,2013,3116
K-1560,2014,3064
K-1560,2015,3090
K-1560,2016,3103
K-1560,2017,3109
K-1560,2018,3078
K-1560,2019,3045
K-1560,2020,3025
K-1560,2021,2985
K-1560,2022,2960
K-1560,2023,3031
K-1560,2024,3041
K-1560,2025,3077
K-1560,2026,3066
K-1563,1986,7498
K-1563,1987,7459
K-1563,1988,7382
K-1563,1989,7554
K-1563,1990,7553
K-1563,1991,7521
K-1563,1992,7639
K-1563,1993,7620
K-1563,1994,7656
K-1563,1995,7513
K-1563,1996,7419
K-1563,1997,7419
K-1563,1998,7378
K-1563,1999,7431
K-1563,2000,7368
K-1563,2001,7426
K-1563,2002,7354
K-1563,2003,7405
K-1563,2004,7409
K-1563,2005,7370
K-1563,2006,7323
K-1563,2007,7333
K-1563,2008,7357
K-1563,2009,7347
K-1563,2010,7289
K-1563,2011,7267
K-1563,2012,7196
K-1563,2013,7205
K-1563,2014,7171
K-1563,2015,7155
K-1563,2016,7160
K-1563,2017,7126
K-1563,2018,7119
K-1563,2019,7106
K-1563,2020,7036
K-1563,2021,6956
K-1563,2022,6932
K-1563,2023,7110
K-1563,2024,7227
K-1563,2025,7193
K-1563,2026,7094
K-1566,1986,6485
K-1566,1987,6497
K-1566,1988,6514
K-1566,1989,6499
K-1566,1990,6466
K-1566,1991,6391
K-1566,1992,6390
K-1566,1993,6446
K-1566,1994,6512
K-1566,1995,6429
K-1566,1996,6392
K-1566,1997,6372
K-1566,1998,6319
K-1566,1999,6246
K-1566,2000,6252
K-1566,2001,6248
K-1566,2002,6234
K-1566,2003,6208
K-1566,2004,6209
K-1566,2005,6160
K-1566,2006,6107
K-1566,2007,6049
K-1566,2008,6039
K-1566,2009,6000
K-1566,2010,5956
K-1566,2011,5949
K-1566,2012,5952
K-1566,2013,5927
K-1566,2014,5954
K-1566,2015,5976
K-1566,2016,5969
K-1566,2017,5986
K-1566,2018,5978
K-1566,2019,5928
K-1566,2020,5920
K-1566,2021,5872
K-1566,2022,5849
K-1566,2023,5912
K-1566,2024,5953
K-1566,2025,5950
K-1566,2026,5982
K-1573,1986,2859
K-1573,1987,2828
K-1573,1988,2780
K-1573,1989,2776
K-1573,1990,2736
K-1573,1991,2697
K-1573,1992,2649
K-1573,1993,2636
K-1573,1994,2613
K-1573,1995,2626
K-1573,1996,2589
K-1573,1997,2526
K-1573,1998,2487
K-1573,1999,2432
K-1573,2000,2432
K-1573,2001,2407
K-1573,2002,2329
K-1573,2003,2266
K-1573,2004,2248
K-1573,2005,2195
K-1573,2006,2192
K-1573,2007,2165
K-1573,2008,2137
K-1573,2009,2119
K-1573,2010,2143
K-1573,2011,2137
K-1573,2012,2182
K-1573,2013,2180
K-1573,2014,2166
K-1573,2015,2146
K-1573,2016,2141
K-1573,2017,2160
K-1573,2018,2172
K-1573,2019,2134
K-1573,2020,2150
K-1573,2021,2128
K-1573,2022,2120
K-1573,2023,2158
K-1573,2024,2159
K-1573,2025,2168
K-1573,2026,2141
K-1576,1986,4106
K-1576,1987,4062
K-1576,1988,4008
K-1576,1989,3995
K-1576,1990,3976
K-1576,1991,3898
K-1576,1992,3869
K-1576,1993,3847
K-1576,1994,3860
K-1576,1995,3858
K-1576,1996,3904
K-1576,1997,3959
K-1576,1998,3944
K-1576,1999,3876
K-1576,2000,3823
K-1576,2001,3787
K-1576,2002,3747
K-1576,2003,3680
K-1576,2004,3676
K-1576,2005,3626
K-1576,2006,3591
K-1576,2007,3515
K-1576,2008,3530
K-1576,2009,3508
K-1576,2010,3502
K-1576,2011,3523
K-1576,2012,3511
K-1576,2013,3570
K-1576,2014,3577
K-1576,2015,3549
K-1576,2016,3536
K-1576,2017,3590
K-1576,2018,3593
K-1576,2019,3553
K-1576,2020,3507
K-1576,2021,3468
K-1576,2022,3384
K-1576,2023,3381
K-1576,2024,3408
K-1576,2025,3394
K-1576,2026,3371
K-1577,1986,9074
K-1577,1987,9072
K-1577,1988,9109
K-1577,1989,9148
K-1577,1990,9223
K-1577,1991,9237
K-1577,1992,9243
K-1577,1993,9338
K-1577,1994,9372
K-1577,1995,9407
K-1577,1996,9491
K-1577,1997,9474
K-1577,1998,9450
K-1577,1999,9493
K-1577,2000,9549
K-1577,2001,9540
K-1577,2002,9526
K-1577,2003,9530
K-1577,2004,9580
K-1577,2005,9548
K-1577,2006,9528
K-1577,2007,9518
K-1577,2008,9617
K-1577,2009,9732
K-1577,2010,9800
K-1577,2011,9862
K-1577,2012,9913
K-1577,2013,10065
K-1577,2014,10132
K-1577,2015,10198
K-1577,2016,10237
K-1577,2017,10300
K-1577,2018,10363
K-1577,2019,10349
K-1577,2020,10473
K-1577,2021,10781
K-1577,2022,10809
K-1577,2023,10960
K-1577,2024,11093
K-1577,2025,11131
K-1577,2026,11009
K-1578,1986,3113
K-1578,1987,3101
K-1578,1988,3057
K-1578,1989,3077
K-1578,1990,3071
K-1578,1991,3051
K-1578,1992,3037
K-1578,1993,3048
K-1578,1994,3023
K-1578,1995,3059
K-1578,1996,3092
K-1578,1997,3082
K-1578,1998,3081
K-1578,1999,3033
K-1578,2000,3012
K-1578,2001,3024
K-1578,2002,2929
K-1578,2003,2893
K-1578,2004,2811
K-1578,2005,2824
K-1578,2006,2804
K-1578,2007,2801
K-1578,2008,2740
K-1578,2009,2770
K-1578,2010,2831
K-1578,2011,2783
K-1578,2012,2764
K-1578,2013,2791
K-1578,2014,2720
K-1578,2015,2719
K-1578,2016,2672
K-1578,2017,2668
K-1578,2018,2642
K-1578,2019,2592
K-1578,2020,2549
K-1578,2021,2502
K-1578,2022,2491
K-1578,2023,2494
K-1578,2024,2492
K-1578,2025,2506
K-1578,2026,2547
K-1579,1986,11977
K-1579,1987,12012
K-1579,1988,12006
K-1579,1989,11932
K-1579,1990,11987
K-1579,1991,11959
K-1579,1992,12023
K-1579,1993,12042
K-1579,1994,12076
K-1579,1995,12127
K-1579,1996,12085
K-1579,1997,12184
K-1579,1998,12201
K-1579,1999,12186
K-1579,2000,12198
K-1579,2001,12264
K-1579,2002,12221
K-1579,2003,12172
K-1579,2004,12291
K-1579,2005,12327
K-1579,2006,12430
K-1579,2007,12496
K-1579,2008,12551
K-1579,2009,12573
K-1579,2010,12718
K-1579,2011,12762
K-1579,2012,12926
K-1579,2013,13090
K-1579,2014,13191
K-1579,2015,13250
K-1579,2016,13184
K-1579,2017,13195
K-1579,2018,13215
K-1579,2019,13233
K-1579,2020,13279
K-1579,2021,13317
K-1579,2022,13287
K-1579,2023,13341
K-1579,2024,13437
K-1579,2025,13460
K-1579,2026,13538
K-1580,1986,8716
K-1580,1987,8677
K-1580,1988,8621
K-1580,1989,8624
K-1580,1990,8629
K-1580,1991,8556
K-1580,1992,8606
K-1580,1993,8582
K-1580,1994,8605
K-1580,1995,8630
K-1580,1996,8608
K-1580,1997,8634
K-1580,1998,8734
K-1580,1999,8733
K-1580,2000,8774
K-1580,2001,8792
K-1580,2002,8781
K-1580,2003,8819
K-1580,2004,8781
K-1580,2005,8715
K-1580,2006,8643
K-1580,2007,8606
K-1580,2008,8617
K-1580,2009,8694
K-1580,2010,8739
K-1580,2011,8857
K-1580,2012,8973
K-1580,2013,9020
K-1580,2014,9084
K-1580,2015,9120
K-1580,2016,9200
K-1580,2017,9312
K-1580,2018,9345
K-1580,2019,9383
K-1580,2020,0
K-1580,2021,0
K-1580,2022,0
K-1580,2023,0
K-1580,2024,9357
K-1580,2025,9409
K-1580,2026,9460
K-5001,1986,138260
K-5001,1987,138577
K-5001,1988,139609
K-5001,1989,140841
K-5001,1990,141652
K-5001,1991,142383
K-5001,1992,143998
K-5001,1993,145036
K-5001,1994,146594
K-5001,1995,147433
K-5001,1996,148491
K-5001,1997,149391
K-5001,1998,150578
K-5001,1999,152032
K-5001,2000,153734
K-5001,2001,155162
K-5001,2002,156455
K-5001,2003,157887
K-5001,2004,159612
K-5001,2005,161440
K-5001,2006,163966
K-5001,2007,167204
K-5001,2008,170749
K-5001,2009,173891
K-5001,2010,176737
K-5001,2011,179380
K-5001,2012,182278
K-5001,2013,185631
K-5001,2014,188005
K-5001,2015,190955
K-5001,2016,193420
K-5001,2017,196514
K-5001,2018,199595
K-5001,2019,202235
K-5001,2020,205163
K-5001,2021,207595
K-5001,2022,210496
K-5001,2023,212660
K-5001,2024,214565
K-5001,2025,216518
K-5001,2026,218460
K-5006,1986,23826
K-5006,1987,23659
K-5006,1988,23625
K-5006,1989,23648
K-5006,1990,23716
K-5006,1991,23823
K-5006,1992,23813
K-5006,1993,23726
K-5006,1994,23708
K-5006,1995,23621
K-5006,1996,23467
K-5006,1997,23461
K-5006,1998,23207
K-5006,1999,23136
K-5006,2000,23192
K-5006,2001,23262
K-5006,2002,23146
K-5006,2003,23096
K-5006,2004,23135
K-5006,2005,23197
K-5006,2006,23121
K-5006,2007,23247
K-5006,2008,23620
K-5006,2009,23792
K-5006,2010,23994
K-5006,2011,23760
K-5006,2012,24008
K-5006,2013,24226
K-5006,2014,24117
K-5006,2015,24197
K-5006,2016,24308
K-5006,2017,24487
K-5006,2018,24569
K-5006,2019,24539
K-5006,2020,24357
K-5006,2021,24152
K-5006,2022,24004
K-5006,2023,23955
K-5006,2024,24032
K-5006,2025,24064
K-5006,2026,24007
K-5007,1986,14763
K-5007,1987,14710
K-5007,1988,14693
K-5007,1989,14677
K-5007,1990,14709
K-5007,1991,14800
K-5007,1992,14908
K-5007,1993,14931
K-5007,1994,15149
K-5007,1995,15101
K-5007,1996,14950
K-5007,1997,14927
K-5007,1998,14866
K-5007,1999,14892
K-5007,2000,14950
K-5007,2001,15003
K-5007,2002,14932
K-5007,2003,14941
K-5007,2004,14953
K-5007,2005,14996
K-5007,2006,15037
K-5007,2007,15026
K-5007,2008,15011
K-5007,2009,15123
K-5007,2010,15162
K-5007,2011,15266
K-5007,2012,15315
K-5007,2013,15356
K-5007,2014,15401
K-5007,2015,15300
K-5007,2016,15265
K-5007,2017,15272
K-5007,2018,15281
K-5007,2019,15294
K-5007,2020,15230
K-5007,2021,15096
K-5007,2022,15001
K-5007,2023,14923
K-5007,2024,15083
K-5007,2025,15154
K-5007,2026,15112
K-5014,1986,4445
K-5014,1987,4365
K-5014,1988,4286
K-5014,1989,4261
K-5014,1990,4293
K-5014,1991,4242
K-5014,1992,4153
K-5014,1993,4151
K-5014,1994,4087
K-5014,1995,4057
K-5014,1996,4069
K-5014,1997,4104
K-5014,1998,4090
K-5014,1999,4119
K-5014,2000,4115
K-5014,2001,4113
K-5014,2002,4107
K-5014,2003,4146
K-5014,2004,4107
K-5014,2005,4114
K-5014,2006,4059
K-5014,2007,4052
K-5014,2008,4144
K-5014,2009,4215
K-5014,2010,4314
K-5014,2011,4326
K-5014,2012,4369
K-5014,2013,4506
K-5014,2014,4547
K-5014,2015,4634
K-5014,2016,4799
K-5014,2017,4937
K-5014,2018,4962
K-5014,2019,5068
K-5014,2020,5151
K-5014,2021,5204
K-5014,2022,5265
K-5014,2023,5391
K-5014,2024,5453
K-5014,2025,5655
K-5014,2026,5794
K-5020,1986,1359
K-5020,1987,1340
K-5020,1988,1332
K-5020,1989,1328
K-5020,1990,1316
K-5020,1991,1288
K-5020,1992,1269
K-5020,1993,1260
K-5020,1994,1241
K-5020,1995,1211
K-5020,1996,1224
K-5020,1997,1203
K-5020,1998,1184
K-5020,1999,1206
K-5020,2000,1194
K-5020,2001,1176
K-5020,2002,1152
K-5020,2003,1097
K-5020,2004,1055
K-5020,2005,1052
K-5020,2006,1059
K-5020,2007,1051
K-5020,2008,1041
K-5020,2009,1028
K-5020,2010,1033
K-5020,2011,1025
K-5020,2012,1020
K-5020,2013,1010
K-5020,2014,997
K-5020,2015,1010
K-5020,2016,976
K-5020,2017,978
K-5020,2018,967
K-5020,2019,947
K-5020,2020,948
K-5020,2021,925
K-5020,2022,904
K-5020,2023,904
K-5020,2024,898
K-5020,2025,891
K-5020,2026,911
K-5021,1986,6088
K-5021,1987,6103
K-5021,1988,6166
K-5021,1989,6181
K-5021,1990,6157
K-5021,1991,6213
K-5021,1992,6200
K-5021,1993,6207
K-5021,1994,6313
K-5021,1995,6283
K-5021,1996,6299
K-5021,1997,6279
K-5021,1998,6244
K-5021,1999,6248
K-5021,2000,6288
K-5021,2001,6327
K-5021,2002,6379
K-5021,2003,6441
K-5021,2004,6456
K-5021,2005,6473
K-5021,2006,6499
K-5021,2007,6531
K-5021,2008,6564
K-5021,2009,6629
K-5021,2010,6603
K-5021,2011,6691
K-5021,2012,6755
K-5021,2013,6794
K-5021,2014,6814
K-5021,2015,6852
K-5021,2016,6886
K-5021,2017,6973
K-5021,2018,6970
K-5021,2019,6975
K-5021,2020,7001
K-5021,2021,6981
K-5021,2022,7066
K-5021,2023,7256
K-5021,2024,7389
K-5021,2025,7408
K-5021,2026,7421
K-5022,1986,3043
K-5022,1987,2993
K-5022,1988,2979
K-5022,1989,2953
K-5022,1990,2945
K-5022,1991,2936
K-5022,1992,2919
K-5022,1993,2883
K-5022,1994,2871
K-5022,1995,2875
K-5022,1996,2815
K-5022,1997,2774
K-5022,1998,2753
K-5022,1999,2736
K-5022,2000,2700
K-5022,2001,2702
K-5022,2002,2675
K-5022,2003,2660
K-5022,2004,2654
K-5022,2005,2660
K-5022,2006,2653
