kode,naering,kjonn,alder,variabel,aar,verdi
1644,00-99,0,15-74,Sysselsatte,2011,1025
1644,00-99,0,15-74,Sysselsatte,2012,1025
1644,00-99,0,15-74,Sysselsatte,2013,1013
1644,00-99,0,15-74,Sysselsatte,2014,1005
1644,00-99,0,15-74,Sysselsatte,2015,986
1644,00-99,0,15-74,Sysselsatte,2016,1006
1644,00-99,0,15-74,Sysselsatte,2017,965
1644,01-03,0,15-74,Sysselsatte,2008,89
1644,01-03,0,15-74,Sysselsatte,2009,98
1644,01-03,0,15-74,Sysselsatte,2010,91
1644,01-03,0,15-74,Sysselsatte,2011,79
1644,01-03,0,15-74,Sysselsatte,2012,74
1644,01-03,0,15-74,Sysselsatte,2013,79
1644,01-03,0,15-74,Sysselsatte,2014,70
1644,01-03,0,15-74,Sysselsatte,2015,67
1644,01-03,0,15-74,Sysselsatte,2016,63
1644,01-03,0,15-74,Sysselsatte,2017,45
1644,10-33,0,15-74,Sysselsatte,2008,162
1644,10-33,0,15-74,Sysselsatte,2009,130
1644,10-33,0,15-74,Sysselsatte,2010,115
1644,10-33,0,15-74,Sysselsatte,2011,99
1644,10-33,0,15-74,Sysselsatte,2012,93
1644,10-33,0,15-74,Sysselsatte,2013,102
1644,10-33,0,15-74,Sysselsatte,2014,96
1644,10-33,0,15-74,Sysselsatte,2015,93
1644,10-33,0,15-74,Sysselsatte,2016,91
1644,10-33,0,15-74,Sysselsatte,2017,89
1644,84,0,15-74,Sysselsatte,2008,48
1644,84,0,15-74,Sysselsatte,2009,46
1644,84,0,15-74,Sysselsatte,2010,45
1644,84,0,15-74,Sysselsatte,2011,48
1644,84,0,15-74,Sysselsatte,2012,48
1644,84,0,15-74,Sysselsatte,2013,46
1644,84,0,15-74,Sysselsatte,2014,40
1644,84,0,15-74,Sysselsatte,2015,42
1644,84,0,15-74,Sysselsatte,2016,52
1644,84,0,15-74,Sysselsatte,2017,50
1644,85,0,15-74,Sysselsatte,2008,68
1644,85,0,15-74,Sysselsatte,2009,68
1644,85,0,15-74,Sysselsatte,2010,70
1644,85,0,15-74,Sysselsatte,2011,51
1644,85,0,15-74,Sysselsatte,2012,56
1644,85,0,15-74,Sysselsatte,2013,54
1644,85,0,15-74,Sysselsatte,2014,55
1644,85,0,15-74,Sysselsatte,2015,54
1644,85,0,15-74,Sysselsatte,2016,58
1644,85,0,15-74,Sysselsatte,2017,59
1644,86-88,0,15-74,Sysselsatte,2008,245
1644,86-88,0,15-74,Sysselsatte,2009,248
1644,86-88,0,15-74,Sysselsatte,2010,243
1644,86-88,0,15-74,Sysselsatte,2011,249
1644,86-88,0,15-74,Sysselsatte,2012,241
1644,86-88,0,15-74,Sysselsatte,2013,241
1644,86-88,0,15-74,Sysselsatte,2014,233
1644,86-88,0,15-74,Sysselsatte,2015,235
1644,86-88,0,15-74,Sysselsatte,2016,235
1644,86-88,0,15-74,Sysselsatte,2017,226
1648,00-99,0,15-74,Sysselsatte,2008,3197
1648,00-99,0,15-74,Sysselsatte,2009,3189
1648,00-99,0,15-74,Sysselsatte,2010,3214
1648,00-99,0,15-74,Sysselsatte,2011,3301
1648,00-99,0,15-74,Sysselsatte,2012,3316
1648,00-99,0,15-74,Sysselsatte,2013,3436
1648,00-99,0,15-74,Sysselsatte,2014,3426
1648,00-99,0,15-74,Sysselsatte,2015,3351
1648,00-99,0,15-74,Sysselsatte,2016,3365
1648,00-99,0,15-74,Sysselsatte,2017,3322
1648,01-03,0,15-74,Sysselsatte,2008,464
1648,01-03,0,15-74,Sysselsatte,2009,441
1648,01-03,0,15-74,Sysselsatte,2010,413
1648,01-03,0,15-74,Sysselsatte,2011,388
1648,01-03,0,15-74,Sysselsatte,2012,341
1648,01-03,0,15-74,Sysselsatte,2013,349
1648,01-03,0,15-74,Sysselsatte,2014,340
1648,01-03,0,15-74,Sysselsatte,2015,301
1648,01-03,0,15-74,Sysselsatte,2016,316
1648,01-03,0,15-74,Sysselsatte,2017,301
1648,10-33,0,15-74,Sysselsatte,2008,365
1648,10-33,0,15-74,Sysselsatte,2009,377
1648,10-33,0,15-74,Sysselsatte,2010,373
1648,10-33,0,15-74,Sysselsatte,2011,445
1648,10-33,0,15-74,Sysselsatte,2012,544
1648,10-33,0,15-74,Sysselsatte,2013,565
1648,10-33,0,15-74,Sysselsatte,2014,596
1648,10-33,0,15-74,Sysselsatte,2015,554
1648,10-33,0,15-74,Sysselsatte,2016,563
1648,10-33,0,15-74,Sysselsatte,2017,550
1648,84,0,15-74,Sysselsatte,2008,123
1648,84,0,15-74,Sysselsatte,2009,113
1648,84,0,15-74,Sysselsatte,2010,113
1648,84,0,15-74,Sysselsatte,2011,134
1648,84,0,15-74,Sysselsatte,2012,123
1648,84,0,15-74,Sysselsatte,2013,135
1648,84,0,15-74,Sysselsatte,2014,129
1648,84,0,15-74,Sysselsatte,2015,117
1648,84,0,15-74,Sysselsatte,2016,118
1648,84,0,15-74,Sysselsatte,2017,120
1648,85,0,15-74,Sysselsatte,2008,219
1648,85,0,15-74,Sysselsatte,2009,210
1648,85,0,15-74,Sysselsatte,2010,209
1648,85,0,15-74,Sysselsatte,2011,201
1648,85,0,15-74,Sysselsatte,2012,203
1648,85,0,15-74,Sysselsatte,2013,219
1648,85,0,15-74,Sysselsatte,2014,222
1648,85,0,15-74,Sysselsatte,2015,224
1648,85,0,15-74,Sysselsatte,2016,221
1648,85,0,15-74,Sysselsatte,2017,216
1648,86-88,0,15-74,Sysselsatte,2008,527
1648,86-88,0,15-74,Sysselsatte,2009,539
1648,86-88,0,15-74,Sysselsatte,2010,579
1648,86-88,0,15-74,Sysselsatte,2011,572
1648,86-88,0,15-74,Sysselsatte,2012,560
1648,86-88,0,15-74,Sysselsatte,2013,597
1648,86-88,0,15-74,Sysselsatte,2014,558
1648,86-88,0,15-74,Sysselsatte,2015,614
1648,86-88,0,15-74,Sysselsatte,2016,632
1648,86-88,0,15-74,Sysselsatte,2017,609
1653,00-99,0,15-74,Sysselsatte,2008,7699
1653,00-99,0,15-74,Sysselsatte,2009,7562
1653,00-99,0,15-74,Sysselsatte,2010,7658
1653,00-99,0,15-74,Sysselsatte,2011,7910
1653,00-99,0,15-74,Sysselsatte,2012,8149
1653,00-99,0,15-74,Sysselsatte,2013,8233
1653,00-99,0,15-74,Sysselsatte,2014,8247
1653,00-99,0,15-74,Sysselsatte,2015,8154
1653,00-99,0,15-74,Sysselsatte,2016,8194
1653,00-99,0,15-74,Sysselsatte,2017,8265
1653,01-03,0,15-74,Sysselsatte,2008,368
1653,01-03,0,15-74,Sysselsatte,2009,339
1653,01-03,0,15-74,Sysselsatte,2010,321
1653,01-03,0,15-74,Sysselsatte,2011,316
1653,01-03,0,15-74,Sysselsatte,2012,289
1653,01-03,0,15-74,Sysselsatte,2013,274
1653,01-03,0,15-74,Sysselsatte,2014,270
1653,01-03,0,15-74,Sysselsatte,2015,256
1653,01-03,0,15-74,Sysselsatte,2016,260
1653,01-03,0,15-74,Sysselsatte,2017,270
1653,10-33,0,15-74,Sysselsatte,2008,649
1653,10-33,0,15-74,Sysselsatte,2009,650
1653,10-33,0,15-74,Sysselsatte,2010,632
1653,10-33,0,15-74,Sysselsatte,2011,618
1653,10-33,0,15-74,Sysselsatte,2012,614
1653,10-33,0,15-74,Sysselsatte,2013,629
1653,10-33,0,15-74,Sysselsatte,2014,604
1653,10-33,0,15-74,Sysselsatte,2015,584
1653,10-33,0,15-74,Sysselsatte,2016,578
1653,10-33,0,15-74,Sysselsatte,2017,561
1653,84,0,15-74,Sysselsatte,2008,311
1653,84,0,15-74,Sysselsatte,2009,306
1653,84,0,15-74,Sysselsatte,2010,300
1653,84,0,15-74,Sysselsatte,2011,326
1653,84,0,15-74,Sysselsatte,2012,349
1653,84,0,15-74,Sysselsatte,2013,365
1653,84,0,15-74,Sysselsatte,2014,364
1653,84,0,15-74,Sysselsatte,2015,362
1653,84,0,15-74,Sysselsatte,2016,358
1653,84,0,15-74,Sysselsatte,2017,381
1653,85,0,15-74,Sysselsatte,2008,677
1653,85,0,15-74,Sysselsatte,2009,692
1653,85,0,15-74,Sysselsatte,2010,703
1653,85,0,15-74,Sysselsatte,2011,707
1653,85,0,15-74,Sysselsatte,2012,732
1653,85,0,15-74,Sysselsatte,2013,729
1653,85,0,15-74,Sysselsatte,2014,696
1653,85,0,15-74,Sysselsatte,2015,701
1653,85,0,15-74,Sysselsatte,2016,693
1653,85,0,15-74,Sysselsatte,2017,709
1653,86-88,0,15-74,Sysselsatte,2008,1427
1653,86-88,0,15-74,Sysselsatte,2009,1428
1653,86-88,0,15-74,Sysselsatte,2010,1434
1653,86-88,0,15-74,Sysselsatte,2011,1516
1653,86-88,0,15-74,Sysselsatte,2012,1594
1653,86-88,0,15-74,Sysselsatte,2013,1634
1653,86-88,0,15-74,Sysselsatte,2014,1659
1653,86-88,0,15-74,Sysselsatte,2015,1698
1653,86-88,0,15-74,Sysselsatte,2016,1711
1653,86-88,0,15-74,Sysselsatte,2017,1712
1657,00-99,0,15-74,Sysselsatte,2008,3415
1657,00-99,0,15-74,Sysselsatte,2009,3471
1657,00-99,0,15-74,Sysselsatte,2010,3498
1657,00-99,0,15-74,Sysselsatte,2011,3570
1657,00-99,0,15-74,Sysselsatte,2012,3712
1657,00-99,0,15-74,Sysselsatte,2013,3832
1657,00-99,0,15-74,Sysselsatte,2014,3948
1657,00-99,0,15-74,Sysselsatte,2015,3929
1657,00-99,0,15-74,Sysselsatte,2016,4084
1657,00-99,0,15-74,Sysselsatte,2017,4207
1657,01-03,0,15-74,Sysselsatte,2008,141
1657,01-03,0,15-74,Sysselsatte,2009,140
1657,01-03,0,15-74,Sysselsatte,2010,133
1657,01-03,0,15-74,Sysselsatte,2011,109
1657,01-03,0,15-74,Sysselsatte,2012,114
1657,01-03,0,15-74,Sysselsatte,2013,119
1657,01-03,0,15-74,Sysselsatte,2014,124
1657,01-03,0,15-74,Sysselsatte,2015,110
1657,01-03,0,15-74,Sysselsatte,2016,113
1657,01-03,0,15-74,Sysselsatte,2017,108
1657,10-33,0,15-74,Sysselsatte,2008,303
1657,10-33,0,15-74,Sysselsatte,2009,285
1657,10-33,0,15-74,Sysselsatte,2010,274
1657,10-33,0,15-74,Sysselsatte,2011,272
1657,10-33,0,15-74,Sysselsatte,2012,281
1657,10-33,0,15-74,Sysselsatte,2013,299
1657,10-33,0,15-74,Sysselsatte,2014,316
1657,10-33,0,15-74,Sysselsatte,2015,283
1657,10-33,0,15-74,Sysselsatte,2016,288
1657,10-33,0,15-74,Sysselsatte,2017,281
1657,84,0,15-74,Sysselsatte,2008,157
1657,84,0,15-74,Sysselsatte,2009,164
1657,84,0,15-74,Sysselsatte,2010,154
1657,84,0,15-74,Sysselsatte,2011,170
1657,84,0,15-74,Sysselsatte,2012,184
1657,84,0,15-74,Sysselsatte,2013,190
1657,84,0,15-74,Sysselsatte,2014,186
1657,84,0,15-74,Sysselsatte,2015,186
1657,84,0,15-74,Sysselsatte,2016,193
1657,84,0,15-74,Sysselsatte,2017,197
1657,85,0,15-74,Sysselsatte,2008,277
1657,85,0,15-74,Sysselsatte,2009,283
1657,85,0,15-74,Sysselsatte,2010,292
1657,85,0,15-74,Sysselsatte,2011,303
1657,85,0,15-74,Sysselsatte,2012,334
1657,85,0,15-74,Sysselsatte,2013,345
1657,85,0,15-74,Sysselsatte,2014,376
1657,85,0,15-74,Sysselsatte,2015,322
1657,85,0,15-74,Sysselsatte,2016,334
1657,85,0,15-74,Sysselsatte,2017,343
1657,86-88,0,15-74,Sysselsatte,2008,703
1657,86-88,0,15-74,Sysselsatte,2009,733
1657,86-88,0,15-74,Sysselsatte,2010,791
1657,86-88,0,15-74,Sysselsatte,2011,796
1657,86-88,0,15-74,Sysselsatte,2012,814
1657,86-88,0,15-74,Sysselsatte,2013,824
1657,86-88,0,15-74,Sysselsatte,2014,830
1657,86-88,0,15-74,Sysselsatte,2015,902
1657,86-88,0,15-74,Sysselsatte,2016,916
1657,86-88,0,15-74,Sysselsatte,2017,971
1662,00-99,0,15-74,Sysselsatte,2008,2944
1662,00-99,0,15-74,Sysselsatte,2009,2975
1662,00-99,0,15-74,Sysselsatte,2010,3007
1662,00-99,0,15-74,Sysselsatte,2011,3058
1662,00-99,0,15-74,Sysselsatte,2012,3089
1662,00-99,0,15-74,Sysselsatte,2013,3111
1662,00-99,0,15-74,Sysselsatte,2014,3123
1662,00-99,0,15-74,Sysselsatte,2015,3098
1662,00-99,0,15-74,Sysselsatte,2016,3081
1662,00-99,0,15-74,Sysselsatte,2017,3100
1662,01-03,0,15-74,Sysselsatte,2008,57
1662,01-03,0,15-74,Sysselsatte,2009,51
1662,01-03,0,15-74,Sysselsatte,2010,55
1662,01-03,0,15-74,Sysselsatte,2011,44
1662,01-03,0,15-74,Sysselsatte,2012,40
1662,01-03,0,15-74,Sysselsatte,2013,35
1662,01-03,0,15-74,Sysselsatte,2014,35
1662,01-03,0,15-74,Sysselsatte,2015,44
1662,01-03,0,15-74,Sysselsatte,2016,50
1662,01-03,0,15-74,Sysselsatte,2017,43
1662,10-33,0,15-74,Sysselsatte,2008,217
