kode,husholdtype,variabel,aar,verdi
0122,0000,AntallHushold,2008,2234
0122,0000,AntallHushold,2009,2291
0122,0000,AntallHushold,2010,2318
0122,0000,AntallHushold,2011,2335
0122,0000,AntallHushold,2012,2357
0122,0000,AntallHushold,2013,2385
0122,0000,AntallHushold,2014,2417
0122,0000,AntallHushold,2015,2424
0122,0000,AntallHushold,2016,2453
0122,0000,AntallHushold,2017,2472
0122,0000,AntallHushold,2018,2479
0122,0000,AntallHushold,2019,2504
0123,0000,InntSkatt,2005,357000
0123,0000,InntSkatt,2006,367000
0123,0000,InntSkatt,2007,399000
0123,0000,InntSkatt,2008,424000
0123,0000,InntSkatt,2009,425000
0123,0000,InntSkatt,2010,440000
0123,0000,InntSkatt,2011,458000
0123,0000,InntSkatt,2012,466000
0123,0000,InntSkatt,2013,487000
0123,0000,InntSkatt,2014,504000
0123,0000,InntSkatt,2015,511000
0123,0000,InntSkatt,2016,519000
0123,0000,InntSkatt,2017,531000
0123,0000,InntSkatt,2018,542000
0123,0000,InntSkatt,2019,567000
0123,0000,AntallHushold,2005,1959
0123,0000,AntallHushold,2006,2053
0123,0000,AntallHushold,2007,2132
0123,0000,AntallHushold,2008,2189
0123,0000,AntallHushold,2009,2212
0123,0000,AntallHushold,2010,2253
0123,0000,AntallHushold,2011,2297
0123,0000,AntallHushold,2012,2375
0123,0000,AntallHushold,2013,2429
0123,0000,AntallHushold,2014,2446
0123,0000,AntallHushold,2015,2464
0123,0000,AntallHushold,2016,2506
0123,0000,AntallHushold,2017,2544
0123,0000,AntallHushold,2018,2648
0123,0000,AntallHushold,2019,2731
0124,0000,InntSkatt,2005,320000
0124,0000,InntSkatt,2006,334000
0124,0000,InntSkatt,2007,355000
0124,0000,InntSkatt,2008,381000
0124,0000,InntSkatt,2009,383000
0124,0000,InntSkatt,2010,400000
0124,0000,InntSkatt,2011,415000
0124,0000,InntSkatt,2012,433000
0124,0000,InntSkatt,2013,444000
0124,0000,InntSkatt,2014,458000
0124,0000,InntSkatt,2015,468000
0124,0000,InntSkatt,2016,478000
0124,0000,InntSkatt,2017,487000
0124,0000,InntSkatt,2018,500000
0124,0000,InntSkatt,2019,514000
0124,0000,AntallHushold,2005,6094
0124,0000,AntallHushold,2006,6246
0124,0000,AntallHushold,2007,6411
0124,0000,AntallHushold,2008,6523
0124,0000,AntallHushold,2009,6593
0124,0000,AntallHushold,2010,6592
0124,0000,AntallHushold,2011,6695
0124,0000,AntallHushold,2012,6792
0124,0000,AntallHushold,2013,6890
0124,0000,AntallHushold,2014,6888
0124,0000,AntallHushold,2015,6944
0124,0000,AntallHushold,2016,7012
0124,0000,AntallHushold,2017,7125
0124,0000,AntallHushold,2018,7195
0124,0000,AntallHushold,2019,7283
0125,0000,InntSkatt,2005,305000
0125,0000,InntSkatt,2006,318000
0125,0000,InntSkatt,2007,342000
0125,0000,InntSkatt,2008,363000
0125,0000,InntSkatt,2009,365000
0125,0000,InntSkatt,2010,378000
0125,0000,InntSkatt,2011,401000
0125,0000,InntSkatt,2012,407000
0125,0000,InntSkatt,2013,418000
0125,0000,InntSkatt,2014,435000
0125,0000,InntSkatt,2015,447000
0125,0000,InntSkatt,2016,454000
0125,0000,InntSkatt,2017,465000
0125,0000,InntSkatt,2018,477000
0125,0000,InntSkatt,2019,500000
0125,0000,AntallHushold,2005,4402
0125,0000,AntallHushold,2006,4490
0125,0000,AntallHushold,2007,4595
0125,0000,AntallHushold,2008,4734
0125,0000,AntallHushold,2009,4822
0125,0000,AntallHushold,2010,4868
0125,0000,AntallHushold,2011,4917
0125,0000,AntallHushold,2012,5004
0125,0000,AntallHushold,2013,5082
0125,0000,AntallHushold,2014,5087
0125,0000,AntallHushold,2015,5125
0125,0000,AntallHushold,2016,5211
0125,0000,AntallHushold,2017,5232
0125,0000,AntallHushold,2018,5282
0125,0000,AntallHushold,2019,5377
0127,0000,InntSkatt,2005,337000
0127,0000,InntSkatt,2006,347000
0127,0000,InntSkatt,2007,371000
0127,0000,InntSkatt,2008,404000
0127,0000,InntSkatt,2009,411000
0127,0000,InntSkatt,2010,429000
0127,0000,InntSkatt,2011,451000
0127,0000,InntSkatt,2012,457000
0127,0000,InntSkatt,2013,474000
0127,0000,InntSkatt,2014,488000
0127,0000,InntSkatt,2015,507000
0127,0000,InntSkatt,2016,518000
0127,0000,InntSkatt,2017,533000
0127,0000,InntSkatt,2018,550000
0127,0000,InntSkatt,2019,558000
0127,0000,AntallHushold,2005,1414
0127,0000,AntallHushold,2006,1460
0127,0000,AntallHushold,2007,1485
0127,0000,AntallHushold,2008,1479
0127,0000,AntallHushold,2009,1484
0127,0000,AntallHushold,2010,1486
0127,0000,AntallHushold,2011,1510
0127,0000,AntallHushold,2012,1533
0127,0000,AntallHushold,2013,1568
0127,0000,AntallHushold,2014,1577
0127,0000,AntallHushold,2015,1593
0127,0000,AntallHushold,2016,1597
0127,0000,AntallHushold,2017,1614
0127,0000,AntallHushold,2018,1625
0127,0000,AntallHushold,2019,1648
0128,0000,InntSkatt,2005,321000
0128,0000,InntSkatt,2006,335000
0128,0000,InntSkatt,2007,360000
0128,0000,InntSkatt,2008,388000
0128,0000,InntSkatt,2009,392000
0128,0000,InntSkatt,2010,404000
0128,0000,InntSkatt,2011,418000
0128,0000,InntSkatt,2012,436000
0128,0000,InntSkatt,2013,447000
0128,0000,InntSkatt,2014,461000
0128,0000,InntSkatt,2015,475000
0128,0000,InntSkatt,2016,486000
0128,0000,InntSkatt,2017,495000
0128,0000,InntSkatt,2018,508000
0128,0000,InntSkatt,2019,524000
0128,0000,AntallHushold,2005,3097
0128,0000,AntallHushold,2006,3174
0128,0000,AntallHushold,2007,3237
0128,0000,AntallHushold,2008,3273
0128,0000,AntallHushold,2009,3288
0128,0000,AntallHushold,2010,3306
0128,0000,AntallHushold,2011,3377
0128,0000,AntallHushold,2012,3436
0128,0000,AntallHushold,2013,3519
0128,0000,AntallHushold,2014,3538
0128,0000,AntallHushold,2015,3553
0128,0000,AntallHushold,2016,3600
0128,0000,AntallHushold,2017,3629
0128,0000,AntallHushold,2018,3685
0128,0000,AntallHushold,2019,3723
0135,0000,InntSkatt,2005,375000
0135,0000,InntSkatt,2006,381000
0135,0000,InntSkatt,2007,414000
0135,0000,InntSkatt,2008,440000
0135,0000,InntSkatt,2009,445000
0135,0000,InntSkatt,2010,453000
0135,0000,InntSkatt,2011,474000
0135,0000,InntSkatt,2012,490000
0135,0000,InntSkatt,2013,500000
0135,0000,InntSkatt,2014,515000
0135,0000,InntSkatt,2015,532000
0135,0000,InntSkatt,2016,535000
0135,0000,InntSkatt,2017,543000
0135,0000,InntSkatt,2018,571000
0135,0000,InntSkatt,2019,582000
0135,0000,AntallHushold,2005,2602
0135,0000,AntallHushold,2006,2709
0135,0000,AntallHushold,2007,2779
0135,0000,AntallHushold,2008,2800
0135,0000,AntallHushold,2009,2855
0135,0000,AntallHushold,2010,2894
0135,0000,AntallHushold,2011,2946
0135,0000,AntallHushold,2012,3005
0135,0000,AntallHushold,2013,3034
0135,0000,AntallHushold,2014,3108
0135,0000,AntallHushold,2015,3144
0135,0000,AntallHushold,2016,3192
0135,0000,AntallHushold,2017,3227
0135,0000,AntallHushold,2018,3261
0135,0000,AntallHushold,2019,3295
0136,0000,InntSkatt,2005,360000
0136,0000,InntSkatt,2006,369000
0136,0000,InntSkatt,2007,396000
0136,0000,InntSkatt,2008,419000
0136,0000,InntSkatt,2009,417000
0136,0000,InntSkatt,2010,433000
0136,0000,InntSkatt,2011,459000
0136,0000,InntSkatt,2012,481000
0136,0000,InntSkatt,2013,489000
0136,0000,InntSkatt,2014,503000
0136,0000,InntSkatt,2015,516000
0136,0000,InntSkatt,2016,519000
0136,0000,InntSkatt,2017,536000
0136,0000,InntSkatt,2018,550000
0136,0000,InntSkatt,2019,562000
0136,0000,AntallHushold,2005,5643
0136,0000,AntallHushold,2006,5818
0136,0000,AntallHushold,2007,5885
0136,0000,AntallHushold,2008,5969
0136,0000,AntallHushold,2009,6183
0136,0000,AntallHushold,2010,6138
0136,0000,AntallHushold,2011,6249
0136,0000,AntallHushold,2012,6397
0136,0000,AntallHushold,2013,6511
0136,0000,AntallHushold,2014,6591
0136,0000,AntallHushold,2015,6710
0136,0000,AntallHushold,2016,6860
0136,0000,AntallHushold,2017,7003
0136,0000,AntallHushold,2018,7096
0136,0000,AntallHushold,2019,7263
0137,0000,InntSkatt,2005,398000
0137,0000,InntSkatt,2006,409000
0137,0000,InntSkatt,2007,445000
0137,0000,InntSkatt,2008,481000
0137,0000,InntSkatt,2009,460000
0137,0000,InntSkatt,2010,468000
0137,0000,InntSkatt,2011,494000
0137,0000,InntSkatt,2012,511000
0137,0000,InntSkatt,2013,530000
0137,0000,InntSkatt,2014,550000
0137,0000,InntSkatt,2015,565000
0137,0000,InntSkatt,2016,581000
0137,0000,InntSkatt,2017,593000
0137,0000,InntSkatt,2018,603000
0137,0000,InntSkatt,2019,616000
0137,0000,AntallHushold,2005,1542
0137,0000,AntallHushold,2006,1599
0137,0000,AntallHushold,2007,1657
0137,0000,AntallHushold,2008,1736
0137,0000,AntallHushold,2009,1809
0137,0000,AntallHushold,2010,1858
0137,0000,AntallHushold,2011,1913
0137,0000,AntallHushold,2012,1994
0137,0000,AntallHushold,2013,2044
0137,0000,AntallHushold,2014,2108
0137,0000,AntallHushold,2015,2143
0137,0000,AntallHushold,2016,2198
0137,0000,AntallHushold,2017,2252
0137,0000,AntallHushold,2018,2329
0137,0000,AntallHushold,2019,2399
0138,0000,InntSkatt,2005,369000
0138,0000,InntSkatt,2006,384000
0138,0000,InntSkatt,2007,415000
0138,0000,InntSkatt,2008,440000
0138,0000,InntSkatt,2009,431000
0138,0000,InntSkatt,2010,455000
0138,0000,InntSkatt,2011,468000
0138,0000,InntSkatt,2012,480000
0138,0000,InntSkatt,2013,486000
0138,0000,InntSkatt,2014,502000
0138,0000,InntSkatt,2015,518000
0138,0000,InntSkatt,2016,528000
0138,0000,InntSkatt,2017,555000
0138,0000,InntSkatt,2018,574000
0138,0000,InntSkatt,2019,587000
0138,0000,AntallHushold,2005,1830
0138,0000,AntallHushold,2006,1866
0138,0000,AntallHushold,2007,1922
0138,0000,AntallHushold,2008,1934
0138,0000,AntallHushold,2009,2007
0138,0000,AntallHushold,2010,2052
0138,0000,AntallHushold,2011,2096
0138,0000,AntallHushold,2012,2155
0138,0000,AntallHushold,2013,2258
0138,0000,AntallHushold,2014,2344
0138,0000,AntallHushold,2015,2341
0138,0000,AntallHushold,2016,2441
0138,0000,AntallHushold,2017,2481
0138,0000,AntallHushold,2018,2498
0138,0000,AntallHushold,2019,2530
0211,0000,InntSkatt,2005,410000
0211,0000,InntSkatt,2006,430000
0211,0000,InntSkatt,2007,461000
0211,0000,InntSkatt,2008,487000
0211,0000,InntSkatt,2009,486000
0211,0000,InntSkatt,2010,496000
0211,0000,InntSkatt,2011,518000
0211,0000,InntSkatt,2012,529000
0211,0000,InntSkatt,2013,544000
0211,0000,InntSkatt,2014,565000
0211,0000,InntSkatt,2015,582000
0211,0000,InntSkatt,2016,587000
0211,0000,InntSkatt,2017,604000
0211,0000,InntSkatt,2018,615000
0211,0000,InntSkatt,2019,626000
0211,0000,AntallHushold,2005,5126
0211,0000,AntallHushold,2006,5331
0211,0000,AntallHushold,2007,5545
0211,0000,AntallHushold,2008,5689
0211,0000,AntallHushold,2009,5848
0211,0000,AntallHushold,2010,6021
0211,0000,AntallHushold,2011,6197
0211,0000,AntallHushold,2012,6430
0211,0000,AntallHushold,2013,6644
0211,0000,AntallHushold,2014,6815
0211,0000,AntallHushold,2015,6982
0211,0000,AntallHushold,2016,7144
0211,0000,AntallHushold,2017,7288
0211,0000,AntallHushold,2018,7427
0211,0000,AntallHushold,2019,7578
0213,0000,InntSkatt,2005,411000
0213,0000,InntSkatt,2006,427000
0213,0000,InntSkatt,2007,458000
0213,0000,InntSkatt,2008,493000
0213,0000,InntSkatt,2009,492000
0213,0000,InntSkatt,2010,508000
0213,0000,InntSkatt,2011,525000
0213,0000,InntSkatt,2012,544000
0213,0000,InntSkatt,2013,558000
0213,0000,InntSkatt,2014,575000
0213,0000,InntSkatt,2015,585000
0213,0000,InntSkatt,2016,592000
0213,0000,InntSkatt,2017,607000
0213,0000,InntSkatt,2018,624000
0213,0000,InntSkatt,2019,639000
0213,0000,AntallHushold,2005,10513
0213,0000,AntallHushold,2006,10859
0213,0000,AntallHushold,2007,11019
0213,0000,AntallHushold,2008,11133
0213,0000,AntallHushold,2009,11257
0213,0000,AntallHushold,2010,11489
0213,0000,AntallHushold,2011,11708
0213,0000,AntallHushold,2012,11846
0213,0000,AntallHushold,2013,11988
0213,0000,AntallHushold,2014,12143
0213,0000,AntallHushold,2015,12395
0213,0000,AntallHushold,2016,12572
0213,0000,AntallHushold,2017,12702
0213,0000,AntallHushold,2018,12725
0213,0000,AntallHushold,2019,13010
0214,0000,InntSkatt,2005,371000
0214,0000,InntSkatt,2006,392000
0214,0000,InntSkatt,2007,416000
0214,0000,InntSkatt,2008,448000
0214,0000,InntSkatt,2009,437000
0214,0000,InntSkatt,2010,454000
0214,0000,InntSkatt,2011,467000
0214,0000,InntSkatt,2012,481000
0214,0000,InntSkatt,2013,524000
0214,0000,InntSkatt,2014,524000
0214,0000,InntSkatt,2015,538000
0214,0000,InntSkatt,2016,553000
0214,0000,InntSkatt,2017,552000
0214,0000,InntSkatt,2018,568000
0214,0000,InntSkatt,2019,577000
0214,0000,AntallHushold,2005,6134
0214,0000,AntallHushold,2006,6111
0214,0000,AntallHushold,2007,6357
0214,0000,AntallHushold,2008,6615
0214,0000,AntallHushold,2009,6845
0214,0000,AntallHushold,2010,6967
0214,0000,AntallHushold,2011,7294
0214,0000,AntallHushold,2012,7417
0214,0000,AntallHushold,2013,7414
0214,0000,AntallHushold,2014,7654
0214,0000,AntallHushold,2015,7864
0214,0000,AntallHushold,2016,7967
0214,0000,AntallHushold,2017,8192
0214,0000,AntallHushold,2018,8325
0214,0000,AntallHushold,2019,8549
0215,0000,InntSkatt,2005,399000
0215,0000,InntSkatt,2006,417000
0215,0000,InntSkatt,2007,446000
0215,0000,InntSkatt,2008,479000
0215,0000,InntSkatt,2009,473000
0215,0000,InntSkatt,2010,488000
0215,0000,InntSkatt,2011,516000
0215,0000,InntSkatt,2012,533000
0215,0000,InntSkatt,2013,550000
0215,0000,InntSkatt,2014,557000
0215,0000,InntSkatt,2015,565000
0215,0000,InntSkatt,2016,576000
0215,0000,InntSkatt,2017,583000
0215,0000,InntSkatt,2018,591000
0215,0000,InntSkatt,2019,609000
0215,0000,AntallHushold,2005,5450
0215,0000,AntallHushold,2006,5709
0215,0000,AntallHushold,2007,5946
0215,0000,AntallHushold,2008,6055
0215,0000,AntallHushold,2009,6163
0215,0000,AntallHushold,2010,6248
0215,0000,AntallHushold,2011,6410
0215,0000,AntallHushold,2012,6617
0215,0000,AntallHushold,2013,6736
0215,0000,AntallHushold,2014,6798
0215,0000,AntallHushold,2015,6860
0215,0000,AntallHushold,2016,6917
0215,0000,AntallHushold,2017,6994
0215,0000,AntallHushold,2018,7047
0215,0000,AntallHushold,2019,7149
0216,0000,InntSkatt,2005,388000
0216,0000,InntSkatt,2006,400000
0216,0000,InntSkatt,2007,430000
0216,0000,InntSkatt,2008,464000
0216,0000,InntSkatt,2009,460000
0216,0000,InntSkatt,2010,481000
0216,0000,InntSkatt,2011,507000
0216,0000,InntSkatt,2012,524000
0216,0000,InntSkatt,2013,545000
0216,0000,InntSkatt,2014,560000
0216,0000,InntSkatt,2015,577000
0216,0000,InntSkatt,2016,583000
0216,0000,InntSkatt,2017,593000
0216,0000,InntSkatt,2018,615000
0216,0000,InntSkatt,2019,636000
0216,0000,AntallHushold,2005,6372
0216,0000,AntallHushold,2006,6704
0216,0000,AntallHushold,2007,6811
0216,0000,AntallHushold,2008,6947
0216,0000,AntallHushold,2009,7086
0216,0000,AntallHushold,2010,7114
0216,0000,AntallHushold,2011,7211
0216,0000,AntallHushold,2012,7373
0216,0000,AntallHushold,2013,7482
0216,0000,AntallHushold,2014,7542
0216,0000,AntallHushold,2015,7595
0216,0000,AntallHushold,2016,7771
0216,0000,AntallHushold,2017,8005
0216,0000,AntallHushold,2018,8120
0216,0000,AntallHushold,2019,8252
0217,0000,InntSkatt,2005,432000
0217,0000,InntSkatt,2006,445000
0217,0000,InntSkatt,2007,481000
0217,0000,InntSkatt,2008,508000
0217,0000,InntSkatt,2009,507000
0217,0000,InntSkatt,2010,532000
0217,0000,InntSkatt,2011,551000
0217,0000,InntSkatt,2012,569000
0217,0000,InntSkatt,2013,592000
0217,0000,InntSkatt,2014,613000
0217,0000,InntSkatt,2015,625000
0217,0000,InntSkatt,2016,637000
0217,0000,InntSkatt,2017,650000
0217,0000,InntSkatt,2018,667000
0217,0000,InntSkatt,2019,688000
0217,0000,AntallHushold,2005,9321
0217,0000,AntallHushold,2006,9636
0217,0000,AntallHushold,2007,9754
0217,0000,AntallHushold,2008,10011
0217,0000,AntallHushold,2009,10155
0217,0000,AntallHushold,2010,10171
0217,0000,AntallHushold,2011,10369
0217,0000,AntallHushold,2012,10591
0217,0000,AntallHushold,2013,10739
0217,0000,AntallHushold,2014,10887
0217,0000,AntallHushold,2015,10975
0217,0000,AntallHushold,2016,11006
0217,0000,AntallHushold,2017,11137
0217,0000,AntallHushold,2018,11286
0217,0000,AntallHushold,2019,11527
0219,0000,InntSkatt,2005,411000
0219,0000,InntSkatt,2006,426000
0219,0000,InntSkatt,2007,459000
0219,0000,InntSkatt,2008,486000
0219,0000,InntSkatt,2009,488000
0219,0000,InntSkatt,2010,504000
0219,0000,InntSkatt,2011,526000
0219,0000,InntSkatt,2012,548000
0219,0000,InntSkatt,2013,570000
0219,0000,InntSkatt,2014,593000
0219,0000,InntSkatt,2015,609000
0219,0000,InntSkatt,2016,613000
0219,0000,InntSkatt,2017,626000
0219,0000,InntSkatt,2018,642000
0219,0000,InntSkatt,2019,660000
0219,0000,AntallHushold,2005,45492
0219,0000,AntallHushold,2006,44683
0219,0000,AntallHushold,2007,45473
0219,0000,AntallHushold,2008,46351
0219,0000,AntallHushold,2009,46762
0219,0000,AntallHushold,2010,47181
0219,0000,AntallHushold,2011,48071
0219,0000,AntallHushold,2012,48964
0219,0000,AntallHushold,2013,49769
0219,0000,AntallHushold,2014,50683
0219,0000,AntallHushold,2015,51334
0219,0000,AntallHushold,2016,52181
0219,0000,AntallHushold,2017,53079
0219,0000,AntallHushold,2018,53900
0219,0000,AntallHushold,2019,54609
0220,0000,InntSkatt,2005,439000
0220,0000,InntSkatt,2006,451000
0220,0000,InntSkatt,2007,484000
0220,0000,InntSkatt,2008,514000
0220,0000,InntSkatt,2009,510000
0220,0000,InntSkatt,2010,527000
0220,0000,InntSkatt,2011,547000
0220,0000,InntSkatt,2012,567000
0220,0000,InntSkatt,2013,585000
0220,0000,InntSkatt,2014,599000
0220,0000,InntSkatt,2015,619000
0220,0000,InntSkatt,2016,629000
0220,0000,InntSkatt,2017,644000
0220,0000,InntSkatt,2018,659000
0220,0000,InntSkatt,2019,680000
0220,0000,AntallHushold,2005,19626
0220,0000,AntallHushold,2006,20575
0220,0000,AntallHushold,2007,21147
0220,0000,AntallHushold,2008,21502
0220,0000,AntallHushold,2009,21948
0220,0000,AntallHushold,2010,22166
0220,0000,AntallHushold,2011,22707
0220,0000,AntallHushold,2012,23271
0220,0000,AntallHushold,2013,23799
0220,0000,AntallHushold,2014,24283
0220,0000,AntallHushold,2015,24450
0220,0000,AntallHushold,2016,24672
0220,0000,AntallHushold,2017,24869
0220,0000,AntallHushold,2018,25326
0220,0000,AntallHushold,2019,25726
0221,0000,InntSkatt,2005,340000
0221,0000,InntSkatt,2006,355000
0221,0000,InntSkatt,2007,379000
0221,0000,InntSkatt,2008,405000
0221,0000,InntSkatt,2009,407000
0221,0000,InntSkatt,2010,416000
0221,0000,InntSkatt,2011,435000
0221,0000,InntSkatt,2012,448000
0221,0000,InntSkatt,2013,461000
0221,0000,InntSkatt,2014,472000
0221,0000,InntSkatt,2015,490000
0221,0000,InntSkatt,2016,498000
0221,0000,InntSkatt,2017,516000
0221,0000,InntSkatt,2018,524000
0221,0000,InntSkatt,2019,541000
0221,0000,AntallHushold,2005,5593
0221,0000,AntallHushold,2006,5777
0221,0000,AntallHushold,2007,6021
0221,0000,AntallHushold,2008,6121
0221,0000,AntallHushold,2009,6193
0221,0000,AntallHushold,2010,6356
0221,0000,AntallHushold,2011,6519
0221,0000,AntallHushold,2012,6695
0221,0000,AntallHushold,2013,6886
0221,0000,AntallHushold,2014,7008
0221,0000,AntallHushold,2015,7076
0221,0000,AntallHushold,2016,7175
0221,0000,AntallHushold,2017,7301
0221,0000,AntallHushold,2018,7407
0221,0000,AntallHushold,2019,7558
0226,0000,InntSkatt,2005,404000
0226,0000,InntSkatt,2006,424000
0226,0000,InntSkatt,2007,455000
0226,0000,InntSkatt,2008,481000
0226,0000,InntSkatt,2009,485000
0226,0000,InntSkatt,2010,500000
0226,0000,InntSkatt,2011,517000
0226,0000,InntSkatt,2012,539000
0226,0000,InntSkatt,2013,549000
0226,0000,InntSkatt,2014,566000
0226,0000,InntSkatt,2015,585000
0226,0000,InntSkatt,2016,595000
0226,0000,InntSkatt,2017,607000
0226,0000,InntSkatt,2018,621000
0226,0000,InntSkatt,2019,639000
0226,0000,AntallHushold,2005,5143
0226,0000,AntallHushold,2006,5454
0226,0000,AntallHushold,2007,5710
0226,0000,AntallHushold,2008,6007
0226,0000,AntallHushold,2009,6180
0226,0000,AntallHushold,2010,6284
0226,0000,AntallHushold,2011,6476
0226,0000,AntallHushold,2012,6622
0226,0000,AntallHushold,2013,6859
0226,0000,AntallHushold,2014,6915
0226,0000,AntallHushold,2015,7043
0226,0000,AntallHushold,2016,7093
0226,0000,AntallHushold,2017,7264
0226,0000,AntallHushold,2018,7426
0226,0000,AntallHushold,2019,7563
0227,0000,InntSkatt,2005,416000
0227,0000,InntSkatt,2006,427000
0227,0000,InntSkatt,2007,466000
0227,0000,InntSkatt,2008,494000
